,DCSTAMP (81501)
ACH-000004,0.08909463258528275
ACH-000005,-0.3129545971079502
ACH-000007,0.3533339698193944
ACH-000009,0.08968877548338433
ACH-000011,0.08614627473324195
ACH-000012,0.06917527089262697
ACH-000013,-0.010638019222657492
ACH-000014,0.023701266055524
ACH-000015,0.008863492688375958
ACH-000017,0.10977638547702848
ACH-000018,-0.09500841592720397
ACH-000019,-0.105426435289702
ACH-000021,0.10597680596492974
ACH-000022,0.1035095510166014
ACH-000025,0.04368737478027178
ACH-000028,-0.08062006579847614
ACH-000030,0.05255962375235243
ACH-000035,-0.016350181921080512
ACH-000036,0.05523033164864632
ACH-000037,-0.0037383569759285133
ACH-000039,0.053003642820445486
ACH-000040,0.12326014946306894
ACH-000041,-0.01921765945852133
ACH-000042,-0.022446094666926604
ACH-000045,-0.06943863397836099
ACH-000047,0.0026839500899900753
ACH-000052,0.1638861531164598
ACH-000053,0.057908886965342764
ACH-000054,0.037892607758924085
ACH-000055,0.0713621293126187
ACH-000060,-0.04934458570392824
ACH-000067,-0.019840749248997924
ACH-000070,0.09734301641748694
ACH-000075,-0.0860799802100127
ACH-000078,0.03381739357984982
ACH-000082,0.18158507735985965
ACH-000085,0.13715709132055653
ACH-000086,0.05041691787278869
ACH-000087,-0.07040252129647911
ACH-000092,-0.014413226007306112
ACH-000095,0.13168970539956115
ACH-000097,0.10074941074667146
ACH-000098,0.16991660723941973
ACH-000099,0.08271844140419067
ACH-000108,0.04194675247645269
ACH-000113,0.17700008962294309
ACH-000116,0.054676650185368166
ACH-000118,-0.04941835395622577
ACH-000120,0.016886852513285075
ACH-000123,0.14460758146574287
ACH-000127,0.07723189073446407
ACH-000128,0.04141638330420015
ACH-000132,0.15728106227118913
ACH-000133,0.09313082215511614
ACH-000137,0.15877633247366352
ACH-000138,0.1689468533248025
ACH-000142,0.03965411876762706
ACH-000143,0.0311946143541517
ACH-000146,-0.02208029931184165
ACH-000148,0.03924465445046977
ACH-000150,-0.1314782883862006
ACH-000152,-0.03964614574146247
ACH-000153,0.2398698550247476
ACH-000159,0.04199759897102719
ACH-000160,0.08009722996566478
ACH-000163,0.09033309980967827
ACH-000167,-0.005581211842827914
ACH-000168,0.053274304214657744
ACH-000169,0.07787975365975991
ACH-000178,0.012703903143722332
ACH-000183,-0.02945028275108628
ACH-000188,0.08467072007586976
ACH-000189,0.2666995174801316
ACH-000190,0.08892013345649888
ACH-000198,0.09034974979600026
ACH-000203,-0.217711379417007
ACH-000204,-0.15503732286403218
ACH-000206,0.11597774409417708
ACH-000207,0.20141821206300406
ACH-000208,0.10547133183853373
ACH-000210,-0.14223967808608778
ACH-000211,0.051391406400793815
ACH-000215,0.1915106425424285
ACH-000221,0.13451520873082046
ACH-000222,0.25179806512636776
ACH-000223,0.12155868268443587
ACH-000226,0.2323676835246643
ACH-000227,0.032949312638197586
ACH-000228,0.07338189179191411
ACH-000231,0.07080747966505567
ACH-000232,0.1043675920034836
ACH-000233,0.009413882668228549
ACH-000234,0.14609584948819754
ACH-000235,0.06404375852054388
ACH-000237,0.08709426603662151
ACH-000238,0.11606479635285732
ACH-000242,0.0848539029687798
ACH-000243,0.09802948297360382
ACH-000244,0.2227857654831752
ACH-000246,0.06539504520131822
ACH-000248,-0.037726493793050216
ACH-000250,0.008588752391835033
ACH-000251,0.11912639427587993
ACH-000252,-0.015584832308832291
ACH-000253,0.26566083255448325
ACH-000255,0.19093808270650828
ACH-000256,-0.038585630137011946
ACH-000257,0.10348832195385024
ACH-000258,0.09727537497788742
ACH-000259,0.08844935972139692
ACH-000260,-0.0706319824758937
ACH-000261,0.1636079868060527
ACH-000262,0.13708053875254045
ACH-000263,0.2758324203423722
ACH-000264,0.002940716537652724
ACH-000265,0.09274030178730533
ACH-000266,0.0925894411240436
ACH-000272,0.002494703766868762
ACH-000274,0.12073310195850097
ACH-000277,0.01312886078814265
ACH-000278,0.17655910669865546
ACH-000279,0.08969832281803074
ACH-000280,0.17175876528847642
ACH-000281,-0.11213521748014424
ACH-000288,0.15032559384840455
ACH-000291,0.02556958054049371
ACH-000293,0.0912103581847791
ACH-000294,0.0383732834320028
ACH-000295,0.18779508784381155
ACH-000296,0.06488122347751027
ACH-000302,0.00897594921299729
ACH-000304,0.03972255115378951
ACH-000307,0.045859718727962975
ACH-000308,0.03308855660734398
ACH-000310,0.08598481350979482
ACH-000311,0.18608220027771766
ACH-000312,0.07678280534769136
ACH-000315,0.017347450182258937
ACH-000316,0.13536985135475416
ACH-000317,0.03515046364317459
ACH-000318,0.08079179130099583
ACH-000319,-0.0052821049695833885
ACH-000320,0.11861662187204093
ACH-000322,0.2477063711518681
ACH-000323,0.11195700479288716
ACH-000324,0.0808779160848671
ACH-000329,0.11086800663630088
ACH-000330,0.052949061994078686
ACH-000331,0.16514821481589134
ACH-000332,0.08210738396252835
ACH-000334,0.033802984574310795
ACH-000335,0.2085482051313732
ACH-000336,0.12513146241013634
ACH-000337,-0.02482330182134367
ACH-000338,-0.5289468316181396
ACH-000339,0.10020439210339092
ACH-000341,0.2035962386541368
ACH-000348,0.08089685075680438
ACH-000350,0.0723439079323926
ACH-000352,-0.07236577611323018
ACH-000356,0.054881914613365515
ACH-000361,0.038867251984296934
ACH-000362,-0.01983810339946364
ACH-000363,0.026332891605821737
ACH-000364,-0.005815916263217323
ACH-000365,0.21233965906627325
ACH-000366,0.1452854152622171
ACH-000368,0.0990236814267135
ACH-000374,0.2981824255093237
ACH-000375,0.15820314785891018
ACH-000376,0.0900657992198609
ACH-000381,0.04435674303265903
ACH-000383,0.09576218383781382
ACH-000387,0.17407477384266765
ACH-000389,0.1650479155639714
ACH-000390,-0.05669987826960559
ACH-000393,0.003659012439236787
ACH-000395,0.1171624617451778
ACH-000396,0.10668266171759748
ACH-000397,-0.00828961633268888
ACH-000401,-0.0946020789195924
ACH-000402,0.3155637227358019
ACH-000403,0.13771813457754914
ACH-000404,0.20097922317100514
ACH-000406,0.17030683419480244
ACH-000407,0.04972916893989037
ACH-000408,-0.035896863135136126
ACH-000410,0.02556996040691794
ACH-000411,0.08750947247771226
ACH-000414,0.013940049808133029
ACH-000415,0.10132952955286273
ACH-000416,0.007713658775150612
ACH-000420,0.1101465414121254
ACH-000421,0.15873607131854947
ACH-000424,0.07252322754344727
ACH-000425,0.026384493131024284
ACH-000426,0.08277365686638459
ACH-000427,0.17604306937165026
ACH-000433,-0.07574429399754604
ACH-000435,-0.12592078541603124
ACH-000436,0.14427905465771884
ACH-000444,0.014887944246483938
ACH-000445,0.07197724597646868
ACH-000448,0.008006956692449755
ACH-000450,-0.0046239475682699205
ACH-000452,0.10178440676578814
ACH-000454,0.2124830342880707
ACH-000458,0.27090110745175416
ACH-000459,0.28662632559166074
ACH-000460,0.07277185721561652
ACH-000461,0.21684921759858605
ACH-000463,0.09230132992047743
ACH-000464,0.15819737430549735
ACH-000466,-0.08121344635275575
ACH-000467,0.03207506279339011
ACH-000468,0.053976417863326666
ACH-000469,0.19559032758471925
ACH-000470,0.039664848541712164
ACH-000471,0.08939055521809308
ACH-000472,0.030941661184334626
ACH-000473,0.22034982159124566
ACH-000475,0.16439473677696698
ACH-000476,0.19524088022813965
ACH-000477,-0.06486604612101912
ACH-000479,0.20620330646652704
ACH-000480,0.08531217319733718
ACH-000481,0.21396234214364165
ACH-000483,0.18861285495771796
ACH-000484,0.09367402210194213
ACH-000485,0.07357546606417166
ACH-000486,-0.00698212973681661
ACH-000487,0.11098979026851263
ACH-000488,0.05577780056136866
ACH-000490,-0.1128646109209486
ACH-000491,0.27087726737408785
ACH-000495,-0.0172940940739265
ACH-000496,0.21244919227562767
ACH-000499,-0.060295102960296186
ACH-000500,0.4686966105835419
ACH-000502,0.12148853649564535
ACH-000503,0.15373679977491114
ACH-000505,0.08083400309527486
ACH-000507,0.0987624065906002
ACH-000510,0.06609556682539107
ACH-000511,0.019308804300749
ACH-000512,0.1703995799091423
ACH-000516,0.06386927743661593
ACH-000517,0.12290159579207945
