,TYMP (1890)
ACH-000204,-0.15164006398178986
ACH-000206,-0.1271619110254721
ACH-000207,0.08768893328038886
ACH-000208,-0.2303412170618617
ACH-000210,-0.14522872895259736
ACH-000211,-0.1056905882236793
ACH-000215,-0.15032973778823214
ACH-000221,-0.17240584119167604
ACH-000222,-0.188107313403024
ACH-000223,-0.09339176911530883
ACH-000226,0.06721705478130004
ACH-000227,-0.1952253271194692
ACH-000228,-0.16912603738100473
ACH-000231,-0.27218021871127385
ACH-000232,-0.052990301342219284
ACH-000233,-0.06629631543100563
ACH-000234,-0.15515216982575836
ACH-000235,-0.11031500686380746
ACH-000237,-0.19971962051399675
ACH-000238,-0.16354694314322338
ACH-000242,0.2004281171869908
ACH-000243,-0.07660642006276712
ACH-000244,-0.22739189203287516
ACH-000246,-0.07913420265339688
ACH-000248,-0.024734995588309883
ACH-000250,-0.17388565328783806
ACH-000251,0.1566104634041674
ACH-000252,0.09674888692661676
ACH-000253,-0.1025004313233532
ACH-000255,-0.09664231578613593
ACH-000256,-0.21954985627437665
ACH-000257,-0.05727404838962856
ACH-000258,-0.2607528161217831
ACH-000259,-0.17899055499800834
ACH-000260,-0.10529973281831352
ACH-000261,-0.17869476142999993
ACH-000262,0.0678561182454785
ACH-000263,-0.12340533701928565
ACH-000264,-0.03640503768341245
ACH-000265,0.027038672202922408
ACH-000266,-0.10843227873652082
ACH-000272,-0.1392434304686197
ACH-000274,-0.11959274399138745
ACH-000277,-0.07028100481679836
ACH-000278,-0.2478797803528117
ACH-000279,-0.10661587564372764
ACH-000280,-0.18803553318514454
ACH-000281,-0.27392003756216626
ACH-000288,-0.10977968501273366
ACH-000291,0.05793692703302709
ACH-000293,-0.06208636740649918
ACH-000294,0.07053297303907655
ACH-000295,-0.14693083042973698
ACH-000296,-0.13266322125473834
ACH-000302,-0.08034312625148837
ACH-000304,0.06277626457019261
ACH-000307,-0.09475378957904276
ACH-000308,-0.10610803385437086
ACH-000310,-0.11031372875849353
ACH-000311,-0.2778959917935749
ACH-000312,-0.15837744793931566
ACH-000315,0.011671692269473555
ACH-000316,-0.12311591432356392
ACH-000317,-0.1127994430750096
ACH-000318,-0.11686194818974158
ACH-000319,-0.06070346016113825
ACH-000320,-0.09348246914068437
ACH-000322,-0.07877710457858908
ACH-000323,-0.14206284610220027
ACH-000324,-0.13624197564560267
ACH-000329,-0.07581573675285867
ACH-000330,-0.08099578678868095
ACH-000331,0.036183860626870734
ACH-000332,-0.17292143570095594
ACH-000334,-0.09547904727442036
ACH-000335,-0.14514999147135632
ACH-000336,0.20362939752403808
ACH-000337,-0.15426020576559826
ACH-000338,0.4032671919056928
ACH-000339,-0.03759271555047527
ACH-000341,0.025079438307392985
ACH-000348,-0.09769984585646564
ACH-000350,-0.16947730954391232
ACH-000352,-0.06681263239086367
ACH-000356,0.0036323660040078454
ACH-000361,0.01123096563319903
ACH-000362,-0.13296168822983712
ACH-000363,-0.12105586364711345
ACH-000364,-0.11412391568298876
ACH-000365,-0.2255452243718353
ACH-000366,-0.10748835066025156
ACH-000368,-0.27278340371931864
ACH-000374,-0.16827057568186776
ACH-000375,-0.010493695463370615
ACH-000376,-0.2276219538314708
ACH-000381,-0.03184013837610962
ACH-000383,-0.1483316366833115
ACH-000387,-0.04111757318684455
ACH-000389,-0.14342381351200528
ACH-000390,-0.2706757004061213
ACH-000393,-0.034290552538866675
ACH-000395,-0.04863606722126974
ACH-000396,-0.3098223855241568
ACH-000397,-0.31693789308341863
ACH-000401,-0.17819268451012135
ACH-000402,-0.2555707542312053
ACH-000403,-0.11770733555596405
ACH-000404,0.1095751237140698
ACH-000406,-0.023200302045237996
ACH-000407,-0.06446313700806522
ACH-000408,-0.23448803733716195
ACH-000410,-0.13126720249470378
ACH-000411,0.07418188649664123
ACH-000414,-0.12339428055517365
ACH-000415,0.02403092347674169
ACH-000416,-0.12178855816649765
ACH-000420,-0.006689421250187469
ACH-000421,-0.05522493096931028
ACH-000424,0.02136695182338726
ACH-000425,-0.19259535712355527
ACH-000426,0.08841931144887781
ACH-000427,-0.11733762372770813
ACH-000433,-0.15680674073615508
ACH-000435,0.10325709839441967
ACH-000436,0.061864114919695665
ACH-000444,-0.09307644050541806
ACH-000445,-0.07511257566459875
ACH-000448,-0.1318954727705976
ACH-000450,-0.12683716848335913
ACH-000452,-0.056310717787881874
ACH-000454,-0.020029256881128908
ACH-000458,-0.07827133562044357
ACH-000459,-0.06739396112167116
ACH-000460,-0.07438280494125105
ACH-000461,-0.02937982749263507
ACH-000463,-0.07573598552778461
ACH-000464,-0.027935020532476103
ACH-000466,-0.049422925612751266
ACH-000467,0.005539478052153011
ACH-000468,-0.08687954427413158
ACH-000469,-0.11683382787047515
ACH-000470,-0.35110811569760764
ACH-000471,-0.2668403329264936
ACH-000472,-0.13519190591597197
ACH-000473,-0.21635928755197212
ACH-000475,-0.13244507973079708
ACH-000476,-0.04982480018231756
ACH-000477,-0.1799304759285752
ACH-000479,-0.23055796840041606
ACH-000480,-0.018804885386058453
ACH-000481,-0.13964121024677406
ACH-000483,-0.13920628378109548
ACH-000484,-0.10802541555349586
ACH-000485,-0.014857739445192728
ACH-000486,-0.14899350937466616
ACH-000487,-0.09647444183502966
ACH-000488,-0.03799205851569865
ACH-000490,-0.13071869220459698
ACH-000491,-0.09738158646013094
ACH-000495,-0.06614170513806768
ACH-000496,-0.12295730587210905
ACH-000499,0.01052352114691073
ACH-000500,0.20739883779401408
ACH-000502,-0.13184819543989676
ACH-000503,0.021705280463192304
ACH-000505,-0.1596683423868438
ACH-000507,-0.11464520259191888
ACH-000510,-0.12057788755105052
ACH-000511,-0.06907148482888444
ACH-000512,0.12022800530128885
ACH-000516,-0.10173153232030184
ACH-000517,-0.12569153401980246
ACH-000518,-0.08862969595587909
ACH-000520,-0.05592676229581125
ACH-000521,-0.07034705577617507
ACH-000522,0.025326474641084312
ACH-000524,-0.06530415422263046
ACH-000527,-0.14226160112455372
ACH-000528,-0.047220222738898136
ACH-000537,-0.006231858103288072
ACH-000541,-0.07604859512275837
ACH-000542,-0.05393304076747643
ACH-000544,0.004233284556951886
ACH-000545,-0.02430335380193937
ACH-000547,-0.22818916945035386
ACH-000548,0.06741725865041352
ACH-000549,-0.10078464636052893
ACH-000550,-0.12182767211650315
ACH-000552,-0.13540239095562615
ACH-000556,-0.08630533249607591
ACH-000557,-0.1554650578474471
ACH-000569,-0.17692938379395515
ACH-000570,-0.09865632266725824
ACH-000571,-0.11759494482408693
ACH-000573,-0.11449428563171755
ACH-000576,-0.06791494576496869
ACH-000579,-0.051604122441374
ACH-000580,0.0030820890227103584
ACH-000584,-0.08657327584223301
ACH-000585,-0.06323803593843022
ACH-000588,-0.11570059318948027
ACH-000589,-0.10674892145406853
ACH-000591,-0.3388505634246156
ACH-000593,-0.13430505320539488
ACH-000600,0.014387814381778063
ACH-000601,-0.2298649092174814
ACH-000605,0.08076888190742218
ACH-000606,-0.0009507418330313305
ACH-000608,-0.1904358637824344
ACH-000614,-0.16174848009567092
ACH-000616,-0.11975591431925554
ACH-000618,-0.1841227925745472
ACH-000619,-0.1982561161987144
ACH-000620,-0.06796129853260499
ACH-000621,-0.042325301856594715
ACH-000622,-0.07897310330861312
ACH-000623,-0.3443584598168686
ACH-000624,-0.08411864541739181
ACH-000627,-0.0760197127736529
ACH-000630,-0.10432632007685803
ACH-000631,0.1683971527659599
ACH-000632,-0.14014199611587216
ACH-000633,-0.23732527350155266
ACH-000637,-0.20675488870016606
ACH-000638,-0.0863911248928476
ACH-000646,-0.18280199034532024
ACH-000647,-0.057118507966410666
ACH-000648,-0.1948994532306781
ACH-000649,0.013428454001377528
ACH-000651,-0.0400626188794301
ACH-000652,-0.2540257308874591
ACH-000653,0.043953467684526765
ACH-000657,-0.10471547032274957
ACH-000658,-0.10983435977574307
ACH-000661,-0.15438630500565462
ACH-000662,-0.31415548701647145
ACH-000663,-0.12651483148788695
ACH-000665,-0.10309542883906056
ACH-000671,-0.057642186509214426
ACH-000672,0.17506702255220313
ACH-000673,-0.13890469846722084
ACH-000676,-0.023563136278628133
ACH-000677,-0.07350830916501183
ACH-000681,-0.11551851679152858
ACH-000683,-0.0765228717765971
ACH-000684,-0.2257367410234662
ACH-000688,-0.2473633845150593
ACH-000693,-0.16212505005113104
ACH-000694,-0.035675441365807484
ACH-000695,-0.18644469408458508
ACH-000696,-0.05960931872723105
ACH-000697,-0.0782755969020447
ACH-000699,-0.09734938551749743
ACH-000701,-0.3417885715616273
ACH-000706,-0.12869676611367276
ACH-000711,-0.12483251202262535
ACH-000713,-0.05565398353451904
ACH-000714,0.0303136196602776
ACH-000718,-0.10846662902090888
ACH-000720,-0.05677508314225725
ACH-000721,-0.1223875290472256
ACH-000724,-0.18071788313941808
ACH-000725,-0.2371428412229932
ACH-000732,0.12608633931755106
ACH-000734,-0.08181301190875548
ACH-000735,-0.15159017905230446
ACH-000736,0.01065337888423643
ACH-000738,-0.1009547967816893
ACH-000746,-0.1749148890618484
ACH-000747,-0.0100386956836734
ACH-000748,-0.16031228472677342
ACH-000753,-0.047680669889327724
ACH-000756,-0.1895426389122423
ACH-000757,0.015567995092089075
ACH-000758,0.019779102084831638
ACH-000760,-0.0661372527033772
ACH-000762,-0.11009862925618254
ACH-000763,-0.19731282484059465
ACH-000764,0.17431942955705798
ACH-000765,-0.1017547988651168
ACH-000766,-0.17961255602319134
ACH-000767,-0.15681733670570633
ACH-000768,-0.038475190363654266
ACH-000769,-0.1672511070336998
ACH-000770,-0.14763122557964542
ACH-000771,-0.13202238774328476
ACH-000773,-0.1742394532805643
ACH-000776,0.03363978282166481
ACH-000777,-0.1837250754587358
ACH-000778,0.02636142305054516
ACH-000781,-0.08075564145976506
ACH-000782,-0.3239793460233536
ACH-000783,-0.10833942493821301
ACH-000784,-0.10678149217778278
ACH-000785,-0.13534949913528033
ACH-000787,-0.19568965550347364
ACH-000788,-0.09829890762974666
ACH-000791,-0.2326626694218443
ACH-000792,-0.2344591932801165
ACH-000794,-0.13335505965006286
ACH-000796,-0.10861401482632596
ACH-000798,-0.09485281444447187
ACH-000799,0.00934003857295725
ACH-000800,-0.11845659550215087
ACH-000802,-0.08755198997206984
ACH-000804,0.019997109811589642
ACH-000805,-0.08969759857805214
ACH-000809,-0.16072501035977685
ACH-000810,-0.2625813581474635
ACH-000811,-0.18019585449130848
ACH-000817,-0.06137210722994305
ACH-000819,-0.32789264234635623
ACH-000820,-0.19190293829530775
ACH-000821,-0.19803102999346364
ACH-000822,-0.08202141483394565
ACH-000823,-0.12882663209918238
ACH-000824,-0.16718282973036908
ACH-000827,-0.07790477496802957
ACH-000829,-0.10231280863385804
ACH-000831,-0.1188212118960665
ACH-000832,-0.09347405911572297
ACH-000833,-0.09946015800542024
ACH-000834,-0.11593097544315495
ACH-000835,-0.2110125653906142
ACH-000836,-0.25360488754549143
ACH-000837,-0.09479954241366356
ACH-000838,-0.02284523144558437
ACH-000839,-0.17267124507523005
ACH-000840,-0.013795963435468418
ACH-000841,-0.18464201624474
ACH-000843,0.009506304446412366
ACH-000846,0.03999150399925861
ACH-000847,-0.1579870065996226
ACH-000848,0.03333218115000775
ACH-000849,-0.08101567237609006
ACH-000851,-0.07272010001638844
ACH-000855,0.12370834382749325
ACH-000856,-0.14220326732147606
ACH-000858,-0.08826341602345825
ACH-000859,-0.2667622033306343
ACH-000861,-0.06284819174407089
ACH-000862,-0.15782749776657054
ACH-000865,-0.09218356820646012
ACH-000866,-0.08904925375913658
ACH-000867,-0.12317597037472243
ACH-000869,-0.05481675065882581
ACH-000872,-0.03904407214847967
ACH-000873,-0.1728497876764985
ACH-000876,-0.14034184817194564
ACH-000878,-0.2397909433497936
ACH-000880,-0.07251899446045472
ACH-000881,-0.06493481864607098
ACH-000882,-0.12236675154162707
ACH-000884,-0.13173771925973402
ACH-000885,-0.08848623032372371
ACH-000887,0.00941536886326778
ACH-000889,-0.07517907524602815
ACH-000896,-0.2879236946216047
ACH-000898,-0.24253405563966904
ACH-000900,-0.15659521900373122
ACH-000901,-0.16790932150105864
ACH-000905,0.0300205880191468
ACH-000906,-0.09284583476245993
ACH-000907,-0.0789822761748468
ACH-000910,-0.1271635122539771
ACH-000911,-0.052714078728388666
ACH-000912,-0.02493885242541275
ACH-000913,-0.09604142436706196
ACH-000915,-0.016998710431448186
ACH-000916,0.5724136360493595
ACH-000917,0.012589932590895938
ACH-000920,-0.26207066363088777
ACH-000921,-0.07260152041472491
ACH-000924,-0.20201911099103845
ACH-000926,-0.058624709123225364
ACH-000928,-0.3377987329318516
ACH-000929,-0.022381261588758083
ACH-000932,-0.08160823932748583
ACH-000935,-0.12068689301581925
ACH-000936,-0.07930263849206662
ACH-000937,-0.10697014003232226
ACH-000938,-0.11566778259762632
ACH-000939,-0.1953719173402484
ACH-000941,-0.1345165941541783
ACH-000943,-0.038848757468974635
ACH-000946,-0.08101363081343307
ACH-000947,-0.037692398272327766
ACH-000948,-0.06784871485816363
ACH-000950,-0.010392794235677764
ACH-000953,-0.08498708569944831
ACH-000954,0.07380772078685895
ACH-000957,-0.03333774704754571
ACH-000958,-0.08591273277720184
ACH-000960,-0.12147147849854187
ACH-000963,0.18436300394292604
ACH-000968,-0.053822425512142516
ACH-000969,-0.11973186439976255
ACH-000972,-0.1741175950987512
ACH-000973,-0.15935440522464986
ACH-000974,-0.04581805901453101
ACH-000978,-0.19854649402581
ACH-000984,-0.12350439163204187
ACH-000986,-0.07179017799672584
ACH-000988,-0.14310464627899258
ACH-000993,-0.10678154921520364
ACH-000994,-0.07685239366902519
ACH-000996,-0.17469233701534032
ACH-001001,-0.09519289061922913
ACH-001020,-0.319301193173832
ACH-001028,-0.09930973717282532
ACH-001031,0.037935966310050036
ACH-001038,-0.09534900689885947
ACH-001048,-0.18441871077680946
ACH-001050,0.010785191429497408
ACH-001053,-0.2239033754220904
ACH-001054,-0.05295939708233167
ACH-001061,-0.0006096292227307955
ACH-001067,-0.16703750230277958
ACH-001075,-0.2156801243071977
ACH-001096,-0.015545469836363837
ACH-001111,-0.0064146038730140895
ACH-001119,-0.24757902693276254
ACH-001128,-0.5411150396168104
ACH-001134,-0.2261095619731173
ACH-001151,-0.06540776903642335
ACH-001163,-0.17392231914471706
ACH-001164,0.13187019313590628
ACH-001183,-0.2420021865495505
ACH-001192,-0.006207128561902643
ACH-001193,-0.20889089738281924
ACH-001196,-0.17145563769502892
ACH-001197,-0.011202778138746358
ACH-001205,0.08306958221300932
ACH-001211,0.04840092021170872
ACH-001212,-0.15538472422468905
ACH-001228,-0.28790428417376634
ACH-001232,-0.02867610812770402
ACH-001239,-0.2791612181686757
ACH-001270,-0.2890298552982111
ACH-001274,-0.14539846784929827
ACH-001275,-0.2280981039167209
ACH-001277,-0.0011430915508379269
ACH-001278,-0.18310747713153636
ACH-001280,-0.20519195677835012
ACH-001283,-0.05078330811318429
ACH-001289,-0.27309305980544346
ACH-001300,-0.17401324945797705
ACH-001301,-0.16567258560903053
ACH-001302,0.1087956751292008
ACH-001306,-0.0696381082185433
ACH-001318,-0.04851647864207282
ACH-001322,-0.11321658132847888
ACH-001328,-0.07216902364363406
ACH-001332,0.019418920488113302
ACH-001336,-0.2602034053595832
ACH-001346,-0.08160468861326341
ACH-001353,-0.07826598470200294
ACH-001354,-0.11551679408072785
ACH-001367,-0.22395818187287547
ACH-001368,-0.0646818918119855
ACH-001374,-0.7562525552763921
ACH-001377,-0.05126260432185125
ACH-001380,0.04781594749130087
ACH-001391,-0.1494766037682789
ACH-001408,-0.032216046310004215
ACH-001430,-0.012284567419343405
ACH-001431,-0.13080278736420056
ACH-001450,-0.2659931892064289
ACH-001496,-0.12063120645264627
ACH-001500,-0.23922804694255925
ACH-001523,-0.07076924461634991
ACH-001532,-0.22388812390007
ACH-001550,-0.06747610622679455
ACH-001552,-0.14496521589446792
ACH-001554,-0.057057229388720425
ACH-001654,-0.17950943559526605
ACH-001735,-0.09754620379251797
ACH-001736,-0.10558718277117203
ACH-001737,-0.2879746143947743
ACH-001740,-0.1397939678036038
ACH-001745,-0.14313884973558624
ACH-001765,-0.04722511787138111
