,GAS2 (2620)
ACH-000004,0.10876242196442294
ACH-000005,0.13919070055897265
ACH-000007,-0.04046718472691988
ACH-000009,0.10574574081886484
ACH-000011,0.035339207894137616
ACH-000012,0.02242681918698195
ACH-000013,0.06084438275911954
ACH-000014,0.11180711700261264
ACH-000015,0.1195137046388648
ACH-000017,0.0588860583261405
ACH-000018,0.099365067108358
ACH-000019,0.054732267235541414
ACH-000021,0.05581603520440237
ACH-000022,0.025060959829576717
ACH-000025,0.12083606762926324
ACH-000028,0.0059333387178120926
ACH-000030,-0.07010999216459866
ACH-000035,0.012930531060801187
ACH-000036,0.17440930863349707
ACH-000037,0.008978412490179291
ACH-000039,0.09204711174622213
ACH-000040,0.1486098296534629
ACH-000041,0.12213279415333535
ACH-000042,-0.020923133522809213
ACH-000045,0.10207174210517968
ACH-000047,0.017408645647030537
ACH-000052,-0.036347529831138266
ACH-000053,0.059019320502542424
ACH-000054,0.042821600526543824
ACH-000055,-0.1379197965407534
ACH-000060,0.023935566440108524
ACH-000067,0.08320978347272229
ACH-000070,-0.04968924138721256
ACH-000075,0.19413369380954595
ACH-000078,-0.06066232033518056
ACH-000082,-0.032992774822544334
ACH-000085,0.1961495638333884
ACH-000086,0.12917266160654015
ACH-000087,-0.11552177546101428
ACH-000092,0.1352416573783139
ACH-000095,0.029304962371442218
ACH-000097,-0.0012221511965254256
ACH-000098,-0.03831268463434722
ACH-000099,0.09221975247911272
ACH-000108,0.2193065190433824
ACH-000113,0.12193809595346025
ACH-000116,0.1124973909301789
ACH-000118,-0.03992090259212765
ACH-000120,0.1600079121101304
ACH-000123,0.08820399443112235
ACH-000127,0.0069186990524454225
ACH-000128,0.03569181609840298
ACH-000132,0.008270339724938344
ACH-000133,-0.056649193132115326
ACH-000137,0.02250078674105501
ACH-000138,-0.016498022034000564
ACH-000142,0.06978012464051771
ACH-000143,0.038026918669101205
ACH-000146,0.14088076907897182
ACH-000148,0.06024381932765456
ACH-000150,0.1004557292121889
ACH-000152,0.14122529483067392
ACH-000153,0.04377513521054406
ACH-000159,-0.09467196519628338
ACH-000160,0.10339769398133626
ACH-000163,0.03024190469950405
ACH-000167,-0.19057992230431173
ACH-000168,-0.11884889148430425
ACH-000169,-0.12494325813554115
ACH-000178,0.03562481296965758
ACH-000183,-0.09197757151481316
ACH-000188,0.049795872805457934
ACH-000189,0.14061645992426666
ACH-000190,0.04885507538419789
ACH-000198,-0.0038773458819676564
ACH-000203,-0.2509212583854057
ACH-000204,-0.12686639336643454
ACH-000206,0.012653436477782169
ACH-000207,-0.1902264463687912
ACH-000208,0.13849178302396928
ACH-000210,-0.0375529039953536
ACH-000211,0.08649600445050144
ACH-000215,0.0155841571010613
ACH-000221,-0.057754269707151834
ACH-000222,0.21140209353883566
ACH-000223,0.09195310313092993
ACH-000226,-0.06422262007114883
ACH-000227,-0.028792617641863992
ACH-000228,0.13893635708218385
ACH-000231,0.10309101466921312
ACH-000232,-0.031185904275344782
ACH-000233,0.021289063668754285
ACH-000234,0.025827412646790587
ACH-000235,0.06249046236047304
ACH-000237,-0.11774379802373335
ACH-000238,0.04828328816555495
ACH-000242,-0.10259617998265047
ACH-000243,0.0618016705278353
ACH-000244,-0.25934416958622025
ACH-000246,0.11769099083776925
ACH-000248,-0.005077238578243527
ACH-000250,0.09176195720237744
ACH-000251,0.037405227600077404
