,CSDC2 (27254)
ACH-000407,-0.20205741878987374
ACH-000408,-0.291481280752362
ACH-000410,-0.1299514973529294
ACH-000411,-0.15768541323784924
ACH-000414,-0.22419415043275487
ACH-000415,-0.19370744456233344
ACH-000416,-0.22975350576705464
ACH-000420,-0.20043412384177173
ACH-000421,-0.20920855715148892
ACH-000424,-0.28003554055719604
ACH-000425,-0.32558071848947645
ACH-000426,-0.16541429430693946
ACH-000427,-0.1376840932042383
ACH-000433,-0.2278226805857997
ACH-000435,-0.3728753268515048
ACH-000436,-0.2518973706591326
ACH-000444,-0.15882919402635592
ACH-000445,-0.3497926364469536
ACH-000448,-0.25366153725225504
ACH-000450,-0.2234902458237684
ACH-000452,-0.17979303510560124
ACH-000454,-0.28592662980056016
ACH-000458,-0.09050989397881756
ACH-000459,-0.009210276709261734
ACH-000460,-0.2869014890873449
ACH-000461,-0.2986963707224495
ACH-000463,-0.2464328636248503
ACH-000464,-0.3566692484254327
ACH-000466,-0.28264879908874424
ACH-000467,-0.09828508495278954
ACH-000468,-0.2342165455521329
ACH-000469,-0.2354446572181941
ACH-000470,-0.4008586357852311
ACH-000471,-0.2966668516861378
ACH-000472,-0.22750542358247106
ACH-000473,-0.2661421913063762
ACH-000475,-0.20459318624115366
ACH-000476,-0.2317425323045466
ACH-000477,-0.1311383624773171
ACH-000479,-0.26113813873945524
ACH-000480,-0.11567021709009667
ACH-000481,-0.2388844769633412
ACH-000483,-0.22253359188019947
ACH-000484,-0.1568107932380888
ACH-000485,-0.1390313914993374
ACH-000486,-0.12428182557341635
ACH-000487,-0.24885091640044485
ACH-000488,-0.20901154022879265
ACH-000490,-0.22020124331448987
ACH-000491,-0.1281993255394937
ACH-000495,-0.11667702827474828
ACH-000496,-0.03005837936446447
ACH-000499,-0.1669194783253199
ACH-000500,0.02614441657480121
ACH-000502,-0.07560895444330414
ACH-000503,-0.1409396065770592
ACH-000505,-0.21530270478361807
ACH-000507,-0.10588745688237383
ACH-000510,-0.2332175093733908
ACH-000511,-0.17902646731340455
ACH-000512,-0.17567329396344142
ACH-000516,-0.3940865139662921
ACH-000517,-0.15534518854758028
ACH-000518,-0.23163081812018346
ACH-000520,-0.2228762860385059
ACH-000521,-0.196273023158064
ACH-000522,-0.15580447715701284
ACH-000524,-0.31173218528240426
ACH-000527,-0.2375552214098393
ACH-000528,-0.14290907898638994
ACH-000537,-0.07277015767044279
ACH-000541,-0.21752643690879606
ACH-000542,-0.22084775749239444
ACH-000544,-0.10622173492647033
ACH-000545,-0.10102240222336106
ACH-000547,-0.24431400282165844
ACH-000548,-0.15690672896055027
ACH-000549,-0.2696380277345388
ACH-000550,-0.14024629619933154
ACH-000552,-0.1734817286914457
ACH-000556,-0.21365058227675984
ACH-000557,-0.3083120142294651
ACH-000569,-0.4190649629023037
ACH-000570,-0.16594718704497974
ACH-000571,-0.25068845570114306
ACH-000573,-0.12118641912649858
ACH-000576,-0.20552948212082667
ACH-000579,-0.12204949342955408
ACH-000580,-0.15112903054937069
ACH-000584,-0.22007376388379032
ACH-000585,-0.08338699663926437
ACH-000588,-0.08607002318313245
ACH-000589,-0.031137992303672382
ACH-000591,-0.19403346671439384
ACH-000593,-0.17363729654153928
ACH-000600,-0.19223820402533984
ACH-000601,-0.2279666683021905
ACH-000605,-0.2156260034039457
ACH-000606,-0.2571096377909837
ACH-000608,-0.3980747778091937
ACH-000614,-0.16927367394187678
ACH-000616,-0.18213544104505774
ACH-000618,-0.12823959291721307
ACH-000619,-0.11848402284372585
ACH-000620,-0.2322131324609653
ACH-000621,-0.24406293131835
ACH-000622,-0.12745057594333722
ACH-000623,-0.25941463258186603
ACH-000624,-0.15679272883423367
ACH-000627,-0.29736887620923524
ACH-000630,-0.25016082326803324
ACH-000631,0.1382333090216585
ACH-000632,-0.10322680166924167
ACH-000633,-0.35077497557412884
ACH-000637,-0.09173562628339356
ACH-000638,-0.21901461505854625
ACH-000646,-0.26780840955331325
ACH-000647,-0.1868111985015126
ACH-000648,-0.08528427912871192
ACH-000649,-0.12399402589440132
ACH-000651,-0.1898725721249112
ACH-000652,-0.09889938625946458
ACH-000653,-0.2734787799519608
ACH-000657,-0.23323369631764895
ACH-000658,-0.17295924197331566
ACH-000661,0.013156142874672677
ACH-000662,-0.4920065182259992
ACH-000663,-0.12789348696638833
ACH-000665,-0.3173308571771467
ACH-000671,-0.13147745491414708
ACH-000672,-0.3376075198405244
ACH-000673,-0.3026848029861994
ACH-000676,-0.059568627600507774
ACH-000677,-0.20648020300381809
ACH-000681,-0.1064725175064858
ACH-000683,-0.2995895492325369
ACH-000684,-0.044844666408948235
ACH-000688,-0.2526454256504041
ACH-000693,-0.28408292962450993
ACH-000694,-0.16739999273811138
ACH-000695,-0.3924565660582083
ACH-000696,-0.13304411716966322
ACH-000697,-0.17532724615428508
ACH-000699,-0.17412127939653488
ACH-000701,-0.2577477216848699
ACH-000706,-0.13668569794741756
ACH-000711,-0.2424944589219496
ACH-000713,-0.14489128303755894
ACH-000714,-0.5231855692919155
ACH-000718,-0.2453477679332376
ACH-000720,-0.1451503366999969
ACH-000721,-0.3022618216288814
ACH-000724,-0.1988782347530047
ACH-000725,-0.5520636001673019
ACH-000732,-0.1844702045790313
ACH-000734,-0.28156112193958593
ACH-000735,-0.3054466529310293
ACH-000736,-0.1006435004487224
ACH-000738,-0.03327325983754758
ACH-000746,-0.14965090839200146
ACH-000747,-0.29561262117512066
ACH-000748,-0.08578919622959116
ACH-000753,-0.247410699476548
ACH-000756,-0.3844411709177153
ACH-000757,-0.3091307877944405
ACH-000758,-0.2943276636920691
ACH-000760,-0.13160514159468942
ACH-000762,-0.2590880912479577
ACH-000763,-0.2965463523472868
ACH-000764,-0.3230690142947805
ACH-000765,-0.1636252291549701
ACH-000766,-0.19410172486218946
ACH-000767,-0.3057614795750752
ACH-000768,-0.11490521250319286
ACH-000769,-0.3051217694492491
ACH-000770,-0.1298820657140106
ACH-000771,-0.20672348616851868
ACH-000773,-0.2833216815202417
ACH-000776,-0.19757706641039324
ACH-000777,-0.2597742943073147
ACH-000778,-0.22089373865064493
ACH-000781,-0.1900240784367084
ACH-000782,-0.10415689081705634
ACH-000783,-0.3653484054016039
ACH-000784,-0.2140602722180648
ACH-000785,-0.2087842293793648
ACH-000787,-0.19436271867663055
ACH-000788,-0.2395047083011175
ACH-000791,-0.3389877154150926
ACH-000792,-0.13880446032033644
ACH-000794,-0.20151369329489285
ACH-000796,-0.2345799586889932
ACH-000798,-0.2585611161619795
ACH-000799,-0.2610925340869599
ACH-000800,-0.1978820358790193
ACH-000802,-0.058315199383788874
ACH-000804,0.04722848147692795
ACH-000805,-0.218634665065152
ACH-000809,-0.19452403414462
ACH-000810,-0.11039840644374448
ACH-000811,-0.2287180498547773
ACH-000817,-0.08919774088416457
ACH-000819,-0.08267917140705355
ACH-000820,-0.2344092880196206
ACH-000821,-0.15783750550113104
ACH-000822,-0.2143695173009625
ACH-000823,-0.3078825635170957
ACH-000824,-0.13367633007717533
ACH-000827,-0.2883972485874123
ACH-000829,-0.2508139798180832
ACH-000831,-0.2137121269840025
ACH-000832,-0.15538001427625062
ACH-000833,-0.05932469488279876
ACH-000834,-0.2315937739226921
ACH-000835,-0.20329815652909555
ACH-000836,-0.3216544599448029
ACH-000837,-0.15570047281256996
ACH-000838,-0.04517482079857615
ACH-000839,-0.21623509511598876
ACH-000840,0.030137604169047174
ACH-000841,-0.26793689434373164
ACH-000843,-0.3121109493860283
ACH-000846,-0.6316246717123134
ACH-000847,-0.25011490503337663
ACH-000848,-0.2834598486806829
ACH-000849,-0.21646385864779988
ACH-000851,-0.171490520398813
ACH-000855,-0.08128546127620133
ACH-000856,-0.2608696213575531
ACH-000858,-0.33788217473150084
ACH-000859,-0.4178968843791574
ACH-000861,-0.1078389789976956
ACH-000862,-0.14054444062159807
ACH-000865,-0.1676865510611244
ACH-000866,-0.13950857639258785
ACH-000867,-0.31551963437728875
ACH-000869,-0.27707808510737336
ACH-000872,-0.14961294030507588
ACH-000873,-0.3189044049245323
ACH-000876,-0.11827623043329605
ACH-000878,-0.10976413871293766
ACH-000880,-0.2141857487900589
ACH-000881,-0.15325840572390587
ACH-000882,-0.20873501613832648
ACH-000884,-0.24160908529736505
ACH-000885,-0.2469844949892089
ACH-000887,-0.23140684675057674
ACH-000889,-0.1447046504896982
ACH-000896,-0.25493199140831724
ACH-000898,-0.15390984009000375
ACH-000900,-0.1731168608695554
ACH-000901,-0.2355410727974889
ACH-000905,-0.15401845389573462
ACH-000906,-0.2236381088996672
ACH-000907,-0.3855067956882803
ACH-000910,-0.25633459470899417
ACH-000911,-0.3517006165850184
ACH-000912,-0.2846851524145304
ACH-000913,-0.10398604338375518
ACH-000915,-0.13593501406636435
ACH-000916,-0.3593382527002301
ACH-000917,-0.2423463325890067
ACH-000920,-0.4743250303007446
ACH-000921,-0.3507841497291699
ACH-000924,-0.1273082982100114
ACH-000926,-0.2688105948200377
ACH-000928,-0.25801737235251554
ACH-000929,-0.2732092619126489
ACH-000932,-0.2366024697381796
ACH-000935,-0.07004605794885592
ACH-000936,-0.19119125734771847
ACH-000937,-0.15860736668516756
ACH-000938,-0.022814454517313124
ACH-000939,-0.22564389643778415
ACH-000941,-0.25594071921499484
ACH-000943,-0.21009257419280328
ACH-000946,-0.3566520888057899
ACH-000947,-0.22289710997303708
ACH-000948,-0.1508573667590116
ACH-000950,-0.24403348455545376
ACH-000953,-0.3680812824632356
ACH-000954,-0.11990518983417126
ACH-000957,-0.059557505912788675
ACH-000958,-0.014099644945169128
ACH-000960,-0.12169592434247825
ACH-000963,-0.3071959767798904
ACH-000968,-0.189468072201768
ACH-000969,-0.22569949442377946
ACH-000972,-0.0994514522442652
ACH-000973,-0.16309782485512914
ACH-000974,-0.1781240343411174
ACH-000978,-0.18132510780703456
ACH-000984,-0.21617178586527444
ACH-000986,-0.1527309039611982
ACH-000988,-0.21428857283256555
ACH-000993,-0.2454807667938572
ACH-000994,-0.05148871897989195
ACH-000996,-0.3980089229037091
ACH-001001,-0.2545869500894739
ACH-001020,-0.0242782556710374
ACH-001028,-0.2550580585687462
ACH-001031,-0.021831655247480833
ACH-001038,-0.33568193469520585
ACH-001048,-0.2815470088231362
ACH-001050,-0.22552010666317976
ACH-001053,-0.1143663481404628
ACH-001054,-0.18648567934525706
ACH-001061,-0.014989841741967462
ACH-001067,-0.09001052394839645
ACH-001075,-0.11225681008854152
ACH-001096,-0.2305289672866181
ACH-001111,-0.1319623284005291
ACH-001119,-0.4638375752630658
ACH-001128,-0.3185270034721078
ACH-001134,-0.2043794696497728
ACH-001151,-0.3086257268847168
ACH-001163,-0.2681367819450765
ACH-001164,-0.3309850877853245
ACH-001183,-0.16005841724032366
ACH-001192,-0.2560320780139075
ACH-001193,-0.2449690928329961
ACH-001196,-0.14443524797104698
ACH-001197,-0.2199033422825559
ACH-001205,-0.33081149894025397
ACH-001211,-0.1984137818494746
ACH-001212,-0.3420157459365301
ACH-001228,-0.22801157740752756
ACH-001232,-0.2093515831974405
ACH-001239,-0.19925764339555227
ACH-001270,-0.09097707526139147
ACH-001274,-0.24146561792876065
ACH-001275,-0.272266365767832
ACH-001277,-0.3587925083104357
ACH-001278,-0.14152014310163974
ACH-001280,-0.4409430294280657
ACH-001283,-0.18962665351562272
ACH-001289,-0.10486357543464732
ACH-001300,-0.18499608201888829
ACH-001301,-0.3040800763485675
ACH-001302,-0.1655953847388021
ACH-001306,-0.1977281488386901
ACH-001318,-0.2538506573768252
ACH-001322,-0.2646678741323854
ACH-001328,-0.2051498594345484
ACH-001332,-0.2901621886276533
ACH-001336,-0.3991253634156831
ACH-001346,-0.14428747743924472
ACH-001353,-0.258699126968701
ACH-001354,-0.29571884122033754
ACH-001367,-0.4288379185188981
ACH-001368,-0.245564201133148
ACH-001374,-0.4558009841047829
ACH-001377,-0.271620642995425
ACH-001380,-0.2079607213932196
ACH-001391,-0.3071983772441493
ACH-001408,-0.16837775174596314
ACH-001430,-0.4245017378752293
ACH-001431,-0.2439642708581305
ACH-001450,-0.32818163326004685
ACH-001496,-0.27132328152941043
ACH-001500,-0.14121497389760998
ACH-001523,-0.08419977783924776
ACH-001532,-0.18114687403036728
ACH-001550,-0.1802934521213962
ACH-001552,-0.1725420744383947
ACH-001554,-0.3039429335512113
ACH-001654,-0.25778950839313025
ACH-001735,-0.2860692617566252
ACH-001736,-0.1398085944946777
ACH-001737,-0.21992656552326115
ACH-001740,-0.401763920249113
ACH-001745,-0.1268944610701182
ACH-001765,-0.2986020353566217
