,IL23A (51561)
ACH-000004,-0.0869655007630595
ACH-000005,0.1251521712108822
ACH-000007,-0.126286442140821
ACH-000009,0.10988525177915573
ACH-000011,0.022668307322621786
ACH-000012,-0.0015956815313893345
ACH-000013,0.0415961988276198
ACH-000014,0.02493749782142753
ACH-000015,-0.05750577646999621
ACH-000017,-0.006154312139517632
ACH-000018,-0.07334348036333901
ACH-000019,0.08987369340553175
ACH-000021,0.05680404685465827
ACH-000022,-0.060419082271510424
ACH-000025,-0.16286339016600382
ACH-000028,0.07393705194537291
ACH-000030,-0.0112056993456501
ACH-000035,-0.1884763173815073
ACH-000036,0.014256963348094688
ACH-000037,-0.04583734019739377
ACH-000039,0.07701960423074589
ACH-000040,-0.013145165286320449
ACH-000041,-0.09278499600596347
ACH-000042,0.008493285982693078
ACH-000045,0.014267691840118824
ACH-000047,0.05030361081930408
ACH-000052,0.1833253258670642
ACH-000053,0.04874516482602298
ACH-000054,-0.019675911338763254
ACH-000055,-0.138961500272852
ACH-000060,-0.08322720899643743
ACH-000067,-0.13635050268090326
ACH-000070,-0.2051135016164473
ACH-000075,-0.2836759580762919
ACH-000078,-0.03560712508159746
ACH-000082,-0.04052437775911007
ACH-000085,0.05938491218425476
ACH-000086,-0.0503104130841889
ACH-000087,-0.2084198389022328
ACH-000092,0.03518077346572964
ACH-000095,-0.02582658306329352
ACH-000097,-0.08913870246321942
ACH-000098,-0.015825982152505032
ACH-000099,0.02420726026018153
ACH-000108,0.1871318631949493
ACH-000113,-0.053589669791888096
ACH-000116,0.04659256309327981
ACH-000118,-0.032093363881937724
ACH-000120,-0.002728480757364739
ACH-000123,-0.016554493608670298
ACH-000127,0.0009280434489485011
ACH-000128,-0.1200464793681432
ACH-000132,0.16807103530615136
ACH-000133,-0.07258580650654088
ACH-000137,-0.037845821113515636
ACH-000138,0.08917753815710051
ACH-000142,-0.01859321978997949
ACH-000143,-0.07537602030578558
ACH-000146,0.022018216765786018
ACH-000148,0.031133658251539287
ACH-000150,-0.17495205468464697
ACH-000152,-0.00615166659398446
ACH-000153,0.10135253389095694
ACH-000159,0.03946153003062761
ACH-000160,-0.12566769153804733
ACH-000163,-0.15703513734132915
ACH-000167,0.2042327422577644
ACH-000168,0.056621156471965785
ACH-000169,-0.0557500677080944
ACH-000178,0.06653792492525444
ACH-000183,-0.012298648918505243
ACH-000188,-0.01415481472902946
ACH-000189,-0.2759825346908185
ACH-000190,0.0247328393648832
ACH-000198,0.03184732060179068
ACH-000203,-0.08133521127386524
ACH-000204,-0.1174167719497549
ACH-000206,-0.07887349453772295
ACH-000207,-0.012698878663637544
ACH-000208,-0.30175594800615324
ACH-000210,-0.04280294141923308
ACH-000211,0.07190819334121527
ACH-000215,-0.022648666720942755
ACH-000221,-0.11160630162657112
ACH-000222,-0.01754553669635683
ACH-000223,0.008620351768814411
ACH-000226,0.018641756608784442
ACH-000227,0.04815559044223352
ACH-000228,0.033482431680461264
