,FES (2242)
ACH-000004,-0.1981543048446766
ACH-000005,-0.05990337218962327
ACH-000007,-0.14898352590608485
ACH-000009,-0.01939274149853081
ACH-000011,-0.10894998649945947
ACH-000012,-0.04794606020001873
ACH-000013,0.07976974129980956
ACH-000014,0.0490842235127528
ACH-000015,0.07253059783567639
ACH-000017,0.016719954372742745
ACH-000018,0.16529050629567998
ACH-000019,-0.2290268211278691
ACH-000021,0.01267800085286379
ACH-000022,-0.09891794469786347
ACH-000025,-0.012442596222251606
ACH-000028,0.12562398944459155
ACH-000030,0.04750153463493994
ACH-000035,0.00819125735448244
ACH-000036,0.0030218890890833547
ACH-000037,0.15191032690123735
ACH-000039,0.06599805795424954
ACH-000040,0.07804132542561601
ACH-000041,-0.06673769665244894
ACH-000042,-0.16410394263511674
ACH-000045,0.010959051083362184
ACH-000047,-0.08200690243983724
ACH-000052,0.18910526349859672
ACH-000053,0.00507179725530115
ACH-000054,0.06453090360179553
ACH-000055,0.08644560132881711
ACH-000060,0.029539592378036224
ACH-000067,0.09491137132230766
ACH-000070,0.09828656525927376
ACH-000075,-0.05409880830267458
ACH-000078,-0.008358217657085656
ACH-000082,-0.09314482605970728
ACH-000085,0.0054977077236964
ACH-000086,0.08683026534603236
ACH-000087,-0.17490779783619442
ACH-000092,0.005348886433295347
ACH-000095,-0.11390605354629785
ACH-000097,0.08766201056913324
ACH-000098,0.040766301719118575
ACH-000099,0.015470057148771643
ACH-000108,-0.03734244481675497
ACH-000113,0.08405607279032153
ACH-000116,-0.04532098283037015
ACH-000118,0.03999767387601507
ACH-000120,-0.002323890608329545
ACH-000123,-0.08530720494150376
ACH-000127,0.11152915286070443
ACH-000128,-0.11358877865331438
ACH-000132,-0.003637331969114087
ACH-000133,0.05309582759720194
ACH-000137,-0.06942607011564801
ACH-000138,-0.03307954252544345
ACH-000142,0.0001013847845431708
ACH-000143,0.0758780945328397
ACH-000146,0.06016676265798869
ACH-000148,0.008493162447368351
ACH-000150,-0.02829629353839677
ACH-000152,0.10791561864429597
ACH-000153,-0.032320103157049807
ACH-000159,0.06081890769235247
ACH-000160,-0.06037862706171476
ACH-000163,0.05606175678749265
ACH-000167,0.11290092292381472
ACH-000168,0.019444979157586792
ACH-000169,0.033724273156941376
ACH-000178,-0.004415889223429239
ACH-000183,-0.11631041948548967
ACH-000188,-0.001201374231459964
ACH-000189,0.18920573090344173
ACH-000190,-0.05809747867962418
ACH-000198,-0.060467288975148976
ACH-000203,-0.34642075117462684
ACH-000204,-0.041297855999786234
ACH-000206,0.08513122516643333
ACH-000207,0.07354774779031745
ACH-000208,0.1269655737423835
ACH-000210,-0.14290188106417026
ACH-000211,0.07156637079116936
ACH-000215,0.04691270440126613
ACH-000221,0.07684124842950663
ACH-000222,0.2534710931220707
ACH-000223,0.07203572736638883
ACH-000226,0.06483760580473659
ACH-000227,-0.10211213788632033
ACH-000228,0.05016288106262422
ACH-000231,0.008881145344290617
ACH-000232,-0.032360660891696064
ACH-000233,0.031716226541886404
ACH-000234,0.039770906464048524
ACH-000235,-0.0005527899070937678
ACH-000237,0.06902632653344525
ACH-000238,0.037939413010972686
ACH-000242,0.13250179379676466
ACH-000243,-0.008075229812686267
ACH-000244,0.30923604122119724
ACH-000246,0.050862976577601984
ACH-000248,-0.022872494668137053
ACH-000250,0.0400555074305756
ACH-000251,-0.06106565747247057
ACH-000252,-0.34488214200168554
ACH-000253,-0.011927084726094848
ACH-000255,0.01673435263608973
ACH-000256,0.035377350426471436
ACH-000257,-0.012975398758419495
ACH-000258,0.1321304509173236
ACH-000259,-0.1198985416704346
ACH-000260,0.008882199612881335
ACH-000261,0.08565050017691499
ACH-000262,-0.010623891250065695
ACH-000263,-0.2520401398933566
ACH-000264,0.08946097088457013
ACH-000265,-0.03611448763520516
ACH-000266,-0.028251522591506536
ACH-000272,0.08139642057192809
ACH-000274,-0.13046782884800442
ACH-000277,-0.09313507413754686
ACH-000278,-0.06341021366857245
ACH-000279,-0.17708370477301658
ACH-000280,-0.03658958023452904
ACH-000281,-0.08296012787712957
ACH-000288,-0.08692304549870619
ACH-000291,0.11263613455552066
ACH-000293,-0.024432308309344772
ACH-000294,-0.05970511160895588
ACH-000295,0.032073760494623384
ACH-000296,-0.06943181324147661
ACH-000302,-0.01077848563601935
ACH-000304,-0.2805186959796991
ACH-000307,0.002129753435812017
ACH-000308,-0.03793685527476905
ACH-000310,-0.08949968015715573
ACH-000311,-0.1124279950164706
ACH-000312,-0.024225699236431964
ACH-000315,0.04849530062034083
ACH-000316,-0.013752460384946829
ACH-000317,-0.03691597148694733
ACH-000318,-0.04393186791354812
ACH-000319,-0.0989595086000338
ACH-000320,-0.04457763478184865
ACH-000322,0.126214197059329
ACH-000323,0.0402279873616393
ACH-000324,0.05045755758299155
ACH-000329,0.12630069691109272
ACH-000330,0.06271865000010722
ACH-000331,0.007674339693425966
ACH-000332,0.08208089877624239
ACH-000334,0.05198166336710301
ACH-000335,0.10655309206397393
ACH-000336,0.2743726843532413
ACH-000337,-0.12788844669415214
ACH-000338,0.2003137060673588
ACH-000339,0.016615515979076068
ACH-000341,0.020828197940451598
ACH-000348,0.01919070350461864
ACH-000350,-0.03270502881499567
ACH-000352,0.03325494130393427
ACH-000356,0.06773208283538634
ACH-000361,0.05660615615643279
ACH-000362,0.03690838306709288
ACH-000363,-0.026560998445114645
ACH-000364,0.029404062877615062
ACH-000365,-0.0482129913697009
ACH-000366,0.03051063927371607
ACH-000368,0.0522802630196953
ACH-000374,0.00638763074165005
ACH-000375,-0.16302117126334648
ACH-000376,-0.07788454476637313
ACH-000381,-0.1393305458825071
ACH-000383,0.055888432544245636
ACH-000387,-0.06423005483105731
ACH-000389,-0.08184924140817408
ACH-000390,-0.037958077648249516
ACH-000393,0.06158408450397186
ACH-000395,0.04654079836377726
ACH-000396,0.1221439355224585
ACH-000397,0.01175442287272228
ACH-000401,-0.0518424092906091
ACH-000402,-0.0003408483990773957
ACH-000403,-0.02790567972412085
ACH-000404,-0.1158394659973724
ACH-000406,0.00902621961789172
ACH-000407,-0.045989097867051784
ACH-000408,0.07890411288844228
ACH-000410,-0.15745924987134455
ACH-000411,0.017073943444676425
ACH-000414,0.09856696578542894
ACH-000415,0.05824851291848303
ACH-000416,-0.15686353805078748
ACH-000420,0.17720233016514775
ACH-000421,-0.016430440882022487
ACH-000424,0.11056394605906338
ACH-000425,-0.051405368594817036
ACH-000426,0.03945778505996037
ACH-000427,-0.053139654185823115
ACH-000433,0.025277566215466882
ACH-000435,0.09111047918387907
ACH-000436,-0.14306818199385513
ACH-000444,-0.03142632355110647
ACH-000445,0.1700598878533843
ACH-000448,0.07614382269402051
ACH-000450,0.35806540949246296
ACH-000452,0.009156530523973616
ACH-000454,-0.014382718053026041
ACH-000458,-0.07762746184971311
ACH-000459,0.044022573259703116
ACH-000460,-0.027672017664809142
ACH-000461,-0.16887316573761904
ACH-000463,0.0014886910425371512
ACH-000464,-0.2242293721834993
ACH-000466,-0.08850699761719599
ACH-000467,-0.059397433106883314
ACH-000468,0.02377932790146569
ACH-000469,-0.055271133408053265
ACH-000470,-0.07996741801799342
ACH-000471,0.026256837941057938
ACH-000472,0.010336622751754131
ACH-000473,-0.09965203040218908
ACH-000475,0.10047044973849993
ACH-000476,-0.053161121014387525
ACH-000477,-0.1338283445640097
ACH-000479,0.18128031237894468
