,ERAL1 (26284)
ACH-000148,-0.5862635329680905
ACH-000150,-0.6471748625262409
ACH-000152,-0.4298337208368793
ACH-000153,-0.3830366472531003
ACH-000159,-0.3473821709834849
ACH-000160,-0.6184868846061155
ACH-000163,-0.5303498125124344
ACH-000167,-0.029311976160087856
ACH-000168,0.00553077415681182
ACH-000169,-0.5053111480051463
ACH-000178,-0.5261334131092578
ACH-000183,-0.3802923730114001
ACH-000188,-0.3990849685828255
ACH-000189,-0.5725014353680022
ACH-000190,-0.7904854918008806
ACH-000198,-0.3505143507369751
ACH-000203,0.3192929422563577
ACH-000204,-0.5673123068853743
ACH-000206,-0.423095349792228
ACH-000207,-0.5575063479601774
ACH-000208,-0.4540735512180293
ACH-000210,-0.18209954120200555
ACH-000211,-0.4627225422387986
ACH-000215,-0.460290079511378
ACH-000221,-0.6649601236905732
ACH-000222,-0.3442763956187977
ACH-000223,-0.35335316999852817
ACH-000226,-0.481872752291776
ACH-000227,-0.2296669237268565
ACH-000228,-0.23727216695651215
ACH-000231,-0.3728149877768413
ACH-000232,-0.4193374782683485
ACH-000233,-0.3980556848365577
ACH-000234,-0.30417280787754497
ACH-000235,-0.4175890581003289
ACH-000237,-0.31541254921168904
ACH-000238,-0.5204183593741427
ACH-000242,-0.02061047460264699
ACH-000243,-0.4178516378853069
ACH-000244,-0.33419246299317895
ACH-000246,-0.4906224122533688
ACH-000248,-0.583967175990748
ACH-000250,-0.2792709433155368
ACH-000251,-0.4195389195562098
ACH-000252,-0.32137023023145195
ACH-000253,-0.1592780551115536
ACH-000255,-0.6037755522431156
ACH-000256,-0.3721505863014559
ACH-000257,-0.4809883134526433
ACH-000258,-0.4748581431446116
ACH-000259,-0.5011422952817589
ACH-000260,-0.4465152969452488
ACH-000261,-0.3434426939408501
ACH-000262,-0.3573272304854224
ACH-000263,-0.5174086716233578
ACH-000264,-0.4303215571817369
ACH-000265,-0.4062539224392352
ACH-000266,-0.3456149817360131
ACH-000272,-0.4041728321295132
ACH-000274,-0.4038112696541754
ACH-000277,-0.4719410971885888
ACH-000278,-0.18412376437231495
ACH-000279,-0.5478527286313158
ACH-000280,-0.3051504590455545
ACH-000281,-0.19013402695040627
ACH-000288,-0.5689011909260168
ACH-000291,-0.3077106740444112
ACH-000293,-0.7501052893192497
ACH-000294,-0.27259860372467715
ACH-000295,-0.295817217925228
ACH-000296,-0.4714287927473231
ACH-000302,-0.4134437236794797
ACH-000304,-0.5638442612526968
ACH-000307,-0.406424506796825
ACH-000308,-0.36747231498432825
ACH-000310,-0.33201871982637593
ACH-000311,-0.22612939261188245
ACH-000312,-0.5462412848829266
ACH-000315,-0.3025742239855474
ACH-000316,-0.2864686692674012
ACH-000317,-0.3574491473281905
ACH-000318,-0.460810388177553
ACH-000319,-0.35320936249554
ACH-000320,-0.13105361198803553
ACH-000322,-0.2777912392910641
ACH-000323,-0.5414474385258071
ACH-000324,-0.4376651394023556
ACH-000329,-0.4043892121724537
ACH-000330,-0.4598399350803416
ACH-000331,-0.4855144379028236
ACH-000332,-0.2566764976542193
ACH-000334,-0.4077048403240636
ACH-000335,-0.5889128335329139
ACH-000336,-0.7308874580708419
ACH-000337,-0.545265516072313
ACH-000338,-0.8584299612666005
ACH-000339,-0.4535647430860048
ACH-000341,-0.228707715163132
ACH-000348,-0.4679094369339076
ACH-000350,-0.39540595877463625
ACH-000352,-0.6232400025894567
ACH-000356,-0.6093193573828288
ACH-000361,-0.3554012688775328
ACH-000362,-0.14582317100889855
ACH-000363,-0.3631588752371108
ACH-000364,-0.524173721369401
ACH-000365,-0.4871170656566406
ACH-000366,-0.2500505478874122
ACH-000368,-0.3841800382951375
ACH-000374,-0.5659860538216638
ACH-000375,-0.3677761482676584
ACH-000376,-0.4054951803220727
ACH-000381,-0.4517141933231685
ACH-000383,-0.4091111866419104
ACH-000387,-0.6739225711346796
ACH-000389,-0.21272251753577026
ACH-000390,-0.4126650823605177
ACH-000393,-0.2859997992549968
ACH-000395,-0.2582292309486807
ACH-000396,-0.5877792988054915
ACH-000397,-0.2976113819333027
ACH-000401,-0.4536825341873766
ACH-000402,-0.7143567620357807
ACH-000403,-0.3712609212087546
ACH-000404,-0.6899492876644584
ACH-000406,-0.6240843002265088
ACH-000407,-0.6638941131612236
ACH-000408,-0.4868162282530341
ACH-000410,-0.42735461593438334
ACH-000411,-0.19888512439211592
ACH-000414,-0.4996371037595824
ACH-000415,-0.5538318044305635
ACH-000416,-0.2125324054604633
ACH-000420,-0.4861177774749462
ACH-000421,-0.5269339963637616
ACH-000424,-0.7340216573700246
ACH-000425,-0.3333648978458022
ACH-000426,-0.3206077815101894
ACH-000427,-0.5185387388187511
ACH-000433,-0.4532774365919675
ACH-000435,-0.34888386282641426
ACH-000436,-0.06976678741310215
ACH-000444,-0.4061708631429744
ACH-000445,-0.4326212054599359
ACH-000448,-0.3277535855106153
ACH-000450,-0.6279898589625574
ACH-000452,-0.3082634201491381
ACH-000454,-0.4269175496935318
ACH-000458,-0.7917122290974887
ACH-000459,-0.7448238483714615
ACH-000460,-0.2802976196926042
ACH-000461,-0.5340418272348084
ACH-000463,-0.28533714092797435
ACH-000464,-0.27412191436072225
ACH-000466,-0.4334530450812635
ACH-000467,-0.4058078434673512
ACH-000468,-0.3600636698774578
ACH-000469,-0.4803570783076226
ACH-000470,-0.4836652940085688
ACH-000471,-0.3166728233767477
ACH-000472,-0.4564543971571296
ACH-000473,-0.5762054959638181
ACH-000475,-0.5322349007223182
ACH-000476,-0.5084485386906175
ACH-000477,-0.2384432736302467
ACH-000479,-0.4953826581999124
ACH-000480,-0.7072232340438861
ACH-000481,-0.3794452712449038
ACH-000483,-0.7590396005273373
ACH-000484,-0.4845466058583632
ACH-000485,-0.3105510698550556
ACH-000486,-0.4693191687373008
ACH-000487,-0.7606634405262255
ACH-000488,-0.6302828561199104
ACH-000490,-0.4105411455122177
ACH-000491,-0.6253155102366477
ACH-000495,-0.2521599607417682
ACH-000496,-0.322963554825109
ACH-000499,-0.6904820899496139
ACH-000500,-0.3666252509959168
ACH-000502,-0.21816001417615807
ACH-000503,-0.4167653136453553
ACH-000505,-0.3835224319911312
ACH-000507,-0.5959112247713589
ACH-000510,-0.5648163846320655
ACH-000511,-0.30776144612919165
ACH-000512,-0.3552154448460028
ACH-000516,-0.33575531609529025
ACH-000517,-0.30953375250698345
ACH-000518,-0.5656685598948378
ACH-000520,-0.4676405824679659
ACH-000521,-0.6525623937358102
ACH-000522,-0.4656493813048228
ACH-000524,-0.5239505987659407
ACH-000527,-0.2259383915931148
ACH-000528,-0.6832218653442461
ACH-000537,-0.5618147673880339
ACH-000541,0.04375665105427328
ACH-000542,-0.46807380106370705
ACH-000544,-0.5821513507653738
ACH-000545,-0.4269271307320671
ACH-000547,-0.21287257934441334
ACH-000548,-0.3472753256730101
ACH-000549,-0.4799955175984951
ACH-000550,-0.2966696844319064
ACH-000552,-0.5679769568916313
ACH-000556,-0.2986569015077776
ACH-000557,-0.34272438746763245
ACH-000569,-0.5659342989756928
ACH-000570,-0.5123459939622944
ACH-000571,-0.42179524350227104
ACH-000573,-0.4360375963344583
ACH-000576,-0.16125266780728126
ACH-000579,-0.5969278319912131
ACH-000580,-0.4470908433579873
ACH-000584,-0.6105803363451112
ACH-000585,-0.23128783417753496
ACH-000588,-0.5002025493719056
ACH-000589,-0.6594193940878522
ACH-000591,-0.22559332479658326
ACH-000593,-0.3903369715005515
ACH-000600,-0.5878145024503985
ACH-000601,-0.5044271665274448
ACH-000605,-0.7330479209566314
ACH-000606,-0.5902221778758027
ACH-000608,-0.4393337167092377
ACH-000614,-0.42050957407558537
ACH-000616,-0.4597243404560799
ACH-000618,-0.5984024875867773
ACH-000619,-0.376317893063045
ACH-000620,-0.3939742888098053
ACH-000621,-0.3065213794592975
ACH-000622,-0.41156080879257295
ACH-000623,-0.4476365518769865
ACH-000624,-0.3472340119982711
ACH-000627,-0.3286924454731337
ACH-000630,-0.5174956932947742
ACH-000631,-0.39652256717291
ACH-000632,-0.3678578269198297
ACH-000633,-0.6786929937442601
ACH-000637,-0.6759898490046536
ACH-000638,-0.30627941971319034
ACH-000646,-0.5453173486744146
ACH-000647,-0.5257217010289271
ACH-000648,-0.30078304782201115
ACH-000649,-0.3321240742923678
ACH-000651,-0.7572319315737844
ACH-000652,-0.3762614526927779
ACH-000653,-0.4073353242180958
ACH-000657,-0.4565555381853266
ACH-000658,-0.2701607212276166
ACH-000661,-0.5186240386458552
ACH-000662,-0.5480855547987102
ACH-000663,-0.4887353320639966
ACH-000665,-0.29927022969192313
ACH-000671,-0.506017864543116
ACH-000672,-0.4900356647348285
ACH-000673,-0.3222079264466695
ACH-000676,-0.5535858015994348
ACH-000677,-0.7444915126188242
ACH-000681,-0.27378549186229983
ACH-000683,-0.3637684970652809
ACH-000684,-0.4758460679727899
ACH-000688,-0.5579078752976094
ACH-000693,-0.5331430533340461
ACH-000694,-0.5858603379180689
ACH-000695,-0.4897750937586165
ACH-000696,-0.4958653415563342
ACH-000697,-0.2239102334378424
ACH-000699,-0.4590768818583829
ACH-000701,-0.4031862384524413
ACH-000706,-0.583769351887922
ACH-000711,-0.348778652631174
ACH-000713,-0.4195764727933251
ACH-000714,-0.11901790340036456
ACH-000718,-0.3672155412561902
ACH-000720,-0.5675892450731381
ACH-000721,-0.3287904975924658
ACH-000724,-0.4952494667231246
ACH-000725,-0.4543132230752545
ACH-000732,-0.7879270240074409
ACH-000734,-0.3880970663240362
ACH-000735,-0.3536055077843939
ACH-000736,-0.6243461475662939
ACH-000738,-0.5901046212715626
ACH-000746,-0.516441052838479
ACH-000747,-0.6087113095114696
ACH-000748,-0.3683590204498469
ACH-000753,-0.523717483628451
ACH-000756,-0.3606000148944389
ACH-000757,-0.6053971032743098
ACH-000758,-0.7336425110805045
ACH-000760,-0.4351940513838107
ACH-000762,-0.5152698227833622
ACH-000763,-0.34306379872111514
ACH-000764,-0.18208386264126505
ACH-000765,-0.38083017500309335
ACH-000766,-0.3174062066794501
ACH-000767,-0.6000010690156573
ACH-000768,-0.4927744077816471
ACH-000769,-0.46666155931235204
ACH-000770,-0.4558605826200559
ACH-000771,-0.5921775692014044
ACH-000773,-0.1951569198911667
ACH-000776,-0.3690197881074273
ACH-000777,-0.41724129439716995
ACH-000778,-0.3299165156605285
ACH-000781,-0.4154070661319558
ACH-000782,-0.5764345385168711
ACH-000783,-0.17319503568752806
ACH-000784,-0.7120669344024088
ACH-000785,-0.4215853003181981
ACH-000787,-0.4796528460649455
ACH-000788,-0.3180185542706521
ACH-000791,-0.4895262536964048
ACH-000792,-0.3683719100503628
ACH-000794,-0.3541244208842008
ACH-000796,-0.3135869048506189
ACH-000798,-0.3819763682802002
ACH-000799,-0.36674785157203205
ACH-000800,-0.3818818095565044
ACH-000802,-0.2729654842312102
ACH-000804,-0.5564675087402123
ACH-000805,-0.28253311211134635
ACH-000809,-0.36798135489266737
ACH-000810,-0.6671938557042242
ACH-000811,-0.4238708191301699
ACH-000817,-0.4027035134392252
ACH-000819,-0.4722916058674757
ACH-000820,-0.8484270814910677
ACH-000821,-0.2554267082823479
ACH-000822,-0.4222510211200243
ACH-000823,-0.4838846858299686
ACH-000824,-0.20378028117209854
ACH-000827,-0.19663458462827835
ACH-000829,-0.25710615086123184
ACH-000831,-0.6936491008365252
ACH-000832,-0.6873591951152223
ACH-000833,-0.5032761072382008
ACH-000834,-0.43252930049862137
ACH-000835,-0.5849428227956162
ACH-000836,-0.2374425568732097
ACH-000837,-0.7107239571936999
ACH-000838,-0.5905693860762142
ACH-000839,-0.24998455739235356
ACH-000840,-0.4591976673039768
ACH-000841,-0.3541220893596955
ACH-000843,-0.5820053428149132
ACH-000846,-0.4516133100953359
ACH-000847,-0.7460078858072315
ACH-000848,-0.5842246864329234
ACH-000849,-0.479874335084825
ACH-000851,-0.85541280000465
ACH-000855,-0.7859888222429109
ACH-000856,-0.6125996841391695
ACH-000858,-0.5533069846883929
ACH-000859,-0.6591402934485094
ACH-000861,-0.622058487078599
ACH-000862,-0.5885213381988956
ACH-000865,-0.5576562227060355
ACH-000866,-0.43742093428654616
ACH-000867,-0.3476312744046333
ACH-000869,-0.537179444049817
ACH-000872,-0.4184454954370921
ACH-000873,-0.5830624390246932
ACH-000876,-0.6644596218741189
ACH-000878,-0.18139470377803604
ACH-000880,-0.2195152817763361
ACH-000881,-0.3518773563190223
ACH-000882,-0.42250969049914827
ACH-000884,-0.5398809365602075
ACH-000885,-0.6228184289919549
ACH-000887,-0.5282333416009656
ACH-000889,-0.3276582510319115
ACH-000896,-0.30890772030162883
ACH-000898,-0.6480331999279636
ACH-000900,-0.5818784478657668
ACH-000901,-0.34951520453815843
ACH-000905,-0.3230782941921315
ACH-000906,-0.5118653746705336
ACH-000907,-0.5453635893877207
ACH-000910,-0.5268392780893466
ACH-000911,-0.6287135733310504
ACH-000912,-0.4029836546174857
ACH-000913,-0.7158974253006444
ACH-000915,-0.6078039616664089
ACH-000916,-0.6721833437281277
ACH-000917,-0.28433599481344546
ACH-000920,-0.6764266346487099
ACH-000921,-0.7705892291943508
ACH-000924,-0.506208186979561
ACH-000926,-0.451573088518467
ACH-000928,-0.5376846741873504
ACH-000929,-0.5688169441501241
ACH-000932,-0.4211419653334039
ACH-000935,-0.5229206447355234
ACH-000936,-0.6228092029494084
ACH-000937,-0.4432228413961657
ACH-000938,-0.4312255306629029
ACH-000939,-0.8616788507979606
ACH-000941,-0.4410287237717044
ACH-000943,-0.5414033541034899
ACH-000946,-0.4066962176565583
ACH-000947,-0.5983603630134251
ACH-000948,-0.6960907164150095
ACH-000950,-0.372542367596669
ACH-000953,-0.25422192368854385
ACH-000954,-0.5048715518407868
ACH-000957,-0.5508148078745837
ACH-000958,-0.4665908500219256
ACH-000960,-0.3009939784399839
ACH-000963,-0.3909575415152736
ACH-000968,-0.6550681631453847
ACH-000969,-0.8587419974705633
ACH-000972,-0.4148509344037308
ACH-000973,-0.6268058225386836
ACH-000974,-0.503579304041462
ACH-000978,-0.6836311004644685
ACH-000984,-0.41659359358570575
ACH-000986,-0.3992823192763471
ACH-000988,-0.3945784270257167
ACH-000993,-0.2702207308515959
ACH-000994,-0.6537419011818759
ACH-000996,-0.1959928257096921
ACH-001001,-0.6822738880110835
ACH-001020,-0.4015114824269221
ACH-001028,-0.4372356524494517
ACH-001031,-0.4236839499739491
ACH-001038,-0.6522027710754373
ACH-001048,-0.34946953170809403
ACH-001050,-0.3755883677296882
ACH-001053,-0.6400061371450166
ACH-001054,-0.5782977342759555
ACH-001061,-0.5393722492530335
ACH-001067,-0.4156308258115357
ACH-001075,-0.405722386293958
ACH-001096,-0.4821683234769183
ACH-001111,-0.7180663756343945
ACH-001119,-0.2189987112833154
ACH-001128,-0.5603758732876359
ACH-001134,-0.465842211359372
ACH-001151,-0.20503353344609174
ACH-001163,-0.7178835381692462
ACH-001164,-0.4029032474792584
ACH-001183,-0.2347768822637412
ACH-001192,-0.3474649972108969
ACH-001193,-0.30994865876341154
ACH-001196,-0.3604697914361094
ACH-001197,-0.26365941497185
ACH-001205,-0.396759864062552
ACH-001211,-0.2317841266575828
ACH-001212,-0.2711415040544711
ACH-001228,-0.22204959277939268
ACH-001232,-0.3964271836591025
ACH-001239,-0.3765785634361549
ACH-001270,-0.4847751537193067
ACH-001274,-0.4875132742741142
ACH-001275,-0.15141826482276835
ACH-001277,-0.3187703237004967
ACH-001278,-0.5425589512623327
ACH-001280,-0.3170027647188494
ACH-001283,-0.5293453216028096
ACH-001289,-0.3806529360846523
ACH-001300,-0.4665119164724546
ACH-001301,-0.17648983006645216
ACH-001302,-0.6191865621427747
ACH-001306,-0.27207281685018564
ACH-001318,-0.8063169425209633
ACH-001322,-0.4926001951956838
ACH-001328,-0.3961275741525421
ACH-001332,-0.7125633976227997
ACH-001336,-0.5128622091234559
ACH-001346,-0.6111526001244629
ACH-001353,-0.222466618683073
ACH-001354,-0.4940022597139117
ACH-001367,-0.6050748736858671
ACH-001368,-0.5158635441955058
ACH-001374,-0.43153010862838304
ACH-001377,-0.4655823058776412
ACH-001380,-0.4212516196050814
ACH-001391,-0.40119431658737537
ACH-001408,-0.2252366346011521
ACH-001430,-0.2546979770118334
ACH-001431,-0.29550180554057986
ACH-001450,-0.5756413896889838
ACH-001496,-0.601808192905815
ACH-001500,-0.6554591425613998
ACH-001523,-0.6414476747431866
ACH-001532,-0.4185954165259789
ACH-001550,-0.6481616654230159
ACH-001552,-0.3166074447740099
ACH-001554,-0.4153597587254264
ACH-001654,-0.29563736180890016
ACH-001735,-0.3079327631819998
ACH-001736,-0.4462635248349406
ACH-001737,-0.5911607836318268
ACH-001740,-0.2247685784492648
ACH-001745,-0.13366312920563525
ACH-001765,-0.3107812457052161
