,PTPDC1 (138639)
ACH-000004,-0.00047296613082037635
ACH-000005,-0.1979940729822537
ACH-000007,0.038025094713921764
ACH-000009,-0.10182511967325536
ACH-000011,0.06044271176597661
ACH-000012,-0.09250544367933176
ACH-000013,-0.07119618479054253
ACH-000014,-0.11339243566575638
ACH-000015,-0.16419354103468134
ACH-000017,0.04929476098804223
ACH-000018,-0.025744576840393118
ACH-000019,0.13200792997618804
ACH-000021,-0.16459474023780368
ACH-000022,-0.07686453642018462
ACH-000025,0.08801896333250013
ACH-000028,-0.06349457362431432
ACH-000030,0.03162219968885106
ACH-000035,-0.06932798281228836
ACH-000036,0.08987734663438944
ACH-000037,-0.03827910503513823
ACH-000039,-0.17750672516812327
ACH-000040,-0.10774824769904197
ACH-000041,-0.07370451005573622
ACH-000042,-0.024875546661530808
ACH-000045,-0.12033123853300805
ACH-000047,0.08304129811805068
ACH-000052,-0.08969674340554422
ACH-000053,-0.0720832272967107
ACH-000054,-0.05231030761889205
ACH-000055,-0.22267757488607745
ACH-000060,0.08388464422664102
ACH-000067,0.05592095480020634
ACH-000070,0.2960572967885729
ACH-000075,0.009591442845614095
ACH-000078,-0.00038247334824750964
ACH-000082,-0.019399758900209542
ACH-000085,0.106727998856849
ACH-000086,0.07104703819253573
ACH-000087,-0.23320646893450764
ACH-000092,0.018970198179513016
ACH-000095,0.058160627364713814
ACH-000097,0.01271881735196876
ACH-000098,-0.04656117097160965
ACH-000099,-0.04798529468533898
ACH-000108,0.10810784236847304
ACH-000113,0.14585911541123028
ACH-000116,-0.012183591297098091
ACH-000118,-0.016014017925240112
ACH-000120,0.025385864463075995
ACH-000123,-0.01960593187387755
ACH-000127,-0.10917942693126093
ACH-000128,0.0891419827319328
ACH-000132,0.05290289298609331
ACH-000133,0.015511367913520438
ACH-000137,0.013684727147979804
ACH-000138,0.0640905408458531
ACH-000142,0.0007375725915906056
ACH-000143,-0.03826075629367391
ACH-000146,-0.030172466499705636
ACH-000148,-0.05387551062128911
ACH-000150,0.07642127076509704
ACH-000152,-0.050320352792084605
ACH-000153,-0.22538757543298
ACH-000159,-0.13767705112147982
ACH-000160,-0.00611610504706953
ACH-000163,-0.044468822231300484
ACH-000167,-0.12013421783127234
ACH-000168,0.011517533427159856
ACH-000169,0.03610446602816949
ACH-000178,0.05200403102285092
ACH-000183,0.012354094491988885
ACH-000188,-0.056606154307848024
ACH-000189,-0.07762592255336577
ACH-000190,-0.13039132919735044
ACH-000198,-0.026118738162476025
ACH-000203,-0.4473849073812722
ACH-000204,0.024906042307597617
ACH-000206,0.03443610548651885
ACH-000207,-0.045166117786506865
ACH-000208,0.07474966114612773
ACH-000210,-0.04699163486021552
ACH-000211,0.0393463123641964
ACH-000215,-0.04487528697284242
ACH-000221,-0.18622844072448447
ACH-000222,0.03424551171189613
ACH-000223,-0.06972891569470985
ACH-000226,0.12835837156707122
ACH-000227,-0.17703903104533142
ACH-000228,-0.043126041794754696
ACH-000231,0.04807773619747218
ACH-000232,-0.006607382747336916
ACH-000233,0.062173240202058236
ACH-000234,0.06085590070731865
ACH-000235,-0.0025656227903500923
ACH-000237,-0.03008460184797223
ACH-000238,-0.0014231696002075039
ACH-000242,0.4605055106477857
ACH-000243,-0.008692472775217524
ACH-000244,0.09188289817888093
ACH-000246,-0.037431060760156704
ACH-000248,-0.06049284447919327
ACH-000250,-0.025811904712265528
ACH-000251,-0.06493545580799502
ACH-000252,-0.1232889575353218
ACH-000253,0.048830207684462834
ACH-000255,-0.0814263472563663
ACH-000256,-0.0018937469178485046
ACH-000257,0.12358656014928088
ACH-000258,0.07255022186934781
ACH-000259,0.0006807092057148287
ACH-000260,-0.04164327461523378
ACH-000261,0.029690483904741605
ACH-000262,-0.24053761764339804
ACH-000263,0.07412032181591166
ACH-000264,-0.09917337679473624
ACH-000265,0.019612898587316567
ACH-000266,-0.055879352790112205
ACH-000272,-0.05888730734403274
ACH-000274,0.04261529351969347
ACH-000277,0.04408257972918996
ACH-000278,-0.09120825512419033
ACH-000279,0.05515197425369089
ACH-000280,-0.11739172967544682
ACH-000281,0.0681111031327125
ACH-000288,-0.034924555697410944
ACH-000291,-0.16768502363638274
ACH-000293,-0.0227548539644181
ACH-000294,0.0020435748876924237
ACH-000295,-0.1667766910166878
ACH-000296,-0.06074312792967735
ACH-000302,-0.027325876852393648
ACH-000304,0.037708490288885184
ACH-000307,0.06255197663400201
ACH-000308,-0.041415868918745005
ACH-000310,0.014753518402931109
ACH-000311,-0.04035699527953522
ACH-000312,-0.07843646462377735
ACH-000315,0.08650677240155677
ACH-000316,-0.0965039798025864
ACH-000317,-0.09322139828820604
ACH-000318,-0.1226670503190114
ACH-000319,-0.061476979140419274
ACH-000320,0.013584924701441757
ACH-000322,0.011113356653423823
ACH-000323,-0.031920859054585346
ACH-000324,0.018994396081460245
ACH-000329,-0.04739602333814336
ACH-000330,0.15919561048005038
ACH-000331,0.0020043832139098267
ACH-000332,-0.02069378482361836
ACH-000334,-0.008610137744852385
ACH-000335,0.055153062974829664
ACH-000336,0.2576348098598336
ACH-000337,0.22199022855508133
ACH-000338,-0.509908712846947
ACH-000339,0.00821342193919852
ACH-000341,0.02525138703943164
ACH-000348,-0.02280992591591609
ACH-000350,0.0064899094018103795
ACH-000352,-0.04560799872294642
ACH-000356,0.09249019026363232
ACH-000361,0.17758183411326894
ACH-000362,-0.01264725554055765
ACH-000363,-0.059566816196857476
ACH-000364,0.0776195714600804
ACH-000365,0.006218439187347677
ACH-000366,-0.14398705686305865
ACH-000368,0.07056396069556227
ACH-000374,-0.060959327823107236
ACH-000375,0.0046268947589708145
ACH-000376,-0.02695408670099965
ACH-000381,-0.10646251054874344
ACH-000383,0.016784192545990884
ACH-000387,0.025136311343743598
ACH-000389,-0.026014211658429667
ACH-000390,-0.0742118040679853
ACH-000393,-0.2444945383922223
ACH-000395,0.005993617712571468
ACH-000396,-0.11471996771288033
ACH-000397,-0.055364031156052686
