,KLHDC8B (200942)
ACH-000272,-0.06735855966331249
ACH-000274,-0.2047589060277714
ACH-000277,-0.03854486940716835
ACH-000278,-0.13042948007481342
ACH-000279,-0.12164686255761167
ACH-000280,-0.12009991900263428
ACH-000281,-0.14278459966306487
ACH-000288,-0.033660855645211665
ACH-000291,-0.04619660639278308
ACH-000293,-0.13016640798168658
ACH-000294,-0.12789155718344328
ACH-000295,-0.1450402802752841
ACH-000296,0.025947465777586075
ACH-000302,0.02566694102544336
ACH-000304,-0.07599006419442415
ACH-000307,-0.10745282971191104
ACH-000308,-0.015155707284129625
ACH-000310,-0.026279596700550387
ACH-000311,-0.1204879420836882
ACH-000312,0.028584547281827462
ACH-000315,0.09281701556002447
ACH-000316,-0.06201751075081735
ACH-000317,-0.17154404455892616
ACH-000318,-0.07720702766829078
ACH-000319,0.004694721851460167
ACH-000320,-0.13377111618667634
ACH-000322,-0.028657592804377144
ACH-000323,-0.014476492810840047
ACH-000324,0.023401265015044408
ACH-000329,-0.07618579134272897
ACH-000330,-0.18527793032273346
ACH-000331,-0.03146317765624825
ACH-000332,-0.034428626170487336
ACH-000334,0.07588480447635011
ACH-000335,0.0037783874810866313
ACH-000336,-0.10061188633614714
ACH-000337,-0.029734193255733624
ACH-000338,-0.1080074738995643
ACH-000339,-0.08129749791478541
ACH-000341,-0.020038561776608198
ACH-000348,-0.02650337345858758
ACH-000350,-0.021391360105073597
ACH-000352,-0.016064945648777636
ACH-000356,-0.3784337367227175
ACH-000361,-0.00853709076840622
ACH-000362,-0.05211755528999778
ACH-000363,-0.012857392618715824
ACH-000364,-0.12311496539033195
ACH-000365,-0.09165371916161093
ACH-000366,-0.021077743721389416
ACH-000368,0.023889129774634067
ACH-000374,0.0030424151787897635
ACH-000375,-0.13100578126517842
ACH-000376,-0.08444355981426127
ACH-000381,-0.002777436361262804
ACH-000383,-0.04110549078838842
ACH-000387,-0.004380308161454904
ACH-000389,-0.1726443769070463
ACH-000390,-0.08220694155280085
ACH-000393,-0.20400737290991572
ACH-000395,-0.22217746605196376
ACH-000396,0.018612415628522085
ACH-000397,0.002477696387905341
ACH-000401,0.01030751894925024
ACH-000402,-0.14348123478378644
ACH-000403,-0.05784361647065151
ACH-000404,-0.2434977601931329
ACH-000406,-0.07846119423010567
ACH-000407,-0.0979033912037328
ACH-000408,-0.2641948957058365
ACH-000410,-0.09290652614710368
ACH-000411,-0.00723034722959125
ACH-000414,-0.06920891844232874
ACH-000415,-0.1554709311557699
ACH-000416,-0.05586934813833157
ACH-000420,-0.07035899923975493
ACH-000421,-0.038251734080790765
ACH-000424,-0.07865519038337965
ACH-000425,-0.0056109211868016744
ACH-000426,-0.014439588675555275
ACH-000427,-0.02071013677086367
ACH-000433,-0.06027458261922411
ACH-000435,-0.193497074651408
ACH-000436,-0.0509744788138113
ACH-000444,-0.01732038741969879
ACH-000445,-0.13982529041774475
ACH-000448,-0.08467401292716584
ACH-000450,-0.07867569993982318
ACH-000452,-0.11811423964737458
ACH-000454,-0.2800452173393048
ACH-000458,-0.07856173013484295
ACH-000459,-0.07183863349898326
ACH-000460,-0.041339823350609414
ACH-000461,-0.1355456209121336
ACH-000463,-0.0909842905666606
ACH-000464,-0.07588269425311313
ACH-000466,0.01728712472500623
ACH-000467,-0.04910719355785695
ACH-000468,-0.06297811438614834
ACH-000469,-0.056112198326601886
ACH-000470,0.11313071978047805
ACH-000471,-0.025858237648400523
ACH-000472,-0.10903362085941827
ACH-000473,0.09415022607230593
ACH-000475,-0.09642031308858603
ACH-000476,-0.1011294991651863
ACH-000477,-0.10835253281014988
ACH-000479,0.17959252917453056
ACH-000480,-0.026037782631313462
ACH-000481,-0.11658117608490895
ACH-000483,0.10457746103770024
ACH-000484,-0.031934562007536985
ACH-000485,0.02867198623368012
ACH-000486,-0.24141422714382035
ACH-000487,-0.07951971357933564
ACH-000488,-0.027682306664701103
ACH-000490,-0.17318177368447696
ACH-000491,-0.058428806149849175
ACH-000495,-0.10927562655227188
ACH-000496,0.03252671373213208
ACH-000499,-0.07525879022819944
ACH-000500,0.11213719495920688
ACH-000502,-0.13715083534469605
ACH-000503,0.13601272426039154
ACH-000505,-0.06900785714010046
ACH-000507,0.011130839756992241
ACH-000510,-0.08475709089625418
ACH-000511,-0.01809147928420141
ACH-000512,0.021242892403747472
ACH-000516,0.001115406652239975
ACH-000517,-0.07436204194138794
ACH-000518,-0.048967496783568334
ACH-000520,-0.13781210027302704
ACH-000521,-0.058133676038213664
ACH-000522,-0.05592057665329528
ACH-000524,-0.04558160172046506
ACH-000527,-0.0926046917515472
ACH-000528,-0.09060644620915516
ACH-000537,0.03772491509560587
ACH-000541,0.0572858893541636
ACH-000542,-0.1040016168669886
ACH-000544,-0.12186058968707245
ACH-000545,-0.07181668053995663
ACH-000547,-0.1925463570326831
ACH-000548,-0.0760420685675686
ACH-000549,-0.12191348940854413
ACH-000550,-0.20378442549806253
ACH-000552,-0.11854555737544635
ACH-000556,-0.11239934888359017
ACH-000557,-0.00016187955158106722
ACH-000569,0.2052695460465148
ACH-000570,-0.1015132829864457
ACH-000571,-0.03982073905810303
ACH-000573,0.02611155489753376
ACH-000576,-0.06748189955466613
ACH-000579,-0.11318275572651815
ACH-000580,0.012044985570567292
ACH-000584,-0.09946065941918268
ACH-000585,-0.03937061729866323
ACH-000588,-0.0034492768480619087
ACH-000589,-0.05124704142188905
ACH-000591,0.04294252924400558
ACH-000593,-0.10492058404507876
ACH-000600,-0.1556323125300676
ACH-000601,-0.0869993963738387
ACH-000605,-0.06203238182404679
ACH-000606,-0.0906549021989674
ACH-000608,-0.0906392327574756
ACH-000614,-0.01829406372622391
ACH-000616,-0.15851570732839332
ACH-000618,-0.14130037863546552
ACH-000619,-0.14928539034950786
ACH-000620,-0.1991367020884524
ACH-000621,-0.0463380444761721
ACH-000622,-0.08429933769287272
ACH-000623,0.047920462177062674
ACH-000624,-0.12329397563741044
ACH-000627,-0.057272970619440526
ACH-000630,-0.07875036716911286
ACH-000631,0.0001085148192500665
ACH-000632,-0.049714895406501536
ACH-000633,-0.11821742219736713
ACH-000637,-0.08092765793787346
ACH-000638,-0.1660953741080866
ACH-000646,-0.12888879531006273
ACH-000647,-0.03762717320467738
ACH-000648,-0.0121748845892454
ACH-000649,-0.039200123398964434
ACH-000651,-0.1857666434093677
ACH-000652,-0.29118721000765113
ACH-000653,0.004118342188851432
ACH-000657,-0.1144881222630872
ACH-000658,-0.022841254996617433
ACH-000661,-0.03067352980273668
ACH-000662,-0.09360259847212987
ACH-000663,-0.044518397758430785
ACH-000665,-0.026879994517135988
ACH-000671,-0.19214957055590148
ACH-000672,-0.3200070695443257
ACH-000673,-0.08167642562053251
ACH-000676,-0.0485484001512345
ACH-000677,-0.09908148371001972
ACH-000681,-0.038132920688003065
ACH-000683,-0.08231156240498473
ACH-000684,0.14972599534845438
ACH-000688,-0.1263943488163448
ACH-000693,-0.13014305013013294
ACH-000694,-0.09113975237383927
ACH-000695,-0.013100915607479785
ACH-000696,-0.12880619297861806
ACH-000697,0.016195568414666968
ACH-000699,-0.04246856515707986
ACH-000701,-0.05503407966500806
ACH-000706,-0.18105818394621828
ACH-000711,-0.0779976063305026
ACH-000713,-0.06822971010241585
ACH-000714,-0.1799940112252231
ACH-000718,-0.03356097178215574
ACH-000720,-0.08272213833488701
ACH-000721,-0.07666945002733651
ACH-000724,-0.024394699612046745
ACH-000725,0.003368275980433265
ACH-000732,0.0769791493043647
ACH-000734,-0.04003897857101183
ACH-000735,-0.11078642787361292
ACH-000736,-0.1213468275649278
ACH-000738,-0.2014334525705549
ACH-000746,0.00718464915886528
ACH-000747,-0.10869905246526862
ACH-000748,-0.09087942665957324
ACH-000753,-0.08393197711644228
ACH-000756,-0.06062989184064214
ACH-000757,-0.12207564630988725
ACH-000758,-0.11476056008817336
ACH-000760,-0.023672652714054592
ACH-000762,-0.02543026097180566
ACH-000763,-0.02782093474516657
ACH-000764,-0.2766962179632265
ACH-000765,-0.031192484244313038
ACH-000766,-0.1592821386192185
ACH-000767,0.06927823309196586
ACH-000768,-0.1662456881982808
ACH-000769,-0.09896413507975936
ACH-000770,-0.05845770826383567
ACH-000771,0.010515097743670992
ACH-000773,-0.09047547084315746
ACH-000776,-0.04654042536116092
ACH-000777,-0.005536532823992571
ACH-000778,-0.10814294771788023
ACH-000781,-0.05763632067980196
ACH-000782,0.03936880268722128
ACH-000783,-0.03559674539570306
ACH-000784,-0.07596810367636532
ACH-000785,-0.03771651662871362
ACH-000787,-0.07828946003838637
ACH-000788,-0.05254671366156277
ACH-000791,-0.05124233628922624
ACH-000792,0.009668074447347163
ACH-000794,-0.0998161373169363
ACH-000796,-0.09374135252708952
ACH-000798,-0.14879455751372475
ACH-000799,0.00682535797776611
ACH-000800,-0.13606942448546933
ACH-000802,-0.015021244330586048
ACH-000804,-0.13111179131613865
ACH-000805,-0.21451629839300812
ACH-000809,-0.09072854582287247
ACH-000810,-0.06605346360992324
ACH-000811,-0.09026917559273533
ACH-000817,-0.18936013334330756
ACH-000819,-0.2470019320989808
ACH-000820,-0.1390751588681178
ACH-000821,0.09272051562353296
ACH-000822,-0.20338247229723952
ACH-000823,-0.1293616863537834
ACH-000824,0.011491439964060277
ACH-000827,-0.06615285173820908
ACH-000829,0.045262660893416566
ACH-000831,-0.08410932596241319
ACH-000832,-0.01154277877491142
ACH-000833,-0.09740858532277756
ACH-000834,-0.06914933498692204
ACH-000835,-0.06867146295625244
ACH-000836,-0.09569272167505984
ACH-000837,-0.18598588657886472
ACH-000838,-0.17096057499019549
ACH-000839,-0.12105235094285308
ACH-000840,0.07733204528892419
ACH-000841,-0.07676520928023219
ACH-000843,-0.08305400105654875
ACH-000846,-0.1115296558148214
ACH-000847,-0.0338851475586488
ACH-000848,-0.11376098070617968
ACH-000849,-0.04724183468552103
ACH-000851,0.009028989423245284
ACH-000855,0.10283943660857588
ACH-000856,-0.08701562173103385
ACH-000858,-0.10832324239303792
ACH-000859,-0.059622805737989185
ACH-000861,0.03457546783683327
ACH-000862,0.006074879311650115
ACH-000865,-0.10177385463332964
ACH-000866,0.020459227578766268
ACH-000867,-0.03535497606725748
ACH-000869,-0.1483058616437775
ACH-000872,-0.05747567161536495
ACH-000873,-0.19296627784308132
ACH-000876,-0.08967589043420178
ACH-000878,-0.1875841084106851
ACH-000880,0.03027966867196912
ACH-000881,-0.07672534586183688
ACH-000882,-0.05400861177219584
ACH-000884,-0.07472487247212962
ACH-000885,0.007301336283839591
ACH-000887,-0.10172730673417876
ACH-000889,0.037048954202886376
ACH-000896,-0.14096398503247906
ACH-000898,-0.06771725286949005
ACH-000900,-0.1512703915336007
ACH-000901,-0.04720522218712226
ACH-000905,-0.08751687328630929
ACH-000906,-0.044769779308923535
ACH-000907,-0.08128040942856182
ACH-000910,0.017658725076752355
ACH-000911,-0.0550152159508255
ACH-000912,-0.05336509378574946
ACH-000913,-0.0573321513549746
ACH-000915,-0.1257780981940059
ACH-000916,-0.3237769988722798
ACH-000917,-0.10206931723177542
ACH-000920,0.04759042511230896
ACH-000921,-0.06439247224529586
ACH-000924,-0.07890246044985354
ACH-000926,-0.1242593547524778
ACH-000928,-0.06691052339542147
ACH-000929,0.014934458090115862
ACH-000932,-0.1319735418067888
ACH-000935,-0.06641458493330703
ACH-000936,-0.0016111458012158868
ACH-000937,-0.11507230114647835
ACH-000938,0.022275236481702626
ACH-000939,-0.15516019543596626
ACH-000941,-0.1821254649242076
ACH-000943,-0.09321245916442518
ACH-000946,-0.13034667481278936
ACH-000947,-0.06710590566959165
ACH-000948,-0.01669326348716247
ACH-000950,-0.01991870820761657
ACH-000953,-0.07570535958866463
ACH-000954,-0.01910862157159106
ACH-000957,-0.0048310880621695255
ACH-000958,0.21626542854115147
ACH-000960,-0.013166562101092209
ACH-000963,-0.05317563081912593
ACH-000968,-0.060797700426567534
ACH-000969,-0.09836946202866637
ACH-000972,0.21684723949960266
ACH-000973,-0.1034828781613529
ACH-000974,-0.10500007062339524
ACH-000978,-0.16185315862088806
ACH-000984,-0.10935689727777202
ACH-000986,-0.09790140189162054
ACH-000988,-0.1603963932496677
ACH-000993,-0.09679815173185577
ACH-000994,-0.11992853336202762
ACH-000996,-0.19122746346559366
ACH-001001,-0.04115662631960117
ACH-001020,-0.021533989762362975
ACH-001028,-0.1055289071061636
ACH-001031,-0.023806025799789198
ACH-001038,-0.06845721590810183
ACH-001048,-0.1682767835041334
ACH-001050,-0.012102024996964457
ACH-001053,-0.11827804098504173
ACH-001054,-0.05536096817774791
ACH-001061,-0.09673912369736774
ACH-001067,-0.16000900544462754
ACH-001075,-0.05431122398414077
ACH-001096,-0.22433733050128368
ACH-001111,-0.16570555080168786
ACH-001119,-0.13876922451558896
ACH-001128,-0.11371828060083986
ACH-001134,-0.04793850955121607
ACH-001151,-0.09096243934447444
ACH-001163,-0.1822845410487096
ACH-001164,-0.05472487180730964
ACH-001183,0.01699093592155066
ACH-001192,0.11706895860360715
ACH-001193,-0.016290787271529508
ACH-001196,-0.058818782308477764
ACH-001197,-0.005811427375773307
ACH-001205,-0.03462977403844733
ACH-001211,-0.1609489582482777
ACH-001212,-0.0005496117519383298
ACH-001228,-0.057888139547392074
ACH-001232,-0.060730418743991224
ACH-001239,-0.04104684076049403
ACH-001270,-0.28219930104254104
ACH-001274,-0.022965660665244556
ACH-001275,0.10936030737448256
ACH-001277,-0.12634755437062845
ACH-001278,-0.07752223180366725
ACH-001280,0.02994469134313405
ACH-001283,0.026111740606701014
ACH-001289,-0.1469234404788236
ACH-001300,-0.08950754154303876
ACH-001301,-0.05006167777762376
ACH-001302,-0.08705710342747229
ACH-001306,-0.06880645468955772
ACH-001318,-0.06834652411209656
ACH-001322,-0.057575528586625124
ACH-001328,-0.0787148160541354
ACH-001332,-0.013564387975564585
ACH-001336,-0.2702495279987385
ACH-001346,-0.05343817983261711
ACH-001353,-0.07323712331498138
ACH-001354,0.028394736293005787
ACH-001367,-0.07391794609038302
ACH-001368,-0.12854891142773156
ACH-001374,-0.034128378928337616
ACH-001377,-0.009639250862315742
ACH-001380,-0.11171655382847899
ACH-001391,0.0068547346270888005
ACH-001408,-0.12076695408442532
ACH-001430,-0.22132480760710327
ACH-001431,-0.028900665097210794
ACH-001450,-0.09766121635273127
ACH-001496,-0.03185133518532442
ACH-001500,-0.1210537716569544
ACH-001523,-0.19855368781092972
ACH-001532,0.018680940035782804
ACH-001550,-0.06324246123593777
ACH-001552,-0.08218046812194432
ACH-001554,-0.12083178535092695
ACH-001654,-0.07457840486216412
ACH-001735,-0.06652841209306383
ACH-001736,0.03751346658185208
ACH-001737,-0.2237980280970055
ACH-001740,-0.1361398729424943
ACH-001745,-0.09897771454827774
ACH-001765,0.036112899509605036
