,NR2E1 (7101)
ACH-000348,-0.1519704333145801
ACH-000350,-0.03947176531439373
ACH-000352,-0.10073335829520752
ACH-000356,-0.05645765042491437
ACH-000361,-0.16085227150459067
ACH-000362,0.056211387379467764
ACH-000363,-0.09269770908442396
ACH-000364,0.0638969520421036
ACH-000365,-0.019882911702334388
ACH-000366,-0.08301430820271156
ACH-000368,-0.025719594090447044
ACH-000374,0.04356261836897085
ACH-000375,-0.15009190047783136
ACH-000376,-0.14622347666676375
ACH-000381,-0.09879504834106977
ACH-000383,-0.08137266200174703
ACH-000387,-0.059249197773293974
ACH-000389,-0.04460398030961738
ACH-000390,-0.0593389381087245
ACH-000393,-0.09913011479951317
ACH-000395,0.06533514768788448
ACH-000396,0.002186235882397785
ACH-000397,-0.01717805564509704
ACH-000401,-0.0082251442217684
ACH-000402,0.039452112411389566
ACH-000403,-0.056271549108863436
ACH-000404,-0.03428234180683225
ACH-000406,-0.08074050052745516
ACH-000407,-0.017568483497465762
ACH-000408,-0.2889167815935405
ACH-000410,-0.05814949195232363
ACH-000411,0.013631273415061956
ACH-000414,-0.06308143167468283
ACH-000415,-0.1730146538483528
ACH-000416,-0.08669521977498289
ACH-000420,-0.03855219786924472
ACH-000421,-0.021195897872273533
ACH-000424,0.03745423324006916
ACH-000425,-0.17002679950539815
ACH-000426,-0.1694249837784459
ACH-000427,-0.14012069447098774
ACH-000433,0.1483788663884361
ACH-000435,-0.07127641926234098
ACH-000436,-0.12439961340955105
ACH-000444,-0.10367512049502987
ACH-000445,-0.10016154933779928
ACH-000448,-0.05243182474842624
ACH-000450,0.08724332149823566
ACH-000452,-0.014558031544997125
ACH-000454,-0.02240150618579945
ACH-000458,-0.17204846039699226
ACH-000459,0.06849051507053265
ACH-000460,-0.06770690225282727
ACH-000461,0.11223939248225202
ACH-000463,-0.07979532746160838
ACH-000464,0.05875369770329759
ACH-000466,-0.04079571026163617
ACH-000467,0.15685628269339227
ACH-000468,-0.18065687144903292
ACH-000469,-0.09237219185886128
ACH-000470,-0.01194194083704738
ACH-000471,-0.09398046688049444
ACH-000472,-0.061174651200734426
ACH-000473,-0.11387646267154095
ACH-000475,-0.040422801371171865
ACH-000476,-0.14434456605022966
ACH-000477,-0.11558158231084605
ACH-000479,-0.06800237169497775
ACH-000480,-0.1569992294584476
ACH-000481,-0.04768501482565365
ACH-000483,-0.15446317160293802
ACH-000484,-0.06687575688452897
ACH-000485,-0.1072471886568333
ACH-000486,0.0211656172211039
ACH-000487,-0.1960283801066019
ACH-000488,-0.04993594777749675
ACH-000490,-0.010332634727030977
ACH-000491,-0.04562472029123176
ACH-000495,-0.07718237667862722
ACH-000496,-0.09016725564856463
ACH-000499,-0.17999992120227767
ACH-000500,0.07609604604703524
ACH-000502,0.02501113429180063
ACH-000503,-0.06634454790109723
ACH-000505,-0.13127401785848986
ACH-000507,0.12045712827400674
ACH-000510,-0.043056678483061474
ACH-000511,-0.046530750094724016
ACH-000512,0.1376648080011221
ACH-000516,-0.03730630056351291
ACH-000517,0.05799298738370921
ACH-000518,-0.07381346079086101
ACH-000520,0.06591506615807875
ACH-000521,-0.015663563756939915
ACH-000522,-0.052727153909691286
ACH-000524,0.0043583246236169396
ACH-000527,-0.034884386287240075
ACH-000528,-0.03547977064701716
ACH-000537,-0.015309842584822602
ACH-000541,0.12830681824080353
ACH-000542,-0.03836696279291159
ACH-000544,-0.11000088618787214
ACH-000545,-0.0027430232411307922
ACH-000547,0.03225609949705868
ACH-000548,-0.047876797163507095
ACH-000549,-0.09129053737859087
ACH-000550,-0.06677669381410023
ACH-000552,-0.1366063408661675
ACH-000556,-0.0979507045393557
ACH-000557,-0.006969731559954179
ACH-000569,0.3153360166053008
ACH-000570,-0.192205626003779
ACH-000571,-0.06692354296800766
ACH-000573,-0.11562197898034295
ACH-000576,-0.04830768452555792
ACH-000579,-0.11978749124278425
ACH-000580,-0.1642608717225558
ACH-000584,-0.1344307214912165
ACH-000585,-0.0556288103105682
ACH-000588,-0.1848369012517881
ACH-000589,-0.1059150396458652
ACH-000591,-0.06480307533908945
ACH-000593,-0.051910068088694285
ACH-000600,-0.04491903962055655
ACH-000601,-0.052548453221917125
ACH-000605,-0.15238538029020526
ACH-000606,-0.1069468629772336
ACH-000608,-0.060166443885360285
ACH-000614,-0.15829652618789686
ACH-000616,0.07711829000021507
ACH-000618,-0.05261542362038908
ACH-000619,-0.0706230533785497
ACH-000620,-0.0913361110656914
ACH-000621,-0.016064359459918867
ACH-000622,-0.13612667963427166
ACH-000623,-0.1793437278178586
ACH-000624,-0.025660143779857543
ACH-000627,-0.0766159385032806
ACH-000630,-0.1314688937165817
ACH-000631,0.008129748507698155
ACH-000632,-0.08512989907629004
ACH-000633,-0.07114103009575286
ACH-000637,-0.008687586086096745
ACH-000638,-0.1832288696830728
ACH-000646,0.06675411326734107
ACH-000647,-0.1041460975823888
ACH-000648,-0.07490442620616172
ACH-000649,-0.14827512879452678
ACH-000651,-0.0931328503034497
ACH-000652,-0.2860764693472708
ACH-000653,-0.05811350605990843
ACH-000657,-0.1281504324339389
ACH-000658,-0.11664250458437328
ACH-000661,-0.07725848261674417
ACH-000662,0.0625832301610173
ACH-000663,-0.0641493505583359
ACH-000665,-0.07139919541916362
ACH-000671,-0.1659730900211216
ACH-000672,-0.27411221188653484
ACH-000673,-0.012846614555241834
ACH-000676,-0.0536624966320751
ACH-000677,-0.05642197674581966
ACH-000681,-0.0756259983789212
ACH-000683,-0.09327667601219022
ACH-000684,-0.01648122093251877
ACH-000688,0.07816449705723445
ACH-000693,-0.08069256356787753
ACH-000694,-0.04109376890639384
ACH-000695,-0.16949099831339803
ACH-000696,-0.07126780330755883
ACH-000697,-0.07402464182679433
ACH-000699,-0.04551071840124031
ACH-000701,-0.13061059460027782
ACH-000706,-0.07729110342789011
ACH-000711,-0.048002991584268406
ACH-000713,-0.14449291505326994
ACH-000714,-0.06663473680011314
ACH-000718,-0.12522628037805394
ACH-000720,-0.018955586173866317
ACH-000721,-0.09956647671070364
ACH-000724,-0.04461142173518134
ACH-000725,-0.0005975426574495202
ACH-000732,-0.013356953712135888
ACH-000734,-0.07898325777488839
ACH-000735,-0.04526312950334554
ACH-000736,-0.14308951685985144
ACH-000738,-0.09360451095974916
ACH-000746,-0.05772338715198502
ACH-000747,-0.12021377845322866
ACH-000748,0.01459372623202703
ACH-000753,-0.06107970703966499
ACH-000756,-0.08744800037788429
ACH-000757,-0.11562960456295925
ACH-000758,-0.1041834397390917
ACH-000760,-0.11906930229785002
ACH-000762,-0.005925699327684748
ACH-000763,-0.04988403233142853
ACH-000764,0.07520189508516834
ACH-000765,-0.14237225878964468
ACH-000766,-0.057608726798299474
ACH-000767,-0.032159148220307986
ACH-000768,-0.0871680348829425
ACH-000769,0.0840040763634143
ACH-000770,-0.1535904484448295
ACH-000771,-0.11741302527855688
ACH-000773,-0.1942614605699895
ACH-000776,-0.18283637465317365
ACH-000777,-0.13903697121698824
ACH-000778,-0.08870601161752906
ACH-000781,-0.0991056176114538
ACH-000782,-0.1771281092609447
ACH-000783,-0.1342431186556712
ACH-000784,-0.024402004147633397
ACH-000785,0.025660012514135987
ACH-000787,-0.0990654254747876
ACH-000788,-0.026158233734323025
ACH-000791,-0.06170645337912301
ACH-000792,-0.003994878171596457
ACH-000794,-0.07361338725766381
ACH-000796,-0.08731538252141625
ACH-000798,0.048890731344112884
ACH-000799,-0.12652916968851188
ACH-000800,0.0
ACH-000802,-0.012248508129854832
ACH-000804,0.3311600005136254
ACH-000805,-0.13217010883607605
ACH-000809,-0.014026526511647435
ACH-000810,-0.0757673475907864
ACH-000811,-0.009363654989961591
ACH-000817,-0.1874448084508188
ACH-000819,-0.08901639459172027
ACH-000820,0.10815030557011074
ACH-000821,-0.20457734376662615
ACH-000822,-0.125387207843379
ACH-000823,-0.1141665314217128
ACH-000824,0.05126324857132334
ACH-000827,-0.1676925934654945
ACH-000829,-0.13908454958814484
ACH-000831,-0.058484195766676426
ACH-000832,0.02786357118061936
ACH-000833,0.010864770859445313
ACH-000834,-0.04654621510892002
ACH-000835,0.04419440600616693
ACH-000836,-0.12328195749290358
ACH-000837,-0.0253312993403111
ACH-000838,-0.10522881100316184
ACH-000839,0.003235508776015221
ACH-000840,-0.054975102854113216
ACH-000841,-0.09694533914712143
ACH-000843,-0.042658293130889695
ACH-000846,-0.1803104584804335
ACH-000847,-0.10279604411861393
ACH-000848,-0.01919095758414217
ACH-000849,-0.0865611318622776
ACH-000851,-0.06758376897110986
ACH-000855,-0.08560844018416719
ACH-000856,0.07843547883657474
ACH-000858,-0.10113709206524543
ACH-000859,-0.08754686505493617
ACH-000861,-0.046673574160182994
ACH-000862,-0.046867179458347126
ACH-000865,-0.051690414467202885
ACH-000866,-0.037687622850107065
ACH-000867,-0.020144551522792372
ACH-000869,0.018655084355330892
ACH-000872,-0.19824350993117992
ACH-000873,-0.08885094809870075
ACH-000876,-0.1893478074382912
ACH-000878,0.2317027473161166
ACH-000880,-0.1130833645273586
ACH-000881,-0.015827137728062383
ACH-000882,-0.2015774837357402
ACH-000884,-0.04156471193758651
ACH-000885,-0.1153516486882287
ACH-000887,-0.033850081943151825
ACH-000889,-0.07873623789645247
ACH-000896,-0.14603161943961487
ACH-000898,-0.13125146854547828
ACH-000900,0.00814584926968884
ACH-000901,-0.02012936679012384
ACH-000905,-0.05895597528333815
ACH-000906,-0.024090185192117662
ACH-000907,0.15237554998727387
ACH-000910,-0.04135385929956962
ACH-000911,-0.15606575205110634
ACH-000912,-0.0902319380897335
ACH-000913,-0.11129874760223303
ACH-000915,-0.04570199318353341
ACH-000916,-0.17971725740969202
ACH-000917,-0.10902982057506212
ACH-000920,-0.10084288528204312
ACH-000921,-0.061608932065087725
ACH-000924,-0.0813834693154247
ACH-000926,0.07700190323417687
ACH-000928,-0.08519048268515286
ACH-000929,-0.006241598049542764
ACH-000932,-0.06723223271575611
ACH-000935,-0.150888776426225
ACH-000936,-0.025448247638109142
ACH-000937,-0.09834144138991673
ACH-000938,-0.13084167643124742
ACH-000939,-0.14770543620281204
ACH-000941,-0.11637440323659475
ACH-000943,-0.06045500675755627
ACH-000946,-0.13280940912795047
ACH-000947,-0.10520069463661914
ACH-000948,-0.1137877875828295
ACH-000950,-0.2972161021402526
ACH-000953,-0.1629155246549388
ACH-000954,-0.31295139593311194
ACH-000957,-0.04120537157891766
ACH-000958,0.010136904082209823
ACH-000960,0.05969283625413056
ACH-000963,-0.16987440169569595
ACH-000968,-0.0487161594574997
ACH-000969,-0.07630477690532593
ACH-000972,-0.07239739550902348
ACH-000973,-0.11603196184980775
ACH-000974,-0.04180287430786142
ACH-000978,0.08667987357330947
ACH-000984,-0.12246863310477807
ACH-000986,-0.048419237485545136
ACH-000988,0.015066922738084796
ACH-000993,-0.10876537398440393
ACH-000994,-0.08134853777005803
ACH-000996,-0.07476584745728168
ACH-001001,-0.017815371393845408
ACH-001020,-0.30810801506603586
ACH-001028,-0.05976172268149443
ACH-001031,-0.5563686617570693
ACH-001038,-0.07446438604161353
ACH-001048,0.05889579351927824
ACH-001050,-0.025764551295520955
ACH-001053,0.11883751614521065
ACH-001054,-0.09796502831253932
ACH-001061,-0.09363669844343002
ACH-001067,-0.1182949438412282
ACH-001075,-0.029955606131437374
ACH-001096,-0.07690681986150018
ACH-001111,-0.09623641768873596
ACH-001119,0.005853748890637306
ACH-001128,-0.006260128118467399
ACH-001134,0.06476229752086181
ACH-001151,-0.09783370496337283
ACH-001163,-0.15230002361526787
ACH-001164,-0.03272030572198192
ACH-001183,0.052657752185840095
ACH-001192,-0.05383019053564365
ACH-001193,0.010888836426176758
ACH-001196,0.03303226693121479
ACH-001197,-0.03880130627871842
ACH-001205,-0.08154141523217556
ACH-001211,0.03978790942120495
ACH-001212,-0.09517994079638603
ACH-001228,-0.17905317438117727
ACH-001232,-0.0890742717064471
ACH-001239,-0.08492782740138614
ACH-001270,0.12524686252715195
ACH-001274,0.030620599497317925
ACH-001275,0.01749984921752971
ACH-001277,-0.08987469426681091
ACH-001278,-0.06698373514436963
ACH-001280,-0.0360303711740298
ACH-001283,-0.1221718072013058
ACH-001289,-0.3077187436520503
ACH-001300,-0.05810163907265694
ACH-001301,-0.047006676549059864
ACH-001302,-0.3795383832121921
ACH-001306,-0.025167002068442784
ACH-001318,-0.07353489466068425
ACH-001322,0.1996715935411149
ACH-001328,-0.02828290896551253
ACH-001332,-0.048004422155820736
ACH-001336,-0.06400912009763564
ACH-001346,-0.030182767587241182
ACH-001353,-0.042725480192156266
ACH-001354,0.001367582936278748
ACH-001367,-0.08975913881681775
ACH-001368,-0.040728458024537006
ACH-001374,-0.154840965442844
ACH-001377,-0.05339268948344413
ACH-001380,-0.1269660773160115
ACH-001391,-0.12431197184409537
ACH-001408,-0.06657223952275358
ACH-001430,-0.07263732492010354
ACH-001431,-0.07534380154079791
ACH-001450,-0.19689423456467292
ACH-001496,-0.15782893240760273
ACH-001500,-0.008210731947314122
ACH-001523,-0.05911602643149669
ACH-001532,-0.0050647357834389724
ACH-001550,-0.038567217109479926
ACH-001552,-0.14912127568479186
ACH-001554,-0.05908507176902447
ACH-001654,-0.04638365032123278
ACH-001735,-0.03267628496914335
ACH-001736,-0.030163066569928777
ACH-001737,0.011164341872368935
ACH-001740,-0.08166782012051174
ACH-001745,0.015562502053095012
ACH-001765,-0.04741679078781609
