,GRM6 (2916)
ACH-000004,-0.02164802807733911
ACH-000005,-0.25517013763704594
ACH-000007,-0.3559508320373463
ACH-000009,-0.09674141932188353
ACH-000011,-0.10449608224496663
ACH-000012,0.08424137362443605
ACH-000013,-0.02244102397227484
ACH-000014,-0.020738320437826783
ACH-000015,-0.2281646132936393
ACH-000017,-0.08987416406257796
ACH-000018,-0.17164992374941432
ACH-000019,-0.1577357279768924
ACH-000021,-0.12685440472882653
ACH-000022,-0.0440537019416815
ACH-000025,-0.03793024659199146
ACH-000028,-0.07484247452271474
ACH-000030,-0.021413039326192783
ACH-000035,-0.115465195636857
ACH-000036,-0.10107500276383996
ACH-000037,-0.04313399474468824
ACH-000039,-0.0577732636818256
ACH-000040,-0.06709654167192303
ACH-000041,0.009292084636617178
ACH-000042,-0.12858132735482272
ACH-000045,-0.13543571065657126
ACH-000047,-0.13095664366336807
ACH-000052,-0.013509403625840927
ACH-000053,-0.04899843218989718
ACH-000054,-0.15959412351093186
ACH-000055,-0.19109137553129532
ACH-000060,-0.0193614658846546
ACH-000067,-0.09253141197938927
ACH-000070,-0.2219116811920589
ACH-000075,0.022054540815521897
ACH-000078,-0.10049495971252204
ACH-000082,0.015364605724295106
ACH-000085,-0.0579609425962074
ACH-000086,-0.122160021777338
ACH-000087,-0.00319335822134167
ACH-000092,-0.06531314236188969
ACH-000095,-0.002832626821272594
ACH-000097,-0.12409849654122505
ACH-000098,-0.1267068623069596
ACH-000099,-0.18359163555261748
ACH-000108,-0.13071290280418876
ACH-000113,-0.12222046414975472
ACH-000116,-0.0539727800682107
ACH-000118,-0.06377130351887954
ACH-000120,-0.13725633387125544
ACH-000123,-0.09315194324685984
ACH-000127,-0.043515920623453885
ACH-000128,-0.02718982104501778
ACH-000132,-0.2419233424175237
ACH-000133,-0.08143329974389894
ACH-000137,0.06005846165402001
ACH-000138,-0.1366488024242408
ACH-000142,-0.07093626631933042
ACH-000143,-0.01460454617438341
ACH-000146,-0.1155514724450836
ACH-000148,-0.0743995518419422
ACH-000150,-0.23198561530628545
ACH-000152,-0.14240552539259071
ACH-000153,-0.14188001140303982
ACH-000159,-0.06991607136861586
ACH-000160,0.002485864681237798
ACH-000163,-0.02948595621495537
ACH-000167,-0.10543976628867954
ACH-000168,-0.05755681866969349
ACH-000169,-0.013395907871565945
ACH-000178,-0.14027037531959935
ACH-000183,0.02280378115490367
ACH-000188,-0.12455031242849406
ACH-000189,-0.02784991861970156
ACH-000190,0.02302903942916256
ACH-000198,-0.04171457681760992
ACH-000203,-0.08338754140772851
ACH-000204,-0.26824774856287475
ACH-000206,0.03973701938373388
ACH-000207,-0.12719937583301502
ACH-000208,-0.017310638847046648
ACH-000210,-0.042915897851846886
ACH-000211,-0.10963653594905104
ACH-000215,-0.040757655785425936
ACH-000221,-0.1269202334766822
ACH-000222,-0.10126903023364983
ACH-000223,-0.10781932210774832
ACH-000226,0.050322824301701166
ACH-000227,-0.12541095960248147
ACH-000228,-0.11728304775685025
ACH-000231,-0.012289403989118037
ACH-000232,-0.25143984123365226
ACH-000233,-0.08754419506465153
ACH-000234,-0.22272009681149166
ACH-000235,-0.028194931095234483
ACH-000237,-0.0365658918071119
ACH-000238,-0.038147135952240174
ACH-000242,-0.3522008378978622
ACH-000243,-0.1106577295053231
ACH-000244,-0.1226544771944518
ACH-000246,-0.14057113323126952
ACH-000248,-0.12418165918705705
ACH-000250,-0.1143055909517694
ACH-000251,-0.12332284454062314
ACH-000252,-0.18116240430539932
ACH-000253,-0.10577951108700884
ACH-000255,-0.13567386778773313
ACH-000256,-0.09815415719223296
ACH-000257,-0.2467304336844845
ACH-000258,-0.03184510026314619
ACH-000259,-0.0918170529662704
ACH-000260,-0.182191188231432
ACH-000261,-0.06541157437068558
ACH-000262,-0.13682073822986932
ACH-000263,-0.15662462642520225
ACH-000264,-0.0017004932230983295
ACH-000265,-0.06796014479291558
ACH-000266,-0.094816188135316
ACH-000272,-0.007216302591057106
ACH-000274,-0.08403581804875078
ACH-000277,-0.06792200271715307
ACH-000278,0.050182097394330695
ACH-000279,-0.17170836817461374
ACH-000280,-0.0018684040916608629
ACH-000281,-0.3880857709254856
ACH-000288,-0.1660211297344698
ACH-000291,-0.16166552693597638
ACH-000293,-0.13846015225108488
ACH-000294,-0.15378376287914688
ACH-000295,-0.473411561392823
ACH-000296,-0.05890666839194018
