,MME (4311)
ACH-000004,0.10501120893724823
ACH-000005,-0.17261950360918693
ACH-000007,-0.09331118817363207
ACH-000009,0.09422631886767403
ACH-000011,-0.06477756091513863
ACH-000012,-0.029436644122402256
ACH-000013,0.017589939734673182
ACH-000014,0.1815627238837182
ACH-000015,-0.027769980856967188
ACH-000017,0.06923832972819707
ACH-000018,-0.10245425551335348
ACH-000019,-0.07730398339630874
ACH-000021,-0.0016099493288060686
ACH-000022,-0.053920751438351414
ACH-000025,-0.06606303297597836
ACH-000028,-0.13129015260109314
ACH-000030,0.06673580536745499
ACH-000035,-0.12772589681327176
ACH-000036,-0.05263541030224566
ACH-000037,0.11680555163710145
ACH-000039,-2.1170990847968343e-05
ACH-000040,-0.01849375655040331
ACH-000041,-0.016867923453770278
ACH-000042,0.10733062335544896
ACH-000045,-0.006124033225269217
ACH-000047,0.0713625350700672
ACH-000052,0.10332715871107223
ACH-000053,0.06648609001376135
ACH-000054,-0.09648292532455266
ACH-000055,-0.07007439628992937
ACH-000060,-0.08959605183640301
ACH-000067,-0.2203331228950167
ACH-000070,-0.3042162633427036
ACH-000075,-0.090237919705282
ACH-000078,0.015426205698827215
ACH-000082,0.015503562134211227
ACH-000085,0.0888453314918159
ACH-000086,0.038182750640897135
ACH-000087,-0.10465360905192313
ACH-000092,-0.02404296384779658
ACH-000095,0.004872316553109584
ACH-000097,-0.035110539091826334
ACH-000098,0.024610246227023715
ACH-000099,0.08194225852191651
ACH-000108,-0.0834208017557503
ACH-000113,0.07352867551012786
ACH-000116,-0.1101075894235982
ACH-000118,0.0615124356001913
ACH-000120,0.03739842193587332
ACH-000123,-0.034584448495694115
ACH-000127,-0.011745584259203324
ACH-000128,-0.025132877922963863
ACH-000132,-0.03783809531275808
ACH-000133,-0.02640329984360823
ACH-000137,0.04217092844592125
ACH-000138,0.09400006442841176
ACH-000142,0.16684978974805156
ACH-000143,-0.011663705286000586
ACH-000146,-0.04864756004543783
ACH-000148,0.02209438510411253
ACH-000150,0.010174608444690949
ACH-000152,0.06585824365888378
ACH-000153,0.26228829203436765
ACH-000159,-0.02166634909268578
ACH-000160,-0.08495677199017068
ACH-000163,-0.013823413381968257
ACH-000167,0.27981606046567226
ACH-000168,-0.1635628416767139
ACH-000169,-0.005528236905262807
ACH-000178,0.05783467344384648
ACH-000183,0.056211862916547735
ACH-000188,0.029515208580656583
ACH-000189,-0.08940720099503806
ACH-000190,-0.2258090316618467
ACH-000198,-0.05303576658356182
ACH-000203,0.2762869093282908
ACH-000204,-0.16249608189528966
ACH-000206,-0.005666891635827488
ACH-000207,0.16324477053832667
