,PLEKHO1 (51177)
ACH-000004,-0.12355234445616535
ACH-000005,-0.055112775202952984
ACH-000007,0.2302873343898386
ACH-000009,-0.08076021126703219
ACH-000011,0.006481172481927676
ACH-000012,0.017961596175535582
ACH-000013,0.009728332522436944
ACH-000014,0.002227742520158554
ACH-000015,0.14150203809781928
ACH-000017,0.09982522663098346
ACH-000018,0.21914903595688345
ACH-000019,0.01206118571928382
ACH-000021,0.04281437229795915
ACH-000022,0.1589798447341668
ACH-000025,-0.02137113677226481
ACH-000028,0.17212057608423792
ACH-000030,0.09412764848850028
ACH-000035,0.08795999042728128
ACH-000036,0.029107877134592487
ACH-000037,0.17445686973398045
ACH-000039,-0.01371520133740903
ACH-000040,0.16691783895188714
ACH-000041,0.1130064419600664
ACH-000042,0.10321572867096464
ACH-000045,-0.017807845182012567
ACH-000047,0.04067422097392026
ACH-000052,-0.08760636375753722
ACH-000053,-0.058909307621958465
ACH-000054,0.035069932048906134
ACH-000055,0.014521467573963175
ACH-000060,0.042107674331186735
ACH-000067,0.121983089606247
ACH-000070,0.17498336979513054
ACH-000075,0.06786651518848197
ACH-000078,0.05082202519239483
ACH-000082,0.05230681083658442
ACH-000085,0.11135451121723104
ACH-000086,-0.013516137872661637
ACH-000087,-0.002391889029719349
ACH-000092,-0.023668157054967047
ACH-000095,0.046130160422930715
ACH-000097,0.07268391776529502
ACH-000098,0.040170806090822776
ACH-000099,0.11220769763305384
ACH-000108,0.02701355587665266
ACH-000113,-0.036023477397259016
ACH-000116,0.12985100934927793
ACH-000118,0.05922975821440436
ACH-000120,0.19927735995452
ACH-000123,-0.11321131943674374
ACH-000127,-0.02649136491954453
ACH-000128,0.05044246854738961
ACH-000132,0.03603063156839986
ACH-000133,0.12455208884862587
ACH-000137,0.03854477733143544
ACH-000138,0.048106881176830256
ACH-000142,-0.03953533130641556
ACH-000143,0.14724267468907984
ACH-000146,0.14709019606357746
ACH-000148,0.015891048517580882
ACH-000150,0.04156255428599566
ACH-000152,0.03732820322077048
ACH-000153,0.03156201514720658
ACH-000159,0.20689616368377547
ACH-000160,-0.06288679100022493
ACH-000163,0.1091128576354677
