,GNGT2 (2793)
ACH-000004,0.2985136908857675
ACH-000005,0.14601317854346582
ACH-000007,0.10502481691536468
ACH-000009,0.25523531569321195
ACH-000011,0.19070120974052648
ACH-000012,0.10108720234672312
ACH-000013,0.13341055888681227
ACH-000014,0.02608336453058692
ACH-000015,0.1747685204111919
ACH-000017,0.10165800910120064
ACH-000018,-0.018385347532500783
ACH-000019,-0.029876584956852158
ACH-000021,0.15991927533083802
ACH-000022,-0.07912405639806783
ACH-000025,0.18915077185229365
ACH-000028,0.00692119024461087
ACH-000030,0.11714058491184848
ACH-000035,0.1672334830110182
ACH-000036,0.1472735405637503
ACH-000037,0.3348336442314031
ACH-000039,-0.046983489017747716
ACH-000040,-0.008374430061813933
ACH-000041,-0.09407866942692067
ACH-000042,0.1080331279142843
ACH-000045,0.10735604935504668
ACH-000047,0.0981073850383842
ACH-000052,-0.06272545199193799
ACH-000053,0.09552540829214523
ACH-000054,-0.015779946611051813
ACH-000055,-0.02190277220713753
ACH-000060,0.13468898432729856
ACH-000067,0.16686904207631156
ACH-000070,0.13692605546739084
ACH-000075,0.17814719561714076
ACH-000078,0.36143213844414973
ACH-000082,0.05329415398802008
ACH-000085,0.2748136863398491
ACH-000086,0.12884355796478733
ACH-000087,-0.2290221558866789
ACH-000092,0.12929598257576455
ACH-000095,0.26232405004760595
ACH-000097,0.1352432554990221
ACH-000098,0.21149181250754884
ACH-000099,0.3260110837315403
ACH-000108,0.1706665430118683
ACH-000113,0.1596817461722932
ACH-000116,-0.019752315655343796
ACH-000118,0.19336428964673616
ACH-000120,0.13027993157487658
ACH-000123,0.1384408288681209
ACH-000127,0.31679843558780674
ACH-000128,0.11938590136727599
ACH-000132,0.1002089276608151
ACH-000133,0.1954530791651668
ACH-000137,0.10866206510307384
ACH-000138,0.15526729068244574
ACH-000142,0.0022838413169509308
ACH-000143,0.028982537380009013
ACH-000146,0.12176735256191075
ACH-000148,0.19386927256470307
ACH-000150,0.2644843475428505
ACH-000152,0.027954690006651663
ACH-000153,0.22753937018148054
ACH-000159,0.04394853458453811
ACH-000160,0.03402150035571519
ACH-000163,0.16533742331262802
ACH-000167,-0.04514831882116649
ACH-000168,0.12792286701176048
ACH-000169,-0.056281239889365266
ACH-000178,0.05385478155598111
ACH-000183,0.2840912267999489
ACH-000188,0.2876528229178206
ACH-000189,0.15842839265278116
ACH-000190,0.08203754584074834
ACH-000198,0.1111619090538171
ACH-000203,1.0779131229920231
ACH-000204,0.1310758085042231
ACH-000206,0.20170617014466866
ACH-000207,-0.07095970247452159
ACH-000208,-0.0811226304787442
ACH-000210,0.15339008425353
ACH-000211,0.05619827980352714
ACH-000215,0.10519134136778037
ACH-000221,0.3522545325310644
ACH-000222,-0.05536598707625192
ACH-000223,0.11259809820724916
ACH-000226,0.2840549397611704
ACH-000227,0.1306751632721027
ACH-000228,-0.08223325679588775
ACH-000231,0.11233487922201307
ACH-000232,0.20261847963847304
ACH-000233,0.2723655135706422
ACH-000234,0.11588749808743345
ACH-000235,0.15389808539783126
ACH-000237,0.06251776973212936
ACH-000238,0.0011111708796136509
ACH-000242,0.020177884664541332
ACH-000243,0.00993101468145363
ACH-000244,0.01130730693559325
ACH-000246,0.018805541298880263
ACH-000248,0.16229215854401638
ACH-000250,0.06273765084720298
ACH-000251,0.2647532458950843
ACH-000252,0.3297536276002714
ACH-000253,0.19132167685601428
ACH-000255,0.07930658758118511
ACH-000256,0.03221698185397407
ACH-000257,0.3290029378744441
ACH-000258,0.22239947152394007
ACH-000259,0.11600225710621832
ACH-000260,0.18783174225459506
ACH-000261,0.15490231150809175
ACH-000262,0.2950525475528408
ACH-000263,0.3474141394190657
ACH-000264,0.07855242427151837
ACH-000265,0.13626187990031605
ACH-000266,0.18610302702354792
ACH-000272,0.08885227606720975
ACH-000274,0.0629981143975707
ACH-000277,0.015962337835694566
ACH-000278,0.2161563450473305
ACH-000279,0.061617793105464336
ACH-000280,0.14732789613733474
ACH-000281,0.2764306133641466
ACH-000288,0.14575213761508374
ACH-000291,0.12623433698051273
ACH-000293,0.09371384577425212
ACH-000294,0.12093046156316598
