,PLA2G10 (8399)
ACH-000004,-0.6249920182523272
ACH-000005,-0.5630763211893223
ACH-000007,-1.0713676797228469
ACH-000009,-0.6812769063665512
ACH-000011,-0.8283958886995347
ACH-000012,-0.9979372918173788
ACH-000013,-0.8587409343433241
ACH-000014,-0.9972934755275124
ACH-000015,-1.0263451890768789
ACH-000017,-0.584270944899642
ACH-000018,-1.0708864142928318
ACH-000019,-0.6983587027950666
ACH-000021,-0.6976325110012458
ACH-000022,-0.7613133346826406
ACH-000025,-0.9720604217446908
ACH-000028,-0.6071218854175155
ACH-000030,-0.5472184567508566
ACH-000035,-0.8858375226064263
ACH-000036,-0.8064668433152958
ACH-000037,-0.8503740147633148
ACH-000039,-1.0073802685217943
ACH-000040,-0.8398156223232122
ACH-000041,-0.6804943305135678
ACH-000042,-0.8570114308109793
ACH-000045,-0.7109274030546839
ACH-000047,-0.8995157465716292
ACH-000052,-0.8723650326861029
ACH-000053,-0.5607171954137141
ACH-000054,-0.6690211281034191
ACH-000055,-0.6321521598967172
ACH-000060,-0.8443610568166061
ACH-000067,-0.8251950653567792
ACH-000070,-0.8710650073255989
ACH-000075,-1.1265107109639738
ACH-000078,-0.6525496013882787
ACH-000082,-0.7543850319279747
ACH-000085,-1.0319559407294905
ACH-000086,-0.6819278148993766
ACH-000087,-0.72730477490254
ACH-000092,-0.7404948437420087
ACH-000095,-0.5918511232743746
ACH-000097,-0.8680300218959859
ACH-000098,-0.8997921737459549
ACH-000099,-0.7048644127835297
ACH-000108,-0.6084018530181667
ACH-000113,-0.8419950874964542
ACH-000116,-0.8066919187824481
ACH-000118,-0.7715553084483288
ACH-000120,-0.9384866516905209
ACH-000123,-0.8600207622352587
ACH-000127,-0.8879951204240963
ACH-000128,-0.7888940367227657
ACH-000132,-0.9296300751200486
ACH-000133,-0.6379262860957342
ACH-000137,-0.9184183705637621
ACH-000138,-0.7420705835055363
ACH-000142,-0.9644650956112952
ACH-000143,-0.5467279514991713
ACH-000146,-0.9525947254312824
ACH-000148,-0.9628344265221488
ACH-000150,-0.9484722631189596
ACH-000152,-0.7307627322556616
ACH-000153,-0.9376836725612766
ACH-000159,-0.7307837105608045
ACH-000160,-0.8417678102450442
ACH-000163,-0.7709166197987988
ACH-000167,-1.1919318064499609
ACH-000168,-0.908789402916282
ACH-000169,-0.9052190948788928
ACH-000178,-0.8154399923103897
ACH-000183,-0.8676216685103401
ACH-000188,-0.7114537190004055
ACH-000189,-0.8036526199669488
ACH-000190,-1.0191532963187542
ACH-000198,-0.6752046554606821
ACH-000203,-0.8865497054586761
ACH-000204,-0.9747321894989888
ACH-000206,-0.6596946898639416
ACH-000207,-0.6592440197183901
ACH-000208,-0.9331199526776408
ACH-000210,-1.1723209251329263
ACH-000211,-0.9721929416996828
ACH-000215,-0.7435592465138025
ACH-000221,-1.051365322727957
ACH-000222,-0.8802107135120856
ACH-000223,-0.6223607650530731
ACH-000226,-0.9205235531806288
ACH-000227,-0.7667114510459
ACH-000228,-0.9201956918397948
ACH-000231,-0.8515149865859641
ACH-000232,-0.9218998838171882
ACH-000233,-1.0812807130916986
ACH-000234,-0.7536108127205193
ACH-000235,-0.8285598441599267
ACH-000237,-0.9401949099714424
ACH-000238,-0.4677286412162516
ACH-000242,-0.8762872498864157
ACH-000243,-1.0562961192388804
ACH-000244,-0.8172100728824975
ACH-000246,-0.6691111865030749
ACH-000248,-0.7598040890152601
ACH-000250,-0.8669422244949
ACH-000251,-0.5412934181407396
ACH-000252,-0.9980710900253822
ACH-000253,-0.727963561608022
ACH-000255,-0.8881781228235296
ACH-000256,-1.0805448299867515
ACH-000257,-0.7414956084833545
ACH-000258,-1.1538183554736878
ACH-000259,-0.8599572498054824
ACH-000260,-0.9724415423392864
ACH-000261,-0.7640362238450814
ACH-000262,-0.9688403601765616
ACH-000263,-0.6876232079790785
ACH-000264,-0.7213018686847547
ACH-000265,-0.8729942183216984
ACH-000266,-0.7167075032675125
