,HDAC7 (51564)
ACH-000004,-0.29652251580402034
ACH-000005,0.06575364938939313
ACH-000007,-0.31829481643688706
ACH-000009,-0.12140733726600017
ACH-000011,-0.2396556167619421
ACH-000012,-0.15356513511210848
ACH-000013,-0.21205151161278207
ACH-000014,-0.07106758397550228
ACH-000015,-0.302732070485395
ACH-000017,-0.1543756554682236
ACH-000018,-0.3076463041960077
ACH-000019,-0.2998046622717881
ACH-000021,-0.03989485828781445
ACH-000022,0.03695694443820308
ACH-000025,-0.3907142937785873
ACH-000028,-0.11893265422916525
ACH-000030,-0.14719043786471045
ACH-000035,-0.2946569789423036
ACH-000036,-0.3198126841111647
ACH-000037,-0.22430820568740087
ACH-000039,0.050268032890524963
ACH-000040,-0.12337021693786825
ACH-000041,-0.2282373534802012
ACH-000042,-0.2252978893519723
ACH-000045,-0.2736753180810238
ACH-000047,-0.20049980587186295
ACH-000052,-0.09611386481739184
ACH-000053,-0.18586752070232826
ACH-000054,-0.14259256685191687
ACH-000055,-0.3097304953571059
ACH-000060,-0.16163494385045274
ACH-000067,-0.4034739496507068
ACH-000070,-0.119933409937147
ACH-000075,-0.09263131850011973
ACH-000078,-0.00499809993822775
ACH-000082,-0.3100265280839416
ACH-000085,-0.1546533554621677
ACH-000086,-0.3672307736232555
ACH-000087,-0.1055485977693754
ACH-000092,-0.1038906445890212
ACH-000095,-0.0954652956804069
ACH-000097,-0.10645632754461487
ACH-000098,-0.1251400128351934
ACH-000099,-0.11985787144182565
ACH-000108,-0.10879280346314822
ACH-000113,-0.0968948929465016
ACH-000116,-0.1561489311990519
ACH-000118,-0.09616321966420692
ACH-000120,-0.2534895675268951
ACH-000123,-0.17060498649418246
ACH-000127,-0.17994229442530646
ACH-000128,-0.3815193889899213
ACH-000132,-0.026664308972607586
ACH-000133,-0.4983324873257159
ACH-000137,-0.22627936919603076
ACH-000138,-0.16026693509918752
ACH-000142,-0.17512261593841624
ACH-000143,-0.08633459183438334
ACH-000146,0.12069222226845157
ACH-000148,-0.2255353643427305
ACH-000150,-0.2301754576289048
ACH-000152,-0.290535420544
ACH-000153,-0.2932312450497676
ACH-000159,-0.16519496774958492
ACH-000160,0.1425513814334293
ACH-000163,-0.32727865337471845
ACH-000167,0.269063776081441
ACH-000168,-0.30532187828096
ACH-000169,-0.23601304160410624
ACH-000178,-0.1468462731234526
ACH-000183,-0.3440448898388505
ACH-000188,-0.04024817556823064
ACH-000189,-0.4344304908654492
ACH-000190,0.14359178277061072
ACH-000198,-0.31021689526032264
ACH-000203,-0.07326797033517272
ACH-000204,-0.40407187960825003
ACH-000206,-0.10629040055886643
ACH-000207,-0.4174694437759216
ACH-000208,-0.22497218802307933
ACH-000210,-0.22938256252321576
ACH-000211,-0.23135286294774615
ACH-000215,-0.19959549185277936
ACH-000221,-0.2700400823855073
ACH-000222,-0.4116877013881156
ACH-000223,-0.16334369127849266
ACH-000226,-0.16520616099944607
ACH-000227,-0.029751483612919745
ACH-000228,-0.29294656524272633
ACH-000231,-0.11525714245801408
ACH-000232,-0.08874390883026519
ACH-000233,-0.1227723139502981
ACH-000234,-0.200447446012348
ACH-000235,-0.4153293369577145
ACH-000237,-0.14636509472870315
ACH-000238,-0.16435842178959634
ACH-000242,-0.2618298008241489
ACH-000243,-0.0744371747320947
ACH-000244,-0.1809557580719724
ACH-000246,-0.09227992088671397
ACH-000248,-0.25566754152987026
ACH-000250,-0.18801977641273604
ACH-000251,-0.24439901188736904
ACH-000252,-0.1783147422907793
ACH-000253,-0.12287232840361265
ACH-000255,-0.5316104329621737
ACH-000256,0.0435598103424358
ACH-000257,-0.10946998983664444
ACH-000258,-0.0799024699149927
ACH-000259,-0.13706256494966002
ACH-000260,0.08024726685514676
ACH-000261,-0.2471917528646857
ACH-000262,-0.043266356890355816
ACH-000263,-0.6735063257827535
ACH-000264,-0.19778091803051287
ACH-000265,-0.2793520360601882
ACH-000266,-0.11510583589933927
ACH-000272,-0.1300556311709642
ACH-000274,-0.20528938124554952
