,TTYH3 (80727)
ACH-000004,0.0406213235298864
ACH-000005,0.35495205530264057
ACH-000007,-0.2479739797024631
ACH-000009,0.17913615155079105
ACH-000011,0.00733010390366537
ACH-000012,0.01925177270592907
ACH-000013,0.06662718008608108
ACH-000014,0.12048842596605372
ACH-000015,0.06245796270490001
ACH-000017,0.09141590612119414
ACH-000018,0.1268108245292902
ACH-000019,-0.0002344632758198212
ACH-000021,0.13239708302866032
ACH-000022,0.09489199877721516
ACH-000025,0.1960289388857202
ACH-000028,0.022268746385397938
ACH-000030,0.0686276466538876
ACH-000035,-0.02619620262004736
ACH-000036,0.08927337451414462
ACH-000037,-0.010363170656130105
ACH-000039,-0.12259779060491754
ACH-000040,-0.04972115257781141
ACH-000041,0.030615378157054007
ACH-000042,-0.02209427824716933
ACH-000045,0.12658420850387342
ACH-000047,0.06206339967212492
ACH-000052,-0.2167132980647244
ACH-000053,0.037175561836484315
ACH-000054,-0.020896980857381696
ACH-000055,-0.11126403707861766
ACH-000060,0.09080187204048666
ACH-000067,0.1689958344597236
ACH-000070,0.18837300813928115
ACH-000075,0.2301236059051281
ACH-000078,-0.052723652330049935
ACH-000082,-0.14785764061162254
ACH-000085,-0.07283627625453333
ACH-000086,0.09667108150575986
ACH-000087,0.23398536402546424
ACH-000092,-0.03149521912092257
ACH-000095,0.032233051551684
ACH-000097,0.05249451288380762
ACH-000098,0.09232660221037116
ACH-000099,-0.013077638476009623
ACH-000108,-0.15717572059194618
ACH-000113,0.17248868198485515
ACH-000116,0.16660869466462108
ACH-000118,0.1901411882805846
ACH-000120,-0.09199760915479216
ACH-000123,0.06873662705234641
ACH-000127,0.07355877138093353
ACH-000128,0.032664718847739325
ACH-000132,0.2045960444204388
ACH-000133,0.10090957682675636
ACH-000137,0.2109012436249087
ACH-000138,0.07139402035346233
ACH-000142,-0.05987304588530765
ACH-000143,0.10420092003623777
ACH-000146,0.035185646468521604
ACH-000148,0.06803119048654839
ACH-000150,0.3080838761998013
ACH-000152,0.1226338807208938
ACH-000153,0.3719136797386513
ACH-000159,0.06537562916935029
ACH-000160,0.06544754467071114
ACH-000163,-0.0244000617592615
ACH-000167,-0.2421610351649885
ACH-000168,0.10908049902816444
ACH-000169,-0.04972155715989221
ACH-000178,0.12562962835680372
ACH-000183,0.04538629635858052
ACH-000188,0.10140742865711036
ACH-000189,-0.047970579004458766
ACH-000190,0.23557615754723
ACH-000198,-0.05333971964054732
ACH-000203,-0.4852621251036235
ACH-000204,0.0233759648832317
ACH-000206,0.1327781222569247
ACH-000207,-0.10069287157804893
ACH-000208,0.084817308986957
ACH-000210,0.15994766628302015
ACH-000211,0.0701443794750358
ACH-000215,0.07021551834046284
ACH-000221,0.07160458729478501
ACH-000222,-0.17512650978944855
ACH-000223,-0.011051546425381888
ACH-000226,0.14512048090056165
ACH-000227,0.05105445981227789
ACH-000228,-0.05984085337031439
ACH-000231,0.013395537469071676
ACH-000232,0.03320014352833799
ACH-000233,0.05214974784396639
ACH-000234,-0.12119020912987273
ACH-000235,-0.005825040465248881
ACH-000237,-0.052696567714543965
ACH-000238,-0.0661507636280079
ACH-000242,0.24664788668230345
ACH-000243,0.01744958762643968
ACH-000244,0.03361082066897987
ACH-000246,0.10439503896729113
ACH-000248,0.073567643321911
ACH-000250,-0.010601438711015494
ACH-000251,0.15526051780707684
ACH-000252,0.02971267278993595
ACH-000253,-0.09898215958461017
ACH-000255,0.04720885599484461
ACH-000256,0.1138519392537591
ACH-000257,0.12109485273667207
ACH-000258,0.01810425913920117
ACH-000259,-0.044320694466140995
ACH-000260,0.010029550335897813
ACH-000261,0.1399960674792968
ACH-000262,0.12669105564987165
ACH-000263,-0.19696974672365009
ACH-000264,0.04638260690007402
ACH-000265,0.14963559295705706
ACH-000266,-0.001439380702231829
ACH-000272,0.048454985993907226
ACH-000274,-0.08677558702584794
ACH-000277,0.1532322783893904
ACH-000278,0.15237006149559335
ACH-000279,-0.028561623222250625
ACH-000280,0.05927498537854607
ACH-000281,-0.2309243126599056
ACH-000288,-0.07145941632701394
ACH-000291,-0.06702994696379462
ACH-000293,0.19192276013049156
ACH-000294,-0.04152850391490833
ACH-000295,0.11586030040294062
ACH-000296,-0.04029630744777262
ACH-000302,0.11075993610071568
ACH-000304,-0.07796787348082522
ACH-000307,0.011517349117968706
ACH-000308,0.015390587625903309
ACH-000310,0.013836157160553732
ACH-000311,0.0037577563630580295
ACH-000312,0.021923566932457884
ACH-000315,0.12345938072206908
ACH-000316,0.00033997435601562816
ACH-000317,0.13024753182252094
ACH-000318,-0.08819226244168582
ACH-000319,0.08548663797840482
ACH-000320,-0.12834861395322433
ACH-000322,0.18119986800611906
ACH-000323,0.2059118386759902
ACH-000324,0.03289392247566924
ACH-000329,0.0118093152521044
ACH-000330,-0.02405085030761184
ACH-000331,0.07665842121268117
ACH-000332,0.023549925677835214
ACH-000334,0.2883933401530456
ACH-000335,0.053123667478507525
ACH-000336,0.17414016142050984
ACH-000337,-0.0076391381951933564
ACH-000338,-0.2399382704890887
ACH-000339,0.10856648334593977
ACH-000341,0.18136790840399294
ACH-000348,0.03178720401638998
ACH-000350,-0.0738367847646767
ACH-000352,0.07750233310106526
ACH-000356,-0.03972252592317215
ACH-000361,0.12304089621084613
ACH-000362,0.027109501282512882
ACH-000363,0.0023806038069793035
ACH-000364,0.07415412624699314
ACH-000365,-0.047902861391404775
ACH-000366,0.10261385676457473
ACH-000368,0.056224637424527636
ACH-000374,0.20078801807067592
ACH-000375,-0.012810969212311429
ACH-000376,-0.047881464938915715
ACH-000381,-0.0887563351486186
ACH-000383,0.0012030126793267275
ACH-000387,0.030672189180096694
ACH-000389,-0.14320822822469506
ACH-000390,0.02410057495172199
ACH-000393,0.04720876484832681
ACH-000395,0.045590077652887084
ACH-000396,-0.17111035900036514
ACH-000397,0.1888809871718974
ACH-000401,-0.10573301909842957
ACH-000402,0.18438636869734126
ACH-000403,0.09327729770384838
ACH-000404,-0.2298857075238813
ACH-000406,0.045047351562169526
ACH-000407,0.06475446560855973
ACH-000408,0.1666342557399019
ACH-000410,0.13458332830081685
ACH-000411,0.21312105062049366
ACH-000414,-0.024725851575030097
ACH-000415,0.07679545691801493
ACH-000416,0.062461321119213375
ACH-000420,0.04235057560915378
ACH-000421,0.1106978449676954
ACH-000424,-0.030434370781854143
ACH-000425,0.12206582799395008
ACH-000426,-0.009499871895614452
ACH-000427,-0.03368351590850276
ACH-000433,0.059034812450665365
ACH-000435,0.2706391202591414
ACH-000436,-0.06411377362031173
ACH-000444,-0.12041078406911496
ACH-000445,0.17035979236284213
ACH-000448,0.08933583575647687
ACH-000450,0.3754948138903684
ACH-000452,-0.1529289389919617
ACH-000454,0.05979975898170935
ACH-000458,-0.02759276822696197
ACH-000459,0.06252336599968686
ACH-000460,0.006691865524418528
ACH-000461,0.14955159871838075
ACH-000463,0.029084520334861936
ACH-000464,0.11311298845408503
ACH-000466,0.1256455802397798
ACH-000467,-0.06134980352450833
ACH-000468,0.002323652343518854
ACH-000469,0.005988696129575001
ACH-000470,-0.046439253867565936
ACH-000471,0.11534744757722022
ACH-000472,0.007311897133750291
ACH-000473,-0.0808371872911729
ACH-000475,0.08906625805667345
ACH-000476,0.0518816239159351
ACH-000477,-0.07829631945630683
ACH-000479,0.08139410789215534
ACH-000480,-0.04851621872432333
ACH-000481,0.029519814522596825
ACH-000483,-0.10123193631869642
ACH-000484,-0.008494561759157342
ACH-000485,0.05745794869530022
ACH-000486,0.0805559953174812
ACH-000487,0.09589960887031768
ACH-000488,0.02120643325721281
ACH-000490,-0.03826955450530144
ACH-000491,-0.08491147485727782
ACH-000495,-0.07246364166403006
ACH-000496,-0.3084379211067917
ACH-000499,0.15824879104737904
ACH-000500,0.2779990929760464
ACH-000502,-0.02173432105873794
ACH-000503,0.04728741970799125
ACH-000505,0.07564458714350912
ACH-000507,0.050122389901268084
ACH-000510,0.04470145940051757
ACH-000511,0.09257005715792384
ACH-000512,-0.044634962362181764
ACH-000516,0.10171184857643782
ACH-000517,-0.0229136301322296
ACH-000518,0.0052400294633159076
ACH-000520,-0.12085045120348607
ACH-000521,0.09845400456413077
ACH-000522,0.07262919777227761
ACH-000524,-0.028200547355012293
ACH-000527,0.054925188875063084
ACH-000528,0.01864014833392029
ACH-000537,0.040245625633950885
ACH-000541,0.1349778600238978
ACH-000542,0.03950883245658532
ACH-000544,0.021197525230893938
ACH-000545,0.01595038064393622
ACH-000547,0.008731462408974234
ACH-000548,0.15341501141892924
ACH-000549,-0.02300221107061931
