,PCP2 (126006)
ACH-000004,-0.10745301600065044
ACH-000005,-0.12551068936917506
ACH-000007,0.01496755029435489
ACH-000009,-0.040590823373457284
ACH-000011,0.02471141839218328
ACH-000012,0.05152768730846245
ACH-000013,0.014016981422584666
ACH-000014,-0.13880268728561745
ACH-000015,-0.14057662516563044
ACH-000017,-0.12930694005697554
ACH-000018,-0.26612452818028665
ACH-000019,0.006689045218345293
ACH-000021,-0.1969941570987836
ACH-000022,-0.05644972719863404
ACH-000025,-0.01648015392134247
ACH-000028,-0.23850801922045864
ACH-000030,-0.0977320673567404
ACH-000035,-0.10959837220465024
ACH-000036,-0.08888473084767658
ACH-000037,-0.07627327111019905
ACH-000039,0.16854486158202184
ACH-000040,-0.11014183050796493
ACH-000041,-0.0633182328990568
ACH-000042,0.05419174170072328
ACH-000045,-0.22582258610674336
ACH-000047,-0.11365911085052267
ACH-000052,0.06878877007925405
ACH-000053,-0.10517908551481073
ACH-000054,-0.17974531865150975
ACH-000055,-0.22837715935641326
ACH-000060,-6.256394439782886e-05
ACH-000067,-0.21909024431233656
ACH-000070,0.1382096514948995
ACH-000075,-0.1178398517206498
ACH-000078,0.10149296669717553
ACH-000082,0.05854726398866075
ACH-000085,-0.17308123703045167
ACH-000086,0.008492538460773441
ACH-000087,-0.05106587597385625
ACH-000092,0.03960585725652006
ACH-000095,-0.10137968118869348
ACH-000097,0.0291537911817805
ACH-000098,-0.2515324264198537
ACH-000099,-0.1275837941187656
ACH-000108,-0.03591252123010129
ACH-000113,-0.12293225963462087
ACH-000116,-0.12245652353220025
ACH-000118,-0.14913094153147166
ACH-000120,-0.16591684011436586
ACH-000123,-0.011148454881726937
ACH-000127,-0.0902861666365311
ACH-000128,-0.17467463792739846
ACH-000132,0.009683004151047569
ACH-000133,-0.1011500555032387
ACH-000137,-0.12918241936120836
ACH-000138,-0.12381105901508856
ACH-000142,-0.1840405100908748
ACH-000143,0.08884789801295175
ACH-000146,-0.11772305433907028
ACH-000148,0.04011775729681076
ACH-000150,-0.1894685464763149
ACH-000152,0.003111127661814669
ACH-000153,-0.2501454732616242
ACH-000159,-0.08187669413908752
ACH-000160,-0.028940486042225037
ACH-000163,-0.18217903045503814
ACH-000167,0.2754641897881473
ACH-000168,-0.1986074277745612
ACH-000169,-0.009207351410090362
ACH-000178,-0.1442553549943654
