,BPTF (2186)
ACH-000256,-0.4449843722361412
ACH-000257,-0.44977281115320816
ACH-000258,-0.4527573164335378
ACH-000259,-0.21715670768139486
ACH-000260,0.011393898943517928
ACH-000261,-0.40970407172419615
ACH-000262,-0.4108757983060862
ACH-000263,-0.5619842652927785
ACH-000264,-0.3570744181024893
ACH-000265,-0.5009041125939829
ACH-000266,-0.2314475377124573
ACH-000272,-0.3317310893759053
ACH-000274,-0.3207357368167563
ACH-000277,0.081645002215027
ACH-000278,-0.1300470099492867
ACH-000279,-0.4282856102207676
ACH-000280,-0.03993591827116603
ACH-000281,-0.1811503156123573
ACH-000288,-0.09847565534591374
ACH-000291,-0.19969651835333727
ACH-000293,-0.30639569934563354
ACH-000294,-0.5375581172464537
ACH-000295,-0.6867114175084655
ACH-000296,-0.24931615070690846
ACH-000302,-0.2410389974753112
ACH-000304,-0.5856462622829817
ACH-000307,-0.3811410726996829
ACH-000308,-0.3067369078401823
ACH-000310,-0.2828966954900028
ACH-000311,-0.4524603173239714
ACH-000312,-0.3167554067686585
ACH-000315,-0.5414614954507804
ACH-000316,-0.3115643171637662
ACH-000317,-0.10936694004623984
ACH-000318,-0.33686339153100114
ACH-000319,-0.09759376460822464
ACH-000320,-0.17385598186382156
ACH-000322,-0.4928456153580996
ACH-000323,-0.3673377447692506
ACH-000324,-0.35580135838115057
ACH-000329,-0.4989063927875057
ACH-000330,-0.3491632585385763
ACH-000331,-0.3915130658242173
ACH-000332,-0.15628946583339928
ACH-000334,-0.6563814746254283
ACH-000335,-0.3227917611472768
ACH-000336,-0.05951636963777141
ACH-000337,-0.642929244232115
ACH-000338,-0.4609827532550798
ACH-000339,-0.08010682133637324
ACH-000341,-0.07093939461054541
ACH-000348,-0.36219322291688144
ACH-000350,-0.25258446090077785
ACH-000352,-0.19656131887479847
ACH-000356,-0.2494695784716553
ACH-000361,-0.3608930889382153
ACH-000362,-0.4753726921086126
ACH-000363,-0.4473422270547464
ACH-000364,-0.4829391577607282
ACH-000365,-0.5439175917515982
ACH-000366,-0.3901813495358242
ACH-000368,-0.3151495259719587
ACH-000374,-0.3457788349721989
ACH-000375,-0.08148858208372968
ACH-000376,-0.27803084092046143
ACH-000381,-0.2455089666182289
ACH-000383,-0.2147642084041004
ACH-000387,-0.2970285004943281
ACH-000389,-0.3972558085513926
ACH-000390,-0.3154131899585789
ACH-000393,-0.3210587551559828
ACH-000395,-0.3760043273504071
ACH-000396,-0.2874215861820476
ACH-000397,-0.5196798845070771
ACH-000401,-0.5117583918276678
ACH-000402,-0.4417722670830734
ACH-000403,-0.2380197976121028
ACH-000404,-0.3812595219238059
ACH-000406,-0.267998603850245
ACH-000407,-0.25111338705976355
ACH-000408,-0.370433420776855
ACH-000410,-0.40978527033378936
ACH-000411,-0.35774152262401954
ACH-000414,-0.2438935646272652
ACH-000415,-0.2859554033217789
ACH-000416,-0.3714265666258189
ACH-000420,-0.3716339316618744
ACH-000421,-0.3970445798696604
ACH-000424,-0.5174832444155133
ACH-000425,-0.6354802604965322
ACH-000426,-0.13290289077852946
ACH-000427,0.0639076817813054
ACH-000433,-0.3479152448729932
ACH-000435,-0.32217919564208936
ACH-000436,-0.32845261665779435
ACH-000444,-0.21148602264813926
ACH-000445,-0.4587845175358517
ACH-000448,-0.11144834744337426
ACH-000450,-0.6652873315364167
ACH-000452,-0.44087189333312576
ACH-000454,-0.13441368251642136
ACH-000458,-0.0989909371669722
ACH-000459,-0.12590163452344896
ACH-000460,-0.2638676992286805
ACH-000461,-0.2893167587909282
ACH-000463,-0.23108449874719866
ACH-000464,-0.4099063004344231
ACH-000466,-0.3834144984455423
ACH-000467,-0.3367640354839235
ACH-000468,-0.3338244721566564
ACH-000469,-0.25415812905269586
ACH-000470,-0.1871027540451259
ACH-000471,-0.2914010016113969
ACH-000472,-0.1871719690942754
ACH-000473,0.1261025432680886
ACH-000475,-0.2045869784463889
ACH-000476,-0.3458040369778265
ACH-000477,-0.5420957068327451
ACH-000479,-0.14270267794788502
ACH-000480,-0.3790971993505199
ACH-000481,-0.2567087577667561
ACH-000483,-0.11710013733803865
ACH-000484,-0.2825110694408548
ACH-000485,-0.34923807564617804
ACH-000486,-0.3530975505635232
ACH-000487,-0.2203570776448692
ACH-000488,-0.3423791359905392
ACH-000490,-0.19918611196942768
ACH-000491,-0.15686600421106253
ACH-000495,-0.14868079243972762
ACH-000496,-0.2583257424633966
ACH-000499,0.04329265471150615
ACH-000500,-0.47076150236595793
ACH-000502,-0.4068282758820233
ACH-000503,-0.394859733128241
ACH-000505,-0.4690215827688258
ACH-000507,-0.16745065350377453
ACH-000510,-0.2664568601758265
ACH-000511,-0.5520136690265461
ACH-000512,-0.3223188520531185
ACH-000516,-0.3095508445829409
ACH-000517,-0.3703713929811894
ACH-000518,-0.2309228355868536
ACH-000520,-0.2454726243363578
ACH-000521,-0.5778427925249435
ACH-000522,-0.3574088815005521
ACH-000524,-0.2846625085823843
ACH-000527,-0.25623801103125754
ACH-000528,-0.37617367082086817
ACH-000537,-0.26280813233265
ACH-000541,-0.3929960725394657
ACH-000542,-0.22382220304571696
ACH-000544,-0.07538206070605874
ACH-000545,-0.237655422071064
ACH-000547,0.044469765421799735
ACH-000548,0.09249737325674168
ACH-000549,-0.3536440043580983
ACH-000550,-0.3197136456141866
ACH-000552,-0.3145241313899338
ACH-000556,-0.2888763612767067
ACH-000557,-0.6141917488710555
ACH-000569,-0.3947853167392393
ACH-000570,-0.5383881840128862
ACH-000571,-0.2674377862037753
ACH-000573,-0.30891680867397
ACH-000576,-0.6429256771137556
ACH-000579,-0.5133676653540753
ACH-000580,-0.5438523625392588
ACH-000584,-0.2671330927408793
ACH-000585,-0.22576056762094426
ACH-000588,-0.4305735651607071
ACH-000589,-0.11646208050960175
ACH-000591,-0.5157885276119926
ACH-000593,-0.06759576611944125
ACH-000600,-0.08647392849365991
ACH-000601,-0.2688877093592543
ACH-000605,-0.2868397190156676
ACH-000606,-0.248352439095244
ACH-000608,-0.4232973383662676
ACH-000614,-0.42804723083147295
ACH-000616,-0.2852989429226575
ACH-000618,-0.3000337272221675
ACH-000619,-0.18246733510356586
ACH-000620,-0.3333495445645188
ACH-000621,-0.5268899882570014
ACH-000622,-0.319499368185976
ACH-000623,-0.2508164843592461
ACH-000624,-0.09965288061776932
ACH-000627,-0.3618757714857992
ACH-000630,-0.4036043426444843
ACH-000631,-0.6618717827450885
ACH-000632,-0.41858544134678
ACH-000633,-0.4647247347544025
ACH-000637,-0.2270512433468485
ACH-000638,-0.3740321621033551
ACH-000646,-0.4358720764415164
ACH-000647,-0.2922283810802337
ACH-000648,-0.06037922800195284
ACH-000649,-0.3229089125778663
ACH-000651,-0.31259629432621416
ACH-000652,-0.4070826568107517
ACH-000653,-0.34781749479658525
ACH-000657,-0.3047350688690537
ACH-000658,-0.3156487620477384
ACH-000661,-0.5568131013028139
ACH-000662,-0.4210367976753697
ACH-000663,-0.2508593589811921
ACH-000665,-0.3346317999408395
ACH-000671,-0.39955072154330296
ACH-000672,-0.4730038271813639
ACH-000673,-0.39224797670690986
ACH-000676,-0.4861380834971789
ACH-000677,-0.3384219697255169
ACH-000681,-0.2906302716692218
ACH-000683,-0.2606994858289905
ACH-000684,-0.22235386937458945
ACH-000688,-0.2570637549137668
ACH-000693,-0.2294969816893853
ACH-000694,-0.10655098038125634
ACH-000695,-0.0631936799128616
ACH-000696,-0.2399209397139292
ACH-000697,-0.5134440477713633
ACH-000699,-0.2466152586129229
ACH-000701,-0.2778019789520235
ACH-000706,-0.4588171774041878
ACH-000711,-0.22055048868420624
ACH-000713,-0.16804097975071178
ACH-000714,-0.2312449565008185
ACH-000718,-0.282476745646583
ACH-000720,-0.39948389902903453
ACH-000721,-0.4788593774586762
ACH-000724,-0.4793265751978743
ACH-000725,-0.04991197103568749
ACH-000732,-0.3762368291705732
ACH-000734,-0.11402237239754293
ACH-000735,-0.15413845707412965
ACH-000736,-0.2297695779762735
ACH-000738,-0.41884437531116414
ACH-000746,0.034798646042677406
ACH-000747,-0.38270143967884973
ACH-000748,-0.12520406956633848
ACH-000753,-0.4800706235013208
ACH-000756,-0.2729815125574265
ACH-000757,-0.22366813566370752
ACH-000758,-0.21213042362700715
ACH-000760,-0.2591368918187219
ACH-000762,-0.3515864985059685
ACH-000763,-0.23593347121029454
ACH-000764,-0.3097211258329036
ACH-000765,-0.6825722845885361
ACH-000766,-0.5482720467142971
ACH-000767,-0.19938199000531545
ACH-000768,-0.08387464070970008
ACH-000769,-0.23544425477980574
ACH-000770,-0.2440269077936339
ACH-000771,-0.15867073356718378
ACH-000773,-0.11825166215475885
ACH-000776,-0.12624252897504007
ACH-000777,-0.3409772163776614
ACH-000778,-0.2940388589542421
ACH-000781,-0.4088802691486857
ACH-000782,-0.30847397887982714
ACH-000783,-0.5140918210373164
ACH-000784,-0.43121656884200377
ACH-000785,-0.4072637302969672
ACH-000787,-0.34194630830104666
ACH-000788,-0.3099041559954976
ACH-000791,-0.1767618556211359
ACH-000792,-0.33287217632051
ACH-000794,-0.36587343583616
ACH-000796,-0.4158370155966435
ACH-000798,-0.2628150050083033
ACH-000799,-0.5108163814544815
ACH-000800,-0.22679016596520835
ACH-000802,-0.4299276565034358
ACH-000804,-0.15469733458864765
ACH-000805,-0.5398842962752419
ACH-000809,-0.05735538225771584
ACH-000810,-0.494023605135388
ACH-000811,-0.4999540207397628
ACH-000817,-0.3798157184089522
ACH-000819,-0.3114574857283889
ACH-000820,0.16732196774161304
ACH-000821,-0.1925135736116188
ACH-000822,-0.10048429096876944
ACH-000823,-0.08518718642669608
ACH-000824,-0.02548713767229745
ACH-000827,-0.4889263948492826
ACH-000829,-0.3803908973799964
ACH-000831,-0.3383701979523188
ACH-000832,-0.12210368696071627
ACH-000833,-0.3351332417236619
ACH-000834,-0.11996011612541135
ACH-000835,-0.44104141960513743
ACH-000836,-0.12365899556829275
ACH-000837,-0.4198416218510296
ACH-000838,-0.35221566014883937
ACH-000839,-0.2306920513277946
ACH-000840,-0.5609206384560306
ACH-000841,-0.08163390162816203
ACH-000843,-0.15597584072734294
ACH-000846,-0.1134090035066502
ACH-000847,-0.10571666287783987
ACH-000848,-0.09670802897982833
ACH-000849,-0.37722823930125376
ACH-000851,-0.5858363097063906
ACH-000855,-0.3543154274885785
ACH-000856,-0.3141750830595395
ACH-000858,0.07880612941662297
ACH-000859,-0.2883175708936925
ACH-000861,-0.2778938428939083
ACH-000862,0.02567982322491941
ACH-000865,-0.2680602887517067
ACH-000866,-0.41977766313040793
ACH-000867,-0.2135765346509852
ACH-000869,-0.2963357722011024
ACH-000872,-0.5668448098647371
ACH-000873,-0.2136268734156069
ACH-000876,-0.5621432545111047
ACH-000878,-0.2679166058168734
ACH-000880,-0.17729814875453154
ACH-000881,-0.5239065169380425
ACH-000882,-0.4229078396197053
ACH-000884,-0.6861598399510601
ACH-000885,-0.0570818184370481
ACH-000887,-0.3893106836631998
ACH-000889,-0.2315489483000365
ACH-000896,-0.29056379270000104
ACH-000898,-0.10730628131449944
ACH-000900,-0.3230053259666969
ACH-000901,-0.51456568660036
ACH-000905,-0.2623132160800296
ACH-000906,-0.3483370982519008
ACH-000907,-0.23224563796098
ACH-000910,-0.2462558746998789
ACH-000911,-0.4746411602680608
ACH-000912,-0.4756867168933979
ACH-000913,-0.23940765986994916
ACH-000915,-0.4703361361081872
ACH-000916,-0.3378534535137834
ACH-000917,-0.3997101670126956
ACH-000920,-0.07955615359772569
ACH-000921,-0.5214438669894801
ACH-000924,-0.11154389625836617
ACH-000926,-0.3044330700700529
ACH-000928,-0.18778423098065244
ACH-000929,-0.3490741557850784
ACH-000932,-0.25276327194312265
ACH-000935,-0.32875995049617684
ACH-000936,-0.18199478506191585
ACH-000937,-0.329422341439962
ACH-000938,-0.31597510055983524
ACH-000939,0.057715530695482915
ACH-000941,0.048516143981843673
ACH-000943,-0.12714672904650345
ACH-000946,-0.4062116960817156
ACH-000947,-0.4489321836900173
ACH-000948,-0.6549746549888862
ACH-000950,-0.3834290671896273
ACH-000953,-0.6118366972141177
ACH-000954,-0.18489720238339646
ACH-000957,-0.6048519615035505
ACH-000958,-0.16885932129011522
ACH-000960,-0.11667068920083945
ACH-000963,-0.5103994912289483
ACH-000968,-0.788037418506126
ACH-000969,-0.1585624643693721
ACH-000972,-0.09820383883853738
ACH-000973,-0.12599878287487734
ACH-000974,-0.2382506017683762
ACH-000978,-0.3336388420759521
ACH-000984,-0.3397292149160903
ACH-000986,-0.5783463337448093
ACH-000988,-0.1833679922875493
ACH-000993,-0.3044881954483435
ACH-000994,-0.1405804414686046
ACH-000996,-0.41528339122333385
ACH-001001,-0.12848865646560245
ACH-001020,-0.10861402166791237
ACH-001028,-0.4580215940103553
ACH-001031,-0.3985191291723504
ACH-001038,-0.4314393777486288
ACH-001048,-0.21763415999766034
ACH-001050,-0.2844606969710333
ACH-001053,-0.4935338571164018
ACH-001054,-0.1764229285851886
ACH-001061,-0.3690054329681227
ACH-001067,-0.4994674382565984
ACH-001075,-0.3551153223083666
ACH-001096,-0.5623367807296329
ACH-001111,-0.5786588252896185
ACH-001119,0.1384265358330094
ACH-001128,0.2194543299347789
ACH-001134,0.0537985171854273
ACH-001151,-0.17555220113266734
ACH-001163,-0.14408389403790914
ACH-001164,-0.3985354635770187
ACH-001183,0.0824812883124942
ACH-001192,-0.274245841549272
ACH-001193,-0.2882465863416827
ACH-001196,-0.2597643073072633
ACH-001197,-0.3510323380542927
ACH-001205,-0.5080196932661575
ACH-001211,-0.2837282974056425
ACH-001212,-0.1472651697132983
ACH-001228,-0.2735903248281188
ACH-001232,-0.11568547395675605
ACH-001239,-0.4641882954140521
ACH-001270,-0.5708146411466181
ACH-001274,-0.07169494735234884
ACH-001275,-0.3921073365253516
ACH-001277,-0.2904755314616583
ACH-001278,-0.5657202670581681
ACH-001280,-0.3692212393793341
ACH-001283,-0.10968591777299566
ACH-001289,-0.4961489432250796
ACH-001300,-0.2340686210809184
ACH-001301,-0.20016992857224847
ACH-001302,-0.13817142689853884
ACH-001306,-0.3946939003438405
ACH-001318,-0.4103124678022624
ACH-001322,-0.34051604994623474
ACH-001328,-0.2946578180775899
ACH-001332,-0.38784437919761344
ACH-001336,-0.17082486461182447
ACH-001346,-0.1368032672986043
ACH-001353,-0.2871014501245729
ACH-001354,-0.30819888479829183
ACH-001367,-0.3979377903726065
ACH-001368,-0.4542425189786033
ACH-001374,-0.1919447360001849
ACH-001377,-0.2440712741185049
ACH-001380,-0.20181441880266912
ACH-001391,-0.304441129285046
ACH-001408,-0.15908142217058724
ACH-001430,-0.2340725040327745
ACH-001431,0.0007870341732176255
ACH-001450,-0.6197117182271301
ACH-001496,-0.1221906735281944
ACH-001500,-0.486906621905517
ACH-001523,-0.4549426356329575
ACH-001532,-0.6246210866840912
ACH-001550,-0.06374353045270106
ACH-001552,-0.31435193301090303
ACH-001554,-0.17101558714223802
ACH-001654,-0.28687774154166484
ACH-001735,-0.344400547707383
ACH-001736,-0.42223385180396417
ACH-001737,-0.4588533361156548
ACH-001740,-0.09580647130781186
ACH-001745,-0.1202582264875116
ACH-001765,-0.12943376980752405
