,SIT1 (27240)
ACH-000004,0.1704129838602937
ACH-000005,0.4937163669424873
ACH-000007,-0.2730561793398244
ACH-000009,-0.030619334967701112
ACH-000011,0.029302667248630707
ACH-000012,0.06404136446351785
ACH-000013,-0.030502541616031283
ACH-000014,0.05280604656769477
ACH-000015,0.0048278238313337295
ACH-000017,0.04658643341883358
ACH-000018,0.05418716257160385
ACH-000019,0.13609550807495194
ACH-000021,-0.15483606010907872
ACH-000022,-0.06649829198981974
ACH-000025,-0.057054754437094624
ACH-000028,0.23614211399203594
ACH-000030,-0.06065888890942404
ACH-000035,-0.02440060869711793
ACH-000036,0.066808852734548
ACH-000037,0.09177556697349984
ACH-000039,0.08797201244345468
ACH-000040,0.0678289756729503
ACH-000041,-0.06436264063641163
ACH-000042,0.006724942639360765
ACH-000045,0.19010728513233105
ACH-000047,0.025562860932432024
ACH-000052,-0.1198092927274592
ACH-000053,0.04244470319877319
ACH-000054,0.08539408109518128
ACH-000055,-0.21949541894975355
ACH-000060,0.16561162990441394
ACH-000067,0.17635337890491873
ACH-000070,0.13518976023975635
ACH-000075,0.17837901608820433
ACH-000078,0.05439921962749154
ACH-000082,-0.050166884230664135
ACH-000085,-0.0539215056381718
ACH-000086,0.08909392832186562
ACH-000087,-0.3546176943618631
ACH-000092,-0.14578709046639596
ACH-000095,0.10816022549881163
ACH-000097,-0.0027843611203140595
ACH-000098,-0.12517203830431656
ACH-000099,0.08200846667546062
ACH-000108,0.0214358949468061
ACH-000113,0.06354273116781889
ACH-000116,0.15201115931623302
ACH-000118,-0.09669476720471143
ACH-000120,0.053556879569046166
ACH-000123,0.07260564858470582
ACH-000127,-0.04270154334760248
ACH-000128,-0.18173478320287512
ACH-000132,0.054822721658513714
ACH-000133,-0.0149489485332811
ACH-000137,0.2227164209033762
ACH-000138,0.03259137356962924
ACH-000142,-0.04987727607363183
ACH-000143,0.06389058127552742
ACH-000146,0.06071938625970402
ACH-000148,-0.062205572955404916
ACH-000150,0.06971861908298471
ACH-000152,0.07980945254729307
ACH-000153,-0.08448818417019394
ACH-000159,-0.0414501049856194
ACH-000160,0.0716871705884526
ACH-000163,-0.14580406944224902
ACH-000167,0.01742829717486956
ACH-000168,0.1682991369152248
ACH-000169,0.038118768771093235
ACH-000178,0.09329945622261714
ACH-000183,0.013412365165526264
ACH-000188,-0.14567720652520735
ACH-000189,-0.22210876870075308
ACH-000190,-0.11648847720057275
ACH-000198,0.009588354657745213
ACH-000203,-0.4389899574219968
ACH-000204,-0.06368029231028799
ACH-000206,-0.027228013160367114
ACH-000207,0.2705233523239025
ACH-000208,0.05239941804398112
ACH-000210,0.44252686158478216
ACH-000211,-0.007393113088894549
ACH-000215,-0.07105357857770646
ACH-000221,0.057889127667038465
ACH-000222,-0.236304920828418
ACH-000223,0.05531667658486107
ACH-000226,-0.08133981972717426
ACH-000227,-0.002267205096345589
ACH-000228,0.05592482502717685
ACH-000231,0.013719374978574232
ACH-000232,0.07974022036040973
ACH-000233,0.2409435634019963
ACH-000234,0.19717003520970397
ACH-000235,0.0033324271224229717
ACH-000237,-0.028289874268531995
ACH-000238,0.04800108343915596
ACH-000242,0.03564919210268419
ACH-000243,-0.0933943176777506
ACH-000244,-0.05575612401088561
ACH-000246,0.025998797065121388
ACH-000248,0.11779331716904945
ACH-000250,0.004662344388154948
ACH-000251,0.0747130752178992
ACH-000252,0.16555144006434488
ACH-000253,-0.10788702799969893
ACH-000255,-0.08528627361800709
ACH-000256,0.009003987169914506
ACH-000257,0.1139192760443328
ACH-000258,0.004638271784292078
ACH-000259,-0.037847673137225805
ACH-000260,-0.03556125242180968
ACH-000261,-0.05747196031152575
ACH-000262,-0.2023230887040236
ACH-000263,-0.060420140045384325
ACH-000264,-0.036587749920482894
ACH-000265,0.0615291122605288
ACH-000266,-0.008307010317210628
ACH-000272,-0.02238460269710648
ACH-000274,-0.07063824886580009
ACH-000277,0.0012846375648530813
ACH-000278,-0.05013178602885189
ACH-000279,0.06744640904578943
ACH-000280,0.09408888802254524
ACH-000281,0.1967963120874844
ACH-000288,0.0706535450275603
ACH-000291,0.06694924071417492
ACH-000293,0.009932590449032244
ACH-000294,0.3196040278085852
ACH-000295,0.2260269622155387
ACH-000296,-0.1814216083521806
ACH-000302,0.14929043479530454
ACH-000304,-0.2885898293335688
ACH-000307,-0.11174810617758567
ACH-000308,-0.04096043189672816
ACH-000310,0.08746226858662462
ACH-000311,-0.1860768449475309
ACH-000312,0.16983358344630706
ACH-000315,0.08047101797928574
ACH-000316,0.03514195871294444
ACH-000317,0.05252763725551705
ACH-000318,0.15750179642725926
ACH-000319,0.06563005336197045
ACH-000320,-0.20078165564483771
ACH-000322,-0.067324984886803
ACH-000323,-0.10145084907130944
ACH-000324,0.028095976807531228
ACH-000329,0.05044920756631446
ACH-000330,0.006906046212412103
ACH-000331,0.10468955877079296
ACH-000332,-0.013236243760438035
ACH-000334,-0.17677417209398608
ACH-000335,-0.06729333958826274
ACH-000336,-0.009243886136469823
ACH-000337,-0.1185439081700774
ACH-000338,0.012079225314268605
ACH-000339,0.05186474055910795
ACH-000341,0.05918592027314065
ACH-000348,0.0477583479943293
ACH-000350,0.07531310705342321
ACH-000352,-0.0761781251253984
ACH-000356,0.07863352939972401
ACH-000361,0.061296411127568985
ACH-000362,0.056797637639649824
ACH-000363,0.03733366057756388
ACH-000364,-0.12746576582988528
ACH-000365,0.1906921757196596
ACH-000366,-0.15865425991430548
ACH-000368,0.07735967357726474
ACH-000374,-0.12869116736140554
ACH-000375,-0.14047927482125874
ACH-000376,0.038520852457123334
ACH-000381,0.06591965559257171
ACH-000383,0.031851095942566174
ACH-000387,0.07632993328597394
ACH-000389,-0.03789292257576031
ACH-000390,-0.032057317782417036
ACH-000393,-0.06615198537852364
ACH-000395,0.03748933296437648
ACH-000396,-0.17996951651320742
ACH-000397,0.051686150051642815
ACH-000401,-0.016250928872771804
ACH-000402,0.1811949861518035
ACH-000403,0.16000386112939208
ACH-000404,-0.2233746528557112
ACH-000406,0.07000983663919927
ACH-000407,-0.00251586598295388
ACH-000408,-0.3062838081531443
ACH-000410,0.09833973396793616
