,DHX58 (79132)
ACH-000004,-0.3136145655383323
ACH-000005,-0.2445650088433844
ACH-000007,-0.2136406855559556
ACH-000009,-0.2728889983191357
ACH-000011,-0.07059712073485278
ACH-000012,-0.18100757144135124
ACH-000013,-0.19483405493119185
ACH-000014,-0.23266751121911886
ACH-000015,-0.09012892857522042
ACH-000017,-0.2160043237126719
ACH-000018,-0.296900977846248
ACH-000019,-0.23782939091821897
ACH-000021,-0.25117504032236343
ACH-000022,-0.23135708343226316
ACH-000025,-0.09518644849577143
ACH-000028,-0.12130004107537952
ACH-000030,-0.24459341457193284
ACH-000035,-0.2692452600618503
ACH-000036,-0.2536458303509829
ACH-000037,0.034825778501121625
ACH-000039,-0.3122322918107528
ACH-000040,-0.10842211470646357
ACH-000041,-0.030166366441888408
ACH-000042,-0.24525112620477035
ACH-000045,-0.35302027796622354
ACH-000047,-0.1373192244040832
ACH-000052,-0.09028494669960484
ACH-000053,-0.1681211172062837
ACH-000054,-0.20574378440352575
ACH-000055,-0.08686311034941323
ACH-000060,-0.1743834273819764
ACH-000067,-0.3597215733866368
ACH-000070,-0.07285547643780818
ACH-000075,0.002310944138373126
ACH-000078,-0.1517341595587588
ACH-000082,-0.27721559613662344
ACH-000085,-0.1152066381796152
ACH-000086,-0.2595812574096761
ACH-000087,-0.4350805443509914
ACH-000092,-0.15578426534465886
ACH-000095,-0.2520098257870931
ACH-000097,-0.1064540513137755
ACH-000098,-0.13415280669453905
ACH-000099,-0.1597466044852631
ACH-000108,-0.24395742314162916
ACH-000113,-0.3936330172581763
ACH-000116,-0.09773392917852802
ACH-000118,-0.13190305915102216
ACH-000120,-0.17742926994571506
ACH-000123,-0.3435351343998859
ACH-000127,-0.1963772442817612
ACH-000128,-0.10900046404741473
ACH-000132,-0.2798865988195668
ACH-000133,-0.20882631096529344
ACH-000137,-0.07607873412676801
ACH-000138,-0.17297038896117065
ACH-000142,-0.2285352065761369
ACH-000143,-0.24156466303545002
ACH-000146,-0.11892037860165633
ACH-000148,-0.21968012495879186
ACH-000150,-0.08449370827725282
ACH-000152,-0.18615385744664914
ACH-000153,-0.08659685261154927
ACH-000159,-0.15480967822290426
ACH-000160,-0.23289120135710786
ACH-000163,-0.21064646679524032
ACH-000167,0.032281353749602816
ACH-000168,-0.14792655029245064
ACH-000169,-0.08929148445130372
ACH-000178,-0.09360248276021142
ACH-000183,-0.1109409398991995
ACH-000188,-0.08203086686354033
ACH-000189,-0.1183097332411466
ACH-000190,-0.22018299382022616
ACH-000198,-0.2636822613944129
ACH-000203,0.04624307036091143
ACH-000204,-0.04807199340735549
ACH-000206,-0.1444805203129379
ACH-000207,-0.4120631910183555
ACH-000208,-0.22774625166986925
ACH-000210,0.018708204070833637
ACH-000211,-0.21027672116935775
ACH-000215,-0.16463273781401172
ACH-000221,-0.1975533389721432
ACH-000222,-0.030179008883149918
ACH-000223,-0.17617467010170215
ACH-000226,-0.10685706069104677
ACH-000227,-0.3346850956634651
ACH-000228,-0.21913907645884145
ACH-000231,-0.23947079027419144
ACH-000232,-0.10004699306777656
ACH-000233,-0.21161443266014576
ACH-000234,-0.1657415053511843
ACH-000235,-0.1314729123109569
ACH-000237,-0.08156652096325089
ACH-000238,-0.14477160957863974
ACH-000242,-0.6530901775315799
ACH-000243,-0.16598041491960058
ACH-000244,-0.07886049903237337
ACH-000246,-0.1130388974554958
ACH-000248,-0.2921824950150492
ACH-000250,-0.18581387609106512
ACH-000251,-0.17028757230411093
ACH-000252,-0.6001750521125274
ACH-000253,-0.22947172333083826
ACH-000255,-0.2574139024412138
ACH-000256,-0.25448273503840496
ACH-000257,-0.1910298379360968
ACH-000258,-0.10149917064666596
ACH-000259,-0.3224703619185316
ACH-000260,-0.15761262866761144
ACH-000261,-0.2045069644644048
ACH-000262,-0.11647537600174993
ACH-000263,-0.0456716112373942
ACH-000264,-0.3544350763835297
ACH-000265,-0.208426845081476
ACH-000266,-0.0515784233356787
ACH-000272,-0.18100176969909404
ACH-000274,-0.2374844788821024
ACH-000277,-0.1793121034527877
ACH-000278,-0.10684160522591797
ACH-000279,-0.2145408904990172
ACH-000280,-0.2158182757199409
ACH-000281,-0.1772865926161593
ACH-000288,-0.23388704767662624
ACH-000291,-0.252977935264731
ACH-000293,-0.26641285918959395
ACH-000294,-0.2451603176844656
ACH-000295,-0.39909299043634816
ACH-000296,-0.2905908977929179
ACH-000302,-0.17366232736844522
ACH-000304,-0.2333768496040929
ACH-000307,-0.14357567110320146
ACH-000308,-0.13964181069259765
ACH-000310,0.025227988827920784
ACH-000311,-0.19437630691886776
ACH-000312,-0.2477372165223076
ACH-000315,-0.09181707987097387
ACH-000316,-0.1479270631838029
ACH-000317,-0.08872000600428571
ACH-000318,-0.13528279591561804
ACH-000319,-0.21082143898350333
ACH-000320,-0.04313537903630377
ACH-000322,-0.08841172724270845
ACH-000323,-0.08812267796739927
ACH-000324,-0.10339089677928713
ACH-000329,-0.2379608762369717
ACH-000330,-0.3664867039939753
ACH-000331,-0.12589003646332006
ACH-000332,-0.15181980561888125
ACH-000334,-0.13605860590184027
ACH-000335,-0.08770769298546265
ACH-000336,-0.12178211384265886
ACH-000337,-0.11445454770447015
ACH-000338,0.16413169073583495
ACH-000339,-0.07104708316019942
ACH-000341,-0.058331990709387486
ACH-000348,-0.1346105923838153
ACH-000350,-0.22169320736308545
ACH-000352,-0.1715952049758266
ACH-000356,-0.10651674075835306
ACH-000361,-0.35839145584153603
ACH-000362,-0.1366769421200707
ACH-000363,-0.1821889958247345
ACH-000364,-0.3116830536035972
ACH-000365,-0.30632696509851765
ACH-000366,-0.17478782357760278
ACH-000368,-0.1638033465897373
ACH-000374,-0.12023132796012942
ACH-000375,-0.2218970515850728
ACH-000376,-0.12109849893617215
ACH-000381,-0.130552418561285
