,NRF1 (4899)
ACH-000796,-0.7798755774809334
ACH-000798,-0.5950549416446526
ACH-000799,-0.6187781344297124
ACH-000800,-0.8327187764668215
ACH-000802,-0.7828882678535388
ACH-000804,-0.6786390635333943
ACH-000805,-1.0409303489127202
ACH-000809,-0.6912939114815345
ACH-000810,-0.4525827550307697
ACH-000811,-0.8765982936365413
ACH-000817,-0.71951421872024
ACH-000819,-0.762902065156559
ACH-000820,-1.1450309466698545
ACH-000821,-0.7855239484667526
ACH-000822,-0.8690688361989408
ACH-000823,-0.9730730229525212
ACH-000824,-0.9379686781836216
ACH-000827,-0.7580009251670404
ACH-000829,-0.6060830064694879
ACH-000831,-0.8968258239047482
ACH-000832,-1.0879208127279314
ACH-000833,-0.7939853236031703
ACH-000834,-0.8946210617843201
ACH-000835,-0.9884310353834472
ACH-000836,-0.9500364295668348
ACH-000837,-0.9578936673823059
ACH-000838,-0.6952700029734613
ACH-000839,-0.6801420193232225
ACH-000840,-0.5703029515331451
ACH-000841,-0.8015204706000374
ACH-000843,-0.7691251281870473
ACH-000846,-0.8608030312091238
ACH-000847,-0.8123342810811883
ACH-000848,-0.8591212471113335
ACH-000849,-0.8348674502720103
ACH-000851,-0.6554348216873008
ACH-000855,-0.7790658646200844
ACH-000856,-0.7899053200839796
ACH-000858,-0.7348174039264979
ACH-000859,-0.9069260938972864
ACH-000861,-0.950047935298908
ACH-000862,-0.9072188643772372
ACH-000865,-0.9261246903552782
ACH-000866,-0.8734245831553742
ACH-000867,-0.7481519607624516
ACH-000869,-0.7484796447835378
ACH-000872,-0.8234925367409974
ACH-000873,-1.051470391141827
ACH-000876,-0.9320737437114588
ACH-000878,-0.7965519277866567
ACH-000880,-0.7884263793008836
ACH-000881,-0.8903308683541981
ACH-000882,-0.8080147382262317
ACH-000884,-0.729748840599006
ACH-000885,-0.7863313901717673
ACH-000887,-0.8018279166694755
ACH-000889,-0.8451576879735192
ACH-000896,-0.9741232116109808
ACH-000898,-0.8362726328166113
ACH-000900,-0.6932084327825817
ACH-000901,-0.8127284339804165
ACH-000905,-0.849459729569955
ACH-000906,-0.6443693154738791
ACH-000907,-0.7012499225290022
ACH-000910,-0.6970068920568093
ACH-000911,-0.802191723420995
ACH-000912,-0.7947840897332208
ACH-000913,-0.913596519532955
ACH-000915,-0.5179152628659276
ACH-000916,-1.0143688502423476
ACH-000917,-1.222524287309764
ACH-000920,-0.8340591958852628
ACH-000921,-1.086170257742727
ACH-000924,-0.6977681117070911
ACH-000926,-0.9512310225826184
ACH-000928,-0.8943095672915173
ACH-000929,-1.2153564845199292
ACH-000932,-0.7863311314970228
ACH-000935,-0.7316175659515347
ACH-000936,-0.7401742247511452
ACH-000937,-0.8875730197840322
ACH-000938,-0.9596467126349272
ACH-000939,-1.0464154894320778
ACH-000941,-0.6746873127930487
ACH-000943,-0.6584680370768224
ACH-000946,-0.6608461224442098
ACH-000947,-0.7656478610281494
ACH-000948,-0.7753278312970803
ACH-000950,-0.7317835663322544
ACH-000953,-0.949268740583872
ACH-000954,-0.6118474151183699
ACH-000957,-0.9312263960100364
ACH-000958,-0.7980849823992214
ACH-000960,-0.8197024230416885
ACH-000963,-0.8191814794702111
ACH-000968,-0.7138297897702621
ACH-000969,-0.7241744608980987
ACH-000972,-0.6762222642714028
ACH-000973,-0.8126462696811436
ACH-000974,-0.7108013560040398
ACH-000978,-0.8628203244711353
ACH-000984,-0.7254804567806931
ACH-000986,-0.9091133861796112
ACH-000988,-0.6506181402958564
ACH-000993,-0.9633528541662729
ACH-000994,-1.013689071548585
ACH-000996,-0.8210794726624411
ACH-001001,-0.7710148577808966
ACH-001020,-0.9646431468867184
ACH-001028,-0.8336883648239642
ACH-001031,-0.7365966856167022
ACH-001038,-0.5939547691362451
ACH-001048,-0.9284396218020744
ACH-001050,-0.838686967751881
ACH-001053,-0.8737014207353669
ACH-001054,-0.8073373611385802
ACH-001061,-0.7906145041182611
ACH-001067,-0.590339369360143
ACH-001075,-0.7950031173519491
ACH-001096,-0.9373946406157098
ACH-001111,-0.7192539799211924
ACH-001119,-0.9090301054891416
ACH-001128,-0.6847558078025754
ACH-001134,-0.7677973438058594
ACH-001151,-0.909531458037254
ACH-001163,-0.9659972227827484
ACH-001164,-0.8585007800390418
ACH-001183,-0.8804747011380112
ACH-001192,-0.7314594024572844
ACH-001193,-0.8158008010836372
ACH-001196,-0.7543774533714928
ACH-001197,-0.7238113614008328
ACH-001205,-0.8599874080315073
ACH-001211,-0.762989982471197
ACH-001212,-0.6414931886889865
ACH-001228,-0.6163722893841935
ACH-001232,-0.7886172027056382
ACH-001239,-0.8436570547538087
ACH-001270,-0.9992565856907379
ACH-001274,-0.8414031019776657
ACH-001275,-0.8165635709729409
ACH-001277,-0.831904246304466
ACH-001278,-0.8426711175166975
ACH-001280,-0.4960894551970004
ACH-001283,-0.9597470648052869
ACH-001289,-0.7898075666617048
ACH-001300,-0.7426488383331062
ACH-001301,-0.5647592842399937
ACH-001302,-0.9337646959001392
ACH-001306,-0.8902762220403191
ACH-001318,-0.8671391135004205
ACH-001322,-0.8931900343769472
ACH-001328,-0.866686221929802
ACH-001332,-1.1981437204715653
ACH-001336,-0.8344321810071991
ACH-001346,-0.7776150321584178
ACH-001353,-0.9683294526763608
ACH-001354,-0.6948012544705635
ACH-001367,-0.9373969838906744
ACH-001368,-0.933241279708496
ACH-001374,-1.127268628128206
ACH-001377,-0.7630685157097116
ACH-001380,-0.8652135999817091
ACH-001391,-0.7916420985277463
ACH-001408,-0.7259277719923741
ACH-001430,-0.9855180006260386
ACH-001431,-0.9360832182573964
ACH-001450,-0.8187608172386326
ACH-001496,-0.6491052876780111
ACH-001500,-1.007213776655482
ACH-001523,-0.9607585205551086
ACH-001532,-0.6573918280497406
ACH-001550,-0.954242854872654
ACH-001552,-0.8428061997873406
ACH-001554,-0.7862681842367347
ACH-001654,-0.8175021484661081
ACH-001735,-0.7763900852813236
ACH-001736,-0.8143502294960842
ACH-001737,-0.6548907778238221
ACH-001740,-1.0534316311554548
ACH-001745,-0.8499331987708789
ACH-001765,-0.8323910641025161
