,HSP90AA1 (3320)
ACH-000215,-0.013854001692270563
ACH-000221,0.13935338167442016
ACH-000222,-0.3554581898174517
ACH-000223,-0.17678661753993075
ACH-000226,-0.017559311604810248
ACH-000227,-0.23868589651356475
ACH-000228,-0.0374888193202332
ACH-000231,-0.2023980372318118
ACH-000232,-0.184452195858247
ACH-000233,-0.2392060536777068
ACH-000234,-0.035848438422289734
ACH-000235,-0.07326407579921883
ACH-000237,-0.2195608369247884
ACH-000238,-0.33612392814082204
ACH-000242,0.07138026197347168
ACH-000243,-0.032814753048510004
ACH-000244,-0.10317846192964387
ACH-000246,-0.002802364686696635
ACH-000248,0.00933824818206032
ACH-000250,-0.1996515267075809
ACH-000251,-0.21784612567158654
ACH-000252,-0.1818949225839276
ACH-000253,0.02602889131278446
ACH-000255,-0.003972129228487207
ACH-000256,-0.053340701032650116
ACH-000257,-0.17963391731052708
ACH-000258,-0.13310428179291633
ACH-000259,-0.027824860503356426
ACH-000260,-0.1152741635785323
ACH-000261,-0.12214239423742193
ACH-000262,0.1313025129986402
ACH-000263,-0.09156576958537582
ACH-000264,-0.21991769740576014
ACH-000265,-0.0940405650780048
ACH-000266,-0.0804541094836134
ACH-000272,-0.08081761864926637
ACH-000274,-0.19724537094770456
ACH-000277,0.0769286314646487
ACH-000278,-0.10815690360781134
ACH-000279,-0.2375518418352993
ACH-000280,-0.273995849478152
ACH-000281,-0.238927203088946
ACH-000288,-0.2007635599406584
ACH-000291,-0.1426194525907781
ACH-000293,-0.007275254194025028
ACH-000294,-0.13832013329598408
ACH-000295,0.14207529098569294
ACH-000296,-0.20371178110246901
ACH-000302,0.03316554252011966
ACH-000304,-0.12847961541439787
ACH-000307,-0.15431060780259573
ACH-000308,-0.14094729500036673
ACH-000310,-0.21488368698555452
ACH-000311,-0.00876244721521314
ACH-000312,-0.14945704224538048
ACH-000315,0.03036848628817533
ACH-000316,-0.22071546068888204
ACH-000317,-0.0387962003393685
ACH-000318,-0.0430031885375328
ACH-000319,-0.05994354357052833
ACH-000320,0.05203730303368482
ACH-000322,-0.1874117918669272
ACH-000323,0.0176109283149191
ACH-000324,-0.04756599208733798
ACH-000329,-0.13222762101234747
ACH-000330,0.019119933721534525
ACH-000331,-0.050819262254945666
ACH-000332,-0.09861179013977144
ACH-000334,-0.2789061434328312
ACH-000335,-0.16912106594146853
ACH-000336,-0.003511321678267001
ACH-000337,-0.3771470000168418
ACH-000338,0.22338280462897006
ACH-000339,-0.11520751703481327
ACH-000341,0.05612352814459697
ACH-000348,-0.0454681924393967
ACH-000350,-0.12199401804804755
ACH-000352,-0.07873865414410587
ACH-000356,0.029457707303113225
ACH-000361,0.07533576739271479
ACH-000362,-0.0705572807888404
ACH-000363,-0.1731324655716709
ACH-000364,-0.006672029188751992
ACH-000365,-0.04897245729352736
ACH-000366,-0.18598811756920586
ACH-000368,-0.26371922158520644
ACH-000374,-0.11023234506532173
ACH-000375,-0.22960838688195
ACH-000376,-0.16975350033861508
ACH-000381,-0.1304829793234696
ACH-000383,-0.10202127185955796
ACH-000387,-0.0963322328936994
ACH-000389,-0.005280363536827558
ACH-000390,0.035419882535325416
ACH-000393,-0.031789436259884195
ACH-000395,-0.1531173635742076
ACH-000396,-0.2058825432932344
ACH-000397,-0.04493886652850702
ACH-000401,0.17547398117033314
ACH-000402,0.031565216067786464
ACH-000403,-0.1037623846840552
ACH-000404,-0.23570441381570176
ACH-000406,-0.10059894476440306
ACH-000407,-0.10687502723934196
ACH-000408,0.09138893948535158
ACH-000410,0.006902353514568597
ACH-000411,-0.14724363730210632
ACH-000414,-0.0492414075060357
ACH-000415,-0.0841641898906323
ACH-000416,-0.1135849839330056
ACH-000420,-0.2246185520179204
ACH-000421,0.0002468884924305665
ACH-000424,-0.1040136762830438
ACH-000425,-0.16495351733074434
ACH-000426,-0.06105228794914312
ACH-000427,-0.2173233805098672
ACH-000433,-0.09633724141062087
ACH-000435,-0.20203015075729136
ACH-000436,-0.3395103584364432
ACH-000444,-0.19309388820316328
ACH-000445,-0.20099413422407805
ACH-000448,-0.13759641592518418
ACH-000450,-0.1817967476853413
ACH-000452,-0.0484145454659794
ACH-000454,0.003732822201699517
ACH-000458,-0.0671979125885938
ACH-000459,-0.10055690869532576
ACH-000460,-0.11686060283859324
ACH-000461,-0.06434652630148974
ACH-000463,-0.08997712296082902
ACH-000464,-0.14922183705598838
ACH-000466,-0.15376964123438558
ACH-000467,-0.15894988455726142
ACH-000468,-0.11565625168244732
ACH-000469,-0.3424624600814698
ACH-000470,-0.28085799859687394
ACH-000471,0.04583421362039963
ACH-000472,-0.14269975014014266
ACH-000473,-0.11769928201707315
ACH-000475,-0.04261606840322852
ACH-000476,-0.055907134603420575
ACH-000477,-0.09184994765565786
ACH-000479,-0.2826690075496467
ACH-000480,-0.34295956973368896
ACH-000481,-0.2580536188443863
ACH-000483,-0.14346810222711248
ACH-000484,0.002214988845734836
ACH-000485,-0.0945767860757568
ACH-000486,-0.029729773259810032
ACH-000487,-0.11979868865550235
ACH-000488,-0.11312169538226352
ACH-000490,-0.19118757004423326
ACH-000491,-0.2249739880360589
ACH-000495,-0.18369176436317247
ACH-000496,-0.0810776051948308
ACH-000499,-0.15792098590521972
ACH-000500,0.04128743190520148
ACH-000502,-0.007985490835937808
ACH-000503,-0.025876554726852727
ACH-000505,0.06241217880422746
ACH-000507,-0.642238190477214
ACH-000510,-0.23531705644921644
ACH-000511,-0.0994616515798761
ACH-000512,-0.3121924258131196
ACH-000516,-0.15971960642483354
ACH-000517,-0.24375259690513504
ACH-000518,-0.09725113705326943
ACH-000520,-0.10071226884773693
ACH-000521,-0.07356075424316891
ACH-000522,-0.09377013780442016
ACH-000524,-0.05694703571801536
ACH-000527,-0.04500639770612702
ACH-000528,-0.1768821845840782
ACH-000537,-0.06093062187183562
ACH-000541,0.07887963047114836
ACH-000542,-0.08216756932257152
ACH-000544,-0.08584033717583821
ACH-000545,-0.06423384538242541
ACH-000547,-0.356711762428298
ACH-000548,-0.10780359856322336
ACH-000549,0.003940504085366592
ACH-000550,-0.20699668488747888
ACH-000552,-0.08861082315824174
ACH-000556,-0.06561409239190881
ACH-000557,0.0158777470999277
ACH-000569,-0.4397279344202005
ACH-000570,-0.10911823078574964
ACH-000571,-0.08259606001986414
ACH-000573,-0.2456113642467243
ACH-000576,-0.2307315400648755
ACH-000579,-0.012885244494124115
ACH-000580,-0.013974803179719686
ACH-000584,-0.15825479471982845
ACH-000585,-0.2509937554392803
ACH-000588,-0.01914299246961661
ACH-000589,-0.13335512012125486
ACH-000591,-0.11260696622694825
ACH-000593,-0.034146125474991004
ACH-000600,0.015117005342301287
ACH-000601,-0.1360728747850056
ACH-000605,-0.15748365223851807
ACH-000606,0.16656765165822982
ACH-000608,-0.057422073236453514
ACH-000614,-0.04844503802188988
ACH-000616,-0.18178951407598465
ACH-000618,-0.1716072322471796
ACH-000619,0.0042482905636102046
ACH-000620,-0.2164665844916326
ACH-000621,-0.03324081503959565
ACH-000622,-0.14633378882958714
ACH-000623,-0.21973142751734606
ACH-000624,-0.13853853250344084
ACH-000627,-0.028508744000580788
ACH-000630,-0.0455406588008547
ACH-000631,-0.15298850298516126
ACH-000632,-0.1322556479164579
ACH-000633,-0.11739913450274178
ACH-000637,-0.2558719349893063
ACH-000638,-0.10720087578577976
ACH-000646,-0.07650235908431158
ACH-000647,-0.06600099986132406
ACH-000648,0.19756216763747447
ACH-000649,-0.048345344733563375
ACH-000651,-0.1207732610318421
ACH-000652,-0.06492918532914199
ACH-000653,-0.15035938658147274
ACH-000657,-0.097166150226289
ACH-000658,-0.2464021708963099
ACH-000661,0.006706235768970452
ACH-000662,0.028540757279443267
ACH-000663,-0.08669497031165363
ACH-000665,-0.10987250540505918
ACH-000671,-0.1517161259274205
ACH-000672,-0.26907455944388103
ACH-000673,-0.1579020510442787
ACH-000676,-0.0585242820764756
ACH-000677,-0.1941201277338851
ACH-000681,-0.11387240438156394
ACH-000683,-0.11025448202653036
ACH-000684,0.08387222102945165
ACH-000688,-0.06980652857630283
ACH-000693,-0.07674142047860161
ACH-000694,0.09806317040408304
ACH-000695,-0.2410022349197959
ACH-000696,-0.3947376634981693
ACH-000697,-0.3084201545156137
ACH-000699,-0.1465081897619186
ACH-000701,0.11577582110983516
ACH-000706,-0.1234298787416456
ACH-000711,-0.0901964825824098
ACH-000713,-0.1677809042214363
ACH-000714,-0.25408458608616896
ACH-000718,-0.066799472401069
ACH-000720,-0.07049555826134819
ACH-000721,-0.02007896852881508
ACH-000724,0.09769086605677943
ACH-000725,-0.03743584591095276
ACH-000732,0.04128387041023431
ACH-000734,-0.2335349795533343
ACH-000735,0.026509690895851912
ACH-000736,-0.1087249083399713
ACH-000738,-0.02104513005508137
ACH-000746,-0.2540584517266427
ACH-000747,-0.15048466045778408
ACH-000748,0.061016136238464226
ACH-000753,-0.1428765931710065
ACH-000756,-0.51418184933413
ACH-000757,-0.037787449313153934
ACH-000758,-0.06411749280608041
ACH-000760,-0.08904271193786019
ACH-000762,-0.1121135528641546
ACH-000763,-0.1788046167178456
ACH-000764,-0.15552592778006702
ACH-000765,-0.2264556362110252
ACH-000766,-0.02314950347468316
ACH-000767,-0.07941810016889593
ACH-000768,-0.1637979364947416
ACH-000769,-0.1722176488397804
ACH-000770,-0.16104154911473434
ACH-000771,-0.1089465475875783
ACH-000773,-0.19943596247563744
ACH-000776,-0.09276788538750763
ACH-000777,-0.17683886170825905
ACH-000778,-0.26389099386753695
ACH-000781,-0.10599535416080327
ACH-000782,0.04215732174444988
ACH-000783,-0.19000318425064824
ACH-000784,-0.0923348073109792
ACH-000785,-0.21329402880197693
ACH-000787,-0.17986902503715402
ACH-000788,-0.4893982306102209
ACH-000791,-0.0984474542413889
ACH-000792,-0.07968182495267204
ACH-000794,-0.0881818722554996
ACH-000796,-0.12329389965109047
ACH-000798,-0.07897162436745933
ACH-000799,-0.2342302768755381
ACH-000800,-0.273356416409072
ACH-000802,-0.05903546499302345
ACH-000804,-0.13865704855530153
ACH-000805,-0.2229979778954788
ACH-000809,-0.05909245902150165
ACH-000810,-0.2397312123636793
ACH-000811,-0.14980841879803625
ACH-000817,-0.06733105486960274
ACH-000819,-0.0846434564133975
ACH-000820,-0.20681126543774145
ACH-000821,-0.3514299894857189
ACH-000822,-0.298225517402029
ACH-000823,-0.09596131723401924
ACH-000824,-0.2187115435991856
ACH-000827,-0.00540413052622493
ACH-000829,-0.1774977461179021
ACH-000831,-0.07419579095682384
ACH-000832,0.13678223003633058
ACH-000833,0.027678774289808226
ACH-000834,0.017418341305756986
ACH-000835,-0.017857992248041882
ACH-000836,-0.10862780438091264
ACH-000837,-0.096027178062829
ACH-000838,-0.19129723973202425
ACH-000839,-0.13453137243605734
ACH-000840,-0.31711147733394995
ACH-000841,-0.07526144365719069
ACH-000843,-0.3291268159206653
ACH-000846,-0.2789489726920671
ACH-000847,0.05035747651311094
ACH-000848,-0.14701596264972205
ACH-000849,-0.2036304902338355
ACH-000851,-0.1835229926780491
ACH-000855,-0.2299696186235901
ACH-000856,-0.022432842541657786
ACH-000858,-0.07378901585962598
ACH-000859,-0.08529609572240722
ACH-000861,-0.0069806535463312535
ACH-000862,-0.16897284061404955
ACH-000865,-0.23950330811072376
ACH-000866,-0.019451421339045642
ACH-000867,-0.013965682520804209
ACH-000869,-0.026786214785944885
ACH-000872,-0.25609089000051066
ACH-000873,0.0402191877736936
ACH-000876,-0.0102789614200456
ACH-000878,0.06977843134774467
ACH-000880,-0.17775969531038374
ACH-000881,0.009695217016839142
ACH-000882,-0.06798520664672254
ACH-000884,-0.004540747699857854
ACH-000885,0.0438294680859861
ACH-000887,0.02770057832315089
ACH-000889,-0.2893556382001481
ACH-000896,0.03095867360934395
ACH-000898,-0.1012385769897497
ACH-000900,-0.2292443797591145
ACH-000901,-0.1429714125095633
ACH-000905,-0.1202342510400983
ACH-000906,-0.08925261269839457
ACH-000907,-0.09578776013002037
ACH-000910,-0.2001779161289271
ACH-000911,-0.03209916022889928
ACH-000912,-0.3057838229768316
ACH-000913,-0.1862405509946719
ACH-000915,-0.027391650634379882
ACH-000916,0.4098744156437139
ACH-000917,-0.14734708716077186
ACH-000920,0.029185856116845106
ACH-000921,-0.3537706933334385
ACH-000924,-0.2298071869188139
ACH-000926,-0.2739748527354103
ACH-000928,-0.16566901575193918
ACH-000929,-0.002091802183679544
ACH-000932,0.051711555050459435
ACH-000935,-0.3479435627591594
ACH-000936,-0.07547446473998719
ACH-000937,-0.06133100478720481
ACH-000938,-0.08841906098565255
ACH-000939,-0.04146580012371421
ACH-000941,-0.10685827380353026
ACH-000943,-0.07911870246143297
ACH-000946,-0.301777244847943
ACH-000947,-0.08811181750529089
ACH-000948,-0.11832700471048205
ACH-000950,-0.059237253939178384
ACH-000953,-0.14437109837944775
ACH-000954,-0.16430732344104768
ACH-000957,-0.2912670566596687
ACH-000958,-0.1051038602670222
ACH-000960,-0.09974528232945044
ACH-000963,-0.3438470264012988
ACH-000968,-0.05181162341396727
ACH-000969,0.05489564475929979
ACH-000972,-0.11496401449634787
ACH-000973,-0.1111090957276794
ACH-000974,-0.2431493439193485
ACH-000978,-0.17018434753199532
ACH-000984,-0.3665628456203813
ACH-000986,-0.07735500677531089
ACH-000988,-0.12119259816951
ACH-000993,-0.2713926375292789
ACH-000994,-0.07682953919934021
ACH-000996,-0.11917344825481613
ACH-001001,-0.33897547118496074
ACH-001020,-0.06446215674147397
ACH-001028,-0.11208151733372676
ACH-001031,-0.06661900563109943
ACH-001038,0.01672539222440486
ACH-001048,-0.07657436673850658
ACH-001050,-0.09833584935963156
ACH-001053,-0.18133452207892686
ACH-001054,-0.10254996206787824
ACH-001061,-0.3159696336819514
ACH-001067,-0.29426335951282073
ACH-001075,-0.08555686674697435
ACH-001096,-0.38091276286014025
ACH-001111,-0.06802406843699164
ACH-001119,0.04237453861478591
ACH-001128,-0.3670000651105811
ACH-001134,0.055577052741792636
ACH-001151,-0.08467663737613013
ACH-001163,-0.0752194069701628
ACH-001164,-0.04712408372383218
ACH-001183,-0.09519879796949106
ACH-001192,-0.0719680085464384
ACH-001193,-0.19436477104833075
ACH-001196,-0.009885897504189108
ACH-001197,-0.09360049397845308
ACH-001205,-0.14053765405281055
ACH-001211,0.011854059048484921
ACH-001212,-0.10078472409299533
ACH-001228,-0.17085106590310212
ACH-001232,-0.1414576597160392
ACH-001239,-0.1532804492218738
ACH-001270,-0.3280104302783665
ACH-001274,-0.23982585273999324
ACH-001275,-0.062094797351883016
ACH-001277,-0.04333577757605553
ACH-001278,0.06274592681175209
ACH-001280,-0.12953172694268786
ACH-001283,-0.02735700770339777
ACH-001289,-0.1662916098384392
ACH-001300,-0.015064478864044844
ACH-001301,-0.00023553873660710542
ACH-001302,-0.46272760758421794
ACH-001306,0.15107856681260426
ACH-001318,-0.07147532763386688
ACH-001322,-0.10242435245682532
ACH-001328,0.2456277309465002
ACH-001332,-0.0012918515837550286
ACH-001336,-0.2422954382034767
ACH-001346,-0.13425548165230686
ACH-001353,-0.303632376696122
ACH-001354,-0.03125347816110132
ACH-001367,-0.005441426391901942
ACH-001368,-0.13468518792062525
ACH-001374,-0.11461850324126467
ACH-001377,-0.10385013700161744
ACH-001380,-0.32515932855791546
ACH-001391,-0.17015916531836545
ACH-001408,-0.16480862318715514
ACH-001430,-0.1395507306033664
ACH-001431,-0.25180383716663085
ACH-001450,-0.3206097582418818
ACH-001496,-0.06257550806354144
ACH-001500,-0.04707519994589834
ACH-001523,-0.20307925352778655
ACH-001532,-0.04149508561623234
ACH-001550,-0.14489225798454866
ACH-001552,-0.2071924027788371
ACH-001554,-0.16325898207284004
ACH-001654,-0.3556973961275401
ACH-001735,-0.06515156069701833
ACH-001736,-0.18896389377030756
ACH-001737,0.04314762849137382
ACH-001740,-0.19674926892494146
ACH-001745,-0.1126142931430298
ACH-001765,-0.1908350556920928
