,DAAM1 (23002)
ACH-000004,0.013900201225041677
ACH-000005,0.04950611956359334
ACH-000007,0.11501230849119948
ACH-000009,0.07560893760389761
ACH-000011,0.21797061044250815
ACH-000012,0.21448843436175635
ACH-000013,0.12349025940305325
ACH-000014,0.05300854956795987
ACH-000015,0.11805196184515596
ACH-000017,0.051696944435395874
ACH-000018,0.2289563344238729
ACH-000019,-0.14104595162782926
ACH-000021,0.16079305148385178
ACH-000022,0.06980128219321646
ACH-000025,0.09107638388044892
ACH-000028,0.2470696210204852
ACH-000030,0.08022125261179365
ACH-000035,0.12665452144896264
ACH-000036,0.2221758362758346
ACH-000037,0.07155167932149932
ACH-000039,0.0802931167275548
ACH-000040,0.08590944383916359
ACH-000041,0.1548390586265264
ACH-000042,0.0952812933561407
ACH-000045,0.056458252211819174
ACH-000047,0.16325606728161007
ACH-000052,0.1107713072820854
ACH-000053,0.16328950250346022
ACH-000054,0.11152458926087756
ACH-000055,-0.043350509055130486
ACH-000060,-0.058663958736370224
ACH-000067,0.04944070058780527
ACH-000070,0.0020542378773352804
ACH-000075,0.19897261027569615
ACH-000078,-0.013749705989614969
ACH-000082,0.08164146238141336
ACH-000085,0.3427994764308514
ACH-000086,-0.045403725338295384
ACH-000087,0.013427992780397116
ACH-000092,0.057235719938889686
ACH-000095,0.06440126374640813
ACH-000097,-0.011750239563797359
ACH-000098,0.11852568314506184
ACH-000099,0.09752839536564913
ACH-000108,0.17875990021149354
ACH-000113,0.115179256866108
ACH-000116,0.1444009974398627
ACH-000118,0.035540660154228035
ACH-000120,0.13185423050170636
ACH-000123,0.05663999532547352
ACH-000127,0.009124122653583488
ACH-000128,0.04960096675469409
ACH-000132,0.2429431771852091
ACH-000133,0.0857750493242209
ACH-000137,0.3634209113830831
ACH-000138,0.12966713316986514
ACH-000142,0.25042982525901103
ACH-000143,0.13624544543149564
ACH-000146,0.07764777673858111
ACH-000148,0.0558248983224982
ACH-000150,0.14534210165219208
ACH-000152,0.14710718415949373
ACH-000153,0.2574433190010103
ACH-000159,0.1473918165977472
ACH-000160,0.10116668187300916
ACH-000163,0.05809376525514672
ACH-000167,0.0856763389341637
ACH-000168,-0.049250485049851404
ACH-000169,0.22092261921290196
ACH-000178,0.15383201436834018
ACH-000183,0.063392771281897
ACH-000188,0.19493439730318068
ACH-000189,0.31290497907883386
ACH-000190,0.02816106432562877
ACH-000198,0.019130393718225624
ACH-000203,0.7602377637431256
ACH-000204,0.11950150257342165
