,IPO11 (51194)
ACH-000004,-0.9851953887508
ACH-000005,-0.8784559266839671
ACH-000007,-0.5613557229525521
ACH-000009,-0.5507571417317951
ACH-000011,-0.8168222553239838
ACH-000012,-0.9304073610100002
ACH-000013,-0.8105863605183391
ACH-000014,-0.9526665797769446
ACH-000015,-0.7660458667188621
ACH-000017,-0.9537435819031724
ACH-000018,-0.7206656330647475
ACH-000019,-0.8827864989004035
ACH-000021,-0.7669112175281638
ACH-000022,-0.7537441136273859
ACH-000025,-0.8378955540296188
ACH-000028,-0.8313290741998449
ACH-000030,-0.7748796371479939
ACH-000035,-0.858846338263852
ACH-000036,-0.7186404264274919
ACH-000037,-1.0253437365062288
ACH-000039,-0.9002807038838384
ACH-000040,-0.8681051190326968
ACH-000041,-0.7300997870247591
ACH-000042,-0.8399492959523831
ACH-000045,-0.6810528945679277
ACH-000047,-0.8600225022888045
ACH-000052,-0.6340217379242237
ACH-000053,-0.8142652370196559
ACH-000054,-0.7089918372458127
ACH-000055,-1.012977590015501
ACH-000060,-0.7120940433853441
ACH-000067,-0.7702266666211167
ACH-000070,-0.6752882116781342
ACH-000075,-0.8524477781449834
ACH-000078,-0.7815479731342233
ACH-000082,-1.1813670580684723
ACH-000085,-0.9596632793832992
ACH-000086,-0.8997980793106951
ACH-000087,-0.8234828206724308
ACH-000092,-0.8083862511488895
ACH-000095,-0.8748625372435289
ACH-000097,-0.8932058200704649
ACH-000098,-0.6396511058320111
ACH-000099,-0.8370833752804037
ACH-000108,-0.8537419050847167
ACH-000113,-0.6727760763871331
ACH-000116,-1.0098265442242949
ACH-000118,-0.8191754050561003
ACH-000120,-0.9559872521656942
ACH-000123,-0.6807109307625837
ACH-000127,-1.078216237632899
ACH-000128,-0.8956098275022578
ACH-000132,-0.6381714593962129
ACH-000133,-0.8339970672370111
ACH-000137,-0.9008735505471016
ACH-000138,-0.7497833935599082
ACH-000142,-0.6751973814723355
ACH-000143,-0.5937413619710458
ACH-000146,-0.6526894975273935
ACH-000148,-0.5969539324266133
ACH-000150,-0.8816947680514349
ACH-000152,-0.7431549655196792
ACH-000153,-1.0692971380584908
ACH-000159,-0.7583889721375023
ACH-000160,-0.9486161200174816
ACH-000163,-0.9300793153928264
ACH-000167,-0.6132802030948953
ACH-000168,-0.36008488598963223
ACH-000169,-0.6283309181085965
ACH-000178,-0.8369308796200019
ACH-000183,-0.7473150203030888
