,ERCC3 (2071)
ACH-000004,-0.3682659038824995
ACH-000005,-0.4627172718379346
ACH-000007,-0.4780272152695486
ACH-000009,-0.2867591546726964
ACH-000011,-0.4730105731704717
ACH-000012,-0.3492082964210679
ACH-000013,-0.5323735311227095
ACH-000014,-0.5547177684446144
ACH-000015,-0.3724269764554233
ACH-000017,-0.376556888854442
ACH-000018,-0.6658069779244616
ACH-000019,-0.3835267878435155
ACH-000021,-0.3745515789343215
ACH-000022,-0.399775945394944
ACH-000025,-0.5505170210123556
ACH-000028,-0.33981537656695743
ACH-000030,-0.36818086092060737
ACH-000035,-0.6013329944993447
ACH-000036,-0.33879068680558944
ACH-000037,-0.7598581831970033
ACH-000039,-0.4199815378456142
ACH-000040,-0.5893034395098895
ACH-000041,-0.4786971300800818
ACH-000042,-0.441792763402578
ACH-000045,-0.497055602838291
ACH-000047,-0.4574269035366133
ACH-000052,-0.6484927699889258
ACH-000053,-0.5443668913365685
ACH-000054,-0.5440200044383876
ACH-000055,-0.5036181995071489
ACH-000060,-0.4978293508143841
ACH-000067,-0.5877557218361111
ACH-000070,-0.3124740472093555
ACH-000075,-0.6700948978908481
ACH-000078,-0.38412641942397296
ACH-000082,-0.37917694257023976
ACH-000085,-0.8121396449697811
ACH-000086,-0.5971070746873797
ACH-000087,-0.6459030615919761
ACH-000092,-0.4896580894836306
ACH-000095,-0.4291747275870493
ACH-000097,-0.4215254874090424
ACH-000098,-0.5998275960231789
ACH-000099,-0.29773411173425346
ACH-000108,-0.5133458550430589
ACH-000113,-0.4843473697933228
ACH-000116,-0.38939083972157823
ACH-000118,-0.4787587476762963
ACH-000120,-0.6491939829299681
ACH-000123,-0.4024610488740932
ACH-000127,-0.4376313394521009
ACH-000128,-0.4077843604677496
ACH-000132,-0.5041927343592802
ACH-000133,-0.5169640656722376
ACH-000137,-0.7549641246691066
ACH-000138,-0.3195617104908581
ACH-000142,-0.36846909771706815
ACH-000143,-0.5654901241059652
ACH-000146,-0.6282066610093667
ACH-000148,-0.4546680183402063
ACH-000150,-0.6229778266047133
ACH-000152,-0.5768191140130433
ACH-000153,-0.2524805565473395
ACH-000159,-0.4431268204715808
ACH-000160,-0.2458561039068277
ACH-000163,-0.7381305492755638
ACH-000167,0.2141862172252457
ACH-000168,-0.5308578402410514
ACH-000169,-0.4682751981627285
ACH-000178,-0.6100987720479703
ACH-000183,-0.6181594060242792
ACH-000188,-0.2459176904638833
ACH-000189,-0.34803947762891163
ACH-000190,-0.08018570976654141
ACH-000198,-0.5276706371551052
ACH-000203,-0.38732903649863615
ACH-000204,-0.7732930296769986
ACH-000206,-0.6762339811494432
ACH-000207,-0.12380149137565362
ACH-000208,-0.6127618709087235
ACH-000210,-0.3174414555005704
ACH-000211,-0.4909352704951329
ACH-000215,-0.6066493514008139
ACH-000221,-0.7795412840172992
ACH-000222,-0.4811335220520788
ACH-000223,-0.4780160385053057
ACH-000226,-0.5202010310032799
ACH-000227,-0.2842347684458669
ACH-000228,-0.5425160894509296
ACH-000231,-0.6329400909463792
ACH-000232,-0.3711697749298931
ACH-000233,-0.4578870554360006
ACH-000234,-0.4411081409786134
ACH-000235,-0.4350321893455049
ACH-000237,-0.6171258140277565
ACH-000238,-0.3346768366553227
ACH-000242,-0.5716423878442449
ACH-000243,-0.3932523187406809
ACH-000244,-0.3913999321153406
ACH-000246,-0.3536524277215463
ACH-000248,-0.36446209661516
ACH-000250,-0.3915857167493891
ACH-000251,-0.5378109618302838
ACH-000252,-0.4090359850010888
ACH-000253,-0.4345221853400388
ACH-000255,-0.545126221571695
ACH-000256,-0.2451271935060085
ACH-000257,-0.4523538975609519
ACH-000258,-0.7024096015118313
ACH-000259,-0.7141366022315954
ACH-000260,-0.5491412240843699
ACH-000261,-0.4778180655440394
ACH-000262,-0.5196208492539287
ACH-000263,-0.4011119780643233
ACH-000264,-0.5599402940207591
ACH-000265,-0.6096129721066895
ACH-000266,-0.6174823584825887
ACH-000272,-0.4408560163343727
ACH-000274,-0.4669496750688891
ACH-000277,-0.4390593644563695
ACH-000278,-0.5482215245601558
ACH-000279,-0.35629788885822083
ACH-000280,-0.5738325141533949
ACH-000281,-0.4816182414933237
ACH-000288,-0.5540727995186036
ACH-000291,-0.3487625087911684
ACH-000293,-0.3330073819685677
ACH-000294,-0.1967399046772518
ACH-000295,-0.4965722385543668
ACH-000296,-0.5046386999007072
ACH-000302,-0.3089880420114761
ACH-000304,-0.5850590871883511
ACH-000307,-0.5813999479397083
ACH-000308,-0.5017710376732005
ACH-000310,-0.2216904554630103
ACH-000311,-0.6604960076379559
ACH-000312,-0.5283377618570524
ACH-000315,-0.5282678641289736
ACH-000316,-0.5995986346763577
ACH-000317,-0.6303025018474823
ACH-000318,-0.5288041916265994
ACH-000319,-0.5500339636786635
ACH-000320,-0.358448252943109
ACH-000322,-0.5451349433471584
ACH-000323,-0.505894042588342
ACH-000324,-0.3928668725899175
ACH-000329,-0.4815372461767874
ACH-000330,-0.6577071421950449
ACH-000331,-0.7645437542093971
ACH-000332,-0.4080891349656012
ACH-000334,-0.29724504252310885
ACH-000335,-0.42881082585738256
ACH-000336,-0.3688234492306596
ACH-000337,-0.5873043852880012
ACH-000338,-0.7119682677208939
ACH-000339,-0.5003412181349727
ACH-000341,-0.30324453052856537
ACH-000348,-0.37282200129697424
ACH-000350,-0.40840845218612204
ACH-000352,-0.34408329376133834
ACH-000356,-0.37060968521434384
ACH-000361,-0.654376664742441
ACH-000362,-0.4621007175526013
ACH-000363,-0.5492631439539715
ACH-000364,-0.3968989852043307
ACH-000365,-0.4753516738916183
ACH-000366,-0.3688365803497047
ACH-000368,-0.3507498920241354
ACH-000374,-0.5795319781918948
ACH-000375,-0.3620439923421255
ACH-000376,-0.4904351694454144
ACH-000381,-0.676523941153799
ACH-000383,-0.2400057262143597
ACH-000387,-0.25808552165752024
ACH-000389,-0.5731970088663378
ACH-000390,-0.427970568341418
ACH-000393,-0.6042816190278303
ACH-000395,-0.2454401157973508
ACH-000396,-0.2786039769486077
ACH-000397,-0.3631185921873735
ACH-000401,-0.4861648053565354
ACH-000402,-0.3937607736271492
ACH-000403,-0.43290258054774816
ACH-000404,-0.6595330609388287
ACH-000406,-0.5237157360386868
ACH-000407,-0.5984861888925213
ACH-000408,-0.5039121056468837
ACH-000410,-0.5346071134844901
ACH-000411,-0.4798941952424608
ACH-000414,-0.5278532081139146
ACH-000415,-0.5479189746467381
ACH-000416,-0.5694103693485133
ACH-000420,-0.44730290966661024
ACH-000421,-0.5957324520710664
ACH-000424,-0.4122568163225574
ACH-000425,-0.3367109308045555
ACH-000426,-0.7205066805741839
ACH-000427,-0.4557276450882744
ACH-000433,-0.4084358443107141
ACH-000435,-0.3882078857317371
ACH-000436,-0.5684270879190121
ACH-000444,-0.5513676560542167
ACH-000445,-0.38202514161934703
ACH-000448,-0.4729298597206552
ACH-000450,-0.2568840888889829
ACH-000452,-0.554462810309188
ACH-000454,-0.3987605766658704
ACH-000458,-0.599018786021979
ACH-000459,-0.18575879688841526
ACH-000460,-0.4549194631658202
ACH-000461,-0.4434860691347432
ACH-000463,-0.4835465874903397
ACH-000464,-0.5255460595455801
ACH-000466,-0.4750192018427583
ACH-000467,-0.488391650600465
ACH-000468,-0.4219186783084212
ACH-000469,-0.4346373170843991
ACH-000470,-0.4562004561577999
ACH-000471,-0.4195306879275088
ACH-000472,-0.3142041936376781
ACH-000473,-0.593383349269856
ACH-000475,-0.3758815420469059
ACH-000476,-0.4411672040094368
ACH-000477,-0.24981675634117256
ACH-000479,-0.5811076258322955
ACH-000480,-0.4631214264587553
ACH-000481,-0.4836493394249101
ACH-000483,-0.39367492225067857
ACH-000484,-0.4224129599387657
ACH-000485,-0.5485156842864634
ACH-000486,-0.4721779407220814
ACH-000487,-0.5552662620116836
ACH-000488,-0.4674522689293494
ACH-000490,-0.7812853874537725
ACH-000491,-0.4231145660596236
ACH-000495,-0.5812654483668173
ACH-000496,-0.5887711130862039
ACH-000499,-0.5088973889339252
ACH-000500,-0.033774581144200684
ACH-000502,-0.4689971532545107
ACH-000503,-0.2509625379157806
ACH-000505,-0.4341344621627462
ACH-000507,-0.3483616715108173
ACH-000510,-0.3706348597994107
ACH-000511,-0.6699338396417973
ACH-000512,-0.44443578134965894
ACH-000516,-0.5250030062804889
ACH-000517,-0.3656412955508842
ACH-000518,-0.5928833028273583
ACH-000520,-0.4108080509011805
ACH-000521,-0.4852074470320594
ACH-000522,-0.5490311479655865
ACH-000524,-0.4221031543619704
ACH-000527,-0.4409132390135971
ACH-000528,-0.6271065392905921
ACH-000537,-0.5692551884033384
ACH-000541,-0.4430580131145099
ACH-000542,-0.4959990807211912
ACH-000544,-0.5627192185097336
ACH-000545,-0.5169706453410671
ACH-000547,-0.4505475952100488
ACH-000548,-0.6013040790619395
ACH-000549,-0.4557083762600158
ACH-000550,-0.5493253519225485
ACH-000552,-0.4898390645481586
ACH-000556,-0.7237217782887878
ACH-000557,-0.2680746374403121
ACH-000569,-0.5350504501292072
ACH-000570,-0.5603074154161565
ACH-000571,-0.3552341627225143
ACH-000573,-0.6678135330721942
ACH-000576,-0.5639184841457184
ACH-000579,-0.26172666188216026
ACH-000580,-0.34453827293411016
ACH-000584,-0.4772405372546596
ACH-000585,-0.4864821083371382
ACH-000588,-0.4009818433558201
ACH-000589,-0.4001307817671725
ACH-000591,-0.4774310399505939
ACH-000593,-0.6187463972149979
ACH-000600,-0.6006257766066125
ACH-000601,-0.4791725683217609
ACH-000605,-0.6152672586128093
ACH-000606,-0.7073328228503799
ACH-000608,-0.3118950804836219
ACH-000614,-0.3097381298647008
ACH-000616,-0.3698597561384837
ACH-000618,-0.620213068270984
ACH-000619,-0.4578494685412232
ACH-000620,-0.3138828373459049
ACH-000621,-0.6347310074593702
ACH-000622,-0.5587303348356026
ACH-000623,-0.5372441712102344
ACH-000624,-0.4976836919427578
ACH-000627,-0.40044941721274413
ACH-000630,-0.5347887193816896
ACH-000631,-0.5154565956080329
ACH-000632,-0.4177817814449382
ACH-000633,-0.3310457871856455
ACH-000637,-0.6552390692638604
ACH-000638,-0.4870481506559721
ACH-000646,-0.3712080815931753
ACH-000647,-0.573452852793084
ACH-000648,-0.4552563295743376
ACH-000649,-0.407603298327026
ACH-000651,-0.5054710282294482
ACH-000652,-0.3651603311334829
ACH-000653,-0.4666512394024781
ACH-000657,-0.4800115550786924
ACH-000658,-0.4942122023610178
ACH-000661,-0.4254285593807061
ACH-000662,-0.1368544827378016
ACH-000663,-0.5971841231985769
ACH-000665,-0.6259336848830969
ACH-000671,-0.5165620445005541
ACH-000672,-0.8398889794284469
ACH-000673,-0.4773483453417944
ACH-000676,-0.32741644706322165
ACH-000677,-0.3760833770949019
ACH-000681,-0.36239508512627694
ACH-000683,-0.5588541789940545
ACH-000684,-0.6555423071922818
ACH-000688,-0.4605160698584425
ACH-000693,-0.6007669973964879
ACH-000694,-0.5579968342530691
ACH-000695,-0.7041971229793428
ACH-000696,-0.5023868301201685
ACH-000697,-0.5590042057449003
ACH-000699,-0.676619437430098
ACH-000701,-0.3365935931221449
ACH-000706,-0.4941682442173517
ACH-000711,-0.4917313427551753
ACH-000713,-0.4972094160466678
ACH-000714,-0.4219555677038809
ACH-000718,-0.3342886434779154
ACH-000720,-0.4805877942429126
ACH-000721,-0.4868604263337824
ACH-000724,-0.4251468441750985
ACH-000725,-0.5142101621612344
ACH-000732,-0.6732966878173154
ACH-000734,-0.34734753168126503
ACH-000735,-0.28622416752522634
ACH-000736,-0.4813935027396221
ACH-000738,-0.7097074603602679
ACH-000746,-0.4006675434272872
ACH-000747,-0.5361119783114484
ACH-000748,-0.5616900191421478
ACH-000753,-0.2820685023811007
ACH-000756,-0.6029595901991461
ACH-000757,-0.5697145205162751
ACH-000758,-0.3663197017743862
ACH-000760,-0.5186211439456843
ACH-000762,-0.5571210891341711
ACH-000763,-0.677036275732039
ACH-000764,-0.3638559597424376
ACH-000765,-0.3973374989788668
ACH-000766,-0.4678335878828746
ACH-000767,-0.4429623596493329
ACH-000768,-0.5689419998465589
ACH-000769,-0.3875243558779335
ACH-000770,-0.4788882776075679
ACH-000771,-0.7327839535088033
ACH-000773,-0.2874355649693741
ACH-000776,-0.3484200612894592
ACH-000777,-0.5540624539264615
ACH-000778,-0.5953347439620218
ACH-000781,-0.4484737170431651
ACH-000782,-0.4280900729953469
ACH-000783,-0.3902401596970036
ACH-000784,-0.5924189733540592
ACH-000785,-0.7175128460684833
ACH-000787,-0.6748636330425474
ACH-000788,-0.5393792476274019
ACH-000791,-0.5424076893028277
ACH-000792,-0.5683529130173199
ACH-000794,-0.3609386609853916
ACH-000796,-0.4523712641192902
ACH-000798,-0.5553992667526042
ACH-000799,-0.6510256238317053
ACH-000800,-0.3412994125798939
ACH-000802,-0.30759585187006033
ACH-000804,-0.3954202634359995
ACH-000805,-0.4752890720109205
ACH-000809,-0.4573929148571325
ACH-000810,-0.4938352438317782
ACH-000811,-0.5211937457456002
ACH-000817,-0.4073727090808657
ACH-000819,-0.5433310108401755
ACH-000820,-0.4352047777403125
ACH-000821,-0.3845076687673322
ACH-000822,-0.3481201470741496
ACH-000823,-0.5911531330166117
ACH-000824,-0.4430956182538825
ACH-000827,-0.4674618303870137
ACH-000829,-0.3866235012350303
ACH-000831,-0.33584117346096226
