,ELOF1 (84337)
ACH-000448,-0.57343844912487
ACH-000450,-0.2679124499261397
ACH-000452,-0.3545421585370961
ACH-000454,-0.34724989284234903
ACH-000458,-0.4943428786664018
ACH-000459,-0.8340838049559864
ACH-000460,-0.6356447144336855
ACH-000461,-0.3597842642197202
ACH-000463,-0.4754183825436396
ACH-000464,-0.20828105900943805
ACH-000466,-0.20411415371348213
ACH-000467,-0.2498507671688637
ACH-000468,-0.4417027379183656
ACH-000469,-0.3012650480913218
ACH-000470,-0.11311784123374195
ACH-000471,0.002441286999191966
ACH-000472,-0.4357913010633863
ACH-000473,-0.09726268237699054
ACH-000475,-0.1973870531020948
ACH-000476,-0.12921285837127688
ACH-000477,-0.327238165762731
ACH-000479,-0.01694520764511235
ACH-000480,-0.3406400716520607
ACH-000481,-0.14695798053387074
ACH-000483,-0.40705657355627467
ACH-000484,-0.4292529878700084
ACH-000485,-0.2522460694321588
ACH-000486,-0.4734415006415759
ACH-000487,0.0837535772380549
ACH-000488,-0.4041711690237344
ACH-000490,-0.41951463972755787
ACH-000491,-0.27974528476823945
ACH-000495,-0.4702895394293436
ACH-000496,-0.19076424655962496
ACH-000499,-0.497015513213694
ACH-000500,0.2973034649050077
ACH-000502,-0.2558622843454041
ACH-000503,-0.2660056838598136
ACH-000505,-0.4105116043370016
ACH-000507,-0.4092763068158313
ACH-000510,-0.33213033678383386
ACH-000511,-0.5237507970131804
ACH-000512,-0.5841613685157561
ACH-000516,-0.5034106118380306
ACH-000517,-0.21894221983291096
ACH-000518,-0.3404595840701582
ACH-000520,-0.3436495629321653
ACH-000521,-0.31215716175679703
ACH-000522,-0.2712850792569968
ACH-000524,-0.5144627783801673
ACH-000527,-0.5490130901975165
ACH-000528,-0.6970675425549744
ACH-000537,-0.4600464389181741
ACH-000541,-0.16419079710327752
ACH-000542,-0.4320429890628758
ACH-000544,-0.3529953332608346
ACH-000545,-0.4621918228605008
ACH-000547,-0.5259065028588562
ACH-000548,-0.2985939170294064
ACH-000549,-0.3146612545759673
ACH-000550,-0.3283438571452026
ACH-000552,-0.6229853874568122
ACH-000556,-0.3355852905607241
ACH-000557,-0.3882029983665758
ACH-000569,-0.025253979303275838
ACH-000570,-0.11359090950473888
ACH-000571,-0.4624208961263626
ACH-000573,-0.4027980455281213
ACH-000576,-0.5035823335698445
ACH-000579,-0.2679751006950655
ACH-000580,-0.5358521217397954
ACH-000584,-0.5919390813188499
ACH-000585,-0.2571495474732788
ACH-000588,-0.3796291086635006
ACH-000589,-0.179493473317952
ACH-000591,-0.2987916117706059
ACH-000593,-0.2734380792106836
ACH-000600,-0.4076126363579001
ACH-000601,-0.4953969731096803
ACH-000605,-0.312983216751401
ACH-000606,-0.3597343443572662
ACH-000608,-0.39358458555283793
ACH-000614,-0.15801522279311145
ACH-000616,-0.3371057735914086
ACH-000618,-0.5144508394434952
ACH-000619,-0.38222496855783816
ACH-000620,-0.44711691163989625
ACH-000621,-0.4130708303816205
ACH-000622,-0.458201505503613
ACH-000623,-0.255005038281754
ACH-000624,-0.5491493329626923
ACH-000627,-0.5293664071954224
ACH-000630,-0.5554954836485739
ACH-000631,-0.1823791884003841
ACH-000632,-0.3292326129097921
ACH-000633,-0.432032748682064
ACH-000637,-0.30018703349965803
ACH-000638,-0.4823849623160119
ACH-000646,-0.4687945504476286
ACH-000647,-0.22185168693492424
ACH-000648,-0.2465959968691255
ACH-000649,-0.2972988523719113
ACH-000651,-0.18592429665237267
ACH-000652,-0.32245788197633674
ACH-000653,-0.6376081908778128
ACH-000657,-0.13085912675259154
ACH-000658,-0.4508745033389198
ACH-000661,-0.3066352317737378
ACH-000662,0.026336131120982164
ACH-000663,-0.4232108232928193
ACH-000665,-0.4527928485120806
ACH-000671,-0.5799941883338214
ACH-000672,0.07244251157956287
ACH-000673,-0.34234290678521084
ACH-000676,-0.2350770582236513
ACH-000677,-0.4050697271457488
ACH-000681,0.3600574012989465
ACH-000683,-0.43262769240494425
ACH-000684,-0.5395016594744605
ACH-000688,-0.3190168268608461
ACH-000693,-0.43096309978802855
ACH-000694,-0.4355552283481995
ACH-000695,-0.10562397516281796
ACH-000696,-0.5743254805884263
ACH-000697,-0.5195451216239029
ACH-000699,-0.5240928891761698
ACH-000701,-0.2405706968756647
ACH-000706,-0.196767470964147
ACH-000711,-0.5636846578195434
ACH-000713,-0.3092041532482657
ACH-000714,-0.4597192248250063
ACH-000718,-0.32607306045002515
ACH-000720,-0.577322154542928
ACH-000721,-0.29977066678741776
ACH-000724,-0.4310729586179738
ACH-000725,-0.16846488671618506
ACH-000732,-0.2980444411964634
ACH-000734,-0.17649775822945302
ACH-000735,-0.3585870197906493
ACH-000736,-0.14855298241307185
ACH-000738,-0.4003228122833287
ACH-000746,-0.2409239797835098
ACH-000747,-0.42793087823453774
ACH-000748,0.16811319611679
ACH-000753,-0.3731558961015716
ACH-000756,-0.5959044013265309
ACH-000757,-0.11012010951371252
ACH-000758,-0.4058675043811236
ACH-000760,-0.2564376778534989
ACH-000762,-0.5173415169797873
ACH-000763,-0.31793670230519233
ACH-000764,-0.514769241578786
ACH-000765,-0.28496837969386424
ACH-000766,0.017203267144326715
ACH-000767,-0.4929296607828536
ACH-000768,-0.619167496936407
ACH-000769,-0.3025091740565324
ACH-000770,-0.43186491060063703
ACH-000771,-0.5058694048231355
ACH-000773,-0.3656367847688107
ACH-000776,-0.5109804043359762
ACH-000777,-0.17775311609289596
ACH-000778,-0.4831823588295704
ACH-000781,0.11757696361849584
ACH-000782,-0.282230531400014
ACH-000783,-0.21572989351172814
ACH-000784,-0.32618160098434823
ACH-000785,-0.06615097558472824
ACH-000787,-0.4291805677419676
ACH-000788,-0.663367394976766
ACH-000791,-0.1720114959936209
ACH-000792,-0.34688919112060057
ACH-000794,-0.5351598081399486
ACH-000796,-0.051916854837030034
ACH-000798,-0.23688495163284615
ACH-000799,-0.4633177383116737
ACH-000800,-0.4876046401652138
ACH-000802,-0.25468299040734443
ACH-000804,-0.35840205844572354
ACH-000805,-0.4374508632145433
ACH-000809,-0.2600480742506985
ACH-000810,-0.4525002370823465
ACH-000811,-0.30217338427394125
ACH-000817,-0.4663492471109896
ACH-000819,-0.4185990770122524
ACH-000820,-0.4025895475443837
ACH-000821,-0.317254054243648
ACH-000822,-0.3832953853123146
ACH-000823,-0.2304373113229717
ACH-000824,-0.2089986274192656
ACH-000827,-0.4724933872098913
ACH-000829,-0.4706138908771954
ACH-000831,-0.34411657094584663
ACH-000832,-0.5739566030046961
ACH-000833,-0.20090279955640447
ACH-000834,-0.2716883041773924
ACH-000835,-0.33478805574559084
ACH-000836,-0.4689476760578475
ACH-000837,-0.2311374650733977
ACH-000838,-0.5512977004472658
ACH-000839,-0.3545475332214231
ACH-000840,-0.1679692331766231
ACH-000841,-0.4364358537415863
ACH-000843,-0.20570493113131894
ACH-000846,-0.2744437178353907
ACH-000847,-0.3262202943583753
ACH-000848,-0.34576873747075715
ACH-000849,-0.445340786610957
ACH-000851,-0.575168817572226
ACH-000855,-0.0862677494830482
ACH-000856,-0.2615400086210627
ACH-000858,-0.26011243863058353
ACH-000859,-0.5568817157101231
ACH-000861,-0.3582420283193298
ACH-000862,-0.33760632113453914
ACH-000865,-0.31290325009836656
ACH-000866,-0.3620756350453582
ACH-000867,-0.3089147984424359
ACH-000869,-0.5940033281042512
ACH-000872,-0.4805468403164994
ACH-000873,-0.2509268870684012
ACH-000876,-0.06344216204321998
ACH-000878,-0.08166911725621366
ACH-000880,-0.21623038365983946
ACH-000881,-0.1952573518476134
ACH-000882,-0.4429214776968825
ACH-000884,-0.13461672191372068
ACH-000885,-0.33393051134479024
ACH-000887,-0.4068501507273398
ACH-000889,-0.3854396945667881
ACH-000896,-0.2936066773873507
ACH-000898,-0.2347310277596748
ACH-000900,-0.5047866710993578
ACH-000901,-0.2869175555663466
ACH-000905,-0.17327789431991344
ACH-000906,-0.3607242120085825
ACH-000907,-0.2341876930957855
ACH-000910,-0.2542541313141005
ACH-000911,-0.28760087837700715
ACH-000912,-0.5100630038829997
ACH-000913,-0.2389755454342423
ACH-000915,-0.05695192078552405
ACH-000916,-0.3122396898964222
ACH-000917,-0.296868695332946
ACH-000920,-0.4770519285701959
ACH-000921,-0.4498036972663106
ACH-000924,-0.2681736309163086
ACH-000926,0.04802107393594579
ACH-000928,-0.5461043710212193
ACH-000929,0.10862608600267433
ACH-000932,-0.14887064520052265
ACH-000935,-0.29955191272302273
ACH-000936,-0.3890188246337535
ACH-000937,-0.21829911112966133
ACH-000938,-0.4456723166022669
ACH-000939,-0.699358232501135
ACH-000941,-0.32430772550219195
ACH-000943,-0.2916444418933471
ACH-000946,-0.5208217652018767
ACH-000947,-0.13443003015554855
ACH-000948,-0.43833008685316943
ACH-000950,-0.3162638267816472
ACH-000953,-0.5613818884621931
ACH-000954,-0.3003917456088584
ACH-000957,-0.5789681416362804
ACH-000958,-0.381901322441429
ACH-000960,-0.5323447386927155
ACH-000963,-0.3808806188273607
ACH-000968,-0.5406393512930409
ACH-000969,-0.3442104986624215
ACH-000972,-0.2778196549375113
ACH-000973,-0.1411345981931452
ACH-000974,-0.2721375711286853
ACH-000978,-0.4623297780765732
ACH-000984,-0.3984946637272885
ACH-000986,-0.5122148608710089
ACH-000988,-0.2168117902516273
ACH-000993,-0.2312540426082327
ACH-000994,-0.25339126550806595
ACH-000996,-0.2950242221199028
ACH-001001,-0.1956385908504307
ACH-001020,-0.5114174273007739
ACH-001028,-0.05328440466562776
ACH-001031,0.011576843214862857
ACH-001038,-0.25848815318371976
ACH-001048,-0.3252388251989515
ACH-001050,-0.28410694358464555
ACH-001053,-0.39739982938392415
ACH-001054,-0.3112267895669842
ACH-001061,-0.4897713995162016
ACH-001067,-0.33788957166769673
ACH-001075,-0.3650269633688412
ACH-001096,-0.3319535381891646
ACH-001111,-0.6095932935491033
ACH-001119,-0.4880148739946058
ACH-001128,-0.6490852046449979
ACH-001134,-0.499246165575808
ACH-001151,-0.3282508204131292
ACH-001163,-0.13277124249119573
ACH-001164,-0.43873161577552905
ACH-001183,-0.28315222082705793
ACH-001192,-0.29385479327873865
ACH-001193,-0.5262751628408603
ACH-001196,-0.21624656762619848
ACH-001197,-0.22733153624017474
ACH-001205,-0.4539652509092338
ACH-001211,-0.4882841747986738
ACH-001212,-0.11587104467881212
ACH-001228,-0.4593842706152433
ACH-001232,-0.36997407153073975
ACH-001239,-0.2149461418904976
ACH-001270,-0.3462065610757196
ACH-001274,-0.10237844212826078
ACH-001275,-0.29954155052272197
ACH-001277,-0.3171557558229583
ACH-001278,-0.5321965824487218
ACH-001280,-0.37700234708652103
ACH-001283,-0.4335285885911696
ACH-001289,-0.4419594277033291
ACH-001300,-0.15707813899188375
ACH-001301,-0.06725698925666443
ACH-001302,-0.3077119664048326
ACH-001306,-0.5857625229997683
ACH-001318,-0.22064162952626928
ACH-001322,-0.37582716033613467
ACH-001328,-0.430951583525168
ACH-001332,-0.498456192635229
ACH-001336,-0.4016648870425157
ACH-001346,-0.4504922996254182
ACH-001353,-0.2617083482940853
ACH-001354,-0.373203973030118
ACH-001367,-0.5575931349124935
ACH-001368,-0.14974632338454955
ACH-001374,-0.3288081893923262
ACH-001377,-0.11191561302153792
ACH-001380,-0.7541619217159391
ACH-001391,-0.47657390703437
ACH-001408,-0.3817113234167622
ACH-001430,-0.3161081868985522
ACH-001431,-0.3275621137796562
ACH-001450,-0.36845078279535537
ACH-001496,-0.6468996204022458
ACH-001500,-0.3269957970916383
ACH-001523,-0.5670828479170188
ACH-001532,-0.3009129623317964
ACH-001550,-0.3257160024437583
ACH-001552,-0.35090313096595666
ACH-001554,-0.3250743853803629
ACH-001654,-0.3449898443480714
ACH-001735,-0.5909582355681378
ACH-001736,-0.5564490656592485
ACH-001737,-0.4357497948457919
ACH-001740,-0.3663289152246597
ACH-001745,-0.6237130520781674
ACH-001765,-0.3548416554381112
