,GRXCR2 (643226)
ACH-000330,-0.1278411463008768
ACH-000331,-0.024599366205208355
ACH-000332,-0.0757806799671561
ACH-000334,-0.08270822884107984
ACH-000335,-0.2861516647387709
ACH-000336,0.22537550380757565
ACH-000337,-0.13128959269280596
ACH-000338,0.24409715011208885
ACH-000339,-0.028460071916314705
ACH-000341,-0.1663254463361329
ACH-000348,-0.1492843887724936
ACH-000350,-0.21782134357048266
ACH-000352,-0.0916540920175087
ACH-000356,-0.15555580453298476
ACH-000361,-0.1498646940832373
ACH-000362,-0.0072203434605404284
ACH-000363,-0.020416593113631632
ACH-000364,-0.05715139700963625
ACH-000365,-0.09753765810409364
ACH-000366,-0.05192777827523328
ACH-000368,-0.209318576032905
ACH-000374,-0.052362383026870164
ACH-000375,-0.00475617047941856
ACH-000376,-0.3085669853540794
ACH-000381,-0.09795244525387184
ACH-000383,-0.11525113276439992
ACH-000387,-0.1253070706130151
ACH-000389,-0.02509321567708721
ACH-000390,-0.16023432879410046
ACH-000393,-0.3730211680342249
ACH-000395,0.022704359330722887
ACH-000396,0.02736425823795564
ACH-000397,-0.14517615863877842
ACH-000401,0.07876616080074897
ACH-000402,-0.061707396024608764
ACH-000403,0.010459873805401473
ACH-000404,-0.3803579739939271
ACH-000406,-0.060386466745014335
ACH-000407,-0.05796677447398287
ACH-000408,-0.15307981761942305
ACH-000410,-0.08611043523373048
ACH-000411,-0.023170985837624662
ACH-000414,-0.1859946942977424
ACH-000415,-0.1270109145319992
ACH-000416,-0.11978794708255475
ACH-000420,-0.05178235931671469
ACH-000421,-0.09688031697963086
ACH-000424,0.05606495660814868
ACH-000425,-0.055646981607715404
ACH-000426,-0.3779271019904954
ACH-000427,-0.1329600787215484
ACH-000433,-0.016566378380588158
ACH-000435,-0.04815573407105992
ACH-000436,0.034382761321145594
ACH-000444,-0.07805293311256921
ACH-000445,-0.06710383861370321
ACH-000448,-0.18514822888052185
ACH-000450,0.08426087198885658
ACH-000452,-0.026755491730764167
ACH-000454,-0.09766955588546304
ACH-000458,-0.17669259251647734
ACH-000459,-0.11261419354541427
ACH-000460,-0.041578003108178815
ACH-000461,-0.15046154099407846
ACH-000463,-0.10954185408661676
ACH-000464,-0.17857959278768867
ACH-000466,0.07563654694017077
ACH-000467,-0.07499967630835097
ACH-000468,0.07912241600065728
ACH-000469,-0.06573001379426907
ACH-000470,-0.16021846067575846
ACH-000471,0.03223420460925431
ACH-000472,-0.04496151735382376
ACH-000473,-0.03237748490055958
ACH-000475,-0.06906728346326678
ACH-000476,-0.10913642507714977
ACH-000477,-0.15446112329313114
ACH-000479,0.1301713888243042
ACH-000480,-0.1464380980678182
ACH-000481,-0.11269301037194883
ACH-000483,-0.12732251166901942
ACH-000484,-0.026640231550465337
ACH-000485,-0.12384160365710425
ACH-000486,-0.049606838233078585
ACH-000487,-0.1606323412570526
ACH-000488,-0.08071324748772042
ACH-000490,0.024418356363465576
ACH-000491,-0.058852458572483
ACH-000495,0.17215582713285035
ACH-000496,-0.12887429322983324
ACH-000499,-0.16075220746318425
ACH-000500,-0.6185881700099616
ACH-000502,-0.11428179566622022
ACH-000503,-0.10506174554787616
ACH-000505,-0.15288384335697305
ACH-000507,-0.1299555834197423
ACH-000510,-0.1275431584440168
ACH-000511,0.02062797509509084
ACH-000512,-0.042473311291622635
ACH-000516,-0.09349659056314208
ACH-000517,-0.011905684004983218
ACH-000518,-0.278238900902306
ACH-000520,-0.14741881553752728
ACH-000521,-0.10444942309215044
ACH-000522,-0.10906556625832896
ACH-000524,-0.047238857189901666
ACH-000527,-0.1126373222470007
ACH-000528,-0.015833520409771214
ACH-000537,-0.27153179894181617
ACH-000541,-0.3184430146477529
ACH-000542,-0.050064493392711774
ACH-000544,-0.22493395896310428
ACH-000545,-0.09594084758376037
ACH-000547,-0.02095605207649733
ACH-000548,-0.027203440561867315
ACH-000549,0.055746497312474566
ACH-000550,-0.04473802668465946
ACH-000552,-0.0983635098429362
ACH-000556,-0.03905186896531793
ACH-000557,-0.12003054325666974
ACH-000569,-0.09303567092155668
ACH-000570,-0.13966108831159146
ACH-000571,-0.12624153666340954
ACH-000573,-0.04441284396886426
ACH-000576,-0.07702978772284153
ACH-000579,-0.11643493487249112
ACH-000580,-0.06838893354845389
ACH-000584,-0.11876482873777412
ACH-000585,-0.08849071893937778
ACH-000588,-0.12981567262152302
ACH-000589,-0.08572161428585479
ACH-000591,-0.18037265533191565
ACH-000593,-0.08960070429105968
ACH-000600,-0.08655226566828744
ACH-000601,-0.1727258521406299
ACH-000605,-0.11764330956460956
ACH-000606,-0.043187904290214615
ACH-000608,-0.019924639806862737
ACH-000614,0.035228993295576695
ACH-000616,-0.12470462559701953
ACH-000618,-0.24411290594467075
ACH-000619,0.013661539398866251
ACH-000620,-0.03882415073147997
ACH-000621,-0.0416617710238917
ACH-000622,-0.047377797431520915
ACH-000623,-0.08666289884867072
ACH-000624,0.00566961750006082
ACH-000627,-0.060916770485754675
ACH-000630,-0.08139187684444399
ACH-000631,0.16579175492200382
ACH-000632,-0.16970589790359766
ACH-000633,-0.10560563645822432
ACH-000637,-0.05519004505212265
ACH-000638,-0.10891488818362023
ACH-000646,-0.1259609534249472
ACH-000647,-0.0612606197997728
ACH-000648,-0.0947020457076482
ACH-000649,-0.06961490096492498
ACH-000651,-0.1237690515193009
ACH-000652,-0.14618395028420095
ACH-000653,-0.10681826913031696
ACH-000657,-0.1312276203796134
ACH-000658,-0.2263600381738943
ACH-000661,-0.10333020901671584
ACH-000662,0.03702489570553637
ACH-000663,-0.15408350621661118
ACH-000665,-0.2090831442212792
ACH-000671,0.13209984984452794
ACH-000672,-0.28852809477027297
ACH-000673,-0.0578388075318763
ACH-000676,-0.06135827519977392
ACH-000677,-0.07508331082044296
ACH-000681,-0.0967333279949382
ACH-000683,-0.05488456809334455
ACH-000684,0.004948499318444371
ACH-000688,-0.1651928075523116
ACH-000693,-0.10460002106440157
ACH-000694,-0.1585502414625375
ACH-000695,-0.21699090468875154
ACH-000696,-0.09920018850272899
ACH-000697,-0.2891115542416355
ACH-000699,0.006498384367388868
ACH-000701,-0.07723616601876608
ACH-000706,-0.10027309328535444
ACH-000711,-0.0903993942764799
ACH-000713,-0.0008398311477733791
ACH-000714,-0.20497757363952648
ACH-000718,-0.10848457309838323
ACH-000720,-0.041487545637685655
ACH-000721,-0.050057015748613716
ACH-000724,-0.1624655883785328
ACH-000725,0.07359508882133944
ACH-000732,-0.10968360860589907
ACH-000734,-0.06700045739920094
ACH-000735,-0.10097000724049723
ACH-000736,-0.007843406426770654
ACH-000738,-0.12455169731855426
ACH-000746,-0.2303092553907533
ACH-000747,-0.2984684783917748
ACH-000748,-0.20902092628403876
ACH-000753,-0.1267487931884731
ACH-000756,-0.01906872790225521
ACH-000757,-0.1779590004048092
ACH-000758,-0.23992939566001026
ACH-000760,-0.17659476332476468
ACH-000762,0.02034221895070357
ACH-000763,-0.23770019137563
ACH-000764,0.06878264698374549
ACH-000765,-0.1967243034173343
ACH-000766,0.11875072507419847
ACH-000767,-0.11224464534423563
ACH-000768,-0.07296615415479138
ACH-000769,-0.0903034922837671
ACH-000770,-0.15014175251896789
ACH-000771,-0.03283627348000948
ACH-000773,0.01568858292572891
ACH-000776,-0.08205654088832218
ACH-000777,-0.07501658951276077
ACH-000778,-0.146738939911336
ACH-000781,-0.20207683863313972
ACH-000782,-0.2311818299742576
ACH-000783,-0.14981032138916914
ACH-000784,-0.14006426218726975
ACH-000785,-0.10208191677872833
ACH-000787,-0.17525085403993826
ACH-000788,-0.07084423282295242
ACH-000791,-0.03282187020955782
ACH-000792,-0.1394704633252475
ACH-000794,-0.12715843010924188
ACH-000796,-0.10352532446748608
ACH-000798,-0.09802444348674656
ACH-000799,-0.044751161227128536
ACH-000800,-0.1227373245607258
ACH-000802,-0.26657632550936
ACH-000804,-0.05838099339614985
ACH-000805,-0.053932353157712505
ACH-000809,-0.123641374836691
ACH-000810,0.14387315368735296
ACH-000811,-0.020489697110473132
ACH-000817,0.04390262790011575
ACH-000819,-0.22170218004817646
ACH-000820,-0.08237795129943527
ACH-000821,-0.3847652790390495
ACH-000822,-0.037175515308671636
ACH-000823,-0.06982048050220446
ACH-000824,-0.1786136060912032
ACH-000827,-0.00010966839571449578
ACH-000829,-0.15150152450663815
ACH-000831,-0.06452026061200475
ACH-000832,-0.07413886593423571
ACH-000833,-0.18663553921653825
ACH-000834,0.002448718163370167
ACH-000835,-0.06158425282393325
ACH-000836,0.019995205770634992
ACH-000837,-0.17450803590909508
ACH-000838,-0.27905569018269105
ACH-000839,-0.02465844176035168
ACH-000840,-0.19505140495427328
ACH-000841,-0.1401889044918884
ACH-000843,-0.11261612634413258
ACH-000846,-0.03467150800855711
ACH-000847,0.020791842225854763
ACH-000848,-0.09358985641549993
ACH-000849,-0.028026427500291003
ACH-000851,-0.0898537504450176
ACH-000855,-0.19044546381114064
ACH-000856,-0.1068591666270925
ACH-000858,-0.09111152219787534
ACH-000859,0.06555688999402441
ACH-000861,-0.1015536965834256
ACH-000862,-0.07552792282444344
ACH-000865,-0.18377364210346706
ACH-000866,-0.0687064273171345
ACH-000867,-0.027723696994937028
ACH-000869,-0.059529447162887474
ACH-000872,0.02726149566621659
ACH-000873,-0.05988889117590989
ACH-000876,-0.05008300992164458
ACH-000878,-0.1452837187253532
ACH-000880,-0.19962476218774364
ACH-000881,-0.08086059936376741
ACH-000882,-0.05162158322396283
ACH-000884,-0.06554267295445755
ACH-000885,-0.1443294374608845
ACH-000887,-0.11509385004893527
ACH-000889,-0.11745443113019485
ACH-000896,-0.2698314424079613
ACH-000898,-0.16228226008046426
ACH-000900,-0.12398616537252882
ACH-000901,-0.03857821714538435
ACH-000905,-0.19847297826420754
ACH-000906,-0.07552586359672235
ACH-000907,-0.01232985628166098
ACH-000910,-0.11258619155669893
ACH-000911,-0.10532100190245426
ACH-000912,-0.17101662117570118
ACH-000913,-0.19128794195662566
ACH-000915,-0.012922879233249987
ACH-000916,0.1166881672333894
ACH-000917,-0.3065355753013207
ACH-000920,0.5702208763688019
ACH-000921,-0.07202355562646715
ACH-000924,-0.10602109480959698
ACH-000926,-0.09457012109072632
ACH-000928,-0.08938966904732977
ACH-000929,-0.3165413150560562
ACH-000932,-0.06268817239261816
ACH-000935,0.02654846537958501
ACH-000936,-0.20342814966129716
ACH-000937,-0.12558958271053347
ACH-000938,-0.028689344462696095
ACH-000939,-0.017928966188686803
ACH-000941,-0.1079734553173031
ACH-000943,-0.08929730609994425
ACH-000946,-0.11465922206840205
ACH-000947,-0.1498822427229535
ACH-000948,-0.016830280603111092
ACH-000950,-0.2388107605273443
ACH-000953,-0.055385499048661815
ACH-000954,-0.19704645284011407
ACH-000957,-0.15771099340395714
ACH-000958,-0.06583028418489205
ACH-000960,-0.1108276029415642
ACH-000963,-0.1834930479335428
ACH-000968,0.04725455113601028
ACH-000969,-0.06292139457894633
ACH-000972,-0.3468394784365033
ACH-000973,-0.13445165774828408
ACH-000974,-0.0557793040762938
ACH-000978,-0.05183443629914485
ACH-000984,-0.028549625590333427
ACH-000986,0.02066811923112541
ACH-000988,-0.03523494768101825
ACH-000993,0.05469560024063065
ACH-000994,-0.0732721575770056
ACH-000996,-0.04445962072502339
ACH-001001,-0.02942733959799417
ACH-001020,-0.11715098617043225
ACH-001028,-0.12545977580323905
ACH-001031,-0.19563783432708265
ACH-001038,-0.07993589692895013
ACH-001048,-0.1412836074636226
ACH-001050,-0.033213096199285634
ACH-001053,-0.06996741363677576
ACH-001054,-0.15386091237705066
ACH-001061,-0.10269707358003168
ACH-001067,-0.1006755704295764
ACH-001075,-0.02351542835136008
ACH-001096,-0.06352884419549247
ACH-001111,0.06409012158276453
ACH-001119,-0.27295165782537456
ACH-001128,0.08750528819029713
ACH-001134,-0.12153240851175982
ACH-001151,-0.1147836063617127
ACH-001163,-0.07982990590439681
ACH-001164,-0.13980596863149278
ACH-001183,-0.13041604699347914
ACH-001192,-0.009661160385240413
ACH-001193,-0.3679822747162833
ACH-001196,-0.2562224065085766
ACH-001197,-0.06602011129231919
ACH-001205,-0.1620455746908674
ACH-001211,-0.03801954708178405
ACH-001212,0.015062186646788569
ACH-001228,-0.14102162193290288
ACH-001232,-0.08403978486562681
ACH-001239,-0.0983388491476773
ACH-001270,-0.15499881328468074
ACH-001274,-0.10149031230142527
ACH-001275,-0.06988370948764175
ACH-001277,-0.1442764066375763
ACH-001278,-0.0710756088076116
ACH-001280,-0.03256510952014875
ACH-001283,-0.11425414827680028
ACH-001289,-0.00036143499228250816
ACH-001300,-0.1144454557789622
ACH-001301,-0.20738549214339527
ACH-001302,0.01615039190886416
ACH-001306,-0.0590575932261908
ACH-001318,-0.05682737055765424
ACH-001322,0.027581346411005125
ACH-001328,-0.10650177454526433
ACH-001332,-0.1155359114868651
ACH-001336,-0.08885580503553964
ACH-001346,-0.19702403160322712
ACH-001353,-0.10765657614016813
ACH-001354,-0.12901958980185993
ACH-001367,0.0915816405880736
ACH-001368,-0.1212754342554379
ACH-001374,0.223852930928143
ACH-001377,-0.1531611152489217
ACH-001380,-0.12523458202440374
ACH-001391,-0.1368815046747417
ACH-001408,-0.157851671238645
ACH-001430,0.3293158280246893
ACH-001431,-0.17613808488582516
ACH-001450,-0.14078656364027697
ACH-001496,-0.1819601443502415
ACH-001500,-0.1666986348091274
ACH-001523,-0.0919059304316321
ACH-001532,-0.10175942238998127
ACH-001550,-0.13330198545174132
ACH-001552,-0.10421414382523088
ACH-001554,-0.04941490344882505
ACH-001654,-0.07590798095076473
ACH-001735,-0.04922493281023715
ACH-001736,-0.06325101197579859
ACH-001737,-0.3430697695879563
ACH-001740,-0.2543337223961673
ACH-001745,-0.2513741175023864
ACH-001765,-0.042514586687320464
