,PRM2 (5620)
ACH-000004,-0.05242828327532137
ACH-000005,-0.06441053275443663
ACH-000007,0.048657297700747074
ACH-000009,3.772749589478092e-06
ACH-000011,-0.2331696892129593
ACH-000012,-0.06335409993664029
ACH-000013,-0.09665056059139683
ACH-000014,-0.05674033752251224
ACH-000015,-0.1653174040960493
ACH-000017,0.13439185016129016
ACH-000018,-0.013646690717405732
ACH-000019,-0.03877281404891572
ACH-000021,-0.04856462289191908
ACH-000022,-0.07234370410143838
ACH-000025,-0.048556799050986935
ACH-000028,-0.1327430879474064
ACH-000030,0.08034838849957583
ACH-000035,-0.2774031800352081
ACH-000036,0.04587238993334935
ACH-000037,-0.029444225664114226
ACH-000039,-0.06760991208026385
ACH-000040,-0.12547048517351553
ACH-000041,-0.01025954199304323
ACH-000042,0.02480135596393196
ACH-000045,-0.04103379378953243
ACH-000047,0.0007127986711094534
ACH-000052,0.008391217756276425
ACH-000053,0.038805763255026056
ACH-000054,0.025656937467491786
ACH-000055,-0.0569091443822074
ACH-000060,0.17686085907185256
ACH-000067,-0.022020287328203898
ACH-000070,-0.2679354273009847
ACH-000075,0.059807493811276875
ACH-000078,-0.07357536073399426
ACH-000082,0.03300910061238326
ACH-000085,-0.020272901470108268
ACH-000086,0.0828568074115131
ACH-000087,0.08916343507142999
ACH-000092,0.030397590593928967
ACH-000095,-0.048922099810433786
ACH-000097,-0.06858853846640289
ACH-000098,-0.14490233432900348
ACH-000099,0.0006244428964643911
ACH-000108,0.026488209711575898
ACH-000113,-0.0808944526546533
ACH-000116,-0.040651071207590574
ACH-000118,-0.0973521569446522
ACH-000120,-0.115406333265739
ACH-000123,-0.08762718041833578
ACH-000127,-0.03732935048121525
ACH-000128,-0.09446238505188524
ACH-000132,-0.04706273881992595
ACH-000133,-0.09251332195911376
ACH-000137,-0.11457476301025353
ACH-000138,-0.02337942844693058
ACH-000142,-0.21808154416377026
ACH-000143,0.011718655973564194
ACH-000146,-0.07635496015542446
ACH-000148,-0.060563174420755685
ACH-000150,-0.17285856805562105
ACH-000152,0.005245626862884735
ACH-000153,0.024755608687091528
ACH-000159,-0.17573197210569386
ACH-000160,0.013206055059780205
ACH-000163,0.14732422871605996
ACH-000167,0.2714089650071244
ACH-000168,5.627936893728278e-05
ACH-000169,0.06683253285805155
ACH-000178,-0.10607100537341008
ACH-000183,-0.00048471834074101535
ACH-000188,-0.053411069647212116
ACH-000189,0.06285404524553385
ACH-000190,0.1369577862931473
ACH-000198,-0.09426706564140294
ACH-000203,0.12230009845923102
ACH-000204,-0.1109894626462638
ACH-000206,-0.08102898606376195
ACH-000207,0.056627121321912964
ACH-000208,0.030250502461099758
ACH-000210,0.12100260398088848
ACH-000211,0.055294005349802014
ACH-000215,0.00881165826626145
ACH-000221,-0.02989531034239505
ACH-000222,-0.15075449370434368
ACH-000223,-0.03504458131005578
ACH-000226,-0.01664001641150336
ACH-000227,0.16822117891428648
ACH-000228,0.008024240908027742
ACH-000231,-0.035185269090860435
ACH-000232,-0.03128626751427732
ACH-000233,-0.05293338614450732
ACH-000234,0.026709250447766862
ACH-000235,-0.03738744048330518
ACH-000237,-0.026798725550136068
ACH-000238,0.048913454143053516
ACH-000242,0.1136501031032448
ACH-000243,0.0004751660241257137
ACH-000244,-0.10449255951134516
ACH-000246,-0.06700744324759722
ACH-000248,-0.04855988104487845
ACH-000250,0.02397531036881647
ACH-000251,-0.06759677068213016
ACH-000252,-0.12635571570336576
ACH-000253,0.026576784425439984
ACH-000255,0.12328905564134013
ACH-000256,0.04132192164035753
ACH-000257,-0.1436724220544154
ACH-000258,-0.19980635438698527
ACH-000259,-0.01408647859583224
ACH-000260,-0.06987950453621129
ACH-000261,-0.0929773103819828
ACH-000262,-0.016855139877724464
ACH-000263,0.02668226244360073
ACH-000264,0.002145802512550872
ACH-000265,-0.30917570468487154
ACH-000266,0.07238681528280053
ACH-000272,-0.013362520031828194
ACH-000274,-0.03769890013703775
ACH-000277,-0.02832980788470314
ACH-000278,0.10305983481762952
ACH-000279,0.011214553751846592
ACH-000280,-0.08033101735286227
ACH-000281,-0.00782266829201024
ACH-000288,-0.05932173395196346
ACH-000291,0.07337936110139973
ACH-000293,-0.12987181578162552
ACH-000294,-0.011122809153623844
ACH-000295,-0.2527526538681577
ACH-000296,-0.07955852850043434
ACH-000302,0.0036188582887005617
ACH-000304,-0.02734750581734145
ACH-000307,-0.014722134944951691
ACH-000308,-0.13467710397074334
ACH-000310,0.02606873988619564
ACH-000311,0.06751793736171624
ACH-000312,-0.11844279925642698
ACH-000315,0.0017785531429357136
ACH-000316,-0.15843513111526966
ACH-000317,-0.08532753747149742
ACH-000318,-0.003415321080572804
ACH-000319,-0.07345657216547377
ACH-000320,0.09546569279072736
ACH-000322,-0.061314551463314625
ACH-000323,-0.15461481011180386
ACH-000324,-0.05136467685498704
ACH-000329,-0.0009780051793835424
ACH-000330,-0.10967725427244304
ACH-000331,-0.04289403045407277
ACH-000332,0.011269447830110284
ACH-000334,-0.29938042921389896
ACH-000335,-0.122532113827674
ACH-000336,0.1859418609307769
ACH-000337,-0.12087155173966847
ACH-000338,-0.5708703307368652
ACH-000339,-0.005452438102253921
ACH-000341,-0.03641742977235779
ACH-000348,-0.11250899087195544
ACH-000350,-0.08023624490548062
ACH-000352,-0.09023206585238897
ACH-000356,-0.0661095482703227
ACH-000361,-0.026253271055689014
ACH-000362,0.03488683011400388
ACH-000363,-0.009529740153953224
ACH-000364,-0.061826848006958875
ACH-000365,-0.006289910959183169
ACH-000366,-0.14665609638374552
ACH-000368,-0.0531201694480612
ACH-000374,0.07338697995059437
ACH-000375,-0.05717566151197585
ACH-000376,-0.020667054425522528
ACH-000381,-0.11840577750123127
ACH-000383,0.01564711052459019
ACH-000387,-0.03413470247911896
ACH-000389,-0.1391513932489386
ACH-000390,-0.012442158255218405
ACH-000393,-0.005199604926195856
ACH-000395,-0.029914387300801426
ACH-000396,-0.18904682975301526
ACH-000397,-0.09456566472216854
ACH-000401,-0.017712188510917538
ACH-000402,-0.011134592501177609
ACH-000403,-0.016455894491514213
ACH-000404,0.12338078938080045
ACH-000406,-0.02779900477470446
ACH-000407,-0.0811022928876234
ACH-000408,-0.04522592957163054
ACH-000410,-0.1145985986952818
ACH-000411,-0.02113889693594403
ACH-000414,-0.028271784511530968
ACH-000415,-0.05840431131010991
ACH-000416,0.014247649149265197
ACH-000420,-0.11349043435823895
ACH-000421,-0.03523611397603388
ACH-000424,-0.1506452579013248
ACH-000425,-0.04370098925561113
ACH-000426,0.08622553748249374
ACH-000427,-0.08857990484028637
ACH-000433,-0.011317185810752285
ACH-000435,0.16854123097675047
ACH-000436,-0.0692080243186074
ACH-000444,-0.022831138388514114
ACH-000445,0.2123622313755193
