,HDGFRP3 (50810)
ACH-000004,-0.10862859672595072
ACH-000005,-0.425233090327432
ACH-000007,-0.3575429909900283
ACH-000009,-0.12033495694025527
ACH-000011,-0.14688762121330767
ACH-000012,-0.1113754947835798
ACH-000013,-0.15340517493469194
ACH-000014,0.06972045656940436
ACH-000015,-0.1017032969185948
ACH-000017,-0.1970378530899648
ACH-000018,-0.060241084545361125
ACH-000019,-0.04963953099240071
ACH-000021,-0.11016243362677368
ACH-000022,-0.2229429928930837
ACH-000025,-0.18112868877340516
ACH-000028,-0.07043282628030145
ACH-000030,-0.06538323371230688
ACH-000035,-0.1646624634523948
ACH-000036,-0.24006364803428765
ACH-000037,-0.0012961235824486064
ACH-000039,-0.01645910622494941
ACH-000040,-0.07906124813977265
ACH-000041,-0.08531886127257425
ACH-000042,-0.13219389108458196
ACH-000045,-0.1666628698378689
ACH-000047,-0.13147918637891928
ACH-000052,-0.1077876478257934
ACH-000053,-0.08669703544031925
ACH-000054,-0.09373301209023542
ACH-000055,-0.07405775498735881
ACH-000060,-0.03839859603390889
ACH-000067,-0.08361530291175381
ACH-000070,-0.19408136687369526
ACH-000075,-0.23633288830813906
ACH-000078,-0.20713174378835333
ACH-000082,-0.2569390952817316
ACH-000085,-0.37893553030798705
ACH-000086,-0.13847912831609893
ACH-000087,0.10024692328915764
ACH-000092,-0.08716010555902466
ACH-000095,-0.11135769036126228
ACH-000097,-0.1512892015772449
ACH-000098,-0.1906317035666996
ACH-000099,-0.13403302096192302
ACH-000108,-0.2769628813580908
ACH-000113,-0.03650411414702801
ACH-000116,-0.1277437157270569
ACH-000118,0.009435188607979178
ACH-000120,-0.17399901333361778
ACH-000123,-0.11019958067315584
ACH-000127,-0.13146323717837385
ACH-000128,-0.03035395951911605
ACH-000132,-0.20679618751377246
ACH-000133,-0.17532617469995385
ACH-000137,-0.05069953479685777
ACH-000138,-0.04177924826549344
ACH-000142,-0.052350303615352416
ACH-000143,-0.16785701262763747
ACH-000146,-0.05794944531149576
ACH-000148,-0.13695591834427434
ACH-000150,-0.0745587838670856
ACH-000152,-0.11238180327746274
ACH-000153,-0.2118465606506679
ACH-000159,-0.07432643667125267
ACH-000160,-0.10458276682426022
ACH-000163,-0.01024979166221496
ACH-000167,-0.28227971028130383
ACH-000168,-0.2363129911287932
ACH-000169,-0.19787353252675294
ACH-000178,-0.11886279508886953
ACH-000183,-0.27736551353514505
ACH-000188,0.03610669786140246
ACH-000189,-0.33328439681662714
ACH-000190,-0.21965345039912199
ACH-000198,-0.09593487120215273
ACH-000203,-0.5610850293823247
ACH-000204,-0.0859019771031273
ACH-000206,-0.08303767364712697
ACH-000207,-0.17377710312047312
ACH-000208,-0.16544066405061478
ACH-000210,0.1112199281171435
ACH-000211,-0.19318342751449985
ACH-000215,-0.11069622288819722
ACH-000221,-0.12094354132364225
ACH-000222,-0.2834450313025977
ACH-000223,-0.17758564366348215
ACH-000226,-0.0765356874619396
ACH-000227,-0.20470034458236164
ACH-000228,0.005980535379488558
ACH-000231,-0.06499805940512672
ACH-000232,-0.11438186613648155
ACH-000233,-0.12881556579525386
ACH-000234,-0.09858739155879864
ACH-000235,-0.1369317035531358
ACH-000237,-0.13291667847008146
ACH-000238,-0.21348267403811336
ACH-000242,-0.0332421691184181
ACH-000243,-0.14232941840948052
ACH-000244,-0.1423579426693729
ACH-000246,0.018592683880617942
ACH-000248,-0.1672060371679907
ACH-000250,-0.20665602902130426
ACH-000251,0.013247679160346837
ACH-000252,-0.1310708222856717
ACH-000253,-0.010188521250138931
ACH-000255,-0.0864376314396288
ACH-000256,-0.002151080767873406
ACH-000257,-0.17662582638091287
ACH-000258,-0.05839460122155218
ACH-000259,-0.1726478693274297
ACH-000260,-0.0564177471464592
ACH-000261,-0.14104350030345994
ACH-000262,0.06755605715901489
ACH-000263,-0.16599325327412426
ACH-000264,-0.0915267992764461
ACH-000265,-0.2297393361223107
ACH-000266,-0.13796269981248713
ACH-000272,-0.13301697914378574
ACH-000274,-0.18085376802290365
ACH-000277,-0.11887777310194872
ACH-000278,0.05701546105450725
ACH-000279,-0.04706974004211905
ACH-000280,-0.08957511261895618
ACH-000281,-0.2459619626695448
ACH-000288,-0.09836887413086746
ACH-000291,-0.03635607518828761
ACH-000293,-0.10552691371095704
ACH-000294,-0.23744566243242446
ACH-000295,0.2481150102625685
ACH-000296,0.0016093619765278704
ACH-000302,-0.11647405154994725
ACH-000304,-0.24648573703297985
ACH-000307,-0.16758674346518648
ACH-000308,-0.17441457810025154
ACH-000310,-0.2900567940720952
ACH-000311,-0.05978777622593196
ACH-000312,-0.15712220170199406
ACH-000315,0.13364878073077902
ACH-000316,-0.14608352607515046
ACH-000317,-0.1013315157429991
ACH-000318,-0.16486571683919748
ACH-000319,-0.033291975660295334
ACH-000320,-0.20037720225751965
ACH-000322,-0.12948603711011875
ACH-000323,-0.09557851306433318
ACH-000324,0.013748620240562698
ACH-000329,-0.11669124812434653
ACH-000330,0.020087862084938263
ACH-000331,-0.09028653035457224
ACH-000332,-0.14111426545840816
ACH-000334,-0.11598927348429308
ACH-000335,-0.3242806536596328
ACH-000336,-0.036487843098521516
ACH-000337,0.042953458827482166
ACH-000338,0.706754747471422
ACH-000339,-0.16214219101938562
ACH-000341,-0.10919939110909856
ACH-000348,-0.11608454169522095
ACH-000350,-0.04265196507293447
ACH-000352,-0.04374922169618724
ACH-000356,-0.10592293609166144
ACH-000361,-0.25832867619756544
ACH-000362,-0.06806454473917592
ACH-000363,-0.1568738842377491
ACH-000364,-0.2748018219676102
ACH-000365,-0.03302746156719216
ACH-000366,-0.10943071647033507
ACH-000368,-0.09019193631857787
ACH-000374,-0.1581769312774384
ACH-000375,0.05328656942197402
ACH-000376,-0.18252890398756444
ACH-000381,-0.08458031233013462
ACH-000383,-0.14030352190270395
ACH-000387,-0.2630685195958945
ACH-000389,-0.044798969088550314
ACH-000390,-0.1265316277183387
ACH-000393,-0.19891934423582786
ACH-000395,-0.01922282420223381
ACH-000396,-0.5420570606427655
ACH-000397,-0.0512678654749036
ACH-000401,-0.20172862688318532
ACH-000402,-0.4950794432959802
ACH-000403,-0.14348648567959568
ACH-000404,-0.11196510602697364
ACH-000406,-0.1122750283165002
ACH-000407,-0.14891099644927505
ACH-000408,-0.10143871295560232
ACH-000410,-0.08076474403027913
ACH-000411,-0.01913592866261201
ACH-000414,-0.049757594929074035
ACH-000415,-0.06601294653358519
ACH-000416,-0.12564506170766146
ACH-000420,-0.08937645019372083
ACH-000421,-0.09586910812730004
ACH-000424,-0.2863456629136937
ACH-000425,-0.1632802313467504
ACH-000426,-0.2476586328058627
ACH-000427,-0.15727784197070774
ACH-000433,-0.2297454231169463
ACH-000435,-0.057378188487788626
ACH-000436,-0.36193256846112415
ACH-000444,-0.04876768020990892
ACH-000445,-0.16889201121667707
ACH-000448,-0.13448464722206638
ACH-000450,-0.20048774163763847
ACH-000452,-0.2597451780939841
ACH-000454,-0.09218259483453116
ACH-000458,0.0609230606382892
ACH-000459,0.018168671265537197
ACH-000460,-0.0764333898474622
ACH-000461,-0.173598871157095
ACH-000463,-0.2601593045212157
ACH-000464,-0.1069497404744667
ACH-000466,-0.2303585581161847
ACH-000467,-0.1526168014066032
ACH-000468,-0.0019127768193569164
ACH-000469,-0.05807410714043305
ACH-000470,-0.17667042716497594
ACH-000471,-0.1747698080543901
ACH-000472,-0.18971344529783202
ACH-000473,0.036526599924179344
ACH-000475,-0.08042950501422833
ACH-000476,-0.028950932438948026
ACH-000477,-0.10066554917179496
ACH-000479,-0.025021022788812783
ACH-000480,-0.004927908743785977
ACH-000481,-0.06844193013210774
ACH-000483,-0.030075202076644932
ACH-000484,-0.026294328366474884
ACH-000485,-0.11430841330576448
ACH-000486,-0.19470201384941235
ACH-000487,-0.1634187502594567
ACH-000488,-0.08240257455410438
ACH-000490,-0.03254359741008785
ACH-000491,-0.1546276496002678
ACH-000495,-0.060747140693210626
ACH-000496,-0.13544132461717304
ACH-000499,-0.2022634013980372
ACH-000500,-0.5230789264747209
ACH-000502,-0.11404242660603342
ACH-000503,0.21610828434688825
ACH-000505,-0.15027826653516554
ACH-000507,0.06697947821057508
ACH-000510,-0.11711648827264727
ACH-000511,-0.06688285538081966
ACH-000512,-0.11958377596246456
ACH-000516,0.0018469282345656927
ACH-000517,-0.14254357369691115
ACH-000518,-0.2337796358773069
ACH-000520,0.017040418061027098
ACH-000521,-0.1119972628329408
ACH-000522,-0.010280473917007107
ACH-000524,-0.07657139126195603
ACH-000527,-0.15960305910537753
ACH-000528,-0.1457724239235173
ACH-000537,-0.12545666354811782
ACH-000541,-0.3106107831281737
ACH-000542,-0.1376560185350639
ACH-000544,-0.1077360592283248
ACH-000545,-0.29560237008305834
ACH-000547,-0.02368405437187655
ACH-000548,-0.11824575298393195
ACH-000549,-0.14063028558448992
ACH-000550,-0.2546011519814425
ACH-000552,-0.2632330333914313
ACH-000556,-0.15924008490467284
ACH-000557,-0.14277220105108446
ACH-000569,-0.3057180869264223
ACH-000570,-0.15543998551614133
ACH-000571,-0.17962961636224184
ACH-000573,-0.17887162762755746
ACH-000576,0.08390854968682716
ACH-000579,-0.1820167610740349
ACH-000580,0.011124845090359388
ACH-000584,-0.06570770573203788
ACH-000585,-0.10363985002185007
ACH-000588,-0.10305554098346106
ACH-000589,-0.15283964424377935
ACH-000591,-0.2148258136451172
ACH-000593,-0.22014137327727454
ACH-000600,0.03801232672826047
ACH-000601,-0.1102391054966428
ACH-000605,-0.022857925196487144
ACH-000606,-0.0521723057352082
ACH-000608,-0.16727052581527832
ACH-000614,-0.2784384390926189
ACH-000616,-0.1194994887497494
ACH-000618,-0.09861710054885532
ACH-000619,-0.16715062889794546
ACH-000620,-0.2603869681828776
ACH-000621,-0.14776194622961206
ACH-000622,-0.2140158383869464
ACH-000623,-0.21441565407227148
ACH-000624,-0.09557260725323406
ACH-000627,0.0069109517424683535
ACH-000630,-0.09121825697524244
ACH-000631,0.1678331354760248
ACH-000632,-0.12154617901788567
ACH-000633,-0.049834249092200175
ACH-000637,-0.11452536480333385
ACH-000638,-0.06747914227174097
ACH-000646,-0.20137030715859575
ACH-000647,-0.13292407472000886
ACH-000648,0.060822140860948774
ACH-000649,-0.16826400743298406
ACH-000651,-0.11699510834781608
ACH-000652,-0.12886366344996875
ACH-000653,-0.1626597212607101
ACH-000657,-0.1528167676884659
ACH-000658,-0.29425680967443885
ACH-000661,-0.1427680292195287
ACH-000662,-0.16002274549227186
ACH-000663,-0.2842091139587991
ACH-000665,-0.16254180466153156
ACH-000671,-0.17112207663521342
ACH-000672,-0.2782960338580556
ACH-000673,-0.08464275030998959
ACH-000676,-0.18382572039051615
ACH-000677,-0.09019908742858987
ACH-000681,-0.20014689894858928
ACH-000683,-0.15000344570750718
ACH-000684,-0.04790601657771338
ACH-000688,-0.16938282415664152
ACH-000693,-0.07467629728071143
ACH-000694,-0.0484533851637916
ACH-000695,-0.0950978686719186
ACH-000696,-0.14094388670434654
ACH-000697,-0.12129399870081245
ACH-000699,-0.08052296271063805
ACH-000701,-0.1820851888551416
ACH-000706,-0.1426085033611212
ACH-000711,-0.1204024090319455
ACH-000713,-0.16844005287287148
ACH-000714,-0.17586137460467344
ACH-000718,-0.08332105267793427
ACH-000720,-0.08078497880511483
