,LRP2 (4036)
ACH-000004,-0.1421310301218597
ACH-000005,-0.4711873062495102
ACH-000007,-0.013116560246919064
ACH-000009,-0.24924783945148615
ACH-000011,-0.07832959811949185
ACH-000012,-0.13870767595230127
ACH-000013,-0.08751761088516911
ACH-000014,-0.3619508909998265
ACH-000015,-0.14202884386250972
ACH-000017,-0.11873628744116399
ACH-000018,-0.07944348929220073
ACH-000019,-0.08482049663484441
ACH-000021,-0.002516704926392871
ACH-000022,-0.17915708141957826
ACH-000025,-0.1597771160961971
ACH-000028,-0.16160952725976913
ACH-000030,-0.07347716656348953
ACH-000035,-0.16291761572708974
ACH-000036,-0.08749568576997882
ACH-000037,-0.12118746897306976
ACH-000039,-0.1432658045715532
ACH-000040,-0.14261012038133908
ACH-000041,-0.2240922006337114
ACH-000042,-0.08788579431560636
ACH-000045,-0.13895872478942262
ACH-000047,-0.15899719167994206
ACH-000052,-0.27930497316699426
ACH-000053,-0.20820767117392552
ACH-000054,-0.059061405531311124
ACH-000055,0.01472210197022042
ACH-000060,-0.1578989063223656
ACH-000067,0.026003413673878508
ACH-000070,-0.19510632685401774
ACH-000075,-0.08967659028391492
ACH-000078,-0.05505498828787355
ACH-000082,-0.07949440282543868
ACH-000085,-0.008469703821452032
ACH-000086,0.033507098895901505
ACH-000087,-0.19266917677818587
ACH-000092,-0.20235558693575526
ACH-000095,-0.1470557605086762
ACH-000097,-0.08782049230939135
ACH-000098,-0.25737021113494435
ACH-000099,-0.20161670148877686
ACH-000108,-0.1792417739454966
ACH-000113,-0.17407576135521202
ACH-000116,-0.05389473730620525
ACH-000118,-0.1627940206672074
ACH-000120,-0.13009459220799344
ACH-000123,-0.189847337554414
ACH-000127,-0.16047796117516716
ACH-000128,-0.18342041398220826
ACH-000132,-0.3135603721040982
ACH-000133,-0.2146777685190854
ACH-000137,-0.15325797107841582
ACH-000138,-0.12497036108814867
ACH-000142,-0.15502809776086962
ACH-000143,-0.3148431208183368
ACH-000146,-0.10926803802260238
ACH-000148,-0.054083013751929365
ACH-000150,-0.1999382592751119
ACH-000152,-0.25784681277268884
ACH-000153,-0.2986114966605692
ACH-000159,-0.1118756276997066
ACH-000160,0.006652274374144978
ACH-000163,-0.3143211739232211
ACH-000167,-0.017744637944972257
ACH-000168,-0.25861975255120784
ACH-000169,-0.1529962033786871
ACH-000178,-0.19051949322221665
ACH-000183,-0.27041607857310457
ACH-000188,-0.0385319873599266
ACH-000189,-0.14342742512805648
ACH-000190,-0.06379149448570345
ACH-000198,-0.22682370624442896
ACH-000203,-0.18723266507133132
ACH-000204,-0.07869434105481371
ACH-000206,-0.05727886785832542
ACH-000207,-0.10589349655631257
ACH-000208,0.038369917975614114
ACH-000210,0.00023694842298891485
ACH-000211,-0.15955823486925594
ACH-000215,-0.12259404141568553
ACH-000221,-0.17523547294700054
ACH-000222,-0.2681625163640268
ACH-000223,-0.09276021896224422
ACH-000226,-0.048010519558582924
ACH-000227,-0.2146174350605784
ACH-000228,0.003063703448084105
ACH-000231,-0.11809322985297545
ACH-000232,-0.11103011920594737
ACH-000233,-0.17410465554336568
ACH-000234,-0.24218677102494698
ACH-000235,-0.13219165912116382
ACH-000237,-0.06771493182483003
ACH-000238,-0.13869988575850312
ACH-000242,-0.5233795923364162
ACH-000243,-0.014702011317908374
ACH-000244,-0.15508032373345554
ACH-000246,-0.07967841750921617
ACH-000248,-0.18808591914667444
ACH-000250,-0.17297760141602586
ACH-000251,0.06532711434059489
ACH-000252,-0.239924634493988
ACH-000253,-0.046818562171246234
ACH-000255,-0.16314109541926264
ACH-000256,-0.25274535432827794
ACH-000257,-0.2476546286064826
ACH-000258,-0.3687204393196589
ACH-000259,-0.0971833914189895
ACH-000260,-0.2555896641634381
ACH-000261,-0.0566126204455475
ACH-000262,-0.21635693444157555
ACH-000263,-0.017904827099993963
ACH-000264,-0.17084882545350827
ACH-000265,-0.2014653042404532
ACH-000266,-0.11915396232842927
ACH-000272,-0.19183100560648053
ACH-000274,-0.15216849565104107
ACH-000277,0.004184416376905863
ACH-000278,-0.33493050595625723
ACH-000279,-0.08497749181881374
ACH-000280,-0.10138780875355476
ACH-000281,-0.1967156735037618
ACH-000288,-0.2187354081567164
ACH-000291,-0.29373877006810856
ACH-000293,-0.06055252982789783
ACH-000294,-0.16732666359002185
ACH-000295,0.04021000370815066
ACH-000296,-0.19623912371576646
ACH-000302,-0.17461880198110374
ACH-000304,-0.13781886523998055
ACH-000307,-0.107522142237251
ACH-000308,-0.14249885763552375
ACH-000310,-0.15314553544379614
ACH-000311,-0.06216032439406963
ACH-000312,-0.2396757464331749
ACH-000315,-0.17657916154665707
ACH-000316,-0.08248242718632631
ACH-000317,-0.4156197204523279
ACH-000318,-0.09308367704863436
ACH-000319,-0.12834621154578169
ACH-000320,-0.2616108137737878
ACH-000322,-0.1771857646042608
ACH-000323,-0.0736820831482045
ACH-000324,-0.23667283701676645
ACH-000329,-0.1612385795351186
ACH-000330,-0.15101431845786795
ACH-000331,-0.2431265563811148
ACH-000332,-0.11518223822546635
ACH-000334,-0.06611182973640363
ACH-000335,-0.09767166220561156
ACH-000336,-0.19042425386477396
ACH-000337,-0.27693428268829057
ACH-000338,-0.23891290398805415
ACH-000339,-0.07875607369420776
ACH-000341,-0.053959570796975616
ACH-000348,-0.13890550581984068
ACH-000350,-0.016380865203286566
ACH-000352,-0.17184932683945892
ACH-000356,-0.1666611719745204
ACH-000361,-0.10908719752173476
ACH-000362,-0.10653354257550184
ACH-000363,-0.07889924282678762
ACH-000364,-0.11842844808003553
ACH-000365,-0.10043964237216116
ACH-000366,-0.14504691296109629
ACH-000368,-0.11648496642387968
ACH-000374,-0.07090955680468679
ACH-000375,-0.14726166339931362
ACH-000376,-0.22398527254820588
ACH-000381,-0.1861152167457152
ACH-000383,-0.1469487183085298
ACH-000387,-0.24997742285199745
ACH-000389,-0.03516468064549864
ACH-000390,-0.31907573758329844
ACH-000393,-0.17462033077008604
ACH-000395,-0.21439829255108447
ACH-000396,-0.23204689917910845
ACH-000397,-0.058808386185605424
ACH-000401,-0.2708622245462666
ACH-000402,-0.18945527062531306
ACH-000403,-0.12449281296812895
ACH-000404,0.2535338290831032
ACH-000406,-0.2224571821171858
ACH-000407,-0.2005857420847694
ACH-000408,-0.09530342480017152
ACH-000410,-0.14993561102132075
ACH-000411,-0.19288004539152864
ACH-000414,-0.05505605615311171
ACH-000415,-0.22405174297679026
ACH-000416,-0.2215677988305244
ACH-000420,-0.16302046485637064
ACH-000421,-0.11340424730650812
ACH-000424,-0.0872531326241759
ACH-000425,-0.05376336265822592
ACH-000426,-0.1143358264655957
ACH-000427,0.014700426456975996
ACH-000433,-0.11891383608864632
ACH-000435,-0.15665590480682254
ACH-000436,-0.09054256036925504
ACH-000444,-0.08659156452742987
ACH-000445,-0.2505504453434312
ACH-000448,-0.02688744091462241
ACH-000450,-0.08632805350776702
ACH-000452,-0.2535871152929242
ACH-000454,-0.10971682612412216
ACH-000458,-0.2313801730232782
ACH-000459,-0.33531895877041196
ACH-000460,0.0618613711955538
ACH-000461,-0.08468831245394144
ACH-000463,-0.23259228920079106
ACH-000464,0.1433563765431791
ACH-000466,-0.1627813208654489
ACH-000467,-0.10237279950671764
ACH-000468,-0.2270640767919494
ACH-000469,-0.10772770261453156
ACH-000470,-0.234278080626909
ACH-000471,-0.21169229514747706
ACH-000472,-0.13852094299841775
ACH-000473,-0.17577943424031925
ACH-000475,-0.15578338205882594
ACH-000476,0.01578992961474382
ACH-000477,-0.17729934073342402
ACH-000479,0.15160792294992229
ACH-000480,-0.3611482589931012
ACH-000481,-0.2026142970183121
ACH-000483,-0.12358092793892707
ACH-000484,-0.12057183216449438
ACH-000485,-0.2192145737830331
ACH-000486,-0.058553337419144966
ACH-000487,-0.13259338208872906
ACH-000488,-0.18167922754900506
ACH-000490,-0.0822906709493142
ACH-000491,-0.4298416545648282
ACH-000495,-0.2193216045601159
ACH-000496,-0.2966035381396476
ACH-000499,0.08670875370816566
ACH-000500,-0.32883839561156153
ACH-000502,-0.18741491538196714
ACH-000503,-0.20217486799631115
ACH-000505,-0.04555874342521928
ACH-000507,-0.17684387824777625
ACH-000510,-0.10149553223294308
ACH-000511,-0.16359643914745867
ACH-000512,-0.008481071671749349
ACH-000516,-0.19410289497863845
ACH-000517,-0.1060307166197422
ACH-000518,-0.2221284604973871
ACH-000520,-0.13308479759155453
ACH-000521,-0.3288497535224318
ACH-000522,-0.16750150516489926
ACH-000524,-0.07216646790082623
ACH-000527,-0.11704389931324312
ACH-000528,-0.1737132969365726
ACH-000537,-0.16147450458730092
ACH-000541,-0.10618355226916923
ACH-000542,-0.1166929765639046
ACH-000544,-0.08582331120431183
ACH-000545,-0.3063245314545989
ACH-000547,-0.2335773372895997
ACH-000548,-0.11399921422779415
ACH-000549,-0.11513177922621845
ACH-000550,-0.2116387305429892
ACH-000552,-0.2259265963231437
ACH-000556,-0.22473430192744165
ACH-000557,-0.21102248771993468
ACH-000569,-0.06985801986853134
ACH-000570,-0.04350909334741922
ACH-000571,-0.06771350211290396
ACH-000573,-0.1355471149046845
ACH-000576,-0.11558722036136253
ACH-000579,-0.006779701595293476
ACH-000580,-0.12442686079860828
ACH-000584,-0.11997688227292735
ACH-000585,-0.1553972065747219
ACH-000588,-0.09323157034298377
ACH-000589,-0.2067978255832092
ACH-000591,-0.18182913657180008
ACH-000593,-0.3431233346087626
ACH-000600,-0.11981419790633176
ACH-000601,-0.10321904961891606
ACH-000605,-0.07665948332309183
ACH-000606,-0.13670474378406908
ACH-000608,-0.12463010573575638
ACH-000614,-0.11472608665803298
ACH-000616,-0.14494943354889692
ACH-000618,-0.2718070011419416
ACH-000619,-0.2022724226672564
ACH-000620,-0.20710903882191645
ACH-000621,-0.11513052787915212
ACH-000622,-0.14550803018793415
ACH-000623,-0.07527620993933305
ACH-000624,-0.130669547943663
ACH-000627,-0.12920483977839742
ACH-000630,-0.13062738879607072
ACH-000631,0.04248000401831007
ACH-000632,-0.23736761021810995
ACH-000633,-0.12644419393045292
ACH-000637,0.017373091725497992
ACH-000638,-0.031540563681158464
ACH-000646,-0.07040324963067812
ACH-000647,-0.12652299632959982
ACH-000648,-0.21119049238756668
ACH-000649,-0.14973729908920666
ACH-000651,-0.1579127003123054
ACH-000652,-0.2423543347130421
ACH-000653,-0.16099071249889568
ACH-000657,-0.1766803956570012
ACH-000658,-0.1124110240214087
ACH-000661,-0.062372197196879066
ACH-000662,-0.19463007955350864
ACH-000663,-0.06570142565590828
ACH-000665,-0.0931132676019488
ACH-000671,-0.18312616337427476
ACH-000672,-0.2287905443446876
ACH-000673,-0.10116683796156582
ACH-000676,-0.11755214177750052
ACH-000677,-0.19686466164624614
ACH-000681,-0.02180241899512473
ACH-000683,-0.13907948357098449
ACH-000684,-0.29943752485597663
ACH-000688,-0.016926335589812873
ACH-000693,-0.14462360886450856
ACH-000694,-0.1824480294544084
ACH-000695,0.07710689927337197
ACH-000696,-0.1235940904948543
ACH-000697,0.049086269845045966
ACH-000699,-0.09306915030944528
ACH-000701,-0.13996373830268047
ACH-000706,-0.0918751758218668
ACH-000711,-0.1452511355913971
ACH-000713,-0.2329278063763048
ACH-000714,-0.06701922167489009
ACH-000718,-0.17144176328948396
ACH-000720,-0.13313639570998306
ACH-000721,-0.2247450366373956
ACH-000724,-0.10033835791716478
ACH-000725,-0.3354307756960716
ACH-000732,-0.2385401316732962
ACH-000734,-0.1780513693018636
ACH-000735,-0.2277811248080261
ACH-000736,-0.0786948129526035
ACH-000738,-0.06503307192381237
ACH-000746,-0.08015010313166826
ACH-000747,-0.2119437960809412
ACH-000748,-0.1020687854093618
ACH-000753,-0.09209752676054886
ACH-000756,-0.1653134726008417
ACH-000757,-0.18295578392099826
ACH-000758,-0.3775294471544611
ACH-000760,-0.13302149094890106
ACH-000762,-0.021472500386168433
ACH-000763,-0.08273773408515034
ACH-000764,-0.2162830281328533
ACH-000765,-0.08067286063236723
ACH-000766,-0.21502903711044424
ACH-000767,-0.14327310667883092
ACH-000768,-0.07281650554068983
ACH-000769,-0.2613955046231467
ACH-000770,-0.10522482435212313
ACH-000771,-0.15687318964548605
ACH-000773,-0.09100383310408593
ACH-000776,-0.08365744722442238
ACH-000777,-0.01378376597439882
ACH-000778,-0.15732863061798485
ACH-000781,-0.06438417012566021
ACH-000782,-0.10612241226564773
ACH-000783,-0.07614211129415292
ACH-000784,-0.24514849052269555
ACH-000785,-0.17691834430806336
ACH-000787,-0.08754573829957776
ACH-000788,-0.11084493321047753
