,CYP2C9 (1559)
ACH-000004,0.02709962965514257
ACH-000005,0.07247186550326395
ACH-000007,-0.010687742875737509
ACH-000009,-0.05717064583415805
ACH-000011,0.07275519747823794
ACH-000012,0.024879451705341747
ACH-000013,-0.010948650639832752
ACH-000014,-0.09581960643422513
ACH-000015,-0.0038934969970858884
ACH-000017,0.01409070640296611
ACH-000018,0.32798867808693377
ACH-000019,-0.08974764897641185
ACH-000021,0.06353798274372556
ACH-000022,0.09401747446859056
ACH-000025,-0.1561165588534703
ACH-000028,-0.001839043506415048
ACH-000030,-0.002899499996109202
ACH-000035,0.1831050658188274
ACH-000036,0.039403332747054376
ACH-000037,0.043642265669675516
ACH-000039,0.12713897512635775
ACH-000040,0.07946685466030354
ACH-000041,0.057079612939546186
ACH-000042,-0.0068570326746058684
ACH-000045,0.06927328070040899
ACH-000047,0.10375727383119683
ACH-000052,0.028671580211953294
ACH-000053,0.0782467749600689
ACH-000054,-0.00673046370011661
ACH-000055,0.18933979630265865
ACH-000060,-0.04890831730076285
ACH-000067,-0.06424616160869713
ACH-000070,0.06085555065520499
ACH-000075,0.15705873779178933
ACH-000078,0.06673434096248297
ACH-000082,0.07728481976982582
ACH-000085,0.10938026085779116
ACH-000086,0.00903941113524068
ACH-000087,0.23453698004183454
ACH-000092,0.09525015189892386
ACH-000095,-0.032733790160954825
ACH-000097,0.08766429889552238
ACH-000098,0.046661469619002624
ACH-000099,0.07449221054700265
ACH-000108,0.05199290095443314
ACH-000113,0.04565275216993669
ACH-000116,-0.0272954168100132
ACH-000118,0.03159292913465726
ACH-000120,0.009087963141305971
ACH-000123,-0.004302543010420574
ACH-000127,0.08821178494735897
ACH-000128,0.060554863300759314
ACH-000132,-0.007160086271573237
ACH-000133,0.059889617082767875
ACH-000137,0.09602466211385782
ACH-000138,0.08438976968421065
ACH-000142,0.0170348744277259
ACH-000143,0.07513360659367974
ACH-000146,0.04090169041772678
ACH-000148,-0.0043460036966004615
ACH-000150,0.04715196976714945
ACH-000152,0.016686928662400808
ACH-000153,0.1024562175008887
ACH-000159,0.04172943123145725
ACH-000160,-0.010440769486955126
