,KCNN2 (3781)
ACH-000004,0.1482928798152413
ACH-000005,0.2269271197910165
ACH-000007,0.02338901773782316
ACH-000009,-0.07057191444993385
ACH-000011,0.011959794652578395
ACH-000012,0.01730702904870815
ACH-000013,0.12343587277312194
ACH-000014,-0.05330545691421528
ACH-000015,-0.0681007148746588
ACH-000017,0.1231225295427835
ACH-000018,0.12764028113492226
ACH-000019,0.1724696444803245
ACH-000021,0.040569515575906885
ACH-000022,-0.1406878858040896
ACH-000025,0.05621332591447208
ACH-000028,-0.03839517957737827
ACH-000030,0.05356194466460417
ACH-000035,0.07349372433682565
ACH-000036,0.08434365707405707
ACH-000037,-0.0016841094844833734
ACH-000039,-0.0786127130648574
ACH-000040,-0.008292070780879563
ACH-000041,0.051256880327287785
ACH-000042,0.012399767898899159
ACH-000045,0.14748945363065194
ACH-000047,0.14401859637051972
ACH-000052,-0.09762719870580236
ACH-000053,0.0009502693550501127
ACH-000054,-0.04283635670247131
ACH-000055,-0.041148501553566516
ACH-000060,0.04963433342997935
ACH-000067,-0.0604519447947138
ACH-000070,0.1030673166001031
ACH-000075,0.09145825978616608
ACH-000078,0.0172973238006413
ACH-000082,0.0007892343168986381
ACH-000085,0.03390946014282046
ACH-000086,-0.05361756655062479
ACH-000087,0.20895459391273247
ACH-000092,0.0680288572355953
ACH-000095,-0.02923180072824158
ACH-000097,0.015543109798202625
ACH-000098,-0.0040922755544253704
ACH-000099,0.016766609570465916
ACH-000108,0.046913659925763636
ACH-000113,0.024472661010532998
ACH-000116,0.03422908930649305
ACH-000118,0.06626418360410949
ACH-000120,-0.05719869900497401
ACH-000123,-0.07125513676286904
ACH-000127,0.040605485924209615
ACH-000128,0.03912324654997173
ACH-000132,0.1025511590603466
ACH-000133,0.12721268710150588
ACH-000137,0.0799857733223354
ACH-000138,0.05902015238957455
ACH-000142,0.10260659184635136
ACH-000143,0.042428099202960194
ACH-000146,0.050191903017983916
ACH-000148,0.03189264903803177
ACH-000150,0.08219890976067334
ACH-000152,-0.008988513104990912
ACH-000153,-0.11607316098165907
ACH-000159,0.1086417591194444
ACH-000160,0.056712760496465016
ACH-000163,0.11741917789964418
ACH-000167,-0.12233338259489028
ACH-000168,0.03561384770839286
ACH-000169,0.018905843565463192
ACH-000178,-0.07025033564895737
ACH-000183,-0.09781407266122094
ACH-000188,0.03749024015606338
ACH-000189,-0.1446748158529087
ACH-000190,-0.1376125995258792
ACH-000198,0.004432308485510717
ACH-000203,0.03875344395892245
ACH-000204,-0.011878864896251272
ACH-000206,0.16301562663403915
ACH-000207,0.07085290125631484
ACH-000208,0.06893923742527397
ACH-000210,-0.012199302539688154
ACH-000211,0.01677107642957354
ACH-000215,0.09352776995552284
ACH-000221,0.11249632503073256
ACH-000222,0.03824564117540822
ACH-000223,0.11221713992244492
ACH-000226,-0.0308772930220619
ACH-000227,0.024346080533739697
ACH-000228,0.05610378480516237
ACH-000231,0.05378353194904648
ACH-000232,-0.09009393433397628
ACH-000233,0.13434747073897113
ACH-000234,-0.005935885258806124
ACH-000235,0.026397904861671675
ACH-000237,0.04346318959632178
ACH-000238,-0.06293824131191393
ACH-000242,-0.19538751249720335
ACH-000243,0.03350633591755451
ACH-000244,0.022000251532287168
ACH-000246,0.04683474215530431
ACH-000248,0.15234534725427434
ACH-000250,0.021231439361511367
ACH-000251,-0.1955096059537808
ACH-000252,-0.01484097810990854
ACH-000253,-0.031948927743215866
ACH-000255,-0.007177587997931509
ACH-000256,-0.057337398160224026
ACH-000257,0.17410869406011495
ACH-000258,0.10354697450492956
ACH-000259,0.02834759429016242
ACH-000260,-0.037239268810143215
ACH-000261,-0.0010568125343074144
ACH-000262,0.1752734726503207
ACH-000263,0.22363222244391967
ACH-000264,0.07356909149526401
ACH-000265,0.09047150978514096
ACH-000266,-0.06831474027615797
ACH-000272,0.045026032389956935
ACH-000274,0.025053646875693787
ACH-000277,0.16928549857825684
ACH-000278,0.006986596174586319
ACH-000279,0.07365589579307179
ACH-000280,0.1329242484075611
ACH-000281,-0.0824934146031939
ACH-000288,0.07058200145689325
ACH-000291,0.0556226232017363
ACH-000293,-0.01089753329424191
ACH-000294,0.05481909832155933
ACH-000295,-0.07872730955735736
ACH-000296,0.1492409749389245
ACH-000302,0.036326722992321536
ACH-000304,0.013468112848703627
ACH-000307,0.02300793746580367
ACH-000308,0.06851462823090444
ACH-000310,0.02658090898151069
ACH-000311,0.13314105572460244
ACH-000312,0.09569558578306696
ACH-000315,0.12844284158806346
ACH-000316,0.0012557282562551911
ACH-000317,-0.015599391265645237
ACH-000318,0.1052396969458009
ACH-000319,0.052570603299684535
ACH-000320,-0.009539610143935692
ACH-000322,-0.06077360044427128
ACH-000323,-0.025418926893589943
ACH-000324,-0.01403332676004264
ACH-000329,0.019152327331084757
ACH-000330,0.0336739023298627
ACH-000331,-0.08313280531187785
