,CLOCK (9575)
ACH-000004,0.2818643695156613
ACH-000005,0.3392402219769109
ACH-000007,0.3479343898422179
ACH-000009,0.2106175708595816
ACH-000011,0.16422412444695325
ACH-000012,0.2178571154321149
ACH-000013,0.12102654385538142
ACH-000014,0.228935048667034
ACH-000015,0.1771913538778002
ACH-000017,0.19609940975064194
ACH-000018,0.2685181735675469
ACH-000019,0.20741541929528184
ACH-000021,0.32265466678743865
ACH-000022,0.2510030679791587
ACH-000025,0.23301985881855994
ACH-000028,0.20884943239089604
ACH-000030,0.13699361798498294
ACH-000035,0.18986349851843068
ACH-000036,0.3640487683111233
ACH-000037,0.3301616459985898
ACH-000039,0.17090208324455788
ACH-000040,0.18211586007390607
ACH-000041,0.19118612904257493
ACH-000042,0.2521220130144901
ACH-000045,0.1384524605420181
ACH-000047,0.1339413104977505
ACH-000052,0.29259523603164883
ACH-000053,0.34283553560800833
ACH-000054,0.29267719247231466
ACH-000055,0.27764789736148915
ACH-000060,0.06711518119702277
ACH-000067,0.20116296193920216
ACH-000070,0.4036996142294632
ACH-000075,0.1227969439477709
ACH-000078,0.24686604495998604
ACH-000082,0.1826938224653716
ACH-000085,0.3512718868516455
ACH-000086,0.1851246600630569
ACH-000087,0.4216832434764293
ACH-000092,0.2264792055852084
ACH-000095,0.19776518926159584
ACH-000097,0.19457902286962867
ACH-000098,0.13624727072294696
ACH-000099,0.2341408798650971
ACH-000108,0.14714328008394648
ACH-000113,0.23594898231779954
ACH-000116,0.23469095769466106
ACH-000118,0.22757295684399795
ACH-000120,0.19838018661420415
ACH-000123,0.20333724763945546
ACH-000127,0.21939105683789192
ACH-000128,0.30435570045159804
ACH-000132,0.2414420485494987
ACH-000133,0.15855832688170565
ACH-000137,0.1371142079123971
ACH-000138,0.2754809143290337
ACH-000142,0.2657905917647653
ACH-000143,0.12518114954429552
ACH-000146,0.22102106966179325
ACH-000148,0.2668982815795604
ACH-000150,0.2664194443953896
ACH-000152,0.2332185065841309
ACH-000153,0.2589167709965427
ACH-000159,0.2107867429592177
ACH-000160,0.1430638370108066
ACH-000163,0.3256573566987693
ACH-000167,0.10706835420750496
ACH-000168,0.22437380144048835
ACH-000169,0.20131227775548693
ACH-000178,0.1983471246736363
ACH-000183,0.2933176218157397
ACH-000188,0.14265679162813633
ACH-000189,0.36104861036507946
ACH-000190,0.29625091232266365
ACH-000198,0.2819780214528011
ACH-000203,0.2979202676729492
ACH-000204,0.35975528953739866
ACH-000206,0.3344710605184124
ACH-000207,0.2160871730794493
ACH-000208,0.119864589525221
ACH-000210,0.2701341826588505
ACH-000211,0.15190966654342056
ACH-000215,0.22074203581566404
ACH-000221,0.1604293748196361
ACH-000222,0.2082934543303308
ACH-000223,0.21312430012183148
ACH-000226,0.2501688227437264
ACH-000227,0.16870116166261442
ACH-000228,0.10373395351229897
ACH-000231,0.036653446992720266
ACH-000232,0.2652095239459557
ACH-000233,0.32834099517492044
ACH-000234,0.14882955116450913
ACH-000235,0.19664548201238194
ACH-000237,0.21820551284673545
ACH-000238,0.19570806316199504
ACH-000242,0.4454523363844348
ACH-000243,0.1362190894822592
ACH-000244,0.2331688242875577
ACH-000246,0.19797596614097154
ACH-000248,0.13818812464157515
ACH-000250,0.23829879143854366
ACH-000251,0.19098293855556306
ACH-000252,0.11815128087069887
ACH-000253,0.1536015848693013
ACH-000255,0.17683961974047452
ACH-000256,0.25809269622540604
ACH-000257,0.3327563646791771
ACH-000258,0.18532991812887747
ACH-000259,0.24182734688710064
ACH-000260,0.16216923330010036
ACH-000261,0.19294512891695467
ACH-000262,0.3274381901308119
ACH-000263,0.28012468171316923
ACH-000264,0.23163018589079185
ACH-000265,0.291008264985987
ACH-000266,0.2018856391365999
ACH-000272,0.2389672769971957
ACH-000274,0.20263788503477487
ACH-000277,0.2483621232855023
ACH-000278,0.2524150851989305
ACH-000279,0.2538152389198504
ACH-000280,0.04260883417267891
ACH-000281,0.14840796370047066
ACH-000288,0.22810787699180202
ACH-000291,0.13325834147031654
ACH-000293,0.10576025714153804
ACH-000294,0.2580172698766525
ACH-000295,0.2897892162561165
ACH-000296,0.3180470569238993
ACH-000302,0.19207332125907664
ACH-000304,0.054003587938247735
ACH-000307,0.20304152375912848
ACH-000308,0.2456662323221141
ACH-000310,0.2257480713038672
ACH-000311,0.2270216968778433
ACH-000312,0.23834417504396055
ACH-000315,0.14144465938927514
ACH-000316,0.267128420190605
ACH-000317,0.3171530986671433
ACH-000318,0.21460722261720366
ACH-000319,0.2339307926493437
ACH-000320,0.2000224685614286
ACH-000322,0.15135041118403547
ACH-000323,0.16396690965790295
ACH-000324,0.1989551428605588
ACH-000329,0.17886793662926356
ACH-000330,0.22362049446334964
ACH-000331,0.238303150652331
ACH-000332,0.1810371282288684
ACH-000334,0.5625076281046871
ACH-000335,0.26028414053171545
ACH-000336,0.22964572431468866
ACH-000337,-0.036869213975275095
ACH-000338,0.4402837454335012
ACH-000339,0.21081443021338586
ACH-000341,0.1958693970090242
ACH-000348,0.19836964994845024
ACH-000350,0.06677854898508978
ACH-000352,0.19013979581591603
ACH-000356,0.08240028752585367
ACH-000361,0.2804690843157001
ACH-000362,0.1085773446559736
ACH-000363,0.10335580085681773
ACH-000364,0.2550813736357805
ACH-000365,0.24129300967075404
ACH-000366,0.2318232652000735
ACH-000368,0.20043176848977268
ACH-000374,0.18634789116456066
ACH-000375,0.25212487023007857
ACH-000376,0.3315634886473625
ACH-000381,0.17213556639555894
ACH-000383,0.16621953563994926
ACH-000387,0.2343407108582153
ACH-000389,0.3291522941413051
ACH-000390,0.1300416197699998
ACH-000393,0.2640575786981013
ACH-000395,0.13205292284411835
ACH-000396,0.2745560550572771
ACH-000397,0.18262860914453924
ACH-000401,0.19347765156719887
ACH-000402,0.07355366433254633
ACH-000403,0.10048927402089003
ACH-000404,0.2807485530034477
ACH-000406,0.17576231865825526
ACH-000407,0.2837833527792075
ACH-000408,0.3667551933022923
ACH-000410,0.20117033836509413
ACH-000411,0.20913960024682746
ACH-000414,0.25152336657660457
ACH-000415,0.17502043477233128
ACH-000416,0.2372902284070276
ACH-000420,0.21924352134346264
ACH-000421,0.2242458620423204
ACH-000424,0.23842031521643836
ACH-000425,0.1433133533477439
ACH-000426,0.11049068672248866
ACH-000427,0.17406810037211712
ACH-000433,0.2612219569122892
ACH-000435,0.1928942876818379
ACH-000436,0.2650540709167595
ACH-000444,0.2239935531016833
ACH-000445,0.21575419821795708
ACH-000448,0.23505861738104525
ACH-000450,0.3185807954499771
ACH-000452,0.18791512731466706
ACH-000454,0.23185730309191416
ACH-000458,0.20766792803397824
ACH-000459,0.2661621104102215
ACH-000460,0.12007238078582776
ACH-000461,0.013943116610038438
ACH-000463,0.13125099474681928
ACH-000464,0.27539077147068397
ACH-000466,0.19487835983133256
ACH-000467,0.251035609083382
ACH-000468,0.2419520523618754
ACH-000469,0.33965700349339545
ACH-000470,0.1159401611278099
ACH-000471,0.1633746993998499
ACH-000472,0.2772377479299365
ACH-000473,0.19848742176395728
ACH-000475,0.2231172369018536
ACH-000476,0.2584307618041922
ACH-000477,0.2764676839701287
ACH-000479,0.19468198574078016
ACH-000480,0.2711971978710729
ACH-000481,0.20598858793099606
ACH-000483,0.2371000842818865
ACH-000484,0.2483644981615329
ACH-000485,0.2294293722124368
ACH-000486,0.3090601924550627
ACH-000487,0.20768677054439044
ACH-000488,0.18414567362731366
ACH-000490,-0.0028128918228394625
ACH-000491,0.19075481256486174
ACH-000495,0.18747294804899245
ACH-000496,0.16953836253273213
ACH-000499,0.3853676587301931
ACH-000500,0.053492702012689235
ACH-000502,0.13570145638860773
ACH-000503,0.04186164526755039
ACH-000505,0.14931731000605525
ACH-000507,0.06531907804999645
ACH-000510,0.17460159997423166
ACH-000511,0.1688729587502455
ACH-000512,0.3098727764242273
ACH-000516,0.1894706167591033
ACH-000517,0.19569910537028687
ACH-000518,0.3123748786456756
ACH-000520,0.24326142270035425
ACH-000521,0.2715664986780506
ACH-000522,0.2338195226743469
ACH-000524,0.14473354984250075
ACH-000527,0.1784826034261024
ACH-000528,0.17049776359930596
ACH-000537,0.3037484812698381
ACH-000541,0.2485273691755357
ACH-000542,0.2684073516730425
ACH-000544,0.2577673900000993
ACH-000545,0.29260653676248544
ACH-000547,0.24145275269305624
ACH-000548,0.16449936550473548
ACH-000549,0.12102385184532567
ACH-000550,0.2359658853883347
ACH-000552,0.1534571281407063
ACH-000556,0.16433629737849506
ACH-000557,0.2290917642361208
ACH-000569,0.3152597571243058
ACH-000570,0.19374456015742691
ACH-000571,0.3519805088492714
ACH-000573,0.21342966532712407
ACH-000576,0.2392401732579174
ACH-000579,0.03439127478985735
ACH-000580,0.28698900050065834
ACH-000584,0.27936678599200365
ACH-000585,0.2490083615104257
ACH-000588,0.26912194182829624
ACH-000589,0.18931338964634672
ACH-000591,0.10957556419810124
ACH-000593,0.20664104712965406
ACH-000600,0.2978878408984444
ACH-000601,0.11690210009009475
ACH-000605,0.2426569981677047
ACH-000606,0.13306215095111712
ACH-000608,0.13851227087391554
ACH-000614,0.2616500800698348
ACH-000616,0.17975121083727535
ACH-000618,0.12867426158033374
ACH-000619,0.17361060279999854
ACH-000620,0.21237779643600335
ACH-000621,0.24416016334722665
ACH-000622,0.2178159857147737
ACH-000623,0.11391443937540616
ACH-000624,0.18218194810778574
ACH-000627,0.20556725391528244
ACH-000630,0.15586033034221994
ACH-000631,0.34638548449238693
ACH-000632,0.2245168552125404
ACH-000633,0.2540802115695671
ACH-000637,0.2820241489579858
ACH-000638,0.15728700315762476
ACH-000646,0.13962955792906687
ACH-000647,0.15939453155895916
ACH-000648,0.20896618638517048
ACH-000649,0.19739434016983975
ACH-000651,0.1858010596609144
ACH-000652,0.2245396339079242
ACH-000653,0.22413186714614725
ACH-000657,0.2633453478575033
ACH-000658,0.22489648338324386
ACH-000661,0.18127301854931369
ACH-000662,0.07756402968144754
ACH-000663,0.13102708558695514
ACH-000665,0.18712221607888632
ACH-000671,0.09940329311162194
ACH-000672,0.042304185996853774
ACH-000673,0.14125507884972885
ACH-000676,0.19717866854187505
ACH-000677,0.1970416825394683
ACH-000681,0.2962111214991974
ACH-000683,0.24538815490054197
ACH-000684,0.3567037332635765
ACH-000688,0.0847710934387825
ACH-000693,0.1819701614041932
ACH-000694,0.2294107572553185
ACH-000695,0.3417361972485697
ACH-000696,0.18887097587198384
ACH-000697,0.2588841507665746
ACH-000699,0.16415726288504634
ACH-000701,0.1245431364258846
ACH-000706,0.32323676728409245
ACH-000711,0.14634566483818076
ACH-000713,0.1597865479553408
ACH-000714,0.15260802787759753
ACH-000718,0.19575132807803888
ACH-000720,0.1670735278061887
ACH-000721,0.2708214585785644
ACH-000724,0.3029982700146221
ACH-000725,0.2870982863201006
ACH-000732,0.15853980955563673
ACH-000734,0.23211614571266656
ACH-000735,0.2016953699780258
ACH-000736,0.20607410885581595
ACH-000738,0.24981121667792774
ACH-000746,0.1927144090473568
ACH-000747,0.2895274734367654
ACH-000748,0.15543911490121215
ACH-000753,0.26462821285837584
ACH-000756,0.2155124960926621
ACH-000757,0.19658812716232596
ACH-000758,0.10442209494109383
ACH-000760,0.26005881333045044
ACH-000762,0.20919464427191
ACH-000763,0.208602534840334
ACH-000764,0.2431110750292771
ACH-000765,0.2257519937496585
ACH-000766,0.24824033250623226
