,RASL11B (65997)
ACH-000004,-0.27910450160489203
ACH-000005,-0.05890115879849399
ACH-000007,-0.07589074831337084
ACH-000009,0.055914632912613435
ACH-000011,-0.16840586894445042
ACH-000012,-0.07589461032492252
ACH-000013,0.09377900514185508
ACH-000014,0.05090810641373546
ACH-000015,-0.21286627694066412
ACH-000017,-0.046496251004130434
ACH-000018,-0.12264018037533475
ACH-000019,0.17401280414183315
ACH-000021,-0.002892233990384498
ACH-000022,-0.008816281659997203
ACH-000025,-0.13238508934994775
ACH-000028,0.030949163146249813
ACH-000030,-0.12781101595594194
ACH-000035,-0.03052629631979213
ACH-000036,0.16590548209578188
ACH-000037,-0.08955988536753301
ACH-000039,0.04133736805743953
ACH-000040,-0.1221983201688622
ACH-000041,0.12646183684133408
ACH-000042,0.03219596989968824
ACH-000045,-0.12376597265691053
ACH-000047,-0.026016362660393942
ACH-000052,0.05129668903462535
ACH-000053,0.023879149112501948
ACH-000054,0.019949401327762743
ACH-000055,-0.055124245515237535
ACH-000060,0.1073413434946318
ACH-000067,0.078346581731206
ACH-000070,-0.2726979065754752
ACH-000075,-0.11484043669459615
ACH-000078,-0.11586139489090536
ACH-000082,0.038506655035245634
ACH-000085,0.17236167701177568
ACH-000086,0.20799817429296247
ACH-000087,0.3099775790246361
ACH-000092,0.018425649693769204
ACH-000095,-0.12782559414218164
ACH-000097,-0.1224397945626747
ACH-000098,-0.057957046384308715
ACH-000099,0.011315132687483052
ACH-000108,0.05113816359114552
ACH-000113,0.06095183761846131
ACH-000116,-0.04747064519762994
ACH-000118,-0.025432572446434376
ACH-000120,0.090464715387404
ACH-000123,-0.05309756228707186
ACH-000127,-0.09203115710901873
ACH-000128,-0.0488231650214633
ACH-000132,-0.12838555481904507
ACH-000133,-0.10022092565906653
ACH-000137,-0.05140142537672595
ACH-000138,0.16472078642419036
ACH-000142,0.048977319169017625
ACH-000143,-0.04712502809062285
ACH-000146,-0.10070771410083937
ACH-000148,-0.11468057045764335
ACH-000150,0.01433746430815414
ACH-000152,0.05057615043869692
ACH-000153,-0.2731403211152705
ACH-000159,-0.03392783876895484
ACH-000160,-0.112995816970887
ACH-000163,-0.08680882450377762
ACH-000167,0.0889279129989584
ACH-000168,0.00817353432679307
ACH-000169,0.10024472667915027
ACH-000178,-0.00823701328033965
ACH-000183,0.0323088579218711
ACH-000188,-0.0682939302749002
ACH-000189,0.016798691627968584
ACH-000190,-0.20051978078572108
ACH-000198,0.11205395898582723
ACH-000203,-0.024155451892242347
ACH-000204,-0.2412912556180111
ACH-000206,-0.3611494091243333
ACH-000207,-0.0774287036994769
ACH-000208,-0.27428230392099884
ACH-000210,-0.30887134440262864
ACH-000211,-0.10709756585092536
ACH-000215,-0.13282396425303825
ACH-000221,-0.09508707376629512
ACH-000222,0.161991833926043
ACH-000223,-0.10771657554485436
ACH-000226,-0.2319521273505286
ACH-000227,-0.08508380911097953
ACH-000228,-0.1068359151456877
ACH-000231,-0.1039485504707107
ACH-000232,-0.025732930678445568
ACH-000233,-0.041945640918531375
ACH-000234,-0.001237727268760114
ACH-000235,-0.07401397113146642
ACH-000237,0.014366865117876982
ACH-000238,0.05450341081258233
ACH-000242,-0.4162936060922895
ACH-000243,-0.014681909267659981
ACH-000244,-0.004506862634634775
ACH-000246,-0.04042213563238471
ACH-000248,-0.1246857851007752
ACH-000250,0.0436071351750962
ACH-000251,-0.0029129226782903827
ACH-000252,-0.07787227397379445
ACH-000253,-0.06418946584843564
ACH-000255,-0.28316300435803643
ACH-000256,0.161737506734238
ACH-000257,0.4149883839860555
ACH-000258,0.09377141303489103
ACH-000259,0.03832487197584309
ACH-000260,-0.09333126142397476
ACH-000261,-0.04215854331313714
ACH-000262,0.05715694391140201
ACH-000263,-0.8070530637906301
ACH-000264,-0.05021419794194719
ACH-000265,-0.014621217708838284
ACH-000266,0.08825168085650809
ACH-000272,-0.0497655300472427
ACH-000274,-0.024356301976638385
ACH-000277,0.11986187956221765
ACH-000278,0.11706166165764795
ACH-000279,0.03349310501409767
ACH-000280,0.10706436545800303
ACH-000281,0.07205327758751225
ACH-000288,-0.06973714844651446
ACH-000291,0.055137526158723374
ACH-000293,0.07335276236007171
ACH-000294,0.10533590579799054
ACH-000295,0.3912544144478099
ACH-000296,0.03274852228316138
ACH-000302,-0.08656392240659896
ACH-000304,-0.16655738273899548
ACH-000307,0.0048847790410028544
ACH-000308,0.03256559121722854
ACH-000310,-0.18011292053232694
ACH-000311,0.035839051815532104
ACH-000312,0.034643790008197284
ACH-000315,0.038136283812585325
ACH-000316,0.0761235902814233
ACH-000317,0.013442234897557066
ACH-000318,0.053498342204250884
ACH-000319,0.0987982805260001
ACH-000320,0.1007218480610956
ACH-000322,-0.1373866993809218
ACH-000323,-0.2342516683181447
ACH-000324,0.03371987150884879
ACH-000329,-0.044489162909512034
ACH-000330,-0.09251686575354934
ACH-000331,-0.044328581186112014
ACH-000332,0.013632006566109314
ACH-000334,-0.08101847345143955
ACH-000335,-0.1657809952155011
ACH-000336,0.403731025957394
ACH-000337,-0.0776560721704766
