,DCLRE1B (64858)
ACH-000322,-0.9917799052504556
ACH-000323,-0.5416235527102738
ACH-000324,-1.0311304076829009
ACH-000329,-0.9880221828161856
ACH-000330,-0.440428053694444
ACH-000331,-0.7252203282205076
ACH-000332,-0.5605826651039011
ACH-000334,-0.39045752389855737
ACH-000335,-0.9358435003729322
ACH-000336,-0.4858507987021932
ACH-000337,-0.4565255635413442
ACH-000338,-0.9903522193375086
ACH-000339,-1.1284148702068568
ACH-000341,-1.106016740639398
ACH-000348,-1.079150285760219
ACH-000350,-0.7384271471247346
ACH-000352,-0.4748406910306127
ACH-000356,-1.0228212070625131
ACH-000361,-1.106354613998403
ACH-000362,-0.9648556558843588
ACH-000363,-0.4921545542866661
ACH-000364,-0.9175896970487676
ACH-000365,-0.8050474688776276
ACH-000366,-0.9125422543197804
ACH-000368,-1.0392676323861032
ACH-000374,-0.4462745795596799
ACH-000375,-1.122854896829768
ACH-000376,-1.0832571147692092
ACH-000381,-1.089923653111993
ACH-000383,-0.6232055514790371
ACH-000387,-0.3348477770654755
ACH-000389,-0.9301551556382384
ACH-000390,-0.6568810037221531
ACH-000393,-0.6219618776640254
ACH-000395,-0.2543216606891308
ACH-000396,-0.959548850978486
ACH-000397,-0.3838194244006101
ACH-000401,-0.7431487802546457
ACH-000402,-0.4847612825710398
ACH-000403,-0.7863318928279066
ACH-000404,-1.2086686848511017
ACH-000406,-0.2810825749873829
ACH-000407,-0.7327375490621638
ACH-000408,-0.4539140156395229
ACH-000410,-1.3511170246453177
ACH-000411,-1.2658293319898504
ACH-000414,-1.043559931889504
ACH-000415,-0.44459086463684605
ACH-000416,-0.4075784212702358
ACH-000420,-0.9052005299173934
ACH-000421,-0.3598810747006431
ACH-000424,-0.646633897698522
ACH-000425,-0.6760300989336931
ACH-000426,-0.10030689120761907
ACH-000427,-0.6977187214410414
ACH-000433,-0.5283464402617957
ACH-000435,-0.7956062268251105
ACH-000436,-0.5674859804973224
ACH-000444,-0.7363103617473918
ACH-000445,-0.8896947021070835
ACH-000448,-0.5096692938513265
ACH-000450,-0.8020489881228663
ACH-000452,-0.4812262544993921
ACH-000454,-0.5979050791203735
ACH-000458,-0.5258897372716187
ACH-000459,-0.834186374062351
ACH-000460,-1.1037415280189986
ACH-000461,-0.7565934906888783
ACH-000463,-1.0516672227123636
ACH-000464,-0.7651373618171079
ACH-000466,-0.6246390643952467
ACH-000467,-0.579573615837775
ACH-000468,-0.8299907989754928
ACH-000469,-0.8534650747741834
ACH-000470,-0.8760710207814512
ACH-000471,-0.7189937426310475
ACH-000472,-0.6789148621902927
ACH-000473,-0.6060338919397611
ACH-000475,-0.558460192588474
ACH-000476,-0.5758398212584275
ACH-000477,-0.860021265200679
ACH-000479,-0.8112642773242441
ACH-000480,-0.5669262724768467
ACH-000481,-0.6807768983072691
ACH-000483,-0.6185482889596775
ACH-000484,-0.5902454274755811
ACH-000485,-0.816830407873795
ACH-000486,-0.6348198697792654
ACH-000487,-0.7519303182234669
ACH-000488,-0.29253903935066256
ACH-000490,-0.4593103808082794
ACH-000491,-0.4408453097285924
ACH-000495,-1.0290479514647464
ACH-000496,-0.5611527982519362
ACH-000499,-0.8507189001729232
ACH-000500,-0.5396627912418481
ACH-000502,-1.109207222352675
ACH-000503,-0.6856116549711494
ACH-000505,-0.9178077474433384
ACH-000507,-0.4708429335580199
ACH-000510,-0.3812504637860431
ACH-000511,-0.7177945864531139
ACH-000512,-0.33363470716587584
ACH-000516,-0.5739738614199275
ACH-000517,-0.5248717611930069
ACH-000518,-0.4817861049800513
ACH-000520,-1.0632512685076303
ACH-000521,-0.5754738986719289
ACH-000522,-0.6863717395395451
ACH-000524,-0.3620041827342385
ACH-000527,-0.5761244697374702
ACH-000528,-0.7832682776127724
ACH-000537,-0.6375418009070846
ACH-000541,-0.22039813712275225
ACH-000542,-0.8501723555933419
ACH-000544,-0.4132121556660884
ACH-000545,-0.6396496472329671
ACH-000547,-0.667911005829024
ACH-000548,-0.7296409900546954
ACH-000549,-0.976242159734536
ACH-000550,-0.5248409313843924
ACH-000552,-0.8477842304927901
ACH-000556,-0.35544626719511097
ACH-000557,-0.5290599710411468
ACH-000569,-0.7476252127281718
ACH-000570,-0.8022825843358723
ACH-000571,-0.9050659955983584
ACH-000573,-0.6257925880228679
ACH-000576,-0.4259834290639067
ACH-000579,-0.8604116095788711
ACH-000580,-1.4261493414638378
ACH-000584,-0.4188958192864739
ACH-000585,-0.6401228629408791
ACH-000588,-0.8351344233830941
ACH-000589,-0.29943188009990074
ACH-000591,-0.8755024522605179
ACH-000593,-0.4176458063482305
ACH-000600,-0.7961799116649863
ACH-000601,-0.8205317412138573
ACH-000605,-0.8527386717449126
ACH-000606,-0.5285341282319516
ACH-000608,-0.6575580236859346
ACH-000614,-0.7123493177577583
ACH-000616,-0.8241753789827126
ACH-000618,-0.4225085775498075
ACH-000619,-0.7216495115866992
ACH-000620,-0.6730286701514799
ACH-000621,-0.6408557762668293
ACH-000622,-1.0163287292668235
ACH-000623,-1.0795253063226478
ACH-000624,-0.6264732764533879
ACH-000627,-0.848654922739173
ACH-000630,-0.4255560112119365
ACH-000631,-0.5760485839241568
ACH-000632,-0.8042594880198747
ACH-000633,-0.5268691732631882
ACH-000637,-0.4093286143254137
ACH-000638,-0.30892114346677313
ACH-000646,-0.2216806512493906
ACH-000647,-0.7509799921804773
ACH-000648,-1.2156958272570833
ACH-000649,-0.5857767229655291
ACH-000651,-0.2442681754741397
ACH-000652,-0.7140168728206093
ACH-000653,-0.40564171474201016
ACH-000657,-0.924005223361609
ACH-000658,-0.12927281605790494
ACH-000661,-0.911190624562464
ACH-000662,-0.5561057963187127
ACH-000663,-0.5493135346697459
ACH-000665,-0.4520440692704695
ACH-000671,-0.29642603158196323
ACH-000672,-0.7055807548636943
ACH-000673,-0.6762082283713892
ACH-000676,-0.8458253068964559
ACH-000677,-0.4789347876518485
ACH-000681,-1.0956313961719957
ACH-000683,-1.0023208210919934
ACH-000684,-1.1021694647171156
ACH-000688,-1.027688837317164
ACH-000693,-0.3270930210430362
ACH-000694,-0.17240988916830804
ACH-000695,-0.6003200562787293
ACH-000696,-0.7457914927649234
ACH-000697,-0.8584005711892164
ACH-000699,-0.6399881422793258
ACH-000701,-0.7588410451759651
ACH-000706,-0.8742794751639478
ACH-000711,-0.3739173731379063
ACH-000713,-0.562769501698787
ACH-000714,-0.2677488207460737
ACH-000718,-0.4364760437114095
ACH-000720,-0.7512312764146071
ACH-000721,-0.5278319126971618
ACH-000724,-0.7417508488708651
ACH-000725,-0.5083718333059308
ACH-000732,-0.5488979421088201
ACH-000734,-0.5321910625503559
ACH-000735,-0.4418327662696455
ACH-000736,-0.8105515029790421
ACH-000738,-0.4470300480202936
ACH-000746,-0.5788973650560684
ACH-000747,-1.0252369728561421
ACH-000748,-0.8531731382679066
ACH-000753,-0.5845952197720428
ACH-000756,-1.5612247775340051
ACH-000757,-0.6768033392092982
ACH-000758,-0.6309245926584128
ACH-000760,-0.4638203854536429
ACH-000762,-0.8267712879269435
ACH-000763,-0.22352620648967453
ACH-000764,-0.8031791045192972
ACH-000765,-0.8763340750894615
ACH-000766,-0.6799292076417887
ACH-000767,-0.410045397184546
ACH-000768,-0.9681289021255656
ACH-000769,-0.4036661499133134
ACH-000770,-0.6832219859911437
ACH-000771,-0.4863730553896176
ACH-000773,-0.6510367792864277
ACH-000776,-0.5591477536703164
ACH-000777,-0.5543646884162206
ACH-000778,-0.8325722726901489
ACH-000781,-0.6538599700968727
ACH-000782,-0.3249076492144717
ACH-000783,-0.7955894487004432
ACH-000784,-0.4262013494411347
ACH-000785,-1.0333309308234524
ACH-000787,-0.6663948873739689
ACH-000788,-0.7563330963482368
ACH-000791,-0.5091933453283036
ACH-000792,-0.8082601753464185
ACH-000794,-0.9869675727806
ACH-000796,-0.6209263944829441
ACH-000798,-0.615040634466033
ACH-000799,-0.6650505447212552
ACH-000800,-0.5754372624173221
ACH-000802,-0.4246571898302685
ACH-000804,-0.5698517656169441
ACH-000805,-0.7485454611919282
ACH-000809,-0.534767264395858
ACH-000810,-1.47606085945569
ACH-000811,-0.5381115698230812
ACH-000817,-0.4766721445421798
ACH-000819,-0.3272721374356805
ACH-000820,-0.8262972377690938
ACH-000821,-0.4787094832283977
ACH-000822,-0.6168771136370181
ACH-000823,-0.5331508476114356
ACH-000824,-0.5511223499867185
ACH-000827,-0.7482152337784237
ACH-000829,-0.6979312329584979
ACH-000831,-0.4929235059915818
ACH-000832,-0.6431657143876985
ACH-000833,-0.49945126113618105
ACH-000834,-0.8257203592526386
ACH-000835,-0.6129116552648182
ACH-000836,-0.4554570441952476
ACH-000837,-0.7830054553635821
ACH-000838,-0.7256021004121439
ACH-000839,-0.5787765078014615
ACH-000840,-0.6357054963188585
ACH-000841,-0.5819271960850819
ACH-000843,-0.4162736880535021
ACH-000846,-0.5028905039373227
ACH-000847,-0.3926534579295215
ACH-000848,-0.3973566031755705
ACH-000849,-1.386586033707687
ACH-000851,-0.5745513982176207
ACH-000855,-0.6994171883554416
ACH-000856,-1.067668305950678
ACH-000858,-0.5934031847689668
ACH-000859,-0.5573736355025893
ACH-000861,-0.6683427516614074
ACH-000862,-0.7339841035634023
ACH-000865,-0.4053438722851235
ACH-000866,-1.0956457938076931
ACH-000867,-0.7461817649519594
ACH-000869,-0.3900102043154263
ACH-000872,-0.9895522027787144
ACH-000873,-0.6440532155035787
ACH-000876,-0.6201256608345739
ACH-000878,-0.7391704903589023
ACH-000880,-1.0840239399933778
ACH-000881,-1.1169843315027044
ACH-000882,-1.0635786118647417
ACH-000884,-0.40156614460560186
ACH-000885,-1.1201798316736753
ACH-000887,-0.6112548250790117
ACH-000889,-0.2630361699236681
ACH-000896,-0.5799143388725907
ACH-000898,-0.6194413407220624
ACH-000900,-0.1954380715773283
ACH-000901,-0.6614595590005752
ACH-000905,-1.1610972480362485
ACH-000906,-0.5414862614851582
ACH-000907,-0.7593989908584863
ACH-000910,-0.2275503517603032
ACH-000911,-0.3487580618503744
ACH-000912,-0.30139994227687505
ACH-000913,-1.4303225403847506
ACH-000915,-0.6321932831318401
ACH-000916,-0.8922172252971622
ACH-000917,-0.6344555040442371
ACH-000920,-0.436379265284208
ACH-000921,-0.7757118275487842
ACH-000924,-0.9244433791255084
ACH-000926,-0.5327439863804367
ACH-000928,-1.1099829361364058
ACH-000929,-0.5787954460165701
ACH-000932,-0.9423255127457952
ACH-000935,-0.9901727475468222
ACH-000936,-0.982362315206925
ACH-000937,-0.3495022014952012
ACH-000938,-0.9621599397075496
ACH-000939,-0.5309684669360722
ACH-000941,-0.4119399136896853
ACH-000943,-0.6073277404845995
ACH-000946,-0.7857120392624948
ACH-000947,-1.2259205671749624
ACH-000948,-1.184094364726305
ACH-000950,-0.9858092294396608
ACH-000953,-0.6030783266832135
ACH-000954,-0.5529321270390043
ACH-000957,-1.0780396903432414
ACH-000958,-0.8855479734199209
ACH-000960,-0.7136929313339678
ACH-000963,-0.4766119384235663
ACH-000968,-1.4653940730520418
ACH-000969,-0.3209058621903288
ACH-000972,-0.5872285192253988
ACH-000973,-0.6272659984305983
ACH-000974,-0.6263050385448737
ACH-000978,-0.9355248108350436
ACH-000984,-0.6910102739499773
ACH-000986,-0.3075304383353143
ACH-000988,-0.7741545635478643
ACH-000993,-1.1901934386188748
ACH-000994,-0.3674346746284921
ACH-000996,-0.5144091674538716
ACH-001001,-0.6855324703723814
ACH-001020,-0.7406061684721656
ACH-001028,-0.3947316404237351
ACH-001031,-1.558597762655865
ACH-001038,-0.501172140704477
ACH-001048,-0.6226227953267873
ACH-001050,-0.6508754738186903
ACH-001053,-0.6082040518746075
ACH-001054,-0.8107148427129922
ACH-001061,-0.4033486735635248
ACH-001067,-0.9544476315438912
ACH-001075,-0.9543779898405526
ACH-001096,-0.6277859130648168
ACH-001111,-0.4634783451488778
ACH-001119,-0.8007905623472402
ACH-001128,-0.7745608802688569
ACH-001134,-0.4856926205017498
ACH-001151,-0.6053421946334806
ACH-001163,-0.3729282853476235
ACH-001164,-1.229226226592115
ACH-001183,-0.7849579589248185
ACH-001192,-0.727867022321767
ACH-001193,-0.803051681344324
ACH-001196,-0.5782509707367672
ACH-001197,-0.497181578695044
ACH-001205,-0.8806749865708756
ACH-001211,-0.9949629728428032
ACH-001212,-0.937719026035356
ACH-001228,-0.6432783479678216
ACH-001232,-1.3479812813768337
ACH-001239,-0.9756092597417634
ACH-001270,-0.7855967735090539
ACH-001274,-1.1114192235562772
ACH-001275,-0.8592856619344805
ACH-001277,-0.7315183433452094
ACH-001278,-1.1723347178309356
ACH-001280,-0.6468273298966651
ACH-001283,-0.8183354646683471
ACH-001289,-1.1375859969930373
ACH-001300,-1.032307273029074
ACH-001301,-0.7891952913175067
ACH-001302,-1.0423410978201817
ACH-001306,-0.6618724502988439
ACH-001318,-0.9135404174771946
ACH-001322,-0.4316669214791633
ACH-001328,-0.9771831624999454
ACH-001332,-0.6848680233646454
ACH-001336,-0.5635862306237804
ACH-001346,-0.6561504497583244
ACH-001353,-0.7031218083241644
ACH-001354,-0.8028870697216653
ACH-001367,-0.44275745769035024
ACH-001368,-0.3616251875117786
ACH-001374,-1.0604842349014487
ACH-001377,-1.3011588450394165
ACH-001380,-0.4657305023602302
ACH-001391,-0.5300643689667688
ACH-001408,-0.5932551043657889
ACH-001430,-0.7827613531541066
ACH-001431,-1.1478188116095125
ACH-001450,-0.9535722162990846
ACH-001496,-0.873531612785448
ACH-001500,-0.3679373452359406
ACH-001523,-0.4491562493122044
ACH-001532,-1.1851965375784077
ACH-001550,-0.2366410101312493
ACH-001552,-0.8553053970606498
ACH-001554,-0.9060988620212628
ACH-001654,-0.6510366059793639
ACH-001735,-0.1575272615520148
ACH-001736,-0.6406294101163642
ACH-001737,-0.22342733783786373
ACH-001740,-1.3352931386399576
ACH-001745,-1.2537498167031922
ACH-001765,-1.2304560493612104
