,SETDB1 (9869)
ACH-000222,-0.519475803050796
ACH-000223,-0.5679263278343492
ACH-000226,-0.4932815288392543
ACH-000227,-0.4445355349553221
ACH-000228,-0.5805722761041188
ACH-000231,-0.4268027062945807
ACH-000232,-0.6472347240246148
ACH-000233,-0.7543246940487025
ACH-000234,-0.4617763825078573
ACH-000235,-0.3623889406685391
ACH-000237,-0.3985469108196706
ACH-000238,-0.491849934953852
ACH-000242,-0.5243977407606235
ACH-000243,-0.7155262036976358
ACH-000244,-0.6912592015241651
ACH-000246,-0.17732384893806416
ACH-000248,-0.7931199941455348
ACH-000250,-0.3679226885201609
ACH-000251,-0.5954636787755753
ACH-000252,-0.8754676804369818
ACH-000253,-0.6838185159998198
ACH-000255,-0.21793641971433345
ACH-000256,-0.28582787217699457
ACH-000257,-0.2572930360098067
ACH-000258,-0.5556724435625228
ACH-000259,-0.3912169623435796
ACH-000260,-0.5956839622782233
ACH-000261,-0.5596056109756916
ACH-000262,0.1167137207830446
ACH-000263,-0.5631971874198547
ACH-000264,-0.6082494144633005
ACH-000265,-0.4723200322484204
ACH-000266,-0.5355078947265121
ACH-000272,-0.4349409334290383
ACH-000274,-0.5758563254460709
ACH-000277,-0.20116967706990405
ACH-000278,-0.5558306594630973
ACH-000279,-0.7895089115850689
ACH-000280,-0.5589537652682582
ACH-000281,-0.7945819614469904
ACH-000288,-0.3486330785511836
ACH-000291,-0.5957453481132543
ACH-000293,-0.2733753398433597
ACH-000294,-1.1683378809536809
ACH-000295,-0.8423547901545538
ACH-000296,-1.0723200924887526
ACH-000302,-0.185941951166716
ACH-000304,-0.4733411177773046
ACH-000307,-0.5699985711309021
ACH-000308,-0.6804632548570579
ACH-000310,-0.3742600455534228
ACH-000311,-0.6272564075249036
ACH-000312,-0.40679859292805737
ACH-000315,-0.3326553187634872
ACH-000316,-0.5398913442541292
ACH-000317,-0.4147031796864065
ACH-000318,-1.1080619964902585
ACH-000319,-0.2620035211145917
ACH-000320,0.05020819395982955
ACH-000322,-0.47358513544542
ACH-000323,-0.4422129898078659
ACH-000324,-0.2814779105727914
ACH-000329,-0.31527256886914945
ACH-000330,-0.5525921587268526
ACH-000331,-0.4760213806436853
ACH-000332,-0.5747535542618502
ACH-000334,-0.4807485046683405
ACH-000335,-0.6321239473048823
ACH-000336,-0.6590701975090761
ACH-000337,-0.6192546950797353
ACH-000338,-0.6008359393354501
ACH-000339,-0.30803100798576394
ACH-000341,-0.7328150194528728
ACH-000348,-0.4927180470844704
ACH-000350,-0.8541577509056737
ACH-000352,-0.8524685565889816
ACH-000356,-0.5791940269449128
ACH-000361,-0.6765988194837946
ACH-000362,-0.9917403698873104
ACH-000363,-0.7315784564878218
ACH-000364,-0.2314603634916671
ACH-000365,-0.7018311252242991
ACH-000366,-0.5777137603168426
ACH-000368,-0.4586655262242233
ACH-000374,-0.5566500927835215
ACH-000375,-0.2388523149366349
ACH-000376,-0.5170568444777318
ACH-000381,-0.3124965998448846
ACH-000383,-0.39215428071503006
ACH-000387,-0.32921462344496205
ACH-000389,-0.6875162046904614
ACH-000390,-0.4106061037810318
ACH-000393,-0.4769485253757933
ACH-000395,-0.6052605602547694
ACH-000396,-0.5224110432128111
ACH-000397,-0.7948796290375365
ACH-000401,-0.4102986297450274
ACH-000402,-0.6246282731812836
ACH-000403,-0.4878444927902884
ACH-000404,-0.4434874595656006
ACH-000406,-1.1221372678420771
ACH-000407,-0.5964524583021277
ACH-000408,-0.8934286162309341
ACH-000410,-0.3945112202807769
ACH-000411,-0.2758980166303159
ACH-000414,-0.33292424555855743
ACH-000415,-0.6698448504935028
ACH-000416,-0.362174127541102
ACH-000420,-0.36270879839373
ACH-000421,-0.5496591941086976
ACH-000424,-0.60281137297745
ACH-000425,-0.6076257766829171
ACH-000426,-0.9835794462615978
ACH-000427,-0.2797359362896717
ACH-000433,-0.2747594096860513
ACH-000435,-0.4193249061929016
ACH-000436,-0.5967100123641766
ACH-000444,-0.462123370755446
ACH-000445,-0.5234605709005722
ACH-000448,-0.6223271848397329
ACH-000450,-0.2782285422515932
ACH-000452,-0.5857836706604076
ACH-000454,-0.6519891164614037
ACH-000458,-0.4029583407835524
ACH-000459,-0.3090913314500087
ACH-000460,-0.369181944942528
ACH-000461,-0.3542107627405513
ACH-000463,-0.34287059726517155
ACH-000464,-0.7596182444373941
ACH-000466,-0.5065749586705229
ACH-000467,-0.5671377772589498
ACH-000468,-0.7859487900040407
ACH-000469,-0.3980123403836591
ACH-000470,-0.3746699805748445
ACH-000471,-0.3780501453760846
ACH-000472,-0.3780917883671727
ACH-000473,-0.7954874009738365
ACH-000475,-0.33974337484303263
ACH-000476,-0.2343657018045445
ACH-000477,-0.6845499878337573
ACH-000479,-0.3905352575880181
ACH-000480,-0.0038116965392941335
ACH-000481,-0.8376647316141494
ACH-000483,-0.425030389233728
ACH-000484,-0.6141658269841348
ACH-000485,-0.4550645089207431
ACH-000486,-0.5731749498505906
ACH-000487,-0.5701776024384199
ACH-000488,-0.5991249311681861
ACH-000490,-0.5614527242755748
ACH-000491,-0.4223309901882917
ACH-000495,-0.013948391882296487
ACH-000496,-0.5677396282781889
ACH-000499,-0.970048825403972
ACH-000500,-1.252775448876689
ACH-000502,-0.4335644955917029
ACH-000503,-0.5779023865888685
ACH-000505,-0.2983947221018679
ACH-000507,-0.4592047265117655
ACH-000510,-0.4124205060192941
ACH-000511,-0.31699901976723616
ACH-000512,-0.8078798115309599
ACH-000516,-0.3752652650769073
ACH-000517,-0.4915101086826095
ACH-000518,-0.5892201033159677
ACH-000520,-0.3053830133929358
ACH-000521,-0.4688550853804182
ACH-000522,-0.8455559281421687
ACH-000524,-0.2334541167256668
ACH-000527,-0.6554187027879447
ACH-000528,-0.8020485644920117
ACH-000537,-0.4977501791911098
ACH-000541,-0.4428632648238346
ACH-000542,-0.8538647771734695
ACH-000544,-0.9256931996528616
ACH-000545,-0.5069717494666741
ACH-000547,-0.6673347514577289
ACH-000548,-0.6540211830661986
ACH-000549,-0.6041016582044016
ACH-000550,-0.3029898085015172
ACH-000552,-0.4667685083519896
ACH-000556,-0.3589751735061775
ACH-000557,-1.2587761324154059
ACH-000569,-0.29721396550406404
ACH-000570,-0.441433436982437
ACH-000571,-0.5491670529277761
ACH-000573,-0.4475590751279741
ACH-000576,-0.7337884919978288
ACH-000579,-0.4670418456270642
ACH-000580,-0.6077154606684432
ACH-000584,-0.18489822094495487
ACH-000585,-0.5523054076521811
ACH-000588,-0.9446761358909971
ACH-000589,-0.3646383726633356
ACH-000591,-0.3879815415450874
ACH-000593,-0.2672624994034146
ACH-000600,0.013242130775630658
ACH-000601,-0.3000237229848152
ACH-000605,-0.8140938505219266
ACH-000606,-0.4552400364598307
ACH-000608,-0.40733569141458303
ACH-000614,-0.4862826868495155
ACH-000616,-0.3433733145120535
ACH-000618,-0.6744874128640361
ACH-000619,-0.6832662365491526
ACH-000620,-0.8704727515208912
ACH-000621,-0.4316144075191752
ACH-000622,-0.36158492821099614
ACH-000623,-0.4583009668541159
ACH-000624,-0.2973604650999017
ACH-000627,-0.5192652746041593
ACH-000630,-0.31997485510423546
ACH-000631,-0.5609467917862259
ACH-000632,-0.289957193693462
ACH-000633,-0.7075520864303779
ACH-000637,-0.6850101278170215
ACH-000638,-0.750816837023363
ACH-000646,-0.8968364449827643
ACH-000647,-0.6462490892812872
ACH-000648,-0.09961545432349378
ACH-000649,-0.2541398044878866
ACH-000651,-0.7651701710023086
ACH-000652,-0.6306028195982013
ACH-000653,-0.417965371717896
ACH-000657,-0.3970042505485771
ACH-000658,-0.7349126993459035
ACH-000661,-0.4052275714428093
ACH-000662,-1.0064834993708491
ACH-000663,-0.4935125112871568
ACH-000665,-0.5257722945311446
ACH-000671,-0.6907853217513883
ACH-000672,-0.8926417430830864
ACH-000673,-0.6031574215421799
ACH-000676,-0.5854159276971028
ACH-000677,-0.306430923223496
ACH-000681,-0.5009804858560788
ACH-000683,-0.7010551469166552
ACH-000684,-0.7741205746396538
ACH-000688,-0.6073484178584957
ACH-000693,-0.4438985388393739
ACH-000694,-0.5052063988390789
ACH-000695,-0.4247786690537584
ACH-000696,-0.5605409863643055
ACH-000697,-0.7714730032482366
ACH-000699,-0.5445181010867658
ACH-000701,-0.3610440741468119
ACH-000706,-0.3349913077108977
ACH-000711,-0.4608425883534403
ACH-000713,-0.5300309670648796
ACH-000714,-0.6039815603566042
ACH-000718,-0.3127833647954131
ACH-000720,-0.5009796671224946
ACH-000721,-0.4860516727180528
ACH-000724,-0.6263330859856634
ACH-000725,-0.5878177094085085
ACH-000732,-0.5570960803476698
ACH-000734,-0.4251876428367077
ACH-000735,-0.6917616058656151
ACH-000736,-0.2617649453128178
ACH-000738,-0.566977614207256
ACH-000746,-0.33720919751613043
ACH-000747,-0.6724544850721906
ACH-000748,-0.40472838534562217
ACH-000753,-0.4844786494179452
ACH-000756,-0.3710727204515888
ACH-000757,-0.648390048073562
ACH-000758,-0.6801111016389036
ACH-000760,-0.36046162696806056
ACH-000762,-0.40417609952024414
ACH-000763,-0.7056015973964259
ACH-000764,-0.5570610100437637
ACH-000765,-0.6918849271409039
ACH-000766,-0.5042763316503606
ACH-000767,-0.6525418156879809
ACH-000768,-0.3804258895238359
ACH-000769,-0.7595068886574137
ACH-000770,-0.957202846745063
ACH-000771,-0.8842767169769389
ACH-000773,-0.2673060615522824
ACH-000776,-0.6050274779702991
ACH-000777,-0.6478129934683505
ACH-000778,-0.5915122176786884
ACH-000781,-0.6025387568443911
ACH-000782,-0.605539065448207
ACH-000783,-0.4376614252360264
ACH-000784,-0.7420336189968332
ACH-000785,-0.7716440186397486
ACH-000787,-0.6213717031828824
ACH-000788,-0.35148298642810993
ACH-000791,-0.4783379686701957
ACH-000792,-0.3976979660927002
ACH-000794,-0.8160678143493366
ACH-000796,-0.324646896249404
ACH-000798,-0.15855454993300544
ACH-000799,-0.4190898420542344
ACH-000800,-0.5233216394825037
ACH-000802,-0.7064023833127038
ACH-000804,-0.31627878743428034
ACH-000805,-0.4573515444845742
ACH-000809,-0.5565476096845003
ACH-000810,-0.15736061166925844
ACH-000811,-0.4312188847612603
ACH-000817,-0.7414573709641393
ACH-000819,-0.30491686242314514
ACH-000820,-0.3251750154552189
ACH-000821,-0.6442802853095847
ACH-000822,-0.4516308552314346
ACH-000823,-0.6120347791295234
ACH-000824,-0.5673267386423143
ACH-000827,-0.3495068546378583
ACH-000829,-0.35949220711372976
ACH-000831,-0.5460437592608686
ACH-000832,-0.4263696003941429
ACH-000833,-0.3615637079581817
ACH-000834,-0.7630132376803211
ACH-000835,-0.8209468826946362
ACH-000836,0.11412162012385554
ACH-000837,-0.33186860479043584
ACH-000838,-0.5906883836620616
ACH-000839,-0.4672585562594094
ACH-000840,-0.6235639570300767
ACH-000841,-0.5612040392505007
ACH-000843,-0.8100531310595045
ACH-000846,-0.5825916083361712
ACH-000847,-0.5731934387295028
ACH-000848,-0.5970855815255942
ACH-000849,-0.3745372403813005
ACH-000851,-0.6102890909935165
ACH-000855,-0.6528999958359636
ACH-000856,-0.06939167872303942
ACH-000858,-0.5116431724583091
ACH-000859,-0.2837184946447823
ACH-000861,-0.4819334415711166
ACH-000862,-0.6726898000410101
ACH-000865,-0.8373075861791552
ACH-000866,-0.6259120597938189
ACH-000867,-0.3501375192658175
ACH-000869,-0.6433301652044998
ACH-000872,-0.5211919567184341
ACH-000873,-0.3749406647965686
ACH-000876,-0.5440158468922585
ACH-000878,-0.24347937595406755
ACH-000880,-0.14261423095819042
ACH-000881,-0.5856554374885992
ACH-000882,-0.6161412940472407
ACH-000884,-0.3406065591508508
ACH-000885,-0.1192226811345288
ACH-000887,-0.28304335210577264
ACH-000889,-0.8428202829911942
ACH-000896,-0.512710035679084
ACH-000898,-0.5027378529015484
ACH-000900,-0.6957448551426577
ACH-000901,-0.3193596114683218
ACH-000905,-0.5475913212561933
ACH-000906,-0.7291100659636273
ACH-000907,-0.2962023936858402
ACH-000910,-0.3685662673221094
ACH-000911,-0.3299226068180668
ACH-000912,-0.441545058074375
ACH-000913,-0.4018504123291612
ACH-000915,-0.5497973604504756
ACH-000916,-0.6104298081112653
ACH-000917,-0.5969713206389015
ACH-000920,-0.6709303380397698
ACH-000921,-0.5040639604327568
ACH-000924,-0.3404145345441538
ACH-000926,-0.2567381884257906
ACH-000928,-0.11502021512967155
ACH-000929,-0.5645744974418171
ACH-000932,-0.5176726360631794
ACH-000935,-0.4818770631568924
ACH-000936,-0.5586570132236099
ACH-000937,-0.3569362459066397
ACH-000938,-0.7974961311565549
ACH-000939,-0.054592486571655226
ACH-000941,-1.0752364413358793
ACH-000943,-0.752600941755438
ACH-000946,-0.4672698527946053
ACH-000947,-0.5946655948039032
ACH-000948,-0.7068557140212751
ACH-000950,-0.4511698392722158
ACH-000953,-0.8965126024508047
ACH-000954,-0.3163802717705377
ACH-000957,-0.6800278336849168
ACH-000958,-0.638119212249179
ACH-000960,-0.7713923875044104
ACH-000963,-0.3739875016973644
ACH-000968,-0.7026397187817335
ACH-000969,-0.6411101744762905
ACH-000972,-0.14383961634655934
ACH-000973,-0.4595231738513091
ACH-000974,-0.3418109942612416
ACH-000978,-0.2877771031034739
ACH-000984,-0.5105404370044331
ACH-000986,-0.5531842155809094
ACH-000988,-0.7887332782090754
ACH-000993,-0.3444493354039943
ACH-000994,-0.4704504729691124
ACH-000996,-0.2730646542233279
ACH-001001,-0.5899708032506998
ACH-001020,-0.3324546980993146
ACH-001028,-0.3820167377981928
ACH-001031,-0.9327249562624348
ACH-001038,-0.5334764909230387
ACH-001048,-0.5189466292132979
ACH-001050,-0.6114528540209418
ACH-001053,-0.3114125024439119
ACH-001054,-0.4259154767551752
ACH-001061,-0.323086305564777
ACH-001067,-0.7036036704270546
ACH-001075,-0.4208263061210311
ACH-001096,-0.45024663159129735
ACH-001111,-0.5143526393476481
ACH-001119,-0.397117143666524
ACH-001128,0.2330136068137199
ACH-001134,-0.05683630486701925
ACH-001151,-0.6702720352649274
ACH-001163,-0.3591666241483445
ACH-001164,-0.7632195734724435
ACH-001183,-0.7729007488690041
ACH-001192,-0.6732492345282618
ACH-001193,-0.4755724795562341
ACH-001196,-0.6500655770947833
ACH-001197,-0.4017629796831514
ACH-001205,-0.6474133881245228
ACH-001211,-0.2752418812210317
ACH-001212,-0.4370467759126245
ACH-001228,-0.4963964740356527
ACH-001232,-0.3920318536168911
ACH-001239,-0.731714494627253
ACH-001270,-0.19534538276481467
ACH-001274,-0.5848188922574445
ACH-001275,-0.5916172588724895
ACH-001277,-0.4303477249131576
ACH-001278,-0.35312172943752856
ACH-001280,-0.2122859521207192
ACH-001283,-0.9641950740669456
ACH-001289,-0.5904595598992315
ACH-001300,-0.37369785386590093
ACH-001301,-0.4808463351056563
ACH-001302,-0.8654320861017711
ACH-001306,-0.4537207245776621
ACH-001318,-0.5467781834884139
ACH-001322,-0.4769663455206992
ACH-001328,-0.7346625340134609
ACH-001332,-0.6355950504871418
ACH-001336,-0.7272570510760921
ACH-001346,-0.4875688541801649
ACH-001353,-0.1835009341750338
ACH-001354,-0.5441089661747973
ACH-001367,-0.5670006701645174
ACH-001368,-0.6148643379406564
ACH-001374,-0.3320779909850002
ACH-001377,-0.4397084509316728
ACH-001380,-0.5134305555939853
ACH-001391,-0.35434642708310593
ACH-001408,-0.5995317775943213
ACH-001430,-0.5998806248742798
ACH-001431,-0.5429848303318295
ACH-001450,-0.6233266003077048
ACH-001496,-0.2384569727847576
ACH-001500,-0.6486486257410384
ACH-001523,-0.381819671958862
ACH-001532,-0.23866689389395795
ACH-001550,-0.2798961166022415
ACH-001552,-0.32541852826504963
ACH-001554,-0.41196838167777255
ACH-001654,-0.7956911096715028
ACH-001735,-0.5954325913391806
ACH-001736,-0.2991249393466811
ACH-001737,-0.3544387921175021
ACH-001740,-0.4759430571364158
ACH-001745,-0.4129699307106204
ACH-001765,-0.5855267823862248
