,ARSB (411)
ACH-000210,-0.21770846649590614
ACH-000211,-0.30379195816653604
ACH-000215,-0.16766397619135626
ACH-000221,-0.09480293892168357
ACH-000222,-0.1345505212236797
ACH-000223,-0.21686989228291265
ACH-000226,-0.10210423605232212
ACH-000227,-0.3609632712098297
ACH-000228,-0.3171922628240719
ACH-000231,-0.2564409255300216
ACH-000232,-0.240543417117205
ACH-000233,-0.2840237125738438
ACH-000234,-0.2375135064451791
ACH-000235,-0.19043036402673424
ACH-000237,-0.1612390131718305
ACH-000238,-0.1991670924674766
ACH-000242,-0.21869799273022608
ACH-000243,-0.20485834087615865
ACH-000244,-0.20195854955156647
ACH-000246,-0.3019663939970423
ACH-000248,-0.2622329472597673
ACH-000250,-0.13065970315163605
ACH-000251,-0.2507440480910796
ACH-000252,-0.16186162069973986
ACH-000253,-0.23938648331745102
ACH-000255,-0.2920885275863336
ACH-000256,-0.08516527836306621
ACH-000257,-0.09283229231098264
ACH-000258,-0.2822466411425755
ACH-000259,-0.18157722521298975
ACH-000260,-0.209133194285132
ACH-000261,-0.2408578956432409
ACH-000262,-0.22827038232013075
ACH-000263,-0.25281835081307097
ACH-000264,-0.2067830404763263
ACH-000265,-0.14346720171405494
ACH-000266,-0.23919418229373404
ACH-000272,-0.2484861963926509
ACH-000274,-0.2423444742713187
ACH-000277,-0.199130669013542
ACH-000278,-0.21487822982636812
ACH-000279,-0.2839249321959856
ACH-000280,-0.267567471941911
ACH-000281,-0.2167825687699152
ACH-000288,-0.3806882503828998
ACH-000291,-0.25752866058117824
ACH-000293,-0.3142319202499509
ACH-000294,-0.08090526974026495
ACH-000295,-0.1423131458786011
ACH-000296,-0.22645091498611514
ACH-000302,-0.22325755381988868
ACH-000304,-0.10349991778766447
ACH-000307,-0.2516807536636543
ACH-000308,-0.18329865308645896
ACH-000310,-0.2675218768846412
ACH-000311,-0.2602460577516803
ACH-000312,-0.24979545121530924
ACH-000315,-0.11339002451231743
ACH-000316,-0.08777812020642457
ACH-000317,-0.12652637591760066
ACH-000318,-0.1287941581336232
ACH-000319,-0.15785811001283045
ACH-000320,0.01612995218743855
ACH-000322,-0.20893543939459325
ACH-000323,-0.16134227365799647
ACH-000324,-0.2213902256296748
ACH-000329,-0.18138066356772112
ACH-000330,-0.2777366074331107
ACH-000331,-0.3515398316297491
ACH-000332,-0.31495881641959617
ACH-000334,-0.08766149778452101
ACH-000335,-0.21167868360884215
ACH-000336,-0.112637064137131
ACH-000337,-0.07727820060613695
ACH-000338,-0.3691981892414184
ACH-000339,-0.1846849214954797
ACH-000341,-0.182838326991916
ACH-000348,-0.1995866533831777
ACH-000350,-0.35518623189067056
ACH-000352,-0.15879537455969134
ACH-000356,-0.2846214691865816
ACH-000361,-0.12405274292937175
ACH-000362,-0.20301978841337276
ACH-000363,-0.2147912337964389
ACH-000364,0.02054358996241142
ACH-000365,-0.2008062089614472
ACH-000366,-0.20793871728158614
ACH-000368,-0.29838303097733504
ACH-000374,-0.28219004765344397
ACH-000375,0.018964939733363426
ACH-000376,-0.24055603196062414
ACH-000381,-0.2006184447191339
ACH-000383,-0.1650428059110576
ACH-000387,-0.12648793561163207
ACH-000389,-0.12549405163046431
ACH-000390,-0.2007115659180038
ACH-000393,-0.3814764850867196
ACH-000395,-0.11231457594439727
ACH-000396,-0.3046263085897876
ACH-000397,-0.32354330129725617
ACH-000401,-0.08538555585571046
ACH-000402,-0.26043105957032503
ACH-000403,-0.23692315970075115
ACH-000404,-0.1729555934729169
ACH-000406,-0.20642495656912746
ACH-000407,-0.3330673021714589
ACH-000408,0.09531254402863584
ACH-000410,-0.1522191205123272
ACH-000411,-0.3278017910273465
ACH-000414,-0.13433561454456788
ACH-000415,-0.22109580700226586
ACH-000416,-0.3624594757736189
ACH-000420,-0.2441947708814115
ACH-000421,-0.1725704560242375
ACH-000424,-0.2115447742193376
ACH-000425,-0.3873771674743313
ACH-000426,-0.03585936134435535
ACH-000427,-0.288273620850749
ACH-000433,-0.22317532998028206
ACH-000435,-0.020301081239193795
ACH-000436,-0.3050542579582535
ACH-000444,-0.21182686958722166
ACH-000445,-0.2387880094324344
ACH-000448,-0.2834377726716516
ACH-000450,-0.4530383578001694
ACH-000452,-0.12329090090052555
ACH-000454,-0.2447302382655289
ACH-000458,-0.22070224677087105
ACH-000459,-0.180106962720619
ACH-000460,-0.2214172723522087
ACH-000461,-0.18224215713771166
ACH-000463,-0.24813525422949814
ACH-000464,-0.04474529339048197
ACH-000466,-0.4490482086839852
ACH-000467,-0.10702240454102914
ACH-000468,-0.20197720256237006
ACH-000469,-0.19349062637163897
ACH-000470,-0.210262501697804
ACH-000471,-0.2274762086507011
ACH-000472,-0.18037969563847608
ACH-000473,-0.2467238134789869
ACH-000475,-0.2474148867646712
ACH-000476,-0.2954496432289144
ACH-000477,-0.2759035144122673
ACH-000479,-0.2803033020435421
ACH-000480,-0.084474065100709
ACH-000481,-0.15737151822283374
ACH-000483,-0.2615176973939726
ACH-000484,-0.35496340985308433
ACH-000485,-0.14345284399971905
ACH-000486,-0.2981894228186897
ACH-000487,-0.3142570854261916
ACH-000488,-0.2335034827128371
ACH-000490,-0.14278970454467946
ACH-000491,-0.3227757364014666
ACH-000495,-0.17489258442413064
ACH-000496,-0.19907930185940095
ACH-000499,-0.13158894160200482
ACH-000500,-0.2256724515467332
ACH-000502,-0.2128899811842661
ACH-000503,0.15356418286609885
ACH-000505,-0.2719020898362832
ACH-000507,-0.06745363056334353
ACH-000510,-0.2386897250464109
ACH-000511,-0.15049782794873687
ACH-000512,-0.15021096275073853
ACH-000516,-0.1171429923849163
ACH-000517,-0.2868345506681932
ACH-000518,-0.3026502090916784
ACH-000520,-0.1885492953269843
ACH-000521,-0.1778377501753923
ACH-000522,-0.2978867775266514
ACH-000524,-0.2605303742817464
ACH-000527,-0.23047270594115596
ACH-000528,-0.21223382538885602
ACH-000537,-0.26854614389698483
ACH-000541,-0.2910421809801311
ACH-000542,-0.27982499514615083
ACH-000544,-0.5100229771245905
ACH-000545,-0.22290416686214065
ACH-000547,-0.07468022213902616
ACH-000548,-0.20152754577107065
ACH-000549,-0.4334098022791195
ACH-000550,-0.3021584279896296
ACH-000552,-0.27528171997358064
ACH-000556,-0.18355692625842213
ACH-000557,-0.25608904396426657
ACH-000569,-0.16283554720849494
ACH-000570,-0.155296208438228
ACH-000571,-0.2180678505435795
ACH-000573,-0.3422857395453372
ACH-000576,-0.3708778087389205
ACH-000579,-0.3794011955222144
ACH-000580,-0.1294409386589433
ACH-000584,-0.3141908420856993
ACH-000585,-0.2908612156112806
ACH-000588,-0.3087200189043579
ACH-000589,-0.21917049860017515
ACH-000591,-0.24526078761623735
ACH-000593,-0.2739517910963825
ACH-000600,-0.2527753698943224
ACH-000601,-0.2881697217402293
ACH-000605,-0.17222163764248646
ACH-000606,-0.3414451818259609
ACH-000608,-0.22193677277037602
ACH-000614,-0.2266050444518823
ACH-000616,-0.3401705748752072
ACH-000618,-0.12897222996812116
ACH-000619,-0.27950012874390434
ACH-000620,-0.2241210331719337
ACH-000621,-0.2569916787255582
ACH-000622,-0.2581768158801933
ACH-000623,-0.10278292891534316
ACH-000624,-0.28281623517675497
ACH-000627,-0.22426741106838127
ACH-000630,-0.2590712939075604
ACH-000631,-0.04859203318685836
ACH-000632,-0.16546897307921854
ACH-000633,-0.3377014457597253
ACH-000637,-0.16257665669926671
ACH-000638,-0.3304519326160418
ACH-000646,-0.259674291991481
ACH-000647,-0.252484783698658
ACH-000648,-0.3494858745889615
ACH-000649,-0.17467581178767194
ACH-000651,-0.4442437439642382
ACH-000652,-0.22107124833803465
ACH-000653,-0.06504932747748031
ACH-000657,-0.3144393428784093
ACH-000658,-0.221734046700923
ACH-000661,-0.14377426661263532
ACH-000662,-0.3186082213946708
ACH-000663,-0.2487071399156467
ACH-000665,-0.2757101465920745
ACH-000671,-0.2588566099509277
ACH-000672,-0.23558801129390555
ACH-000673,-0.2449552832981927
ACH-000676,-0.13697033717579574
ACH-000677,-0.36812581553857615
ACH-000681,-0.3691558370542037
ACH-000683,-0.2998909419043633
ACH-000684,-0.1372428475777022
ACH-000688,-0.2485699623178825
ACH-000693,-0.3064987805139665
ACH-000694,-0.1985603341851716
ACH-000695,-0.20632011365037306
ACH-000696,-0.3094920157170471
ACH-000697,-0.13550266847494727
ACH-000699,-0.2713620559215595
ACH-000701,-0.37132118292266536
ACH-000706,-0.19477572012879024
ACH-000711,-0.1781286918297735
ACH-000713,-0.20014448035340104
ACH-000714,-0.0974284696700748
ACH-000718,-0.29443997676547784
ACH-000720,-0.3041811502756985
ACH-000721,-0.25930869668357803
ACH-000724,-0.2806296855195807
ACH-000725,-0.16838379885207802
ACH-000732,-0.03659187707733237
ACH-000734,-0.18831718282504745
ACH-000735,-0.2919349053181867
ACH-000736,-0.1249581693181196
ACH-000738,-0.2546741226611585
ACH-000746,-0.14095378728443678
ACH-000747,-0.34886529873996525
ACH-000748,-0.28008463525304594
ACH-000753,-0.23277425564124254
ACH-000756,-0.005466676635621496
ACH-000757,-0.2788759363151167
ACH-000758,-0.2600287530564636
ACH-000760,-0.2304002575265322
ACH-000762,-0.3430917274631325
ACH-000763,-0.3714510638443676
ACH-000764,-0.3124360012177041
ACH-000765,-0.21050887165987026
ACH-000766,-0.07284768976965653
ACH-000767,-0.2082812638246344
ACH-000768,-0.3680946813224393
ACH-000769,-0.2405214044236964
ACH-000770,-0.21070577762402345
ACH-000771,-0.3172541593799679
ACH-000773,-0.271414714556912
ACH-000776,-0.2742160173857848
ACH-000777,-0.2679568693199621
ACH-000778,-0.14893828705917295
ACH-000781,-0.2017432144801597
ACH-000782,-0.2946199024670105
ACH-000783,-0.260357305312488
ACH-000784,-0.20975813444306288
ACH-000785,-0.2929245814259785
ACH-000787,-0.3454506526589116
ACH-000788,-0.2525586318010363
ACH-000791,-0.15695989764559265
ACH-000792,-0.2619225954414773
ACH-000794,-0.33732658830856505
ACH-000796,-0.3226188828790192
ACH-000798,-0.1299352325498417
ACH-000799,-0.3772893117961708
ACH-000800,-0.33637853712447424
ACH-000802,-0.2813844213077233
ACH-000804,-0.4631676684433521
ACH-000805,-0.4333543852654558
ACH-000809,-0.11441899301124657
ACH-000810,-0.2265086912122604
ACH-000811,-0.14736786009496566
ACH-000817,-0.19163273328150476
ACH-000819,-0.26135826077690144
ACH-000820,-0.4151317632137646
ACH-000821,-0.28627599752022714
ACH-000822,-0.2536376417905121
ACH-000823,-0.3342501833318836
ACH-000824,-0.2225956433901865
ACH-000827,-0.14488644997805314
ACH-000829,-0.30998070511397713
ACH-000831,-0.11988142336565505
ACH-000832,-0.3321656881536926
ACH-000833,-0.1311618542584342
ACH-000834,-0.3654613456784177
ACH-000835,-0.3344778528994059
ACH-000836,-0.05376482616796266
ACH-000837,-0.2973436875126783
ACH-000838,-0.5868275311914742
ACH-000839,-0.17214732149647538
ACH-000840,-0.11104091196835046
ACH-000841,-0.2581503191555139
ACH-000843,-0.2963476794141289
ACH-000846,-0.2930348993383846
ACH-000847,-0.21245500465191794
ACH-000848,-0.2628852668330297
ACH-000849,-0.3170620370497577
ACH-000851,-0.3103357973967931
ACH-000855,-0.109359512103065
ACH-000856,-0.17964580651905554
ACH-000858,-0.2254979304731008
ACH-000859,-0.3100679033545873
ACH-000861,-0.4240260843359583
ACH-000862,-0.28079014634962
ACH-000865,-0.27265136054066097
ACH-000866,-0.18201435659559986
ACH-000867,-0.2290101983304558
ACH-000869,-0.11735686384232642
ACH-000872,-0.3099737926791734
ACH-000873,-0.019771723914823226
ACH-000876,-0.21590286603665906
ACH-000878,-0.20260069809635367
ACH-000880,-0.2640574243545262
ACH-000881,-0.3015542344628157
ACH-000882,-0.1316306794118351
ACH-000884,-0.20144933437169127
ACH-000885,-0.18886813323048052
ACH-000887,-0.23599572612415745
ACH-000889,-0.1221533399567528
ACH-000896,-0.32920664804584576
ACH-000898,-0.4213964514652466
ACH-000900,-0.2527599623080683
ACH-000901,-0.244626990413834
ACH-000905,-0.2525378512472324
ACH-000906,-0.28931446618000994
ACH-000907,-0.08351725015710876
ACH-000910,-0.1799293332765193
ACH-000911,-0.272342869575798
ACH-000912,-0.2367486129323598
ACH-000913,-0.3052575226669505
ACH-000915,-0.4007369236839692
ACH-000916,-0.24106180471325964
ACH-000917,-0.3121213747857252
ACH-000920,-0.3973059713088749
ACH-000921,-0.24470946767842114
ACH-000924,-0.1836443985934578
ACH-000926,-0.1002645670861684
ACH-000928,-0.3449354808370441
ACH-000929,-0.4725105296824253
ACH-000932,-0.20995455056539986
ACH-000935,-0.26695154921106923
ACH-000936,-0.47720193638956604
ACH-000937,-0.31589658972186274
ACH-000938,-0.1518901981769297
ACH-000939,-0.3971618901609094
ACH-000941,-0.22035146326870345
ACH-000943,-0.2757441986915676
ACH-000946,-0.2553899160633728
ACH-000947,-0.2541857145212151
ACH-000948,-0.30076862650173963
ACH-000950,-0.06793306348965865
ACH-000953,-0.28742862891517684
ACH-000954,-0.02574230740307708
ACH-000957,-0.1619888395915665
ACH-000958,-0.3786488195181928
ACH-000960,-0.08087990695615492
ACH-000963,-0.5142207646805675
ACH-000968,-0.32476885906280833
ACH-000969,-0.25612658602449984
ACH-000972,-0.25197388496260714
ACH-000973,-0.21210050476986694
ACH-000974,-0.2500310002272436
ACH-000978,0.062142131935829674
ACH-000984,-0.4110378051271731
ACH-000986,-0.32678529677333057
ACH-000988,-0.34377150174697113
ACH-000993,-0.3439714147876147
ACH-000994,-0.5130461876059274
ACH-000996,-0.12648557295217108
ACH-001001,-0.2686982948255636
ACH-001020,-0.19410260727826806
ACH-001028,-0.2724371682307896
ACH-001031,-0.17182382418885705
ACH-001038,-0.3350005419719383
ACH-001048,-0.21336986175422185
ACH-001050,-0.235487280930302
ACH-001053,-0.3522658301310945
ACH-001054,0.040341848549392816
ACH-001061,-0.23981237642081515
ACH-001067,-0.2434790842494625
ACH-001075,-0.13739817197439702
ACH-001096,-0.1949660901021882
ACH-001111,-0.10943534185688597
ACH-001119,-0.33639324857627545
ACH-001128,-0.2095127090480703
ACH-001134,-0.13170254464592146
ACH-001151,-0.2028518655487956
ACH-001163,-0.3028994828858069
ACH-001164,-0.3379046064328361
ACH-001183,-0.16407267349206425
ACH-001192,-0.4053940171065497
ACH-001193,-0.2408338047916037
ACH-001196,-0.4746546652395377
ACH-001197,-0.18845894697300816
ACH-001205,-0.2167776339445737
ACH-001211,-0.1499362310873062
ACH-001212,-0.2898635738255365
ACH-001228,-0.3035135096845654
ACH-001232,-0.2021234209898621
ACH-001239,-0.17737304348798474
ACH-001270,-0.2143703752187794
ACH-001274,-0.2946455794120446
ACH-001275,-0.2731124521336465
ACH-001277,-0.16546547027078984
ACH-001278,-0.21930393065672932
ACH-001280,-0.31132584828710314
ACH-001283,-0.2224867227029372
ACH-001289,-0.07511623161991432
ACH-001300,-0.11824438190584002
ACH-001301,-0.048879017731821336
ACH-001302,-0.10460354737537056
ACH-001306,-0.07432906561774824
ACH-001318,-0.28652928887034995
ACH-001322,-0.3905409599646609
ACH-001328,-0.23366587396877636
ACH-001332,-0.3025986325200077
ACH-001336,-0.1904228435237338
ACH-001346,-0.22134948553087935
ACH-001353,-0.21475605516761592
ACH-001354,-0.13545797465775644
ACH-001367,-0.2703077734387764
ACH-001368,-0.20174284726130515
ACH-001374,0.08146652387435603
ACH-001377,-0.540805207007381
ACH-001380,-0.3087593605312059
ACH-001391,-0.4664219590449295
ACH-001408,-0.13477428127740726
ACH-001430,-0.23104255288368045
ACH-001431,-0.3905368268378971
ACH-001450,-0.16244333841517453
ACH-001496,-0.2099306990133324
ACH-001500,-0.13693498814434565
ACH-001523,-0.3298176810883219
ACH-001532,-0.2563242436536689
ACH-001550,-0.24664334672898144
ACH-001552,-0.24031314708914955
ACH-001554,-0.2309519396735229
ACH-001654,-0.2972143198434273
ACH-001735,-0.1769004364583293
ACH-001736,-0.1632456450224759
ACH-001737,-0.29781089517598874
ACH-001740,-0.2249738391860488
ACH-001745,-0.4757997848293457
ACH-001765,-0.1396318335844493
