,OTUD7A (161725)
ACH-000189,0.12439123536143724
ACH-000190,-0.04999382065586591
ACH-000198,-0.062496341383149065
ACH-000203,-0.05091576991778498
ACH-000204,0.09326211321768664
ACH-000206,-0.037150539242826006
ACH-000207,0.03626944894916126
ACH-000208,-0.335276007071158
ACH-000210,0.3193093107227781
ACH-000211,0.057532673317742825
ACH-000215,0.016672575314185627
ACH-000221,-0.2452723262664025
ACH-000222,-0.02460551394048111
ACH-000223,-0.12272858567092848
ACH-000226,-0.13186605964982906
ACH-000227,-0.22479747544914705
ACH-000228,0.0340295250356464
ACH-000231,-0.0477382727785278
ACH-000232,-0.03356414606012607
ACH-000233,-0.02799310134488546
ACH-000234,-0.04408017028167998
ACH-000235,-0.002699642124604609
ACH-000237,0.024776326343702908
ACH-000238,0.07228731269006695
ACH-000242,-0.20170873138548664
ACH-000243,-0.13161330081719227
ACH-000244,0.1042148645621414
ACH-000246,0.022392885093774486
ACH-000248,-0.1202850853103724
ACH-000250,-0.012903360415106742
ACH-000251,-0.19135520152778035
ACH-000252,-0.13370834956061656
ACH-000253,-0.043869490336686134
ACH-000255,-0.17297495106408736
ACH-000256,-0.1449290595457563
ACH-000257,-0.04597485899524372
ACH-000258,0.05451278757785906
ACH-000259,0.025702995332885958
ACH-000260,-0.11870004162164105
ACH-000261,-0.050834846039486785
ACH-000262,0.22798313091365244
ACH-000263,-0.3602203275357141
ACH-000264,-0.09641206528387647
ACH-000265,-0.1637732274723233
ACH-000266,-0.1011011549542431
ACH-000272,-0.08608147230686276
ACH-000274,-0.035652006743420825
ACH-000277,-0.02807035754853924
ACH-000278,-0.2016466981491709
ACH-000279,-0.08245921915056638
ACH-000280,0.14717218257100825
ACH-000281,0.0636387288721595
ACH-000288,0.03320506935295284
ACH-000291,-0.14381944830776786
ACH-000293,0.06396263261883882
ACH-000294,-0.18185524692889304
ACH-000295,-0.21538433780710875
ACH-000296,-0.11254752761370114
ACH-000302,-0.1832687463742481
ACH-000304,-0.15602159516030245
ACH-000307,0.06918514240962081
ACH-000308,-0.0004334547564786544
ACH-000310,-0.07334273895739453
ACH-000311,-0.0007231478243903223
ACH-000312,-0.059798438277448476
ACH-000315,-0.1754632843276887
ACH-000316,-0.003040800136619792
ACH-000317,-0.01749059368128578
ACH-000318,-0.2806126319018312
ACH-000319,-0.07828114052963075
ACH-000320,-0.02625800063953328
ACH-000322,-0.08143497671817042
ACH-000323,0.05852985077522147
ACH-000324,0.052668307847294905
ACH-000329,-0.014597770467436712
ACH-000330,0.036249236478865236
ACH-000331,-0.17983445141616064
ACH-000332,-0.07959443437770289
ACH-000334,-0.017129823943823588
ACH-000335,-0.3469640505217966
ACH-000336,-0.05846561122975118
ACH-000337,0.02093850649263321
ACH-000338,-0.432984909092186
ACH-000339,-0.02923521591747685
ACH-000341,-0.16557608429039194
ACH-000348,-0.03519294984673658
ACH-000350,-0.035367904004948984
ACH-000352,-0.07249974111903126
ACH-000356,-0.016399762308451332
ACH-000361,-0.026050377969939382
ACH-000362,-0.03141469192883005
ACH-000363,-0.07880830220228936
ACH-000364,-0.030279650501485095
ACH-000365,-0.06281515210752664
ACH-000366,-0.05866237768891009
ACH-000368,-0.2347119510822936
ACH-000374,0.027858606563099984
ACH-000375,0.01704652561623221
ACH-000376,-0.13141073985698665
ACH-000381,-0.0748912015405027
ACH-000383,-0.14172830814362172
ACH-000387,-0.020605465931592355
ACH-000389,0.06888206205001746
ACH-000390,-0.11390469827192412
ACH-000393,-0.05385734009431287
ACH-000395,-0.07143630616791004
ACH-000396,0.06589607623313813
ACH-000397,0.08549126697659702
ACH-000401,0.09420668095121344
ACH-000402,0.08789897862059033
ACH-000403,-0.1594570951704895
ACH-000404,-0.13321978256129455
ACH-000406,0.007237460081227506
ACH-000407,-0.22372385380564336
ACH-000408,0.0017731118816085567
ACH-000410,-0.08127186960542249
ACH-000411,0.04417977589853207
ACH-000414,-0.049907154443243416
ACH-000415,0.0346240896395336
ACH-000416,-0.036150563949592526
ACH-000420,0.02708493795154824
ACH-000421,-0.08818636839175913
ACH-000424,-0.15197060196702636
ACH-000425,-0.01684137505820395
ACH-000426,-0.09399022487769423
ACH-000427,0.0009766135603021225
ACH-000433,0.035531131238238936
ACH-000435,-0.1748118180601617
ACH-000436,-0.02921331385204566
ACH-000444,0.016548773968321696
ACH-000445,0.04135457602678769
ACH-000448,-0.1479092939576961
ACH-000450,-0.17566768505104435
ACH-000452,-0.046085441201681225
ACH-000454,-0.07876392219204344
ACH-000458,-0.0443974191049873
ACH-000459,0.04799787507541374
ACH-000460,-0.04168531609082654
ACH-000461,-0.006434574333787854
ACH-000463,0.11028846074832847
ACH-000464,-0.020241753548740245
ACH-000466,0.12825290956265042
ACH-000467,-0.10532946360412836
ACH-000468,-0.034726193843775094
ACH-000469,0.06387662043559081
ACH-000470,-0.12706914984994608
ACH-000471,-0.029142037052530576
ACH-000472,-0.04188850085127869
ACH-000473,-0.0653833752657404
ACH-000475,0.00622909567399309
ACH-000476,0.013048503294855155
ACH-000477,-0.12536330871373866
ACH-000479,-0.04020625525312745
ACH-000480,-0.09702911323120036
ACH-000481,-0.2698093679818444
ACH-000483,-0.13001395772746613
ACH-000484,0.07426201989903664
ACH-000485,0.16020978090311408
ACH-000486,-0.09027757873975932
ACH-000487,0.0350067513908822
ACH-000488,-0.16143955830584114
ACH-000490,0.04016779246954155
ACH-000491,0.035141246390137826
ACH-000495,-0.16825303732251798
ACH-000496,-0.2646470391463147
ACH-000499,-0.07313584940676465
ACH-000500,-0.704723182086187
ACH-000502,-0.06819078625883793
ACH-000503,-0.06672114512237441
ACH-000505,-0.1276224829231746
ACH-000507,-0.18894032532044924
ACH-000510,-0.0720190269013975
ACH-000511,-0.007874859175195223
ACH-000512,-0.18781962542584768
ACH-000516,-0.034186682930623664
ACH-000517,-0.09548511356720846
ACH-000518,-0.008815287176608047
ACH-000520,0.030399080805543162
ACH-000521,0.0501618694606598
ACH-000522,-0.07777820662442436
ACH-000524,0.01277077986069285
ACH-000527,-0.018952397091960484
ACH-000528,0.03418025283610802
ACH-000537,-0.028995062505285874
ACH-000541,0.038636954643156855
ACH-000542,-0.04333799452513707
ACH-000544,-0.15481916187591546
ACH-000545,-0.09087583461404433
ACH-000547,0.1062786832318878
ACH-000548,-0.11168861188126288
ACH-000549,-0.07662996893713861
ACH-000550,0.039970141618278686
ACH-000552,-0.0492224996204165
ACH-000556,-0.05757500424680492
ACH-000557,-0.09134534285163112
ACH-000569,-0.15028284497079536
ACH-000570,0.004380370157259781
ACH-000571,-0.058352677790040615
ACH-000573,-0.053112375146159886
ACH-000576,-0.06211649782618684
ACH-000579,0.02006778078770717
ACH-000580,0.058715588600779994
ACH-000584,0.022234885773286
ACH-000585,-0.06077110887702771
ACH-000588,-0.12055326577792055
ACH-000589,0.06558052889948092
ACH-000591,-0.11246614251376012
ACH-000593,-0.06707990501912581
ACH-000600,-0.09879164029193713
ACH-000601,-0.12139225760412735
ACH-000605,-0.16672810890525636
ACH-000606,-0.07435360911555933
ACH-000608,-0.04415200098110409
ACH-000614,-0.22338054187925144
ACH-000616,0.051285954826703284
ACH-000618,0.0074488699659646575
ACH-000619,-0.3741673697057042
ACH-000620,-0.17772685549413306
ACH-000621,-0.05450387114741269
ACH-000622,-0.003759525445926677
ACH-000623,-0.08762596868690957
ACH-000624,-0.03401339295954845
ACH-000627,0.029924132496469788
ACH-000630,-0.05700951894683731
ACH-000631,0.07916980200319437
ACH-000632,-0.029398842095179067
ACH-000633,-0.007422940332579447
ACH-000637,0.022777792773586096
ACH-000638,-0.03575496247137373
ACH-000646,-0.1564795066747188
ACH-000647,-0.04813846151851543
ACH-000648,0.08361580935850775
ACH-000649,-0.12634507366611353
ACH-000651,-0.012173087464114165
ACH-000652,-0.2697032364674211
ACH-000653,-0.0015252895462139534
ACH-000657,-0.10827639895832257
ACH-000658,-0.06221932709506079
ACH-000661,0.032613390673864116
ACH-000662,0.18139548427472726
ACH-000663,-0.08556994359816539
ACH-000665,-0.10759219628497392
ACH-000671,-0.10085450348178564
ACH-000672,0.08740446376847301
ACH-000673,-0.0658281431239671
ACH-000676,0.0911572103885058
ACH-000677,-0.09119087571677316
ACH-000681,-0.0385866729828221
ACH-000683,-0.1313674305286967
ACH-000684,-0.1982930885296513
ACH-000688,0.023887726807391596
ACH-000693,-0.15034273500804615
ACH-000694,-0.0985726927251318
ACH-000695,-0.07440682335178915
ACH-000696,-0.15956447910713964
ACH-000697,-0.106173863422498
ACH-000699,-0.04328259419694788
ACH-000701,-0.0932755323672048
ACH-000706,-0.007229738550155125
ACH-000711,-0.15362775592744485
ACH-000713,-0.19822350610362224
ACH-000714,-0.07398058834516674
ACH-000718,-0.14510244838954464
ACH-000720,-0.003004637223786567
ACH-000721,-0.07740880276758552
ACH-000724,-0.023906461413727348
ACH-000725,-0.13896000869175965
ACH-000732,0.06864317685704632
ACH-000734,0.022843442599592742
ACH-000735,-0.033996839570446684
ACH-000736,-0.004533064506414012
ACH-000738,-0.04118086817470719
ACH-000746,-0.26683615347967266
ACH-000747,-0.14950871038152466
ACH-000748,-0.006146398786117131
ACH-000753,-0.09917472896402353
ACH-000756,0.06643362587435868
ACH-000757,-0.09457166603185056
ACH-000758,-0.060940898366735725
ACH-000760,-0.24556259480988574
ACH-000762,-0.10338933598231992
ACH-000763,-0.17575055807638654
ACH-000764,-0.23921729446367926
ACH-000765,0.14062487883302102
ACH-000766,-0.021571739573118743
ACH-000767,-0.053117135776694406
ACH-000768,-0.04918819380004283
ACH-000769,-0.027023575243827598
ACH-000770,-0.04856164901914467
ACH-000771,-0.19953162899600665
ACH-000773,-0.06607044095053173
ACH-000776,0.008132236976728656
ACH-000777,-0.13073950504587947
ACH-000778,-0.027949633419928427
ACH-000781,-0.13331030518042888
ACH-000782,-0.2958360804191173
ACH-000783,-0.09447112833818924
ACH-000784,-0.19511751552484524
ACH-000785,-0.044307882700449434
ACH-000787,0.03765488882683221
ACH-000788,-0.06961733001475766
ACH-000791,-0.06905483330397133
ACH-000792,0.08437964002234237
ACH-000794,-0.12571423134796714
ACH-000796,-0.0307850234612922
ACH-000798,-0.2846409670391085
ACH-000799,-0.046960953462467016
ACH-000800,-0.028015090813414162
ACH-000802,0.04313319739964126
ACH-000804,-0.2143361897756115
ACH-000805,-0.06567968864657645
ACH-000809,-0.003853687693184185
ACH-000810,0.2439806066263036
ACH-000811,-0.1432999138564714
ACH-000817,-0.003799811134434711
ACH-000819,-0.03266811984868393
ACH-000820,0.3512717063959118
ACH-000821,-0.10756514537186454
ACH-000822,-0.02707539307955031
ACH-000823,-0.07693297154957894
ACH-000824,-0.14327740872191974
ACH-000827,-0.21996164774560706
ACH-000829,-0.14802161875814662
ACH-000831,-0.04095003901854315
ACH-000832,-0.1601879261246995
ACH-000833,0.1712102182203945
ACH-000834,-0.1344107153680927
ACH-000835,0.03042146472113707
ACH-000836,0.031385807585746564
ACH-000837,0.03681847280075648
ACH-000838,0.08457008935404339
ACH-000839,-0.2035736574909797
ACH-000840,0.04534187936947329
ACH-000841,-0.13623795336700387
ACH-000843,-0.042133585531158375
ACH-000846,-0.058921161850034036
ACH-000847,-0.05399234608802095
ACH-000848,-0.006301326256818548
ACH-000849,-0.019644520202319708
ACH-000851,-0.0029031747314293803
ACH-000855,-0.025120434335601283
ACH-000856,-0.13301789963745878
ACH-000858,0.011484243730890872
ACH-000859,0.15921035431824054
ACH-000861,-0.036503533806210284
ACH-000862,0.046888282220114964
ACH-000865,-0.08807821978598264
ACH-000866,-0.01092386758578534
ACH-000867,-0.11343437912854165
ACH-000869,0.03222453549171457
ACH-000872,-0.052691705116106616
ACH-000873,-0.16000426806314702
ACH-000876,-0.0971787661624944
ACH-000878,0.032348690892671256
ACH-000880,0.12815424414324686
ACH-000881,-0.12918595806470914
ACH-000882,-0.20510009317188949
ACH-000884,-0.0922366904965153
ACH-000885,0.014419501774608188
ACH-000887,-0.0074940190779545736
ACH-000889,-0.044157374841000435
ACH-000896,-0.06423136320190713
ACH-000898,-0.08691051115694025
ACH-000900,-0.0704850637443117
ACH-000901,-0.1480084605812396
ACH-000905,-0.01047071668348803
ACH-000906,-0.030310439906320732
ACH-000907,0.09631786973910407
ACH-000910,-0.04613700998703684
ACH-000911,-0.05033609858512208
ACH-000912,-0.11940014014506625
ACH-000913,-0.046501327966125786
ACH-000915,0.1382766594002564
ACH-000916,0.027489589393800886
ACH-000917,-0.0478752341392239
ACH-000920,-0.1706043484608563
ACH-000921,0.13226803561019232
ACH-000924,0.05311614512512986
ACH-000926,-0.16800950435075224
ACH-000928,0.04229240940442245
ACH-000929,-0.10658052022106697
ACH-000932,-0.07331816710834642
ACH-000935,-0.02614218318456832
ACH-000936,-0.039658443018579535
ACH-000937,-0.10879002480101256
ACH-000938,-0.018059500347840218
ACH-000939,0.2602100282211295
ACH-000941,-0.06752930982672252
ACH-000943,-0.08184980686143141
ACH-000946,-0.1157929779354671
ACH-000947,0.06434067641293598
ACH-000948,-0.1761833008279524
ACH-000950,-0.07294550617845691
ACH-000953,-0.19565694910756684
ACH-000954,-0.08540298051977288
ACH-000957,-0.221785077894462
ACH-000958,0.2579013422469001
ACH-000960,-0.1677079227437953
ACH-000963,-0.10444613679538953
ACH-000968,-0.35667761234849393
ACH-000969,-0.0867601815006772
ACH-000972,0.023549194174967158
ACH-000973,-0.06999653828257728
ACH-000974,0.026601845293876804
ACH-000978,-0.30694815447701906
ACH-000984,-0.05038092247122744
ACH-000986,-0.0035642600966008
ACH-000988,-0.07438885475839317
ACH-000993,-0.14099064955910742
ACH-000994,0.01230928183883657
ACH-000996,-0.1771710690319909
ACH-001001,-0.03332017785453112
ACH-001020,0.0041873409644027325
ACH-001028,-0.10936105913318317
ACH-001031,0.16495360949546414
ACH-001038,-0.05467362042057953
ACH-001048,-0.07007871935555153
ACH-001050,0.03523920357123047
ACH-001053,0.06653746042104708
ACH-001054,0.03708907979478359
ACH-001061,0.10404827099608872
ACH-001067,-0.1151563208885611
ACH-001075,-0.08345478969362151
ACH-001096,0.0940991533995112
ACH-001111,0.1612074087815701
ACH-001119,-0.011404267914268795
ACH-001128,-0.32848025049491303
ACH-001134,-0.16723742122447285
ACH-001151,-0.09364466766005604
ACH-001163,-0.22603374355453665
ACH-001164,-0.17409108671301224
ACH-001183,-0.0661945737573232
ACH-001192,0.038554712059777986
ACH-001193,0.11755078675370252
ACH-001196,0.0341066302374776
ACH-001197,-0.02235270631444864
ACH-001205,0.15480258863058224
ACH-001211,0.039913357643514114
ACH-001212,-0.023014416458519902
ACH-001228,0.005089744640737364
ACH-001232,0.11411275755095915
ACH-001239,-0.008109991634760118
ACH-001270,-0.027322320887446825
ACH-001274,0.12909984788609924
ACH-001275,-0.1010533557542033
ACH-001277,-0.2566105808183144
ACH-001278,0.06750013581640467
ACH-001280,-0.12192073031077673
ACH-001283,-0.027458060151500843
ACH-001289,0.1422156519826996
ACH-001300,0.034876074983444534
ACH-001301,0.14779058092185482
ACH-001302,-0.12447606885076963
ACH-001306,-0.009152574096009013
ACH-001318,0.07711089405080228
ACH-001322,-0.01582018030308568
ACH-001328,-0.026698550015494097
ACH-001332,-0.2578450432284172
ACH-001336,-0.15265484298855514
ACH-001346,-0.01241517714298285
ACH-001353,-0.14237177903278067
ACH-001354,-0.1829870675916952
ACH-001367,-0.2486527599452232
ACH-001368,-0.10165455090625672
ACH-001374,-0.09630994271340157
ACH-001377,0.005755627407655349
ACH-001380,-0.12687997656596453
ACH-001391,-0.07462734119520012
ACH-001408,-0.14308162100204708
ACH-001430,0.12101565889757546
ACH-001431,-0.06457037207815405
ACH-001450,-0.20171568568081769
ACH-001496,-0.05818122083568283
ACH-001500,-0.06429044043851283
ACH-001523,0.05844533979446554
ACH-001532,0.02319652180907236
ACH-001550,-0.08480970175339797
ACH-001552,0.014382665961532615
ACH-001554,-0.09039476280540684
ACH-001654,-0.14219449769458795
ACH-001735,-0.058861596051724835
ACH-001736,-0.1636673727000198
ACH-001737,0.010714697266405828
ACH-001740,0.012062841051407102
ACH-001745,-0.1970933363186773
ACH-001765,-0.0836738576195504
