,GAL (51083)
ACH-000265,-0.19464499072566074
ACH-000266,-0.23772953186374335
ACH-000272,-0.09645181819112908
ACH-000274,-0.4413438355715208
ACH-000277,-0.3820360147932596
ACH-000278,-0.22773499901984715
ACH-000279,-0.12145267035061034
ACH-000280,-0.11845388888326185
ACH-000281,-0.11687970826080715
ACH-000288,-0.11253391019923598
ACH-000291,-0.14757968287999934
ACH-000293,-0.18753766553158727
ACH-000294,-0.1032490709466668
ACH-000295,-0.1462105968209505
ACH-000296,-0.08719318019860353
ACH-000302,-0.13766623397739064
ACH-000304,-0.08788996168471036
ACH-000307,-0.1894267411890802
ACH-000308,-0.2198961884864407
ACH-000310,-0.33151780045584417
ACH-000311,-0.1191343584002626
ACH-000312,-0.2067441726505623
ACH-000315,-0.4583627054022702
ACH-000316,-0.4857835106143925
ACH-000317,-0.046837190735064135
ACH-000318,-0.3479873097498938
ACH-000319,-0.18247464639884128
ACH-000320,-0.1610798790133967
ACH-000322,-0.09281420450005236
ACH-000323,-0.16861649406289309
ACH-000324,-0.1378896340367982
ACH-000329,-0.029586938475336607
ACH-000330,-0.1989721390114586
ACH-000331,-0.2311473922221338
ACH-000332,-0.2242342210208432
ACH-000334,-0.09428728276118907
ACH-000335,-0.2829960185391842
ACH-000336,-0.17011316108622768
ACH-000337,-0.10185175570785696
ACH-000338,0.07548093184577437
ACH-000339,-0.1806276578278092
ACH-000341,-0.2305253797839712
ACH-000348,-0.14193447492610245
ACH-000350,-0.02301983908720799
ACH-000352,-0.1463894756943336
ACH-000356,-0.5113670098864584
ACH-000361,-0.13810118253789758
ACH-000362,-0.21100021337758046
ACH-000363,-0.1623070739717792
ACH-000364,-0.14691591261954498
ACH-000365,-0.15808396781023168
ACH-000366,-0.3658689056931649
ACH-000368,-0.11877793200170675
ACH-000374,-0.226361441987718
ACH-000375,-0.12612132006528798
ACH-000376,-0.21435789061426694
ACH-000381,-0.13677266578444205
ACH-000383,-0.16341688791324152
ACH-000387,-0.19290326658524026
ACH-000389,-0.12601209787844125
ACH-000390,-0.062222629865467
ACH-000393,-0.2715425025811014
ACH-000395,-0.1671659557950342
ACH-000396,-0.19591107739355174
ACH-000397,-0.1886728441928354
ACH-000401,0.18411092842166127
ACH-000402,-0.026793006159171056
ACH-000403,-0.25267168356027764
ACH-000404,-0.20857136319782296
ACH-000406,-0.1829039273831156
ACH-000407,-0.3221720206786023
ACH-000408,-0.2608900855989471
ACH-000410,-0.0433240824167194
ACH-000411,-0.21526595201144336
ACH-000414,-0.12685043060196008
ACH-000415,-0.3106418274679222
ACH-000416,-0.17060016264818725
ACH-000420,-0.2471836914763758
ACH-000421,-0.1906175712788307
ACH-000424,-0.15033228064889406
ACH-000425,-0.05829860784182525
ACH-000426,-0.13343031270580002
ACH-000427,-0.21604021806074167
ACH-000433,-0.24929663260468524
ACH-000435,0.09891220597279543
ACH-000436,-0.18452797690741374
ACH-000444,-0.24586059248945635
ACH-000445,-0.019642858936179262
ACH-000448,-0.18609104865186776
ACH-000450,-0.1961937060989664
ACH-000452,-0.16838838145349078
ACH-000454,-0.09982735158323357
ACH-000458,-0.2349856995890625
ACH-000459,-0.1605460636860049
ACH-000460,-0.20715238527345306
ACH-000461,-0.4091871149852604
ACH-000463,-0.010859734846662928
ACH-000464,-0.1158764429908225
ACH-000466,-0.2094623710189341
ACH-000467,-0.11520311516392386
ACH-000468,-0.15911787824759174
ACH-000469,-0.1331795257932875
ACH-000470,-0.3617027914983881
ACH-000471,-0.17447431827218987
ACH-000472,-0.10431271429057876
ACH-000473,-0.15374972853841454
ACH-000475,-0.15327800011119194
ACH-000476,-0.2066339789898592
ACH-000477,-0.1252372942651241
ACH-000479,-0.2189050644049991
ACH-000480,-0.3221610252321849
ACH-000481,-0.22682935912651056
ACH-000483,-0.11554033681899592
ACH-000484,-0.0414487427075556
ACH-000485,-0.2758462832088588
ACH-000486,-0.3383929981924593
ACH-000487,-0.2211293874124702
ACH-000488,-0.21546934458397235
ACH-000490,-0.07171785913277502
ACH-000491,-0.1002715886955632
ACH-000495,-0.246623336358376
ACH-000496,-0.14346701177838594
ACH-000499,-0.2961333137470762
ACH-000500,-0.0939567187588402
ACH-000502,-0.1348590532270864
ACH-000503,-0.043974033894617896
ACH-000505,-0.19422210386313324
ACH-000507,-0.35603709420766544
ACH-000510,-0.12167377476986485
ACH-000511,-0.15935707224836454
ACH-000512,-0.1075555855730151
ACH-000516,-0.08955661768953042
ACH-000517,-0.21022057755178536
ACH-000518,-0.04064524878729085
ACH-000520,-0.16163851150730882
ACH-000521,-0.11141191110163708
ACH-000522,-0.016555587352520437
ACH-000524,-0.12770078021956513
ACH-000527,-0.17991440893462848
ACH-000528,-0.16465421913975262
ACH-000537,-0.1332417112032354
ACH-000541,-0.3268263223847627
ACH-000542,-0.2195046465526102
ACH-000544,-0.19583315513438948
ACH-000545,-0.4322619970199468
ACH-000547,0.08949702240915189
ACH-000548,-0.19402568928688396
ACH-000549,-0.2431159522552045
ACH-000550,-0.11331399189952306
ACH-000552,-0.3083531424455758
ACH-000556,-0.18603989512061392
ACH-000557,0.012799427022299576
ACH-000569,-0.1204368550760576
ACH-000570,-0.1886959308509443
ACH-000571,-0.18373496883925292
ACH-000573,-0.09613953398567446
ACH-000576,-0.19813762742285596
ACH-000579,-0.14443801170199316
ACH-000580,-0.1675425194763812
ACH-000584,-0.23964817587782625
ACH-000585,-0.4120691134560639
ACH-000588,-0.1347076719908049
ACH-000589,-0.1512594371249566
ACH-000591,-0.05143214431109271
ACH-000593,-0.28659590941519786
ACH-000600,-0.2607510314177198
ACH-000601,-0.18002944743483024
ACH-000605,-0.10822950755838562
ACH-000606,-0.33331666262621146
ACH-000608,-0.21467631523001351
ACH-000614,-0.2598891744504131
ACH-000616,-0.2550286781138972
ACH-000618,-0.3621582219463661
ACH-000619,-0.5914409426665772
ACH-000620,-0.14209032085783646
ACH-000621,-0.08965568459535737
ACH-000622,-0.08886990613149061
ACH-000623,-0.18387026317216665
ACH-000624,-0.30469743654404946
ACH-000627,-0.1746150975221238
ACH-000630,-0.2761949156824356
ACH-000631,-0.4280924634552061
ACH-000632,-0.33490411892532124
ACH-000633,-0.1752616740574782
ACH-000637,-0.2621659006154366
ACH-000638,-0.215799234334399
ACH-000646,-0.1056752621390944
ACH-000647,-0.2482888124058239
ACH-000648,-0.21458467625527294
ACH-000649,-0.10898068661481257
ACH-000651,-0.1828979455376699
ACH-000652,-0.24355289073783346
ACH-000653,-0.19754404320037608
ACH-000657,-0.13818001421769338
ACH-000658,-0.041810487993711364
ACH-000661,-0.40586921466580544
ACH-000662,-0.2823409076418955
ACH-000663,-0.15775592708940522
ACH-000665,-0.3263706231380258
ACH-000671,-0.2404979999651174
ACH-000672,-0.21861434816732714
ACH-000673,-0.2434407150685869
ACH-000676,-0.12027965923295975
ACH-000677,-0.15222182016244698
ACH-000681,-0.18800702279372428
ACH-000683,-0.1960855459805808
ACH-000684,-0.033613915396740066
ACH-000688,-0.1828745233209287
ACH-000693,-0.2173986188883657
ACH-000694,-0.3531038054229976
ACH-000695,-0.2589419353331294
ACH-000696,-0.19987511781353032
ACH-000697,-0.18818411605534446
ACH-000699,-0.13757282624950398
ACH-000701,-0.10835779905885233
ACH-000706,-0.259972686431279
ACH-000711,-0.10921781846619748
ACH-000713,-0.18159453874702716
ACH-000714,-0.11767811719723548
ACH-000718,-0.14611400850023892
ACH-000720,-0.1643496517146247
ACH-000721,-0.1387966283056683
ACH-000724,-0.07063011302200004
ACH-000725,-0.12348209667880655
ACH-000732,-0.1625258350525878
ACH-000734,-0.33347992303306506
ACH-000735,-0.21028032676451627
ACH-000736,-0.21088933494021594
ACH-000738,-0.30488164477147844
ACH-000746,-0.10872083611210198
ACH-000747,-0.14689954275894845
ACH-000748,-0.17612609247360533
ACH-000753,-0.18159711972384746
ACH-000756,-0.12381855477041978
ACH-000757,-0.20120506406567668
ACH-000758,-0.18727811793287588
ACH-000760,-0.18567111615839132
ACH-000762,-0.1283182032549278
ACH-000763,-0.176639799726881
ACH-000764,-0.09977975175715667
ACH-000765,-0.27355855167501586
ACH-000766,-0.09342816074821282
ACH-000767,-0.22669513864092766
ACH-000768,-0.2324511793264204
ACH-000769,-0.1505822040640947
ACH-000770,-0.17921668769079432
ACH-000771,-0.12884395819585376
ACH-000773,-0.20984700268868647
ACH-000776,-0.23500742548259784
ACH-000777,-0.2376386825260514
ACH-000778,-0.2807999854099481
ACH-000781,-0.1398682901653974
ACH-000782,-0.3083308074552745
ACH-000783,-0.4290098636861557
ACH-000784,-0.18731867657226825
ACH-000785,-0.07149611998490897
ACH-000787,-0.10540596562675324
ACH-000788,-0.19146040931725167
ACH-000791,-0.20482994427575774
ACH-000792,-0.1090415904039718
ACH-000794,-0.3591013691066026
ACH-000796,-0.1249504864754893
ACH-000798,-0.3612200718584172
ACH-000799,-0.08955373109812277
ACH-000800,0.009652955443009054
ACH-000802,-0.4660352297688181
ACH-000804,-0.25964740871309594
ACH-000805,-0.13356663905795582
ACH-000809,-0.06719653572243188
ACH-000810,-0.17586423620667055
ACH-000811,-0.16279849891955625
ACH-000817,-0.3899760474843293
ACH-000819,-0.33883933617939804
ACH-000820,-0.060236805893133724
ACH-000821,-0.09309502484952772
ACH-000822,-0.172696687660884
ACH-000823,-0.38253809580693066
ACH-000824,-0.11247144740588456
ACH-000827,-0.15533158156457572
ACH-000829,-0.1568768153663585
ACH-000831,-0.2443318524090605
ACH-000832,-0.3580286659204295
ACH-000833,-0.18867366923196688
ACH-000834,-0.36867083439801374
ACH-000835,-0.1579780902254439
ACH-000836,-0.04527571774399621
ACH-000837,-0.16686349945371828
ACH-000838,-0.2983470952291863
ACH-000839,-0.3669093918174739
ACH-000840,-0.03218656196210466
ACH-000841,-0.0410409057416068
ACH-000843,-0.09399016368965322
ACH-000846,-0.2871084418959755
ACH-000847,-0.1050984831298912
ACH-000848,-0.15387792347857168
ACH-000849,-0.16315180685264372
ACH-000851,-0.1338550811299803
ACH-000855,-0.03822287743484968
ACH-000856,-0.18827688604254994
ACH-000858,-0.199779932559621
ACH-000859,-0.20739811269832828
ACH-000861,-0.29396096836763225
ACH-000862,-0.03229444637253804
ACH-000865,-0.14340413196172552
ACH-000866,-0.12950043763127198
ACH-000867,-0.08519190566924313
ACH-000869,-0.1162373112175214
ACH-000872,-0.5377669684004759
ACH-000873,-0.16789211930090994
ACH-000876,-0.27271847610861794
ACH-000878,0.07417051849657047
ACH-000880,-0.160482968983613
ACH-000881,-0.1017824277493967
ACH-000882,-0.17672636180866275
ACH-000884,-0.29941669512366925
ACH-000885,-0.153998899785413
ACH-000887,-0.15886494576392696
ACH-000889,-0.04923433377106034
ACH-000896,-0.1306100482893047
ACH-000898,-0.0603172676044981
ACH-000900,-0.21897055707716906
ACH-000901,-0.2514852620171178
ACH-000905,-0.09357681402520003
ACH-000906,-0.15148340303988672
ACH-000907,-0.028407647036320018
ACH-000910,-0.2610396818566477
ACH-000911,-0.284551206535663
ACH-000912,-0.17998929950836784
ACH-000913,-0.20683366017943092
ACH-000915,-0.1020927849300503
ACH-000916,-0.6401064197924271
ACH-000917,-0.3101629791597441
ACH-000920,-0.060969908827793226
ACH-000921,-0.12068282987670707
ACH-000924,-0.11700667473911885
ACH-000926,-0.22105473016429247
ACH-000928,-0.16426997689569653
ACH-000929,-0.19266832313877816
ACH-000932,-0.17330778773558625
ACH-000935,-0.02199290815011092
ACH-000936,-0.2855766952832676
ACH-000937,-0.30897403059514883
ACH-000938,-0.07087294618469835
ACH-000939,-0.23082562795821646
ACH-000941,-0.20911071574383094
ACH-000943,-0.20994316387332584
ACH-000946,-0.2446860203296353
ACH-000947,-0.19525412574254775
ACH-000948,-0.24397348998812685
ACH-000950,-0.016148642789044817
ACH-000953,-0.2182668743007102
ACH-000954,-0.0987146346301104
ACH-000957,-0.3435626766466967
ACH-000958,-0.14298725593314413
ACH-000960,-0.040940153103094665
ACH-000963,-0.3479681633599514
ACH-000968,-0.18225074732817528
ACH-000969,-0.2842548995350677
ACH-000972,-0.08897586926948864
ACH-000973,-0.18719186541182328
ACH-000974,-0.16615372988214544
ACH-000978,-0.3625327356886575
ACH-000984,-0.27046020006756843
ACH-000986,-0.2150679682061309
ACH-000988,-0.13684786786551206
ACH-000993,-0.003072337409719852
ACH-000994,-0.2034199465702568
ACH-000996,-0.3065952362037204
ACH-001001,-0.2884953662146293
ACH-001020,0.06039584209907607
ACH-001028,-0.20112920544865934
ACH-001031,-0.14666353995619325
ACH-001038,-0.14001661722855974
ACH-001048,-0.21148305481345533
ACH-001050,-0.24944352620777144
ACH-001053,-0.1061094430368411
ACH-001054,-0.2187823874528031
ACH-001061,-0.1534840780818315
ACH-001067,-0.20983036828449989
ACH-001075,-0.3222190257552752
ACH-001096,-0.1322271584959015
ACH-001111,-0.2839410435635191
ACH-001119,-0.20769507467251985
ACH-001128,-0.009537057072778335
ACH-001134,-0.20638928353409589
ACH-001151,-0.1160462162561557
ACH-001163,-0.20868981702402264
ACH-001164,-0.15732702966120538
ACH-001183,-0.13956289446123
ACH-001192,-0.10949260034591997
ACH-001193,-0.08006159122917121
ACH-001196,-0.0600328400732323
ACH-001197,-0.06262342552132581
ACH-001205,-0.16066918344750902
ACH-001211,-0.25294788019691833
ACH-001212,-0.3574408689596493
ACH-001228,-0.13722034827884286
ACH-001232,-0.07942389828882282
ACH-001239,-0.02633340003086222
ACH-001270,-0.2510694285147024
ACH-001274,-0.22058692269371274
ACH-001275,-0.05813232920006446
ACH-001277,0.03686221895178275
ACH-001278,0.015497725012007526
ACH-001280,-0.24880539790636355
ACH-001283,-0.10708940967820624
ACH-001289,-0.12257681932413125
ACH-001300,-0.3051972298535297
ACH-001301,-0.3490699694758567
ACH-001302,-0.13867383690388255
ACH-001306,-0.2265610673445592
ACH-001318,-0.1231182366152496
ACH-001322,-0.18387136391314726
ACH-001328,-0.18931855928175675
ACH-001332,-0.27253100376412503
ACH-001336,-0.4161937206487274
ACH-001346,-0.2353674232775334
ACH-001353,-0.17279067320694907
ACH-001354,-0.0822459795192954
ACH-001367,-0.18802349405766391
ACH-001368,-0.1784856130945173
ACH-001374,-0.31422087998451204
ACH-001377,-0.13513772707237826
ACH-001380,-0.2457888546883207
ACH-001391,-0.1890720587340296
ACH-001408,-0.16170409124501925
ACH-001430,-0.1940215169629754
ACH-001431,-0.15194834516990824
ACH-001450,-0.22901496883817676
ACH-001496,-0.1350744227407112
ACH-001500,-0.09796753699339418
ACH-001523,-0.0942340590380104
ACH-001532,-0.11563293359692235
ACH-001550,-0.5286067723277492
ACH-001552,-0.18702102603971585
ACH-001554,-0.21973043281982724
ACH-001654,-0.19482371350218694
ACH-001735,-0.051146454457137586
ACH-001736,-0.1395424073812328
ACH-001737,-0.2914896739763982
ACH-001740,-0.2131919935194432
ACH-001745,-0.06799188705669404
ACH-001765,-0.0319715447017172
