,UBE2C (11065)
ACH-000159,-0.3283437078287569
ACH-000160,-0.7273174341819182
ACH-000163,-0.20366713305504733
ACH-000167,-0.4279315454110971
ACH-000168,-0.35586121136175736
ACH-000169,-0.540435641937885
ACH-000178,-0.4261483464047083
ACH-000183,-0.28747533015792825
ACH-000188,-0.5067303788855914
ACH-000189,-0.4531367772757826
ACH-000190,-0.454307755441771
ACH-000198,-0.4579017249997046
ACH-000203,-0.4099896672764076
ACH-000204,-0.2733363442088862
ACH-000206,-0.4548498629626518
ACH-000207,-0.6633256988933659
ACH-000208,-0.7658785804127196
ACH-000210,-0.31570186684076634
ACH-000211,-0.3381335665700749
ACH-000215,-0.5573587133000102
ACH-000221,-0.5756371299404565
ACH-000222,-0.4305772557925488
ACH-000223,-0.09955688205567001
ACH-000226,-0.20323526590650606
ACH-000227,-0.3375701435398618
ACH-000228,-0.7249269498138098
ACH-000231,-0.30661987539544844
ACH-000232,-0.2641989463286281
ACH-000233,-0.2963483973164542
ACH-000234,-0.4952299315318402
ACH-000235,-0.5531648946263524
ACH-000237,-0.2370310513120735
ACH-000238,-0.7804666328378057
ACH-000242,-0.31025483973097984
ACH-000243,-0.4197329830061036
ACH-000244,-0.4018816043343005
ACH-000246,-0.4621258035564656
ACH-000248,-0.35233138634829625
ACH-000250,-0.6307452859459198
ACH-000251,-0.16513697935889635
ACH-000252,-0.34439202612016484
ACH-000253,-0.3959764689861876
ACH-000255,-0.7021568052904709
ACH-000256,-0.23434684349642626
ACH-000257,-0.014726806822871747
ACH-000258,-0.4674913164068092
ACH-000259,-0.2415710566478237
ACH-000260,-0.5492258106304369
ACH-000261,-0.4710185533420767
ACH-000262,-0.5026309905404057
ACH-000263,-0.4874244776663077
ACH-000264,-0.2930961154988026
ACH-000265,-0.4931970289986145
ACH-000266,-0.07635351960193403
ACH-000272,-0.2443532334795517
ACH-000274,-0.6637208219027714
ACH-000277,-0.6047026002398235
ACH-000278,-0.2548821133458173
ACH-000279,-0.5207774976559508
ACH-000280,-0.6938774600888923
ACH-000281,-0.4408367582156576
ACH-000288,-0.563503390936207
ACH-000291,-0.3582886646145632
ACH-000293,-0.2486222657690085
ACH-000294,-0.2471105215955142
ACH-000295,-0.0742766743267424
ACH-000296,-0.16206447787512324
ACH-000302,-0.3701015583690637
ACH-000304,-0.2846992338822651
ACH-000307,-0.3044381960899877
ACH-000308,-0.06409658735376553
ACH-000310,-0.4491329203511725
ACH-000311,-0.4528182945419124
ACH-000312,-0.4327793581515849
ACH-000315,-0.11210246580078452
ACH-000316,-0.8528909731052481
ACH-000317,-0.26287399535467154
ACH-000318,-0.4981389747990211
ACH-000319,-0.3753267701361812
ACH-000320,-0.5139735699978725
ACH-000322,-0.5169069009096551
ACH-000323,-0.28075863047498656
ACH-000324,-0.4851480254014561
ACH-000329,-0.8812347712233969
ACH-000330,-0.4510191779040621
ACH-000331,-0.5018887097557642
ACH-000332,-0.010420924515020864
ACH-000334,-0.3573947424324021
ACH-000335,-0.32907043828106475
ACH-000336,-0.523938626495994
ACH-000337,-0.22634800255308354
ACH-000338,-0.3033057547422578
ACH-000339,-0.06341427985354015
ACH-000341,-0.6065188901683386
ACH-000348,-0.466523723561101
ACH-000350,-0.13236942574220134
ACH-000352,-0.4802294475509004
ACH-000356,-0.07169751681292569
ACH-000361,-0.42170688012700175
ACH-000362,-0.37464743523716587
ACH-000363,-0.15657813212694074
ACH-000364,-0.5115865505352195
ACH-000365,-0.2456491257386632
ACH-000366,-0.4411479136961535
ACH-000368,-0.24458957773454146
ACH-000374,-0.6069486194722641
ACH-000375,-0.3871202287014653
ACH-000376,-0.12446846217286557
ACH-000381,-0.4282251931628859
ACH-000383,-0.39569565467667817
ACH-000387,-0.33218281850253323
ACH-000389,-0.7984851933485057
ACH-000390,-0.5694234052320865
ACH-000393,-0.4897766421297593
ACH-000395,-0.18268435467815106
ACH-000396,-0.2586092432351697
ACH-000397,-0.8329449640697792
ACH-000401,-0.2940277117723877
ACH-000402,-0.7164526420075691
ACH-000403,-0.026470451041403626
ACH-000404,-0.3913298588103692
ACH-000406,-0.1718084947519333
ACH-000407,-0.6573325368515167
ACH-000408,-0.6866033637326668
ACH-000410,-0.3903919339362041
ACH-000411,-0.2890167353181137
ACH-000414,-0.5404534912580196
ACH-000415,-0.3488490126027895
ACH-000416,-0.1957028515482435
ACH-000420,-0.4474220396250136
ACH-000421,-0.38341232874191533
ACH-000424,-0.3910728919905029
ACH-000425,-0.31915056585539553
ACH-000426,-0.21255663071924932
ACH-000427,-0.5234271066984177
ACH-000433,-0.2364714028583235
ACH-000435,-0.20666199746170175
ACH-000436,-0.4025665621112557
ACH-000444,-0.4075854171235203
ACH-000445,-0.5595180179276854
ACH-000448,-0.1522946085601737
ACH-000450,-0.2488514589154133
ACH-000452,-0.4158094910587549
ACH-000454,-0.4465206378320852
ACH-000458,-0.8431430114155721
ACH-000459,-0.3156575701741544
ACH-000460,-0.44728103191302093
ACH-000461,-0.6655851158436125
ACH-000463,-0.3348893790542679
ACH-000464,-0.7573757622184059
ACH-000466,-0.4406220189556048
ACH-000467,-0.2837248021541945
ACH-000468,-0.10910904198999977
ACH-000469,-0.2551766287674808
ACH-000470,0.18294462507056056
ACH-000471,-0.2763907712882727
ACH-000472,-0.4487579607517937
ACH-000473,-0.5455815697463532
ACH-000475,-0.2105858628304128
ACH-000476,-0.3157585794628447
ACH-000477,-0.8528300871441321
ACH-000479,-0.738841830693923
ACH-000480,-0.4395528279641025
ACH-000481,-0.6037546783960035
ACH-000483,-0.06444377297715269
ACH-000484,-0.3024561552511001
ACH-000485,-0.3806577472795153
ACH-000486,-0.3365467720060155
ACH-000487,-0.07809216045076707
ACH-000488,-0.4080328767795758
ACH-000490,-0.06087758734935252
ACH-000491,-0.8807517462094097
ACH-000495,-0.4553596957866553
ACH-000496,-0.477479643572752
ACH-000499,-0.4036098924672837
ACH-000500,0.12499742145145233
ACH-000502,-0.4816647078392908
ACH-000503,-0.5227145755446441
ACH-000505,-0.2077641799927731
ACH-000507,-0.3757547386359212
ACH-000510,-0.2562541239481906
ACH-000511,-0.16241011420600354
ACH-000512,-0.17075548804676582
ACH-000516,-0.2601004892523932
ACH-000517,-0.9027964584363538
ACH-000518,-0.6997768584834726
ACH-000520,-0.5749357869842476
ACH-000521,-0.9535965933987618
ACH-000522,-0.19300943393601275
ACH-000524,-0.19618425388711172
ACH-000527,-0.2238433428181279
ACH-000528,-0.3549090803728454
ACH-000537,-0.4444706486553286
ACH-000541,-0.3829263716327019
ACH-000542,-0.4185437256904516
ACH-000544,-0.26831639517683514
ACH-000545,-0.6231692483136264
ACH-000547,-0.4506552298909415
ACH-000548,-0.3550965032445602
ACH-000549,-0.5139642821716965
ACH-000550,-0.5968915484245568
ACH-000552,-0.6832691892080353
ACH-000556,-0.2459060818026824
ACH-000557,-0.34560208660809844
ACH-000569,-0.5716182292456221
ACH-000570,-0.5577887827509299
ACH-000571,-0.2953869202160644
ACH-000573,-0.4035108828215073
ACH-000576,-0.3556957159983449
ACH-000579,-0.6586852113339472
ACH-000580,-0.5464370903587727
ACH-000584,-0.23894417325380102
ACH-000585,-0.6617495463037949
ACH-000588,-0.373337939446642
ACH-000589,-0.4933784742731082
ACH-000591,-0.25196690329320376
ACH-000593,-0.3573116542901121
ACH-000600,-0.3955720767897881
ACH-000601,-0.4271791110861813
ACH-000605,-0.3786868474663051
ACH-000606,-0.5685574872800239
ACH-000608,-0.2335040563227585
ACH-000614,-0.3253022363293871
ACH-000616,-0.8665589269910826
ACH-000618,-0.15903426942657758
ACH-000619,-0.22962606581077324
ACH-000620,-0.2980567884711318
ACH-000621,-0.6298405774986816
ACH-000622,-0.4666399676496968
ACH-000623,-0.3879322744383192
ACH-000624,-0.653246829263045
ACH-000627,-0.32253402807915343
ACH-000630,-0.6270658393915084
ACH-000631,-0.5473746214467631
ACH-000632,-0.25923400796229684
ACH-000633,-0.01123673741897922
ACH-000637,-0.5326018394517961
ACH-000638,-0.3379133453743969
ACH-000646,-0.22167516877274107
ACH-000647,-0.21997552529191503
ACH-000648,-0.4263628985944176
ACH-000649,-0.3841280563525456
ACH-000651,-0.588248104026788
ACH-000652,-0.14568383745336147
ACH-000653,-0.3239317281224819
ACH-000657,-0.4140591175571923
ACH-000658,-0.3368339604807624
ACH-000661,-0.5488367043456147
ACH-000662,-0.5838148010508201
ACH-000663,-0.486258974581033
ACH-000665,-0.37951398590658186
ACH-000671,-0.17430789571071625
ACH-000672,-0.3256675595272957
ACH-000673,-0.36718651564606136
ACH-000676,-0.3993789130615748
ACH-000677,-0.17684774215362026
ACH-000681,-0.3743741282916706
ACH-000683,-0.2087018365865719
ACH-000684,-0.5029347572254999
ACH-000688,-0.5846957023457833
ACH-000693,-0.3644419221638596
ACH-000694,-0.7180170309360109
ACH-000695,-0.41284011963658257
ACH-000696,-0.5135558957803348
ACH-000697,-0.13741657882344474
ACH-000699,-0.648900093800107
ACH-000701,-0.3051947021274165
ACH-000706,-0.21782425964330804
ACH-000711,-0.6605030981181651
ACH-000713,-0.5821178898170957
ACH-000714,-0.3221145767389469
ACH-000718,-0.5724236699589919
ACH-000720,-0.34324574319085793
ACH-000721,-0.5954939561230363
ACH-000724,-0.3384152762369377
ACH-000725,-0.3430601495145614
ACH-000732,-0.4021081498752949
ACH-000734,-0.19262245626958324
ACH-000735,-0.7539469697268201
ACH-000736,-0.3751448004354563
ACH-000738,-0.5713918517472937
ACH-000746,-0.0834448133498801
ACH-000747,-0.3643938083600603
ACH-000748,-0.38092517572956863
ACH-000753,-0.3491228693411104
ACH-000756,-0.2942908055164311
ACH-000757,-0.29904394638723564
ACH-000758,-0.3251908357204121
ACH-000760,-0.14546738564856726
ACH-000762,-0.4714774659567282
ACH-000763,-0.3279556345493152
ACH-000764,-0.5510486529810121
ACH-000765,-0.4528124450243967
ACH-000766,-0.5717571971167642
ACH-000767,-0.5001764806529612
ACH-000768,-0.2186704771540554
ACH-000769,-0.26054476801915305
ACH-000770,-0.12929004625625634
ACH-000771,-0.5133690276676434
ACH-000773,-0.5259776798472967
ACH-000776,-0.29269642728117057
ACH-000777,-0.6623844346765312
ACH-000778,-0.4854605083077157
ACH-000781,-0.09999575927744064
ACH-000782,-0.1256837543124143
ACH-000783,-0.26021084891036456
ACH-000784,-0.3126561482616259
ACH-000785,-0.3336209156391701
ACH-000787,-0.4562587342052095
ACH-000788,-0.03102630118495909
ACH-000791,-0.23596058223862035
ACH-000792,-0.6608756616487629
ACH-000794,-0.6713468215925837
ACH-000796,-0.1657004935393938
ACH-000798,-0.3813701400357801
ACH-000799,-0.3494513945826358
ACH-000800,-0.1954331237557566
ACH-000802,-0.5558152323577817
ACH-000804,-0.3411117381384716
ACH-000805,-0.4644632527655896
ACH-000809,-0.2793431326225906
ACH-000810,-0.2777278190017562
ACH-000811,-0.5449046885295157
ACH-000817,-0.11185205217895056
ACH-000819,-0.6534058203143559
ACH-000820,-0.629941052816422
ACH-000821,-0.11065523419416654
ACH-000822,-0.4879229992597193
ACH-000823,-0.2659990392016948
ACH-000824,-0.1073901834714712
ACH-000827,-0.3703779520969382
ACH-000829,-0.5522917994244333
ACH-000831,-0.17457262136320376
ACH-000832,-0.6188416482153548
ACH-000833,-0.4303839893036181
ACH-000834,-0.4936897854946619
ACH-000835,-0.08653339765844661
ACH-000836,-0.6771985707574757
ACH-000837,-0.2308602286633737
ACH-000838,-0.0978543328817114
ACH-000839,-0.40803845062665306
ACH-000840,-0.04714992021182618
ACH-000841,-0.31929895707592537
ACH-000843,-0.2599125572900527
ACH-000846,-0.27416016563849244
ACH-000847,-0.5364603158768714
ACH-000848,-0.3735812921910885
ACH-000849,-0.5465453596041501
ACH-000851,-0.5437151391016822
ACH-000855,-0.19040703254561456
ACH-000856,-0.2678824992619591
ACH-000858,-0.4492827803918126
ACH-000859,-0.3864143673340241
ACH-000861,-0.4345330973032565
ACH-000862,-0.2968473277812143
ACH-000865,-0.18842488477038252
ACH-000866,-0.24296944685665625
ACH-000867,-0.5811576390045543
ACH-000869,-0.3655980246365139
ACH-000872,-0.09287582634310156
ACH-000873,-0.4579247987365462
ACH-000876,-0.34772457573164595
ACH-000878,-0.5893513345950864
ACH-000880,-0.24307343815749444
ACH-000881,-0.31696674908705125
ACH-000882,-0.7231058196009127
ACH-000884,-0.20449333616379864
ACH-000885,-0.4193339489830407
ACH-000887,-0.4245448289666808
ACH-000889,-0.12915950846019295
ACH-000896,-0.4042564836241969
ACH-000898,-0.44452283013095545
ACH-000900,-0.5760032187212185
ACH-000901,-0.8448314625767497
ACH-000905,-0.12146914260488408
ACH-000906,-0.7096755692972354
ACH-000907,-0.4717048894028412
ACH-000910,-0.3393573440318234
ACH-000911,-0.2517197314136119
ACH-000912,-0.34182718876505863
ACH-000913,-0.6706850592073923
ACH-000915,-0.5528652172371096
ACH-000916,-0.33421421950532937
ACH-000917,-0.3062768080499145
ACH-000920,-0.4859030964580453
ACH-000921,-0.7148711655655469
ACH-000924,-0.4366360059122947
ACH-000926,-0.2384999863781249
ACH-000928,-0.4764887939523537
ACH-000929,-0.6086536401655976
ACH-000932,-0.6610586531531966
ACH-000935,-0.5316449354475828
ACH-000936,-0.4684087001011501
ACH-000937,-0.4819238524554969
ACH-000938,-0.15693341006613287
ACH-000939,-0.2612445755382676
ACH-000941,-0.1958563598678376
ACH-000943,-0.4014506141576453
ACH-000946,-0.2841774861324042
ACH-000947,-0.3907651776245708
ACH-000948,-0.3949575473116963
ACH-000950,-0.5247417705156735
ACH-000953,-0.252357753272789
ACH-000954,-0.45370067714089796
ACH-000957,-0.2263656254168389
ACH-000958,-0.2002654206347732
ACH-000960,-0.3746172960913096
ACH-000963,-0.5990041742173454
ACH-000968,-0.0902455176587515
ACH-000969,-0.2727296053922907
ACH-000972,-0.4676636119420461
ACH-000973,-0.6734782047736173
ACH-000974,-0.3388405301539794
ACH-000978,-0.3602727286968128
ACH-000984,-0.23928480325988724
ACH-000986,-0.6276333153121504
ACH-000988,-0.4808045722023461
ACH-000993,-0.2778104642320696
ACH-000994,-0.5899424758483077
ACH-000996,-0.43426838349699937
ACH-001001,-0.07110769481571884
ACH-001020,-0.2786897705751323
ACH-001028,-0.7261445021169964
ACH-001031,-0.7405366506709254
ACH-001038,-0.3843485994097287
ACH-001048,-0.2781503369743123
ACH-001050,-0.5208781727233212
ACH-001053,-0.1090389536292838
ACH-001054,-0.34061031319542845
ACH-001061,-0.09126383868893333
ACH-001067,-0.7456066658225191
ACH-001075,-0.6128486420153192
ACH-001096,-0.2618493775315221
ACH-001111,-0.384378477328706
ACH-001119,-0.3147924934112089
ACH-001128,-0.7419377658104738
ACH-001134,-0.4708095257876205
ACH-001151,-0.21630902067799448
ACH-001163,-0.30311650878271146
ACH-001164,-0.2227190756054624
ACH-001183,-0.41667114815187983
ACH-001192,-0.22800125773883884
ACH-001193,-0.6099505506647025
ACH-001196,-0.4103662228456856
ACH-001197,-0.5603258951611562
ACH-001205,-0.6341623864751286
ACH-001211,-0.693885547826526
ACH-001212,-0.4791290345166072
ACH-001228,-0.419790006317465
ACH-001232,-0.40195794072935664
ACH-001239,-0.4636093838948059
ACH-001270,-0.3913195378696111
ACH-001274,-0.7331301058499533
ACH-001275,-0.4442382445231544
ACH-001277,-0.4337236370818763
ACH-001278,-0.3822678779793146
ACH-001280,-0.17015071386257075
ACH-001283,-0.1382032898904124
ACH-001289,-0.7229241988515246
ACH-001300,-0.3438541774941427
ACH-001301,-0.253060567010031
ACH-001302,-0.2119026076512533
ACH-001306,-0.24616074468984725
ACH-001318,-0.3154009705766777
ACH-001322,-0.2808950888956907
ACH-001328,-0.5460843844728038
ACH-001332,-0.29856059623357883
ACH-001336,-0.5452302648705664
ACH-001346,-0.6479949435461634
ACH-001353,-0.044045165909936713
ACH-001354,-0.0690329112853714
ACH-001367,-0.314175952954242
ACH-001368,-0.3555152959657508
ACH-001374,-0.2248039586359996
ACH-001377,-0.4278135858506917
ACH-001380,-0.3961623565792454
ACH-001391,-0.045581325017739815
ACH-001408,-0.2656072831084422
ACH-001430,-0.3364118684086578
ACH-001431,-0.4182744522169596
ACH-001450,-0.26335265828537835
ACH-001496,-0.610448333656609
ACH-001500,-0.6946156422124344
ACH-001523,-0.3661454208250871
ACH-001532,-0.7083330843570051
ACH-001550,-0.7677031771316982
ACH-001552,-0.05001016365080151
ACH-001554,-0.2231149471635716
ACH-001654,-0.3641342605792812
ACH-001735,-0.2621361624038122
ACH-001736,-0.05954078443279561
ACH-001737,0.013542415728799256
ACH-001740,-0.5925448336498198
ACH-001745,-0.4925602880176369
ACH-001765,-0.5151544217666245
