,HTR7 (3363)
ACH-000227,-0.26816055162133606
ACH-000228,-0.3004465253929485
ACH-000231,-0.3298268722981784
ACH-000232,-0.1862895840420716
ACH-000233,-0.09730496553139552
ACH-000234,-0.3606715613294813
ACH-000235,-0.250229817950862
ACH-000237,-0.2573991743675242
ACH-000238,-0.2890319599975393
ACH-000242,-0.4422400812798146
ACH-000243,-0.19958087894241355
ACH-000244,-0.2099325428158873
ACH-000246,-0.1999118750168357
ACH-000248,-0.2175254265363088
ACH-000250,-0.23638166501560506
ACH-000251,-0.25750397207048914
ACH-000252,-0.3755841107565374
ACH-000253,-0.2323818868166803
ACH-000255,-0.22004884167108416
ACH-000256,-0.2317343595699165
ACH-000257,-0.10156099343289512
ACH-000258,-0.19878057013098385
ACH-000259,-0.23821637251171016
ACH-000260,-0.14419950941374995
ACH-000261,-0.22224275256700973
ACH-000262,-0.21474255367828274
ACH-000263,-0.21352595636784688
ACH-000264,-0.25833404578823843
ACH-000265,-0.11944704287764088
ACH-000266,-0.18786630287290496
ACH-000272,-0.04980490637876454
ACH-000274,-0.21704344665751654
ACH-000277,-0.2298076961319663
ACH-000278,-0.09240122444916066
ACH-000279,-0.2984169685322381
ACH-000280,-0.2647076618907344
ACH-000281,-0.3104522879032726
ACH-000288,-0.2577153788630236
ACH-000291,-0.2822724795388241
ACH-000293,-0.2316765602561228
ACH-000294,-0.1413593373767158
ACH-000295,-0.2098612517145304
ACH-000296,-0.19181523022117156
ACH-000302,-0.16895729977983712
ACH-000304,-0.3301818352746714
ACH-000307,-0.27774984955188514
ACH-000308,-0.2733625020640882
ACH-000310,-0.5866427826997092
ACH-000311,-0.22027935904967894
ACH-000312,-0.21088674205597246
ACH-000315,-0.08861623659530486
ACH-000316,-0.25429178239294353
ACH-000317,-0.3175158700517771
ACH-000318,-0.10991157546349868
ACH-000319,-0.2638714016172934
ACH-000320,-0.2158416319480264
ACH-000322,-0.2247698696091859
ACH-000323,-0.2280136584385111
ACH-000324,-0.3184833962223291
ACH-000329,-0.3260973139127435
ACH-000330,-0.3271681948136725
ACH-000331,-0.31721855645196384
ACH-000332,-0.21580917287315654
ACH-000334,-0.09211401912197242
ACH-000335,-0.16367064809025195
ACH-000336,-0.2401771783336235
ACH-000337,-0.14335163071018556
ACH-000338,0.0951551888940085
ACH-000339,-0.23686221325302395
ACH-000341,-0.24448186284578885
ACH-000348,-0.20920192999103046
ACH-000350,-0.2480899306242497
ACH-000352,-0.2422038706951431
ACH-000356,-0.24280454109414526
ACH-000361,-0.10627363229966284
ACH-000362,-0.3128595216253824
ACH-000363,-0.16304100848541395
ACH-000364,-0.15154831052921547
ACH-000365,-0.15437288035723246
ACH-000366,-0.2520902323475778
ACH-000368,-0.35370745214683985
ACH-000374,-0.3504403076485765
ACH-000375,-0.05797935908933004
ACH-000376,-0.251958340917864
ACH-000381,-0.2957395563189265
ACH-000383,-0.11445626616102113
ACH-000387,-0.2343059184511721
ACH-000389,-0.3543132139731238
ACH-000390,-0.27454473111882777
ACH-000393,-0.15765751963065722
ACH-000395,-0.4138507184141868
ACH-000396,-0.2315135711587008
ACH-000397,-0.19195581001266784
ACH-000401,-0.35886144474248355
ACH-000402,-0.1286687765185466
ACH-000403,-0.2245397295253469
ACH-000404,-0.2921281301961115
ACH-000406,-0.11983267325914332
ACH-000407,-0.1131647443267968
ACH-000408,-0.15019901476543426
ACH-000410,-0.2661740920690057
ACH-000411,-0.2116515977040805
ACH-000414,-0.33220360274591554
ACH-000415,-0.3104627529775279
ACH-000416,-0.16248587109433668
ACH-000420,-0.12331421640935387
ACH-000421,-0.09231841211950667
ACH-000424,-0.198740477896619
ACH-000425,-0.17848679850089938
ACH-000426,-0.19143859063796054
ACH-000427,-0.3550873346430219
ACH-000433,-0.27659383627175954
ACH-000435,-0.3120744539354985
ACH-000436,-0.0740064375501877
ACH-000444,-0.1982917389843275
ACH-000445,-0.2975648817184075
ACH-000448,-0.10101478496896407
ACH-000450,-0.06457762477242562
ACH-000452,-0.3358437213146243
ACH-000454,-0.2449597473306445
ACH-000458,-0.25936762775929995
ACH-000459,-0.08281834744938868
ACH-000460,-0.1552336902073158
ACH-000461,-0.3133644467351151
ACH-000463,-0.12345546352410693
ACH-000464,-0.14842592862474213
ACH-000466,-0.2850045016921833
ACH-000467,-0.22096870324618495
ACH-000468,-0.2480508813913977
ACH-000469,-0.19327376337961785
ACH-000470,-0.32278508516314386
ACH-000471,-0.2649255703387818
ACH-000472,-0.21587747254832887
ACH-000473,-0.16901204593172067
ACH-000475,-0.2103762309452077
ACH-000476,-0.3403186134786069
ACH-000477,-0.2678963233398825
ACH-000479,-0.2445345313724113
ACH-000480,-0.30906459689455995
ACH-000481,-0.2734862049845381
ACH-000483,-0.2996024137800886
ACH-000484,-0.2607654728732973
ACH-000485,-0.08656485820344682
ACH-000486,-0.2051904232025172
ACH-000487,-0.11571764159215188
ACH-000488,-0.12631717924409927
ACH-000490,-0.20440492794929532
ACH-000491,-0.30895060162438764
ACH-000495,-0.3296909823959195
ACH-000496,-0.18641256755638175
ACH-000499,-0.06177093769521906
ACH-000500,-0.2237542401376702
ACH-000502,-0.2375027824141424
ACH-000503,-0.4235002743335911
ACH-000505,-0.2286903648783303
ACH-000507,-0.3755913254555538
ACH-000510,-0.1269872984083074
ACH-000511,-0.2514711485909463
ACH-000512,-0.15142166316102856
ACH-000516,-0.18782793580803767
ACH-000517,-0.26737661483233444
ACH-000518,0.008610873518224588
ACH-000520,-0.05201692394966309
ACH-000521,-0.1988475018985309
ACH-000522,-0.0004718811498735288
ACH-000524,-0.24186665530646365
ACH-000527,-0.1265404507841426
ACH-000528,-0.20894754064766968
ACH-000537,-0.2542948262218657
ACH-000541,-0.11489597225349345
ACH-000542,-0.23328371725931424
ACH-000544,-0.20332979025649645
ACH-000545,-0.24623883785849535
ACH-000547,-0.15975567043730832
ACH-000548,-0.28453810250357153
ACH-000549,-0.2734053432172934
ACH-000550,-0.2298664772660432
ACH-000552,-0.11447384940485485
ACH-000556,-0.33312596438535824
ACH-000557,-0.20141090770751105
ACH-000569,-0.1230417001760856
ACH-000570,-0.17798924301366628
ACH-000571,-0.21856734131739167
ACH-000573,-0.29708883952002585
ACH-000576,-0.2853955512608661
ACH-000579,0.016281246691322502
ACH-000580,-0.17825212193705892
ACH-000584,-0.21598197220012494
ACH-000585,-0.24064810395213584
ACH-000588,-0.13483215420184594
ACH-000589,-0.17099657295013165
ACH-000591,-0.2598475356757505
ACH-000593,-0.19017982301490086
ACH-000600,-0.29687127631297955
ACH-000601,-0.1807198611078504
ACH-000605,-0.2403280594509811
ACH-000606,-0.31052858339398365
ACH-000608,-0.26355201984324805
ACH-000614,-0.26887763703544104
ACH-000616,-0.2827369930689529
ACH-000618,-0.22258793360530965
ACH-000619,-0.2800339047254329
ACH-000620,-0.1901707047228208
ACH-000621,-0.2999498986190923
ACH-000622,-0.2866722631697278
ACH-000623,-0.3862191855754615
ACH-000624,-0.20842765833702875
ACH-000627,-0.11983321366193952
ACH-000630,-0.21698865870032566
ACH-000631,-0.3542135620419195
ACH-000632,-0.48024379688982793
ACH-000633,-0.2022006990377777
ACH-000637,-0.17560568516633018
ACH-000638,-0.37452605794121424
ACH-000646,-0.2447146401969404
ACH-000647,-0.3254703521253539
ACH-000648,-0.19259981441264415
ACH-000649,-0.19885580803359731
ACH-000651,-0.2369772878953333
ACH-000652,0.0841893823250731
ACH-000653,-0.24435536185571025
ACH-000657,-0.2531859350043519
ACH-000658,-0.0522316340034368
ACH-000661,-0.23823648003512105
ACH-000662,-0.4553360036027592
ACH-000663,-0.1268376726278217
ACH-000665,-0.1947563474834919
ACH-000671,-0.16059547871093946
ACH-000672,0.13250146231446785
ACH-000673,-0.20580463102088786
ACH-000676,-0.2735051924388169
ACH-000677,-0.23326274707692216
ACH-000681,-0.17404059856164114
ACH-000683,-0.21555505282857226
ACH-000684,-0.3442629176445796
ACH-000688,-0.17366089187138434
ACH-000693,-0.2363181007882801
ACH-000694,-0.29814233061511863
ACH-000695,-0.2016344525016
ACH-000696,-0.20335038558218255
ACH-000697,-0.0037883312741559616
ACH-000699,-0.3534407176685151
ACH-000701,-0.26115967072688784
ACH-000706,-0.2186585908320826
ACH-000711,-0.4537437288411698
ACH-000713,-0.09723642455991233
ACH-000714,-0.20663853554115366
ACH-000718,-0.3470529510021961
ACH-000720,-0.22286625976597035
ACH-000721,-0.1854395724980684
ACH-000724,-0.11884259283634815
ACH-000725,-0.1286948297045536
ACH-000732,-0.2832827091037673
ACH-000734,-0.06693409429926457
ACH-000735,-0.27976154706761563
ACH-000736,-0.3901576754660838
ACH-000738,-0.27835267563684085
ACH-000746,-0.12899822473484762
ACH-000747,-0.2747496835964256
ACH-000748,-0.16170715244237802
ACH-000753,-0.2618763870834804
ACH-000756,-0.13377824306830027
ACH-000757,-0.02028891530368425
ACH-000758,-0.138512236260233
ACH-000760,-0.17558183233102087
ACH-000762,-0.17721865030285708
ACH-000763,-0.4422696479529945
ACH-000764,-0.18562725025901172
ACH-000765,-0.19219673672989335
ACH-000766,-0.11535550575894392
ACH-000767,-0.23106796317701314
ACH-000768,-0.3813866368397002
ACH-000769,-0.37669707758898796
ACH-000770,-0.17201346049202393
ACH-000771,-0.2253767618322879
ACH-000773,-0.24632540967086655
ACH-000776,-0.2329447794965211
ACH-000777,-0.07959104562927014
ACH-000778,-0.28146420097413505
ACH-000781,-0.19982387445925748
ACH-000782,-0.12876575266702772
ACH-000783,-0.3068506464716825
ACH-000784,-0.2199516912262761
ACH-000785,-0.23909947141865845
ACH-000787,-0.1421647009191525
ACH-000788,-0.18433552503091333
ACH-000791,-0.3142267550641714
ACH-000792,-0.19129043841070226
ACH-000794,-0.32448148680202554
ACH-000796,-0.2335544079561533
ACH-000798,-0.4352669655500406
ACH-000799,-0.4795184542630693
ACH-000800,-0.25346559846954503
ACH-000802,-0.19062745272485287
ACH-000804,-0.3023503041768903
ACH-000805,-0.4472656156141439
ACH-000809,-0.12585611654904286
ACH-000810,0.0007715593186704713
ACH-000811,-0.23810836093710666
ACH-000817,-0.18951451157849347
ACH-000819,-0.29238883957022016
ACH-000820,-0.1720885524260556
ACH-000821,-0.23696607819722665
ACH-000822,-0.15528264658899002
ACH-000823,-0.09614185931220184
ACH-000824,-0.2178470107441958
ACH-000827,-0.2704940183076545
ACH-000829,-0.17625755962721318
ACH-000831,-0.3187162751256162
ACH-000832,-0.1888592657024157
ACH-000833,-0.15557034809926634
ACH-000834,-0.22427596199034355
ACH-000835,-0.062081947292914816
ACH-000836,-0.30159770001790365
ACH-000837,-0.27212547560839234
ACH-000838,-0.18954768843260614
ACH-000839,-0.3075179708796057
ACH-000840,-0.10622749469212936
ACH-000841,-0.15121115833070925
ACH-000843,-0.10412010486113027
ACH-000846,-0.2835408280601486
ACH-000847,-0.23833667675421155
ACH-000848,-0.11986581829741574
ACH-000849,-0.203802420277373
ACH-000851,-0.14648642164560427
ACH-000855,-0.16367125231572016
ACH-000856,-0.1001385462538237
ACH-000858,-0.1636353907757722
ACH-000859,-0.27512234625554266
ACH-000861,-0.20551292414505734
ACH-000862,-0.23151992120074635
ACH-000865,-0.1397094647638282
ACH-000866,-0.24029291309447304
ACH-000867,-0.16779882373581967
ACH-000869,-0.2378215945998795
ACH-000872,-0.04411857973506045
ACH-000873,-0.10573057836244454
ACH-000876,-0.2783804274658665
ACH-000878,-0.3274352534763769
ACH-000880,-0.3190293102410971
ACH-000881,-0.21222072547481954
ACH-000882,-0.22349581389125772
ACH-000884,-0.2920005759610751
ACH-000885,-0.3428048163619964
ACH-000887,-0.18780800779490034
ACH-000889,-0.2553819158928364
ACH-000896,-0.3169860744616957
ACH-000898,-0.2605906268195657
ACH-000900,-0.23157030253393784
ACH-000901,-0.15345606867135064
ACH-000905,-0.2921263067252305
ACH-000906,-0.15038266957058846
ACH-000907,-0.20240216513827072
ACH-000910,-0.15593369835529935
ACH-000911,-0.2821913271601914
ACH-000912,-0.241546223497383
ACH-000913,-0.16468879290451266
ACH-000915,0.018341653405629384
ACH-000916,-0.1897237640716704
ACH-000917,-0.07250351510773373
ACH-000920,-0.2103610656169873
ACH-000921,-0.23043679466173864
ACH-000924,-0.2202585713508338
ACH-000926,-0.2034831481541508
ACH-000928,-0.36014430120354984
ACH-000929,-0.02405155114867466
ACH-000932,-0.16140711926236745
ACH-000935,-0.22367419172524336
ACH-000936,-0.25447410863129183
ACH-000937,-0.22997921425700246
ACH-000938,-0.35569662852002504
ACH-000939,-0.0656282533896002
ACH-000941,-0.06757737500818613
ACH-000943,-0.18820701782577867
ACH-000946,-0.2794014397603038
ACH-000947,-0.0534720532630285
ACH-000948,-0.1246603008753738
ACH-000950,-0.4104119384185617
ACH-000953,-0.4007828925860271
ACH-000954,-0.2451352959763398
ACH-000957,-0.2393927545397513
ACH-000958,-0.11718093593399012
ACH-000960,-0.3720707852183043
ACH-000963,-0.2712284381465947
ACH-000968,-0.20497950645365826
ACH-000969,-0.22896044352531544
ACH-000972,0.17761812763600998
ACH-000973,-0.22697370773541298
ACH-000974,-0.2794847815547259
ACH-000978,0.07727770857839443
ACH-000984,-0.28010538185347017
ACH-000986,-0.3245810837014391
ACH-000988,-0.2437661687664261
ACH-000993,-0.14011629946062862
ACH-000994,-0.2837699643755268
ACH-000996,-0.4240858112929211
ACH-001001,-0.264637431734293
ACH-001020,-0.07311779724127293
ACH-001028,-0.203964272950303
ACH-001031,-0.2472684087730265
ACH-001038,-0.26833270833978684
ACH-001048,-0.2724348646710368
ACH-001050,-0.1488275821961528
ACH-001053,-0.16414692835817118
ACH-001054,-0.2282534632537309
ACH-001061,-0.1272941911070023
ACH-001067,-0.26204804611290755
ACH-001075,-0.4496159485352565
ACH-001096,-0.22111262069767165
ACH-001111,-0.18045833597289634
ACH-001119,-0.0995114925295921
ACH-001128,-0.1084185766210918
ACH-001134,-0.16865312835904356
ACH-001151,-0.24449806298535615
ACH-001163,-0.2393670476134345
ACH-001164,-0.15537485544138388
ACH-001183,-0.13905321677760188
ACH-001192,-0.3634859710401891
ACH-001193,-0.3209167398993127
ACH-001196,-0.2692974816262331
ACH-001197,-0.1564592375774872
ACH-001205,-0.36439592750324906
ACH-001211,-0.06860433960993341
ACH-001212,-0.11777219295167858
ACH-001228,-0.2787683286939143
ACH-001232,-0.23860498818156226
ACH-001239,-0.4202258006474893
ACH-001270,-0.485219659857809
ACH-001274,-0.27368369306172136
ACH-001275,-0.18354139477581585
ACH-001277,-0.35382437746250645
ACH-001278,-0.20543984249517808
ACH-001280,-0.3140482838117731
ACH-001283,-0.057621284377481076
ACH-001289,-0.2298528934010985
ACH-001300,-0.19998590012960085
ACH-001301,-0.1407764966591537
ACH-001302,-0.11919076644871933
ACH-001306,-0.21235530377962786
ACH-001318,-0.20596861719129747
ACH-001322,-0.3375778277512693
ACH-001328,-0.3127153281996227
ACH-001332,-0.1463504442375628
ACH-001336,-0.11076164731299737
ACH-001346,-0.26405935172379663
ACH-001353,-0.2812903975977912
ACH-001354,-0.1823423868124664
ACH-001367,-0.23778814851712834
ACH-001368,-0.14240148950189144
ACH-001374,-0.09995427175629293
ACH-001377,-0.2987822961088773
ACH-001380,-0.2006436281311796
ACH-001391,-0.14795250126819426
ACH-001408,-0.517110994657606
ACH-001430,-0.3917562031946553
ACH-001431,-0.07585432281828834
ACH-001450,-0.058963971818943035
ACH-001496,-0.13794162474055113
ACH-001500,-0.06603836987138048
ACH-001523,-0.2372826164848293
ACH-001532,-0.36255102548913737
ACH-001550,-0.333521330281117
ACH-001552,-0.2161032445015994
ACH-001554,-0.30847976167328844
ACH-001654,-0.3443670988288476
ACH-001735,-0.10859589690433326
ACH-001736,-0.16815568432525188
ACH-001737,-0.07786391553564351
ACH-001740,-0.2019801585859066
ACH-001745,-0.2614943209518797
ACH-001765,-0.2007705759902683
