,WEE2 (494551)
ACH-000004,0.21164518222153875
ACH-000005,0.009665145713259115
ACH-000007,0.07599870812291858
ACH-000009,0.17973819687343534
ACH-000011,-0.0385332019764767
ACH-000012,0.147977024033089
ACH-000013,0.17350277864748084
ACH-000014,-0.2447935720282617
ACH-000015,0.02864021510809402
ACH-000017,0.1117077970400542
ACH-000018,0.21342094380688295
ACH-000019,0.10044011811102176
ACH-000021,-0.06320421045915277
ACH-000022,0.07437868710817261
ACH-000025,0.181492631759382
ACH-000028,0.10344061483336316
ACH-000030,0.03430063739966786
ACH-000035,-0.00692799656220954
ACH-000036,-0.019329584451007933
ACH-000037,0.020597080959229536
ACH-000039,0.19935926021282166
ACH-000040,-0.02413911534334566
ACH-000041,-0.07049195898197375
ACH-000042,0.12489733934535342
ACH-000045,0.10438078996748387
ACH-000047,0.20235378698770756
ACH-000052,0.007798410887065774
ACH-000053,0.10232581894959944
ACH-000054,-0.0007880100092467298
ACH-000055,0.06621294470529825
ACH-000060,0.004738217525792926
ACH-000067,0.019307290484912254
ACH-000070,0.02330275415900929
ACH-000075,0.051642659265922895
ACH-000078,0.10555827408395024
ACH-000082,0.04361799029079875
ACH-000085,-0.0037429717219568757
ACH-000086,0.17431258308397332
ACH-000087,0.001938238759746092
ACH-000092,0.11335840291678335
ACH-000095,0.10726054196454173
ACH-000097,0.07220290156794193
ACH-000098,0.1045803921387472
ACH-000099,0.07547063198677649
ACH-000108,0.06941789723975901
ACH-000113,0.06059978904850692
ACH-000116,0.14439554379954267
ACH-000118,0.0618251493340269
ACH-000120,0.12158959256753425
ACH-000123,0.11266600177883328
ACH-000127,0.07846794435283791
ACH-000128,-0.08850300927399185
ACH-000132,0.06232195580188716
ACH-000133,0.091021824337844
ACH-000137,0.07366772207837755
ACH-000138,0.014360208624682654
ACH-000142,0.10827027298293014
ACH-000143,0.12847382282510422
ACH-000146,0.10965446126446053
ACH-000148,0.025619653511195568
ACH-000150,0.05324196870248892
ACH-000152,0.06768987004146468
ACH-000153,0.07501969777686918
ACH-000159,0.06791279216263647
ACH-000160,0.18750934468351105
ACH-000163,0.16910642183729468
ACH-000167,0.10571747616435692
ACH-000168,0.057715879988909535
ACH-000169,0.12566061794685976
ACH-000178,0.1074048690132853
ACH-000183,0.11288778316796147
ACH-000188,0.13795058456112522
ACH-000189,-0.06657893992091847
ACH-000190,0.08465319914650615
ACH-000198,0.09767497703549956
ACH-000203,0.17918189668021614
ACH-000204,0.06598566110959145
ACH-000206,0.17728120685390902
ACH-000207,0.25188351992990976
ACH-000208,0.1912374383153403
ACH-000210,0.12968864656287435
ACH-000211,0.10546628608362324
ACH-000215,0.0965943492022159
ACH-000221,0.09855135165229724
ACH-000222,0.01050229790148403
ACH-000223,0.1899959027463464
ACH-000226,-0.014768998070626756
ACH-000227,-0.0498263927801267
ACH-000228,0.23913264717387026
ACH-000231,0.06824440923502233
ACH-000232,-0.03045377844957262
ACH-000233,0.15801571921977947
ACH-000234,0.01940135473833437
ACH-000235,0.03347427922519293
ACH-000237,0.0456245397361526
ACH-000238,0.03427927590685012
ACH-000242,0.2769746767789361
ACH-000243,0.14828753739231282
ACH-000244,-0.11440989884120847
ACH-000246,0.06287814179753877
ACH-000248,0.10459610554004603
ACH-000250,0.0913444910747534
ACH-000251,0.030876402875340807
ACH-000252,0.011035625420213082
ACH-000253,0.0037769286426455936
ACH-000255,0.07696830070232193
ACH-000256,-0.02673427833451477
ACH-000257,0.35564719759919833
ACH-000258,-0.004888303275334572
ACH-000259,-0.03802764583593131
ACH-000260,0.026998878943584204
ACH-000261,0.09229055726648801
ACH-000262,0.027099917099609933
ACH-000263,0.08854343041222767
ACH-000264,0.10026461541669322
ACH-000265,0.2196667763696343
ACH-000266,0.09600576611402348
ACH-000272,-0.022619904667472667
ACH-000274,0.029163762691843013
ACH-000277,0.10618752013538532
ACH-000278,-0.04213753105805537
ACH-000279,0.019706624913901183
ACH-000280,0.11317572193071193
ACH-000281,0.0695446963920064
ACH-000288,0.02920861307822408
ACH-000291,-0.05971713225848142
ACH-000293,-0.08417048463883736
ACH-000294,-0.06046362377872112
ACH-000295,0.27476049413375153
ACH-000296,0.028744624267425294
ACH-000302,0.06833809387365676
ACH-000304,-0.016812409781502998
ACH-000307,0.08274358242226751
ACH-000308,0.04928693698286586
ACH-000310,0.05773410507627031
ACH-000311,0.002277131333149232
ACH-000312,-0.002462540360937905
ACH-000315,0.116293676659742
ACH-000316,0.004381758194496271
