,GPATCH2 (55105)
ACH-000468,-0.11063052261900047
ACH-000469,-0.13614158449690664
ACH-000470,-0.18936293116747205
ACH-000471,-0.12340865137123735
ACH-000472,-0.1962617283716984
ACH-000473,-0.15843902137362115
ACH-000475,-0.1413898075182111
ACH-000476,-0.11399236234624435
ACH-000477,-0.2161420600046124
ACH-000479,-0.08074794564941477
ACH-000480,-0.2854423825752285
ACH-000481,-0.019689935501369483
ACH-000483,0.05161240366616392
ACH-000484,-0.29753328654219313
ACH-000485,-0.25796593943256546
ACH-000486,-0.18805870626438465
ACH-000487,-0.10976221593371877
ACH-000488,-0.15515590623385764
ACH-000490,-0.08463175449073614
ACH-000491,-0.13235191036396382
ACH-000495,-0.1813520232060974
ACH-000496,-0.1785672119583808
ACH-000499,-0.13500397403085115
ACH-000500,-0.26787765697734045
ACH-000502,-0.11774933444183452
ACH-000503,-0.10923888739327013
ACH-000505,-0.2184626976341361
ACH-000507,0.03129872530513492
ACH-000510,-0.1849360495545351
ACH-000511,-0.2304742003689168
ACH-000512,-0.03015885216433012
ACH-000516,-0.2050793415739185
ACH-000517,-0.15680250534211534
ACH-000518,-0.03837105557087011
ACH-000520,0.03504467790587012
ACH-000521,-0.008136075363862717
ACH-000522,-0.1409725300084479
ACH-000524,-0.14174957071249458
ACH-000527,-0.16893252040551512
ACH-000528,-0.11616238436301475
ACH-000537,-0.27973050624623713
ACH-000541,-0.08094066775519583
ACH-000542,-0.08933138162120864
ACH-000544,-0.1605536603856326
ACH-000545,-0.19862746901470008
ACH-000547,-0.1056351968443788
ACH-000548,-0.17112681687844947
ACH-000549,-0.15784155722537996
ACH-000550,-0.20540993419596204
ACH-000552,-0.12491529821190996
ACH-000556,-0.1379585303768084
ACH-000557,-0.05514393613137698
ACH-000569,-0.3184143534156717
ACH-000570,-0.13297968764403428
ACH-000571,-0.12835451751081198
ACH-000573,-0.19283882151188375
ACH-000576,-0.10400203162067014
ACH-000579,-0.1941699416167475
ACH-000580,-0.16532600398954184
ACH-000584,-0.09791018776812516
ACH-000585,-0.0981863151524104
ACH-000588,0.035933097352223664
ACH-000589,-0.05922309371106165
ACH-000591,0.05950739529027577
ACH-000593,-0.097246635600439
ACH-000600,-0.3033873351711633
ACH-000601,-0.10685371439258756
ACH-000605,-0.1140585863436695
ACH-000606,-0.1927647965454311
ACH-000608,-0.11613970460886094
ACH-000614,-0.03376398232403787
ACH-000616,-0.058588489667588874
ACH-000618,-0.16850124582307288
ACH-000619,-0.18857907079448
ACH-000620,-0.15375228590904358
ACH-000621,-0.0980095498260098
ACH-000622,-0.051309908519885115
ACH-000623,-0.12052062861414987
ACH-000624,-0.0892928992909962
ACH-000627,-0.12999978913372012
ACH-000630,-0.24703847983160546
ACH-000631,0.037555165851661486
ACH-000632,-0.08731252281635721
ACH-000633,-0.06561770915402468
ACH-000637,-0.059121542754806564
ACH-000638,-0.04507341457013066
ACH-000646,-0.008599799626417609
ACH-000647,-0.12021074051107815
ACH-000648,-0.06916807548999591
ACH-000649,-0.18689361182706068
ACH-000651,-0.02393897838671113
ACH-000652,0.01190718321765943
ACH-000653,-0.021737466482886932
ACH-000657,-0.2076404617302965
ACH-000658,-0.2488547933535821
ACH-000661,-0.19000068758963407
ACH-000662,-0.0067731510915358855
ACH-000663,-0.2801620903171624
ACH-000665,-0.20827954098165485
ACH-000671,-0.08773768281276395
ACH-000672,-0.14390230055381095
ACH-000673,-0.15677270077204716
ACH-000676,-0.12717899641047095
ACH-000677,-0.15788670640932798
ACH-000681,-0.14736409919806195
ACH-000683,-0.17455550703110745
ACH-000684,-0.1891682372073688
ACH-000688,-0.13700612495887038
ACH-000693,-0.05431494488482405
ACH-000694,-0.106769332403161
ACH-000695,-0.058464792239655436
ACH-000696,-0.052711301861225364
ACH-000697,-0.1952223399710264
ACH-000699,-0.04877440231150178
ACH-000701,-0.248942450049812
ACH-000706,-0.19034059265293032
ACH-000711,-0.18490691415896948
ACH-000713,-0.003154535886845236
ACH-000714,-0.40553386135349134
ACH-000718,-0.1176313251847259
ACH-000720,-0.0940496817060072
ACH-000721,-0.10221596535636326
ACH-000724,-0.17715424120070009
ACH-000725,-0.1531656162528364
ACH-000732,0.04667611371045224
ACH-000734,-0.24497796912966496
ACH-000735,-0.208677029983219
ACH-000736,-0.14854032411826013
ACH-000738,-0.09757663268929027
ACH-000746,-0.017264888919322506
ACH-000747,-0.12314986477589933
ACH-000748,-0.3184381500521932
ACH-000753,-0.16776881333004626
ACH-000756,-0.17044543233368611
ACH-000757,-0.20580569806884064
ACH-000758,-0.11227125856651572
ACH-000760,-0.19840875417384146
ACH-000762,-0.1502770286260821
ACH-000763,-0.3149702145216044
ACH-000764,-0.10275672684287523
ACH-000765,-0.13994846613622502
ACH-000766,-0.05895148125379032
ACH-000767,-0.08571863609203867
ACH-000768,-0.18261335926252312
ACH-000769,-0.1105206676204847
ACH-000770,-0.10029312483114812
ACH-000771,-0.1601286084928203
ACH-000773,-0.0777948230344672
ACH-000776,-0.2426553775867799
ACH-000777,-0.03520289012980984
ACH-000778,-0.2002467097065216
ACH-000781,-0.058860307426251486
ACH-000782,-0.012740584207160337
ACH-000783,-0.1771699215294706
ACH-000784,-0.1368676675628099
ACH-000785,-0.2316908710311417
ACH-000787,-0.15086803395710935
ACH-000788,-0.16512065795829714
ACH-000791,-0.13390142622815035
ACH-000792,0.0005657798365063622
ACH-000794,-0.16524048195139993
ACH-000796,-0.17830115284066692
ACH-000798,-0.40359547513244776
ACH-000799,-0.08922106427817661
ACH-000800,-0.12851539736258544
ACH-000802,-0.1890636913795996
ACH-000804,-0.04652351758578507
ACH-000805,-0.14617526456766142
ACH-000809,-0.2000284885309925
ACH-000810,-0.1645738787042943
ACH-000811,-0.14322221448052352
ACH-000817,-0.11448924271583462
ACH-000819,-0.14957508310505435
ACH-000820,-0.1739877161544404
ACH-000821,-0.02808702936650163
ACH-000822,-0.19355403689199965
ACH-000823,-0.1024164012048716
ACH-000824,-0.2009192207679512
ACH-000827,-0.15303993792185755
ACH-000829,-0.18523737594533987
ACH-000831,-0.08427795425212338
ACH-000832,-0.12806364616882185
ACH-000833,-0.1781047640806186
ACH-000834,-0.16165120019924695
ACH-000835,-0.04538823524204788
ACH-000836,-0.16978618327691694
ACH-000837,-0.10496901169386376
ACH-000838,-0.18104056560597093
ACH-000839,-0.1707703803309778
ACH-000840,-0.017373318744830002
ACH-000841,-0.10549653383101716
ACH-000843,-0.14901995655367378
ACH-000846,-0.0155850134649386
ACH-000847,-0.26368025721344696
ACH-000848,-0.20100814596935274
ACH-000849,-0.12979752274366688
ACH-000851,-0.10109049258976263
ACH-000855,-0.08138282049628554
ACH-000856,-0.15305568289470345
ACH-000858,-0.11878332615054985
ACH-000859,-0.24754499961634865
ACH-000861,-0.07864017904001258
ACH-000862,-0.17672120150193846
ACH-000865,-0.15426517004972118
ACH-000866,0.01693882828398456
ACH-000867,-0.18138998606218895
ACH-000869,-0.1014413487711431
ACH-000872,-0.24691310872246944
ACH-000873,-0.2573034018881825
ACH-000876,-0.13167702579392346
ACH-000878,-0.0954918563994728
ACH-000880,-0.045887409277438534
ACH-000881,-0.12385128723441015
ACH-000882,-0.103819329406074
ACH-000884,-0.010078643857151914
ACH-000885,-0.08660881128386025
ACH-000887,-0.19734451322841975
ACH-000889,-0.06764475778467896
ACH-000896,-0.10005624667466162
ACH-000898,-0.15744123683554934
ACH-000900,0.0027246294250518033
ACH-000901,-0.053838485427108285
ACH-000905,-0.20136723999151504
ACH-000906,-0.0913479887451781
ACH-000907,-0.07245325739885743
ACH-000910,-0.3686014186646491
ACH-000911,-0.09503879385673566
ACH-000912,-0.15230501954641595
ACH-000913,-0.2530885792790011
ACH-000915,-0.2219775613786154
ACH-000916,-0.1076076237125436
ACH-000917,-0.14536649861960207
ACH-000920,-0.16189981010454368
ACH-000921,-0.12650716970923045
ACH-000924,-0.10522988782902552
ACH-000926,-0.11610880730659075
ACH-000928,-0.10297550006942648
ACH-000929,-0.18658051615875385
ACH-000932,-0.08375694398928962
ACH-000935,-0.19872044842637046
ACH-000936,-0.06237161042594015
ACH-000937,-0.10432662182664698
ACH-000938,-0.19977812972780468
ACH-000939,0.01125590501701883
ACH-000941,-0.10918390608209363
ACH-000943,-0.11691675734270217
ACH-000946,-0.17519706455671885
ACH-000947,-0.2573495076538627
ACH-000948,-0.0157435283568895
ACH-000950,-0.08892154520221765
ACH-000953,-0.09539088709806524
ACH-000954,0.16862432057555582
ACH-000957,-0.030121370782541443
ACH-000958,0.023400626554889947
ACH-000960,-0.1964389305418652
ACH-000963,-0.1155467636096492
ACH-000968,-0.2238912445578662
ACH-000969,-0.04746605234897504
ACH-000972,-0.2501808034716451
ACH-000973,-0.12575837896794553
ACH-000974,-0.10397702156712876
ACH-000978,-0.22165195870001966
ACH-000984,-0.05754004969057212
ACH-000986,0.0065316020931153905
ACH-000988,-0.22079752767583394
ACH-000993,0.004133325274602613
ACH-000994,-0.08248578124392704
ACH-000996,-0.07054198767545222
ACH-001001,-0.20183261572659994
ACH-001020,-0.2992331114900789
ACH-001028,-0.13134827321496095
ACH-001031,-0.19238402225977072
ACH-001038,-0.14256517378698086
ACH-001048,-0.12400456919925736
ACH-001050,-0.12007064082229248
ACH-001053,-0.13962342850928774
ACH-001054,-0.21227412480460586
ACH-001061,-0.2051826435451613
ACH-001067,-0.2119847170738484
ACH-001075,-0.2583954675533184
ACH-001096,-0.10522532037671346
ACH-001111,-0.2746968400983161
ACH-001119,-0.06879581561266765
ACH-001128,-0.19839305047362624
ACH-001134,-0.16576129250554747
ACH-001151,-0.21527192871904136
ACH-001163,-0.15822071383425504
ACH-001164,0.0031333772361477673
ACH-001183,-0.3346646625751184
ACH-001192,-0.03027066413311833
ACH-001193,0.06910256591855139
ACH-001196,-0.05747326961490624
ACH-001197,-0.2819494229287583
ACH-001205,-0.26956292108911484
ACH-001211,-0.2361484823963593
ACH-001212,-0.3045467262867201
ACH-001228,-0.2694417061067373
ACH-001232,-0.12278325048452232
ACH-001239,-0.2627432936308165
ACH-001270,-0.12550273777223672
ACH-001274,-0.14643706214811594
ACH-001275,-0.14004026047232682
ACH-001277,-0.020170022667435877
ACH-001278,-0.1196919541369234
ACH-001280,-0.19920627332830604
ACH-001283,-0.2883013043711061
ACH-001289,0.07836290675437971
ACH-001300,-0.16674101492791846
ACH-001301,-0.046151344651978746
ACH-001302,-0.39786190719159975
ACH-001306,-0.31145857037640057
ACH-001318,-0.08493710652367008
ACH-001322,-0.3454182819181142
ACH-001328,-0.16067259814135793
ACH-001332,-0.1194474646476573
ACH-001336,-0.24556025788584698
ACH-001346,-0.1288570238422332
ACH-001353,-0.13571217886906511
ACH-001354,-0.5916467163483675
ACH-001367,-0.216079848243994
ACH-001368,-0.1497002997990897
ACH-001374,0.036598596778941686
ACH-001377,-0.27624180246740465
ACH-001380,-0.2890079539843904
ACH-001391,-0.20082118464652465
ACH-001408,-0.21526082317903952
ACH-001430,-0.22440562983065354
ACH-001431,-0.11627995099627532
ACH-001450,0.055041449970716576
ACH-001496,-0.12448890261225384
ACH-001500,-0.2792567894629007
ACH-001523,-0.1204144442445034
ACH-001532,-0.25326088454087997
ACH-001550,-0.14442163191264465
ACH-001552,-0.1901500667778588
ACH-001554,-0.17992522612955794
ACH-001654,-0.19676969329002653
ACH-001735,-0.1498171910318329
ACH-001736,-0.053749637436513474
ACH-001737,0.3836273538599169
ACH-001740,-0.3453207527975166
ACH-001745,-0.25925353953699154
ACH-001765,-0.11652098634725397
