,VPS4A (27183)
ACH-000279,-0.4725873593962288
ACH-000280,-0.32481050263944816
ACH-000281,-1.0428602986617188
ACH-000288,-0.4575581707959656
ACH-000291,-0.27497361482512794
ACH-000293,-0.10623054907841306
ACH-000294,-0.42780446099069297
ACH-000295,-0.11733035777795775
ACH-000296,0.01051807876017218
ACH-000302,-0.10989546410195256
ACH-000304,-0.1280447738817384
ACH-000307,-0.8909069842100796
ACH-000308,-0.12280041597521835
ACH-000310,-0.14737532801878625
ACH-000311,-0.1651018326596894
ACH-000312,-0.1790280979914893
ACH-000315,-0.12580049172598518
ACH-000316,-0.39240313354330697
ACH-000317,-0.15079441317132733
ACH-000318,-0.05445239010958978
ACH-000319,-0.2769568967607258
ACH-000320,-0.5525616255779255
ACH-000322,-0.3789987914589772
ACH-000323,-0.16248095232665802
ACH-000324,-0.25953855934278336
ACH-000329,-0.11654949068755485
ACH-000330,-0.33945352215887703
ACH-000331,-0.15764652151515124
ACH-000332,-0.0977055277883358
ACH-000334,-0.30079839134749714
ACH-000335,-0.2652130512354335
ACH-000336,-0.08327286065662913
ACH-000337,-0.3803061202278434
ACH-000338,-0.4013238370875533
ACH-000339,-0.5692833761774616
ACH-000341,-0.2980516633366381
ACH-000348,-0.33023334577066105
ACH-000350,-0.2569846559880555
ACH-000352,-0.3033988126197315
ACH-000356,-0.4377191938143036
ACH-000361,-0.31400582712504993
ACH-000362,-0.1568081793807766
ACH-000363,-0.10461131473348743
ACH-000364,-0.22976852101706305
ACH-000365,-0.19660855938632216
ACH-000366,-0.4150580149948426
ACH-000368,-0.27678586123882765
ACH-000374,0.005290014860691846
ACH-000375,-0.7535008918641803
ACH-000376,-0.4135616614665076
ACH-000381,-0.10520486208936182
ACH-000383,-0.7916895894829276
ACH-000387,-0.11460726429301075
ACH-000389,-0.13730350318338075
ACH-000390,-0.17738262863619306
ACH-000393,-0.3653787117348739
ACH-000395,-0.2302350622393667
ACH-000396,-0.2031687673380001
ACH-000397,-0.6482744620784798
ACH-000401,-0.38784024886905816
ACH-000402,-0.5193144950382426
ACH-000403,-1.0519759967808382
ACH-000404,0.0076256934879390765
ACH-000406,-0.1552637080902886
ACH-000407,-0.8776781763120809
ACH-000408,-0.3795938608965189
ACH-000410,-0.3207787915714528
ACH-000411,-0.05856883214130765
ACH-000414,-0.12743249002379525
ACH-000415,-0.2860043238486921
ACH-000416,-0.9522263431201416
ACH-000420,-0.4105335305526181
ACH-000421,-0.3907306339776573
ACH-000424,-0.1302441608446761
ACH-000425,-0.2584368850431357
ACH-000426,-0.06519821270562988
ACH-000427,-0.21426056238728036
ACH-000433,-0.5071764829283958
ACH-000435,-0.018247592336294662
ACH-000436,-0.14818382004334388
ACH-000444,-0.0031582867750536057
ACH-000445,-0.7961856252738178
ACH-000448,-0.1465188592010894
ACH-000450,-0.3226647531806293
ACH-000452,-0.29438759816524074
ACH-000454,-0.31559707913770546
ACH-000458,-0.3496122359719556
ACH-000459,-0.08571175735410556
ACH-000460,-0.4364170538980217
ACH-000461,-0.27420005635462663
ACH-000463,-0.40411654392655305
ACH-000464,-0.1577035338029802
ACH-000466,-0.5069839815345281
ACH-000467,-0.3610233412360897
ACH-000468,-0.5497486541135413
ACH-000469,-0.4239282573671552
ACH-000470,-0.3726723878097138
ACH-000471,-0.15679046871075805
ACH-000472,-0.3767925616225719
ACH-000473,-0.2781814178005901
ACH-000475,-0.4083693085031572
ACH-000476,-0.14503325753840235
ACH-000477,0.033901422438780776
ACH-000479,-0.10154764960707753
ACH-000480,-0.22544205081759405
ACH-000481,-0.1264016149576239
ACH-000483,-0.3576422730762639
ACH-000484,0.047995630711719896
ACH-000485,-0.1747259215252857
ACH-000486,-0.1498069675551276
ACH-000487,-0.5880054504292952
ACH-000488,-0.13188969422714722
ACH-000490,-0.24110200462942896
ACH-000491,-0.17967892201356908
ACH-000495,-0.1529464630100579
ACH-000496,-0.19854946454744596
ACH-000499,-0.3764277142865859
ACH-000500,-1.2135553841613766
ACH-000502,-0.3899699757810875
ACH-000503,-0.1945064278666876
ACH-000505,-0.3514672779217313
ACH-000507,-0.3970132286188112
ACH-000510,-0.1457614400663741
ACH-000511,-0.16964009216976955
ACH-000512,-0.3892991651803073
ACH-000516,-0.4025385599218295
ACH-000517,-1.3160944740324574
ACH-000518,-0.3006969273725639
ACH-000520,-1.0420725003873073
ACH-000521,-0.11417045756176315
ACH-000522,-0.3062227013845297
ACH-000524,-0.2701465935688808
ACH-000527,-0.2390451424978417
ACH-000528,-0.09725151414653953
ACH-000537,-0.3780193841031147
ACH-000541,-0.2339924158119893
ACH-000542,-0.1701592029456386
ACH-000544,-0.4654786741247363
ACH-000545,-0.3975658913722924
ACH-000547,-0.44553725799442456
ACH-000548,-1.289821714155265
ACH-000549,-0.18539454297636832
ACH-000550,-0.5927306166854656
ACH-000552,-0.35749510190740874
ACH-000556,-0.3485232669779426
ACH-000557,-0.16169054118022302
ACH-000569,-0.2931785622267705
ACH-000570,-0.3941903207817624
ACH-000571,-0.4062750825707597
ACH-000573,-0.9293568445660596
ACH-000576,-0.02655079311631293
ACH-000579,-0.032367304665993114
ACH-000580,-0.21742931018318504
ACH-000584,-0.14975999646605742
ACH-000585,-0.3880779625250507
ACH-000588,-0.24062929374428876
ACH-000589,-0.5238295238131961
ACH-000591,-0.606235201067183
ACH-000593,-0.2562881063754765
ACH-000600,-0.17706365331586213
ACH-000601,-0.17816026467600646
ACH-000605,-0.3360135530300901
ACH-000606,-0.020161767629282137
ACH-000608,-0.2808499919410765
ACH-000614,-0.14506374224224974
ACH-000616,-0.35976067755085056
ACH-000618,-0.1694139173593306
ACH-000619,-0.5309861168850306
ACH-000620,-0.12618978989319718
ACH-000621,-0.7107735626643719
ACH-000622,-0.2585855703522393
ACH-000623,-0.3943496210833432
ACH-000624,-0.16093557793081012
ACH-000627,-0.4965457018415346
ACH-000630,-0.18813173537484626
ACH-000631,-0.30831078377871995
ACH-000632,-0.17205961738138384
ACH-000633,-0.15627306706772515
ACH-000637,-0.3248410753068981
ACH-000638,-0.21459134527972415
ACH-000646,-0.22070105687581928
ACH-000647,-0.5741317013268832
ACH-000648,-0.19263118518370656
ACH-000649,-0.2232638822751078
ACH-000651,-0.4652339251992806
ACH-000652,-0.8615606548023681
ACH-000653,0.14384784123137925
ACH-000657,-0.2954741705975887
ACH-000658,-0.29505534620868684
ACH-000661,-0.296976229070199
ACH-000662,-0.05095098860872704
ACH-000663,-0.31695485579148885
ACH-000665,-0.09677494983860177
ACH-000671,-0.15469008736692882
ACH-000672,-0.3093179915863317
ACH-000673,-0.14019472797136728
ACH-000676,-0.027501784106578227
ACH-000677,-0.028004274650692745
ACH-000681,-0.14111172228935118
ACH-000683,-0.21737618202058076
ACH-000684,-0.4494377542974493
ACH-000688,-0.1110721511529458
ACH-000693,-0.14822554886555805
ACH-000694,-0.14175547161130975
ACH-000695,-0.40382509299818503
ACH-000696,-0.56751171909195
ACH-000697,-0.7316888908158012
ACH-000699,-0.8029121380365012
ACH-000701,-0.3525882172055968
ACH-000706,-0.06437824823760109
ACH-000711,-1.146696485134687
ACH-000713,-0.5906510304818579
ACH-000714,-0.28320510431303625
ACH-000718,-0.5372406185256688
ACH-000720,-0.8134969939096656
ACH-000721,-0.15973157414356634
ACH-000724,-0.24301357796381745
ACH-000725,-0.1823319305133112
ACH-000732,-0.4847895476947296
ACH-000734,-0.03833816853307169
ACH-000735,-0.32473799414666865
ACH-000736,-0.4627202512230401
ACH-000738,-0.6460611378646265
ACH-000746,-0.23518482144267366
ACH-000747,-0.20863944038751986
ACH-000748,-0.16118038115756614
ACH-000753,-0.1157305716402741
ACH-000756,-0.4788169678628287
ACH-000757,-0.09107012967878354
ACH-000758,-1.030526765456725
ACH-000760,-0.13210944510495698
ACH-000762,-0.945413390377568
ACH-000763,-0.19766744571600325
ACH-000764,-0.5363559825187506
ACH-000765,-0.14202284829245565
ACH-000766,-1.186586609703172
ACH-000767,-0.268817453462928
ACH-000768,-0.5811454741011781
ACH-000769,-0.2474610780792685
ACH-000770,-0.2597022182170253
ACH-000771,-0.1234658009434458
ACH-000773,-0.089969812093752
ACH-000776,-0.3154989765775858
ACH-000777,-0.20286329860987615
ACH-000778,-0.7975246928771349
ACH-000781,-0.12372584446691365
ACH-000782,-0.24133150221900726
ACH-000783,-0.13262119170747627
ACH-000784,-0.34195099757949105
ACH-000785,-1.1012647622229317
ACH-000787,-0.2564174754937445
ACH-000788,-0.1585351871549039
ACH-000791,-0.1014660964373663
ACH-000792,-0.3221861281373167
ACH-000794,-0.3069481165671652
ACH-000796,-0.05116182461503284
ACH-000798,-0.10546663275249234
ACH-000799,-0.1208537972541674
ACH-000800,-0.3420657928828961
ACH-000802,-0.5752574094766784
ACH-000804,-0.41861624747481424
ACH-000805,-0.21263916103733888
ACH-000809,-0.10455445231910264
ACH-000810,-0.10111496472037328
ACH-000811,-0.02789446142751584
ACH-000817,-0.3652367127630021
ACH-000819,-0.4371456990896192
ACH-000820,-0.7092522684386238
ACH-000821,-0.06772606872805274
ACH-000822,-0.34636553599551845
ACH-000823,-0.07746932914339254
ACH-000824,-0.2003178216237296
ACH-000827,-0.16587463437818922
ACH-000829,-0.28973441760036583
ACH-000831,-0.6496997411112181
ACH-000832,-0.171233369365341
ACH-000833,-0.722712015299978
ACH-000834,-0.4706378895592068
ACH-000835,-0.4024135511866272
ACH-000836,-0.3269039979495033
ACH-000837,-0.09692973302776044
ACH-000838,-0.08900550964514085
ACH-000839,-0.4347362915251029
ACH-000840,-1.0589329530608789
ACH-000841,-0.8883027902901866
ACH-000843,-0.36158590006765823
ACH-000846,-0.8712931287552943
ACH-000847,-0.3543009735148581
ACH-000848,-0.15446757228170746
ACH-000849,-0.08382538617928617
ACH-000851,-0.3793539926230021
ACH-000855,-0.1835137289091876
ACH-000856,-0.15516277703169534
ACH-000858,-0.35523765250896405
ACH-000859,-0.11172403859540528
ACH-000861,-0.7834917595779177
ACH-000862,-0.20154646711571275
ACH-000865,-0.3638490748094951
ACH-000866,-0.1667688546477292
ACH-000867,-0.09947682899861847
ACH-000869,-0.2286003015853764
ACH-000872,-0.13068859141272074
ACH-000873,-0.3823731333723571
ACH-000876,-0.16872307224393746
ACH-000878,-0.2405190301742007
ACH-000880,-0.922401993857864
ACH-000881,-0.26239233207507057
ACH-000882,-0.1274428088702554
ACH-000884,-0.35766134678816125
ACH-000885,-0.2840449369035075
ACH-000887,-0.5419617416133532
ACH-000889,-0.25934716110197703
ACH-000896,-0.3398808497600168
ACH-000898,-0.1877303408280751
ACH-000900,-0.11000966975978588
ACH-000901,-0.4737819591489687
ACH-000905,-0.432086979727164
ACH-000906,-0.2427600451365021
ACH-000907,-0.09897626177950078
ACH-000910,-0.19340914980269175
ACH-000911,-0.2911218221317952
ACH-000912,-0.13977935326224888
ACH-000913,-0.2365273177018162
ACH-000915,-0.15223434460305207
ACH-000916,-0.6342053937162637
ACH-000917,-0.3792169538711236
ACH-000920,-0.4858406801096604
ACH-000921,-0.3378758403440477
ACH-000924,-0.19763638818113646
ACH-000926,-0.29535723881486353
ACH-000928,-0.3371409151926203
ACH-000929,-1.0093345231771875
ACH-000932,-0.14399174729404726
ACH-000935,-0.2696310154059229
ACH-000936,-0.3023650777400992
ACH-000937,-0.2583840273547737
ACH-000938,-0.1176098161960867
ACH-000939,-0.2538940569251005
ACH-000941,-0.2403785487080746
ACH-000943,-0.1769405487721965
ACH-000946,-0.1131869037151929
ACH-000947,-0.2386298234239559
ACH-000948,-0.11590114070929496
ACH-000950,-0.16080339199249427
ACH-000953,-0.26527858664273096
ACH-000954,-0.08391120159907597
ACH-000957,-0.10249038004994253
ACH-000958,-0.1947406819417094
ACH-000960,-0.28583132718936083
ACH-000963,-0.06235604649810032
ACH-000968,-0.2459379614261872
ACH-000969,-0.375997178566191
ACH-000972,-0.5123608987452001
ACH-000973,-0.3846427113314559
ACH-000974,-0.1017026062062828
ACH-000978,-0.38074905311679147
ACH-000984,-0.13053139900312435
ACH-000986,-0.2383071723979562
ACH-000988,-0.031683544499667614
ACH-000993,-0.1083307224583308
ACH-000994,-0.2134972780154857
ACH-000996,-0.31750332402754483
ACH-001001,-0.26687154302968075
ACH-001020,-0.3020585406731541
ACH-001028,-0.15041559661346118
ACH-001031,-0.29213583416082645
ACH-001038,-0.25238639986290834
ACH-001048,-0.22203544458806265
ACH-001050,-0.2450019494562829
ACH-001053,-0.4059349872394412
ACH-001054,-0.3676710763762578
ACH-001061,-0.1924665419497115
ACH-001067,-0.3249134814201051
ACH-001075,-0.2388216349209479
ACH-001096,-1.1823378751737914
ACH-001111,-0.4186171788928563
ACH-001119,-0.28272330687658315
ACH-001128,-0.5533083400497913
ACH-001134,-0.4807442413987906
ACH-001151,-0.3808820422925596
ACH-001163,-0.21200721908113346
ACH-001164,-0.09174908510904828
ACH-001183,-0.3518287638996693
ACH-001192,-0.1149899654537341
ACH-001193,-0.12500780624878274
ACH-001196,-1.2300828849483567
ACH-001197,-0.4055181458816463
ACH-001205,-0.4650054983467691
ACH-001211,-0.3558649364651925
ACH-001212,-0.26540687678174313
ACH-001228,-0.3217626209209539
ACH-001232,-0.1955330367086285
ACH-001239,-0.11332456716245022
ACH-001270,-0.4520586108737043
ACH-001274,-0.20786828380202652
ACH-001275,-0.2609074228079841
ACH-001277,-0.13856351525799795
ACH-001278,-0.15278071025972167
ACH-001280,-0.21981661338949252
ACH-001283,-0.01717528744196755
ACH-001289,-0.30497387354369315
ACH-001300,-0.2683311429087251
ACH-001301,-0.12368958252957997
ACH-001302,-0.05572457331659733
ACH-001306,-0.2984645222698396
ACH-001318,-0.35335352739130915
ACH-001322,-0.3295436203496736
ACH-001328,-0.24623846008623154
ACH-001332,-0.23361629872133466
ACH-001336,-0.26684751218877906
ACH-001346,-0.1884456189571408
ACH-001353,-0.4590392422579151
ACH-001354,-0.06558604911182082
ACH-001367,-0.2284634272916367
ACH-001368,-0.42122375021491465
ACH-001374,-0.2453548257851236
ACH-001377,-0.2094186715480253
ACH-001380,-0.09543260749851844
ACH-001391,-0.1811732359470076
ACH-001408,-0.8581623375022511
ACH-001430,-0.02915149026477955
ACH-001431,-0.23748345018837194
ACH-001450,0.03811799439867247
ACH-001496,-0.30008867485776597
ACH-001500,-0.4521568890037341
ACH-001523,-0.2880684193036976
ACH-001532,-0.3811128526678672
ACH-001550,-0.10476012944117916
ACH-001552,-0.15268656417480514
ACH-001554,-0.3742058604701301
ACH-001654,-0.2684237345216136
ACH-001735,-0.2675124140537077
ACH-001736,-0.2911339532371086
ACH-001737,-0.6362529157753147
ACH-001740,-0.5575768542385187
ACH-001745,-0.6190203351010818
ACH-001765,-0.23885967184452814
