,A2ML1 (144568)
ACH-000237,0.04228708605469565
ACH-000238,0.07043374743290773
ACH-000242,-0.10955014052901156
ACH-000243,0.11329935211307213
ACH-000244,0.048569218509393865
ACH-000246,0.10653644811111017
ACH-000248,0.2680037793481481
ACH-000250,0.1806861219721577
ACH-000251,0.2677215501257985
ACH-000252,0.034507463802723674
ACH-000253,0.20436079389427286
ACH-000255,0.13531099779916647
ACH-000256,0.10546618156850747
ACH-000257,0.17128454137898572
ACH-000258,0.3457895133709517
ACH-000259,0.11005541450473444
ACH-000260,0.1896144155978988
ACH-000261,0.1804309907733516
ACH-000262,0.14943550224558927
ACH-000263,0.06418080732812882
ACH-000264,0.10884429521673553
ACH-000265,0.1699059265213158
ACH-000266,0.14310776568096792
ACH-000272,0.10959178825578746
ACH-000274,0.10695956720346833
ACH-000277,0.13670285777168184
ACH-000278,0.09677591891043924
ACH-000279,0.08682190376794999
ACH-000280,0.14554987396201904
ACH-000281,0.10773441293602526
ACH-000288,0.10750902209424393
ACH-000291,0.14621866095179348
ACH-000293,0.21614181979992825
ACH-000294,0.0015306441306092544
ACH-000295,-0.050072217450969035
ACH-000296,0.15840660861732492
ACH-000302,0.08112481387812852
ACH-000304,0.2916358164613547
ACH-000307,0.09441302704002616
ACH-000308,0.1846617737065318
ACH-000310,0.22007079844486305
ACH-000311,0.12082628263082368
ACH-000312,0.1581960919107571
ACH-000315,0.027169793663119186
ACH-000316,0.177940028390648
ACH-000317,0.0629192568476613
ACH-000318,0.23588720710444286
ACH-000319,0.09942609519090044
ACH-000320,0.05751117674322383
ACH-000322,0.20971251981846656
ACH-000323,0.2359117294163831
ACH-000324,0.15210470723168742
ACH-000329,0.1635578073261422
ACH-000330,0.18313493700624128
ACH-000331,0.15759418143962428
ACH-000332,0.12496949278705155
ACH-000334,0.1226417168083405
ACH-000335,0.06937368157637877
ACH-000336,-0.10967845290981312
ACH-000337,0.25028619233187377
ACH-000338,0.2231481032991306
ACH-000339,0.13604179674207947
ACH-000341,0.09094764300313407
ACH-000348,0.0961445090777512
ACH-000350,0.26621920791686104
ACH-000352,0.11795145896619298
ACH-000356,0.1586874692731123
ACH-000361,0.060067392476039524
ACH-000362,0.1771436992742141
ACH-000363,0.06293288314560072
ACH-000364,0.028822848482589168
ACH-000365,-0.01865534890903308
ACH-000366,0.13987622973769442
ACH-000368,0.11239563401693947
ACH-000374,0.13780011938058356
ACH-000375,0.019739060520293818
ACH-000376,0.07395869405832511
ACH-000381,0.17832377534566304
ACH-000383,0.11894453552634827
ACH-000387,0.15441259959611928
ACH-000389,0.2317887391385171
ACH-000390,0.1643187690159116
ACH-000393,0.0991278009502446
ACH-000395,0.2298580566094542
ACH-000396,0.12587468507010738
ACH-000397,0.19789260163717814
ACH-000401,0.17156352310843598
ACH-000402,0.054010797729116065
ACH-000403,0.004314532048142611
ACH-000404,0.4039491244875055
ACH-000406,0.174034723538054
ACH-000407,0.22384952963798968
ACH-000408,0.11123152791557736
ACH-000410,0.1901003055618645
ACH-000411,0.10948447151202884
ACH-000414,0.03740272516430146
ACH-000415,0.20539777354484506
ACH-000416,0.2265321377953339
ACH-000420,0.2822095739348699
ACH-000421,0.11749423670695718
ACH-000424,0.08170199358091289
ACH-000425,0.14116949738906578
ACH-000426,0.05436260675408961
ACH-000427,0.2049012481867532
ACH-000433,0.14284971329159232
ACH-000435,0.168855713229273
ACH-000436,0.036617241621255466
ACH-000444,0.1859136926861137
ACH-000445,0.2657468551102247
ACH-000448,0.26612192038506943
ACH-000450,0.1354185149454712
ACH-000452,0.15319465738848026
ACH-000454,0.24917583431008666
ACH-000458,0.2271271842490005
ACH-000459,0.008898384444553811
ACH-000460,0.1332290319562358
ACH-000461,0.18931819396195795
ACH-000463,0.17634775233361513
ACH-000464,0.13337439683829996
ACH-000466,0.14439653245615192
ACH-000467,0.23241562159573484
ACH-000468,0.07574095201499127
ACH-000469,0.24783163550539444
ACH-000470,0.10115030983491248
ACH-000471,0.04689581188779999
ACH-000472,0.09963929630607203
ACH-000473,0.13230892256396734
ACH-000475,0.15438153014871472
ACH-000476,0.1226483704587958
ACH-000477,-0.002144861069122827
ACH-000479,0.12749126017977405
ACH-000480,0.3204315029258913
ACH-000481,0.17191506133214982
ACH-000483,0.18744304035207385
ACH-000484,0.18620608371017147
ACH-000485,0.2326424948053391
ACH-000486,0.21035438074894305
ACH-000487,0.1209854177738601
ACH-000488,0.2692976402858254
ACH-000490,0.11766113095857016
ACH-000491,0.003513564378184073
ACH-000495,0.05631472108434425
ACH-000496,0.21182654833359565
ACH-000499,0.09464494875620028
ACH-000500,0.18371365580274102
ACH-000502,0.16663501134737255
ACH-000503,0.13305212301894284
ACH-000505,0.11690945138633455
ACH-000507,0.1525656569528767
ACH-000510,0.18909315330714174
ACH-000511,0.1469442929477337
ACH-000512,0.1643111985520723
ACH-000516,0.1644761383909396
ACH-000517,0.08314832960948301
ACH-000518,0.2537725543191879
ACH-000520,0.24750266381632335
ACH-000521,0.168853141191754
ACH-000522,0.07011613127565093
ACH-000524,0.12962428782623928
ACH-000527,0.08186274089538803
ACH-000528,0.15163107839986995
ACH-000537,0.12734076114964402
ACH-000541,-0.0577228654052353
ACH-000542,0.1997909731005963
ACH-000544,0.19990680576425088
ACH-000545,0.15535827483414438
ACH-000547,0.19519494217616254
ACH-000548,0.14701964849293447
ACH-000549,0.09129179992053467
ACH-000550,0.15940964149692688
ACH-000552,0.18013107258245836
ACH-000556,0.12968594420821214
ACH-000557,0.07124723263780908
ACH-000569,0.28088732914642217
ACH-000570,0.20746293774024466
ACH-000571,0.1634751154310954
ACH-000573,0.11640888948115705
ACH-000576,0.22770009193632976
ACH-000579,0.17674563114698272
ACH-000580,0.1927016524116056
ACH-000584,0.048685417376949335
ACH-000585,0.09473888036806057
ACH-000588,0.17515964456960229
ACH-000589,0.16079168166689706
ACH-000591,0.12055584631200154
ACH-000593,0.2545094949139728
ACH-000600,0.13414943656286846
ACH-000601,0.17981116642490613
ACH-000605,0.21587946575531194
ACH-000606,0.18901242801269955
ACH-000608,0.043917274038226484
ACH-000614,0.21205030571670525
ACH-000616,0.16277702759972848
ACH-000618,0.22125426619461794
ACH-000619,0.20141481332653324
ACH-000620,0.19008397443586786
ACH-000621,0.07469221998049975
ACH-000622,0.14510793879504705
ACH-000623,0.1845646856865384
ACH-000624,0.16812105578193431
ACH-000627,0.04955696673471092
ACH-000630,0.12242944370841365
ACH-000631,0.4486657396436077
ACH-000632,0.0293690757262822
ACH-000633,0.1299408251385802
ACH-000637,0.20296461445957295
ACH-000638,0.14593781499733394
ACH-000646,0.044139438848105166
ACH-000647,0.10497253066064316
ACH-000648,0.15746222870424256
ACH-000649,0.18901157526517934
ACH-000651,0.1293471378639536
ACH-000652,0.16385600293064534
ACH-000653,0.1618986367445116
ACH-000657,0.19283822767133596
ACH-000658,0.3002797062885777
ACH-000661,0.1842837349951076
ACH-000662,0.022877664200009837
ACH-000663,0.06494410300631022
ACH-000665,0.12625978797817086
ACH-000671,0.16445772733841127
ACH-000672,0.08180048422213138
ACH-000673,0.18277172695649568
ACH-000676,0.12901949701005627
ACH-000677,0.04110472794330658
ACH-000681,0.1543488124392597
ACH-000683,0.07741671306340077
ACH-000684,0.1411591126803204
ACH-000688,0.13224719085109604
ACH-000693,0.21002582136152034
ACH-000694,0.16730110093141112
ACH-000695,0.17335854339234572
ACH-000696,0.0954714115278738
ACH-000697,0.2847641802432013
ACH-000699,0.15285672411492102
ACH-000701,0.1599311139456758
ACH-000706,0.16436536222422946
ACH-000711,0.17552794219677142
ACH-000713,0.3563677569690181
ACH-000714,0.11520560750167425
ACH-000718,0.18097301485034492
ACH-000720,0.2678200049489702
ACH-000721,0.07679527176861223
ACH-000724,0.09035925662377102
ACH-000725,0.16250397945916845
ACH-000732,0.2590380953751741
ACH-000734,0.17743082427402712
ACH-000735,0.06280339137403647
ACH-000736,0.27927649057259435
ACH-000738,0.14692326085483468
ACH-000746,0.2431354210350889
ACH-000747,0.14525613489758632
ACH-000748,0.15968433529118564
ACH-000753,0.1782656306354314
ACH-000756,0.1149466052669751
ACH-000757,0.08616543597467892
ACH-000758,0.20654658961389213
ACH-000760,0.15749703634517953
ACH-000762,0.021050960356889352
ACH-000763,0.306225004779414
ACH-000764,-0.028492969641599083
ACH-000765,0.1312389468332887
ACH-000766,0.2079330740875768
ACH-000767,0.08107154417177806
ACH-000768,0.2937290358424894
ACH-000769,0.07223279225113448
ACH-000770,0.104153512994152
ACH-000771,0.17874196002973286
ACH-000773,0.2984515180901914
ACH-000776,0.201162938920065
ACH-000777,0.1715236868533394
ACH-000778,0.06909003271320789
ACH-000781,0.13190526246764567
ACH-000782,0.03448811625292804
ACH-000783,0.28390537337761257
ACH-000784,0.16240834101179516
ACH-000785,0.20785127465937614
ACH-000787,0.1852572317243313
ACH-000788,0.11663889685619198
ACH-000791,0.17412919387368253
ACH-000792,0.08473575458690269
ACH-000794,0.02970075569971592
ACH-000796,0.17854001904074254
ACH-000798,0.38914442252946974
ACH-000799,0.26393918154192364
ACH-000800,0.1642966766958302
ACH-000802,0.08449139171551942
ACH-000804,0.12517080108847628
ACH-000805,0.20331933385074946
ACH-000809,0.09619323896971126
ACH-000810,0.13568433604062194
ACH-000811,0.08896823727124559
ACH-000817,0.21949299956656304
ACH-000819,0.0788816577492566
ACH-000820,0.21495641677581032
ACH-000821,0.2736809006211308
ACH-000822,0.162249222232425
ACH-000823,0.17868784826517142
ACH-000824,0.1622238984846015
ACH-000827,0.1971684989740436
ACH-000829,0.2518792429841191
ACH-000831,0.2175615549890664
ACH-000832,0.06854030493758012
ACH-000833,-0.01613390296403499
ACH-000834,0.06566811998761837
ACH-000835,0.1315286811945981
ACH-000836,0.20803625058685266
ACH-000837,0.1145570974758012
ACH-000838,0.06113270939497725
ACH-000839,0.1875484839879031
ACH-000840,0.08817102122871
ACH-000841,0.03568999879594287
ACH-000843,0.22752083207794502
ACH-000846,0.19447924597921168
ACH-000847,0.11275991211915705
ACH-000848,0.25202628094688995
ACH-000849,0.19031667154020174
ACH-000851,0.2047859184205237
ACH-000855,0.21765507220642186
ACH-000856,0.0224480171729412
ACH-000858,0.04400911648589671
ACH-000859,0.17530944503070486
ACH-000861,0.11864435392464727
ACH-000862,0.24422702992687825
ACH-000865,0.1187672644131017
ACH-000866,0.12738294371704206
ACH-000867,0.15423535446632206
ACH-000869,0.06058233160476206
ACH-000872,0.11964989177432593
ACH-000873,0.28986910137491545
ACH-000876,0.1126521523107194
ACH-000878,0.05757007472240995
ACH-000880,0.19334397915105286
ACH-000881,0.2224048878549419
ACH-000882,0.12750810850734506
ACH-000884,0.22174933280226264
ACH-000885,0.12671986308875816
ACH-000887,0.15972000821469534
ACH-000889,0.15154121173927296
ACH-000896,0.08551191414950796
ACH-000898,0.1739554824248609
ACH-000900,0.15104693082860726
ACH-000901,0.10848778213850932
ACH-000905,0.10194157357307104
ACH-000906,0.19246743177181172
ACH-000907,0.205015316140698
ACH-000910,0.2175964994633868
ACH-000911,0.1749311410241062
ACH-000912,0.1152539223096639
ACH-000913,0.2293520444467831
ACH-000915,0.22215083749080766
ACH-000916,0.29931843891070925
ACH-000917,0.09948159440741974
ACH-000920,0.21171860539848528
ACH-000921,0.12648557040690972
ACH-000924,0.27679408348865225
ACH-000926,0.24664186647901815
ACH-000928,0.1371931934397246
ACH-000929,0.1943871778461772
ACH-000932,0.1658320817013252
ACH-000935,0.1491967626406271
ACH-000936,0.1155656026570544
ACH-000937,0.2516660661558163
ACH-000938,0.05323810432615191
ACH-000939,0.15588431358115934
ACH-000941,0.17765289097838394
ACH-000943,0.08431817224340295
ACH-000946,0.13413360658501194
ACH-000947,0.04962948473763213
ACH-000948,0.210066330337998
ACH-000950,-0.009281835117670013
ACH-000953,0.22525778244595016
ACH-000954,-0.07259171117985576
ACH-000957,0.2287544527390463
ACH-000958,0.24902027883115646
ACH-000960,0.17896261117887194
ACH-000963,0.13648531427948918
ACH-000968,0.1166155099243872
ACH-000969,-0.059821910867936284
ACH-000972,0.25900363877171195
ACH-000973,0.08241000372061102
ACH-000974,0.16151415687625426
ACH-000978,-0.0634866519142803
ACH-000984,0.17210594292533804
ACH-000986,0.20671205977603427
ACH-000988,0.12950851862942742
ACH-000993,0.07811513485737677
ACH-000994,-0.028509032729996157
ACH-000996,-0.060946394788700724
ACH-001001,0.07835417044602093
ACH-001020,-0.09538253892328416
ACH-001028,0.10453617189615932
ACH-001031,0.11991712945293817
ACH-001038,0.19813658317471766
ACH-001048,0.09547225954420904
ACH-001050,0.09362064897872943
ACH-001053,0.1205807299681485
ACH-001054,0.2097531590554383
ACH-001061,0.08995511510218003
ACH-001067,0.17071057830056008
ACH-001075,0.06321637630565087
ACH-001096,0.14604615581326427
ACH-001111,0.08415606683612953
ACH-001119,0.06685144202799502
ACH-001128,0.4009862996342147
ACH-001134,0.17505927481915007
ACH-001151,0.09141109275228684
ACH-001163,0.1984152649496813
ACH-001164,0.1927463270940737
ACH-001183,0.0981415517121926
ACH-001192,-0.035602784994682765
ACH-001193,0.3350962504683317
ACH-001196,0.15857862642843182
ACH-001197,0.20717128861662915
ACH-001205,0.1807359484651839
ACH-001211,0.13920964673150102
ACH-001212,0.30325568375059564
ACH-001228,0.3402457754654412
ACH-001232,0.11047532778344682
ACH-001239,0.17664700197566946
ACH-001270,0.19290259999033404
ACH-001274,0.21098436763328413
ACH-001275,0.173998389255536
ACH-001277,0.2381337762938109
ACH-001278,0.03790261518824003
ACH-001280,0.2249770328592803
ACH-001283,0.15983822997925135
ACH-001289,-0.0009679359820573603
ACH-001300,0.06301312371420445
ACH-001301,0.03660556131261855
ACH-001302,0.26181533355604997
ACH-001306,0.09199416342104386
ACH-001318,0.08550013397098921
ACH-001322,0.02401888662906184
ACH-001328,-0.01919207192943057
ACH-001332,0.5956895645012408
ACH-001336,0.1695846834943441
ACH-001346,0.15263428119159791
ACH-001353,0.051279071804216037
ACH-001354,0.13507146719042532
ACH-001367,0.08724292792452444
ACH-001368,0.004573748530484437
ACH-001374,0.3811661801324674
ACH-001377,0.20670828376623307
ACH-001380,0.3159981240831463
ACH-001391,0.07261196832824487
ACH-001408,0.06929071825082382
ACH-001430,0.16980098773698288
ACH-001431,0.05832907391181641
ACH-001450,0.1376134443355396
ACH-001496,0.1425271622854119
ACH-001500,-0.02472710618785735
ACH-001523,0.1690440858134884
ACH-001532,0.2157956866788996
ACH-001550,0.13405832848328764
ACH-001552,0.28542924438977896
ACH-001554,0.1726269686993306
ACH-001654,0.1802563189942744
ACH-001735,0.15647372207440904
ACH-001736,0.055382463737415656
ACH-001737,0.11441644463545447
ACH-001740,0.1932171814936816
ACH-001745,0.14814607913333874
ACH-001765,0.07951685979441386
