,C5AR1 (728)
ACH-000004,-0.14287680881600048
ACH-000005,-0.016286189975527186
ACH-000007,0.1002281221781593
ACH-000009,-0.14533876638023613
ACH-000011,0.0503426296258972
ACH-000012,-0.04025279671164108
ACH-000013,-0.1922324358119508
ACH-000014,-0.06425449739814801
ACH-000015,-0.15073050887906994
ACH-000017,-0.1423903904945865
ACH-000018,-0.04774069695990588
ACH-000019,-0.019902691914522472
ACH-000021,-0.05792216496071855
ACH-000022,-0.03868975323848113
ACH-000025,0.16172321980127333
ACH-000028,-0.08555616481147793
ACH-000030,-0.2249014672520422
ACH-000035,-0.13880767399937535
ACH-000036,0.1180148236425972
ACH-000037,0.1174642386450024
ACH-000039,-0.030720394535453013
ACH-000040,0.07062403823406856
ACH-000041,0.1003439315364908
ACH-000042,-0.00434270837569709
ACH-000045,-0.10315551229920453
ACH-000047,-0.12676481932229156
ACH-000052,-0.012831511967478738
ACH-000053,-0.3671853595442896
ACH-000054,-0.11512757757729784
ACH-000055,-0.050438662110129616
ACH-000060,0.14478000975502422
ACH-000067,0.0490859029780454
ACH-000070,-0.028505875818571006
ACH-000075,-0.0692346556930355
ACH-000078,-0.08606491283355502
ACH-000082,0.01396603448286873
ACH-000085,0.03393668010140683
ACH-000086,-0.08137074580927396
ACH-000087,-0.219859029967282
ACH-000092,-0.013069719671753851
ACH-000095,-0.11167247708047648
ACH-000097,-0.1171946101848281
ACH-000098,-0.1536310300294574
ACH-000099,-0.1337485509508427
ACH-000108,-0.06735475033905741
ACH-000113,-0.03437577469840155
ACH-000116,-0.027980677841964056
ACH-000118,-0.08298414508413159
ACH-000120,-0.068088859261126
ACH-000123,-0.04285522807818915
ACH-000127,-0.09807057197630503
ACH-000128,0.03821181262827147
ACH-000132,0.02801315267520899
ACH-000133,-0.11913283949418382
ACH-000137,0.03516745900689432
ACH-000138,-0.2316611856745189
ACH-000142,-0.19791331565928327
ACH-000143,-0.030299267530708007
ACH-000146,-0.09213799382787136
ACH-000148,0.02416796803022886
ACH-000150,-0.013582881816585988
ACH-000152,-0.13078218411278
ACH-000153,-0.05301074666852477
ACH-000159,-0.13802327883125548
ACH-000160,-0.030665146939905526
ACH-000163,-0.02679677525156678
ACH-000167,0.2138522388318988
ACH-000168,-0.1871337914257361
ACH-000169,0.054891010974558806
ACH-000178,-0.12333056086914332
ACH-000183,0.1303011309063954
ACH-000188,-0.07863285200351942
ACH-000189,-0.2075407821343617
ACH-000190,-0.058711785239915076
ACH-000198,-0.17695134299087628
ACH-000203,0.2562729687396702
ACH-000204,0.10649427352408727
ACH-000206,-0.010803460507006243
ACH-000207,-0.1837519610447573
ACH-000208,0.13157769470523906
ACH-000210,-0.2314296493588473
ACH-000211,-0.029625592884257663
