,MAP1A (4130)
ACH-000320,-0.02159194606726936
ACH-000322,-0.0696534563272611
ACH-000323,0.11470146070296396
ACH-000324,0.06210984805751061
ACH-000329,0.08542289013629238
ACH-000330,-0.040864242618037935
ACH-000331,-0.08569326258694174
ACH-000332,0.06937410792177348
ACH-000334,0.12081495279235425
ACH-000335,-0.038518235539044585
ACH-000336,0.008834334131145054
ACH-000337,-0.08886480766936765
ACH-000338,-0.1311003432018565
ACH-000339,0.04199318377881503
ACH-000341,-0.03397049110514752
ACH-000348,0.07336371648183958
ACH-000350,0.04530518353287906
ACH-000352,0.04725961156465221
ACH-000356,0.17555020898344514
ACH-000361,-0.03983078293440992
ACH-000362,0.06497294123028384
ACH-000363,-0.07522116128943508
ACH-000364,0.02355178948062012
ACH-000365,0.015009720853359297
ACH-000366,-0.012602326021453426
ACH-000368,-0.061794441787855064
ACH-000374,0.02753702013280909
ACH-000375,-0.03806077860650748
ACH-000376,0.07011473594951574
ACH-000381,0.02943910604229533
ACH-000383,-0.05322470645688844
ACH-000387,0.019023609196768
ACH-000389,0.2412680158073443
ACH-000390,0.030749494362374882
ACH-000393,0.015423734320805916
ACH-000395,-0.04746270982307995
ACH-000396,0.3422005018422959
ACH-000397,0.0953605366812232
ACH-000401,0.09562768267207347
ACH-000402,0.08029454375827655
ACH-000403,-0.030770253936278663
ACH-000404,0.13399376991858786
ACH-000406,0.0636286317815219
ACH-000407,-0.06853607841442402
ACH-000408,-0.03699055330962196
ACH-000410,0.0669695620438564
ACH-000411,0.1966669134523889
ACH-000414,0.08829629300653834
ACH-000415,0.13502481460615107
ACH-000416,0.05563814136205507
ACH-000420,0.10338268209247402
ACH-000421,-0.010105807902763112
ACH-000424,-0.18813566104947504
ACH-000425,-0.007030722788453672
ACH-000426,0.0911994366515076
ACH-000427,-0.014031787274180115
ACH-000433,0.15195339553726978
ACH-000435,0.02647455846090493
ACH-000436,-0.04112295044221355
ACH-000444,-0.040615203180520906
ACH-000445,-0.2597401242307234
ACH-000448,-0.012614744135605224
ACH-000450,-0.08367454570044805
ACH-000452,-0.0399602978144548
ACH-000454,-0.07738665040917414
ACH-000458,0.03903123836594905
ACH-000459,-0.040567039708425984
ACH-000460,-0.0427913366257137
ACH-000461,0.14313652818071768
ACH-000463,0.08588505935699281
ACH-000464,-0.056854894110596736
ACH-000466,-0.031564180837218694
ACH-000467,0.057715156295282274
ACH-000468,-0.00830101120288811
ACH-000469,0.015668831168583326
ACH-000470,-0.13324224030971893
ACH-000471,0.11494533552871372
ACH-000472,0.02457448421975417
ACH-000473,-0.13385919180995162
ACH-000475,0.09567872707288418
ACH-000476,0.09516694005289816
ACH-000477,-0.02716992878763306
ACH-000479,-0.17635298058227594
ACH-000480,0.05670337198438044
ACH-000481,-0.10013427112408743
ACH-000483,0.033533178823825366
ACH-000484,-0.06170077111547485
ACH-000485,0.032307521940519016
ACH-000486,-0.02644644829306896
ACH-000487,-0.06077752361359325
ACH-000488,-0.06456026278307321
ACH-000490,0.035565519346542784
ACH-000491,-0.08983544450828715
ACH-000495,-0.052047931203189415
ACH-000496,-0.0018499282581197441
ACH-000499,-0.03135710030988776
ACH-000500,0.18793993140508136
ACH-000502,-0.04845890283138155
ACH-000503,-0.0942702378769612
ACH-000505,-0.13651758551655505
ACH-000507,-0.08504948057226659
ACH-000510,0.0016677320692788686
ACH-000511,-0.1075774232727565
ACH-000512,-0.029512081758290638
ACH-000516,0.12146446794046648
ACH-000517,-0.04932747767996202
ACH-000518,-0.010615531285275865
ACH-000520,-0.05672077593516848
ACH-000521,0.040186999958435714
ACH-000522,-0.04995598637905234
ACH-000524,0.06322425559433728
ACH-000527,-0.008671858441281455
ACH-000528,-0.017667705393354983
ACH-000537,-0.08860759993634228
ACH-000541,-0.06180539822712824
ACH-000542,0.003407804830744873
ACH-000544,-0.16127463674725734
ACH-000545,0.058559218447182926
ACH-000547,-0.14354262427733128
ACH-000548,0.111922025663847
ACH-000549,0.1451297050723324
ACH-000550,0.05987748532863758
ACH-000552,-0.11201711309738126
ACH-000556,0.039773838249258564
ACH-000557,-0.011992135047513534
ACH-000569,0.07005973110504285
ACH-000570,0.05163706690058048
ACH-000571,0.04028813136286706
ACH-000573,-0.03380814049743198
ACH-000576,0.022335007268062545
ACH-000579,0.08196066313919309
ACH-000580,-0.18758103123575515
ACH-000584,-0.02482390334625249
ACH-000585,-0.01342404588783302
ACH-000588,-0.10496502074196012
ACH-000589,0.03302231119461206
ACH-000591,0.044928613707743335
ACH-000593,0.02234196525917312
ACH-000600,0.10354713353510604
ACH-000601,-0.05100086810360978
ACH-000605,0.06140264637856475
ACH-000606,-0.010720848968849114
ACH-000608,-0.031355481969415636
ACH-000614,0.07281045519785577
ACH-000616,-0.059888826222156924
ACH-000618,-0.03127575710731492
ACH-000619,-0.03652949151175797
ACH-000620,-0.05977121179187327
ACH-000621,0.009335891415874395
ACH-000622,0.06871681300030408
ACH-000623,0.043404739400488834
ACH-000624,0.04084331296177696
ACH-000627,0.0637705960210307
ACH-000630,-0.03438413203841227
ACH-000631,0.08064550654548062
ACH-000632,-0.1011504644599035
ACH-000633,0.026530464999305642
ACH-000637,-0.10132760504160923
ACH-000638,-0.07386461297843687
ACH-000646,-0.0917199147766456
ACH-000647,0.018041928059932637
ACH-000648,0.1335565552609786
ACH-000649,0.02340930581554796
ACH-000651,-0.12979142164923693
ACH-000652,0.22268579357086427
ACH-000653,0.031899568789701294
ACH-000657,0.0026806584022918715
ACH-000658,0.11927814015525255
ACH-000661,0.010746336854380185
ACH-000662,0.3459820305368189
ACH-000663,0.19355649160416566
ACH-000665,-0.06409027178891626
ACH-000671,0.15186948251380267
ACH-000672,-0.10807269376300298
ACH-000673,0.05401836764687842
ACH-000676,0.05927403515426662
ACH-000677,0.012822884223317422
ACH-000681,0.01387551578187385
ACH-000683,0.0006110144528273786
ACH-000684,0.0684602354874371
ACH-000688,-0.029637931491575738
ACH-000693,-0.0838564702763887
ACH-000694,-0.022045613119960183
ACH-000695,-0.20393592148953
ACH-000696,0.01071293002775812
ACH-000697,-0.005875801745767777
ACH-000699,0.06562147417051747
ACH-000701,0.003271794196193909
ACH-000706,0.002767859972038428
ACH-000711,0.02858503022327826
ACH-000713,-0.07530941231172165
ACH-000714,0.12804736982146395
ACH-000718,0.0082381102554467
ACH-000720,0.07627655613969195
ACH-000721,0.007038070427337958
ACH-000724,0.1636627977327179
ACH-000725,-0.17945158436269013
ACH-000732,-0.14196035836258775
ACH-000734,0.10208091057923924
ACH-000735,-0.026553562061458785
ACH-000736,-0.06316545773946512
ACH-000738,-0.02100457820753733
ACH-000746,-0.07960171606027301
ACH-000747,0.051580979203794425
ACH-000748,0.1135371050901058
ACH-000753,-0.13886022868760173
ACH-000756,-0.07785544851162085
ACH-000757,-0.08182764261138108
ACH-000758,-0.021647322418317887
ACH-000760,-0.029482288094748108
ACH-000762,-0.21376271983530215
ACH-000763,-0.019991892386272542
ACH-000764,-0.14332652636134952
ACH-000765,0.035979543667585566
ACH-000766,0.027733479994595592
ACH-000767,0.0673103715333014
ACH-000768,-0.08208406633202997
ACH-000769,-0.018803863836563864
ACH-000770,-0.058233336010470725
ACH-000771,-0.09009563543288014
ACH-000773,-0.17580700223174267
ACH-000776,0.10745028372248873
ACH-000777,0.035131898287154975
ACH-000778,0.029979016538130145
ACH-000781,0.005947228761452126
ACH-000782,-0.12000508950434975
ACH-000783,0.017506983822559052
ACH-000784,0.024987676966404755
ACH-000785,0.008263170235867699
ACH-000787,0.03435068832672489
ACH-000788,-0.01066472134389437
ACH-000791,-0.006617686060075137
ACH-000792,0.06738860176627652
ACH-000794,-0.002509283740863057
ACH-000796,-0.10170996454255324
ACH-000798,-0.061150429215429625
ACH-000799,0.03667124076533704
ACH-000800,-0.0388819522955948
ACH-000802,-0.04158975972358515
ACH-000804,-0.041555272722288886
ACH-000805,0.1151976986487928
ACH-000809,0.016315712213137133
ACH-000810,-0.04058941021200372
ACH-000811,-0.03998959967028616
ACH-000817,-0.04548295611500569
ACH-000819,0.04651091475484352
ACH-000820,0.12615989476409167
ACH-000821,-0.06705486621302624
ACH-000822,0.08563912512526926
ACH-000823,-0.09245504082925904
ACH-000824,0.04024061288038399
ACH-000827,-0.010220663761058393
ACH-000829,-0.03574705644588324
ACH-000831,-0.04151655883156361
ACH-000832,-0.15548232512393798
ACH-000833,0.07428644519990353
ACH-000834,0.04524755971302321
ACH-000835,0.12160666190551743
ACH-000836,-0.0400731866438019
ACH-000837,0.002933840599406121
ACH-000838,-0.012347340128691308
ACH-000839,-0.00800207649468868
ACH-000840,-0.15349996253117432
ACH-000841,0.13390103687380853
ACH-000843,0.027223738131752443
ACH-000846,0.007565333896569856
ACH-000847,0.014529364464457784
ACH-000848,0.0661907487249429
ACH-000849,-0.04105209805876207
ACH-000851,-0.019446004069514033
ACH-000855,-0.0663382003529644
ACH-000856,-0.03330840901435872
ACH-000858,0.003959101762203969
ACH-000859,-0.09835701247273793
ACH-000861,-0.05573221806754729
ACH-000862,-0.07241812277901273
ACH-000865,-0.07386500249341395
ACH-000866,0.009378820067572879
ACH-000867,0.056893762220638126
ACH-000869,-0.04660515995198626
ACH-000872,0.16953298566832034
ACH-000873,0.14201038277134367
ACH-000876,-0.0790858167840018
ACH-000878,0.10477919305660707
ACH-000880,0.07068472368436557
ACH-000881,0.05213397406975824
ACH-000882,0.06206674448865623
ACH-000884,-0.015372076895192696
ACH-000885,-0.04095586620490951
ACH-000887,0.010313411468113669
ACH-000889,-0.0050413416582961
ACH-000896,-0.09870214501408453
ACH-000898,-0.10362325242089124
ACH-000900,-0.05329786913125528
ACH-000901,0.06118031015593042
ACH-000905,-0.03606737592238029
ACH-000906,0.002940744906537976
ACH-000907,0.14576503653103126
ACH-000910,-0.13535856098341986
ACH-000911,-0.0038454219454709705
ACH-000912,-0.1643329332090926
ACH-000913,0.02685681131493768
ACH-000915,0.09336388337299983
ACH-000916,0.21321845638332804
ACH-000917,-0.10335759442253717
ACH-000920,0.02738766024175793
ACH-000921,0.12683772573912466
ACH-000924,0.10732158544292107
ACH-000926,-0.043779304968874735
ACH-000928,0.006076523676581042
ACH-000929,0.10774447285161208
ACH-000932,-0.06371910027453469
ACH-000935,0.09220673743124147
ACH-000936,-0.19191618858821294
ACH-000937,0.0585988025580835
ACH-000938,0.011270006835047437
ACH-000939,-0.03364355506729028
ACH-000941,0.08904168780222592
ACH-000943,-0.006682980060477945
ACH-000946,-0.04376052494734861
ACH-000947,0.003622562642974792
ACH-000948,-0.12043424955177788
ACH-000950,0.049380199403191466
ACH-000953,0.17517876653676845
ACH-000954,-0.15801847820317624
ACH-000957,0.05190823046132922
ACH-000958,-0.14416410776366004
ACH-000960,-0.023120495043246262
ACH-000963,-0.09158390118328144
ACH-000968,0.033391852952652866
ACH-000969,-0.07294322445881084
ACH-000972,0.016734087248519332
ACH-000973,-0.0011085306942256062
ACH-000974,-0.1414871909964611
ACH-000978,-0.10793069797053476
ACH-000984,-0.1700807267610852
ACH-000986,0.08705114675867996
ACH-000988,-0.052453047183436116
ACH-000993,0.16526114000937506
ACH-000994,-0.10622921430698604
ACH-000996,0.07498824440799769
ACH-001001,-0.019194639769894037
ACH-001020,0.12465236106864112
ACH-001028,-0.04632365470946455
ACH-001031,0.018994531866501345
ACH-001038,-0.005558176057442335
ACH-001048,0.16072362851906566
ACH-001050,-0.02791756379829685
ACH-001053,0.014850519463106044
ACH-001054,0.07105883145089129
ACH-001061,-0.08046561818094493
ACH-001067,0.11966285599084216
ACH-001075,0.014066131793480551
ACH-001096,-0.09089049269231056
ACH-001111,-0.17475281588567415
ACH-001119,-0.028263481495269832
ACH-001128,0.18999860532746807
ACH-001134,-0.05777874938503995
ACH-001151,-0.07814193775460983
ACH-001163,-0.14657916763056633
ACH-001164,0.08955437610468857
ACH-001183,-0.05728297369263417
ACH-001192,-0.006806028907947836
ACH-001193,-0.03154512849128354
ACH-001196,0.0008824887873241414
ACH-001197,0.1477677475215789
ACH-001205,0.1518612535650898
ACH-001211,-0.2933634195382963
ACH-001212,-0.05218188563876413
ACH-001228,0.08413218456741482
ACH-001232,0.0757545763229732
ACH-001239,0.13661364362376988
ACH-001270,0.0540482494478393
ACH-001274,0.16108882668710806
ACH-001275,-0.014136259218251356
ACH-001277,0.1049472658062215
ACH-001278,0.1957104200481978
ACH-001280,-0.1686846920172047
ACH-001283,0.09962509847974854
ACH-001289,0.0203113795177718
ACH-001300,0.06540188770185393
ACH-001301,0.04422827701381523
ACH-001302,-0.35733328869733466
ACH-001306,-0.0851170986012037
ACH-001318,0.17145957091037595
ACH-001322,-0.2686009837472432
ACH-001328,0.003149049260678425
ACH-001332,-0.18612592850183912
ACH-001336,-0.01926001399548299
ACH-001346,-0.2629305943531298
ACH-001353,0.011368162414683945
ACH-001354,-0.08889306490066091
ACH-001367,-0.22608249482953385
ACH-001368,-0.02113633599082081
ACH-001374,0.08725783777200903
ACH-001377,-0.054196161092024624
ACH-001380,0.06242772278110058
ACH-001391,-0.11005320296946908
ACH-001408,-0.002376261295551773
ACH-001430,0.13648030573247955
ACH-001431,0.0016350615102807312
ACH-001450,-0.13890593593073985
ACH-001496,-0.0117228139880881
ACH-001500,-0.030429734678434173
ACH-001523,0.1667480585500952
ACH-001532,-0.031105030379485508
ACH-001550,-0.0679346042647691
ACH-001552,0.03218545518106985
ACH-001554,0.07712104039294887
ACH-001654,-0.013796743597591357
ACH-001735,0.015563771627135275
ACH-001736,-0.10135271209397374
ACH-001737,-0.2579317055262771
ACH-001740,-0.03284680943919007
ACH-001745,-0.013141463574777608
ACH-001765,-0.02932857638375984
