,CASQ2 (845)
ACH-000618,-0.20334368707032893
ACH-000619,-0.2527920515933763
ACH-000620,-0.21623926894620915
ACH-000621,-0.2362427081741329
ACH-000622,-0.14214011874823265
ACH-000623,-0.194584158598374
ACH-000624,-0.2095011656204088
ACH-000627,-0.20454951249101144
ACH-000630,-0.19514189860789746
ACH-000631,-0.09640544291253404
ACH-000632,-0.211634300000192
ACH-000633,-0.08492350761686218
ACH-000637,-0.11055090410728163
ACH-000638,-0.16555956022076862
ACH-000646,-0.03923444256367749
ACH-000647,-0.15252240348262813
ACH-000648,-0.20367308891374591
ACH-000649,-0.19836983007846687
ACH-000651,-0.2163103242458664
ACH-000652,-0.1716163748014091
ACH-000653,-0.30182049628316043
ACH-000657,-0.19913785351372548
ACH-000658,-0.01804950921666299
ACH-000661,-0.2822967680761883
ACH-000662,-0.2470678060270927
ACH-000663,-0.002082625754324921
ACH-000665,-0.16994050781531622
ACH-000671,-0.2740930592544878
ACH-000672,-0.5787087237737674
ACH-000673,-0.19920175154089365
ACH-000676,-0.2127185501538125
ACH-000677,-0.13240117843069776
ACH-000681,-0.1537618603586825
ACH-000683,-0.18189768528338504
ACH-000684,-0.18773022045251367
ACH-000688,-0.14475235508590872
ACH-000693,-0.2542868871866433
ACH-000694,-0.03933349300538797
ACH-000695,0.03110907803265498
ACH-000696,-0.14840174451550378
ACH-000697,-0.18803906559241845
ACH-000699,-0.03858755325314744
ACH-000701,-0.17406076957616395
ACH-000706,-0.32409863044946297
ACH-000711,-0.1795586755560956
ACH-000713,-0.41399346603827497
ACH-000714,-0.15409293859714354
ACH-000718,-0.08221601297999863
ACH-000720,-0.2014432731058656
ACH-000721,-0.16042383870468704
ACH-000724,-0.08507462660642454
ACH-000725,-0.1320062480242104
ACH-000732,-0.4010121445899608
ACH-000734,-0.2291483307434094
ACH-000735,-0.1865125984871763
ACH-000736,-0.1856975661098665
ACH-000738,-0.13239414341386785
ACH-000746,-0.2945869170909118
ACH-000747,-0.3125607557449909
ACH-000748,-0.3023848595161844
ACH-000753,-0.14313912381767446
ACH-000756,-0.2362883384805157
ACH-000757,-0.24815699689187426
ACH-000758,-0.2795685568918096
ACH-000760,-0.12544927636457104
ACH-000762,-0.25898515736898664
ACH-000763,-0.026309157964267825
ACH-000764,-0.2919814390269775
ACH-000765,-0.1489045280813058
ACH-000766,-0.07761631499471483
ACH-000767,-0.12144612890566167
ACH-000768,-0.1442433456536645
ACH-000769,-0.3526065600948201
ACH-000770,-0.20996478990061196
ACH-000771,-0.15499901000038155
ACH-000773,-0.003973628954239803
ACH-000776,-0.3072418490927036
ACH-000777,-0.126315832908967
ACH-000778,-0.2590226913452988
ACH-000781,-0.09160042103463266
ACH-000782,0.004349615396956475
ACH-000783,-0.33422689663670896
ACH-000784,-0.23738619280467854
ACH-000785,-0.15514791359832733
ACH-000787,-0.1943981157537016
ACH-000788,-0.1851249786505937
ACH-000791,-0.27222172024045066
ACH-000792,-0.1213297553700956
ACH-000794,-0.35912488694903305
ACH-000796,-0.15639685667313175
ACH-000798,-0.29720284056266144
ACH-000799,-0.008824668686890092
ACH-000800,-0.4330246843269933
ACH-000802,-0.31533043259504284
ACH-000804,-0.5292043504293361
ACH-000805,-0.18050600432469135
ACH-000809,-0.1043161110601513
ACH-000810,-0.36237127828555293
ACH-000811,-0.15103586484875847
ACH-000817,-0.18481713124613094
ACH-000819,-0.19562918479893146
ACH-000820,0.012321356278549965
ACH-000821,-0.08954553981890681
ACH-000822,-0.05901263039775832
ACH-000823,-0.1801141338753858
ACH-000824,-0.15624435746607204
ACH-000827,-0.20564973785337934
ACH-000829,-0.1775426456035108
ACH-000831,-0.2940867643587678
ACH-000832,-0.2469313078734368
ACH-000833,0.056587942199241084
ACH-000834,-0.31905600569165304
ACH-000835,-0.3019971251560588
ACH-000836,-0.1049432862012182
ACH-000837,-0.19611150637117986
ACH-000838,-0.02980282942427231
ACH-000839,-0.24430722889375303
ACH-000840,-0.13760480648253165
ACH-000841,-0.14520638763194807
ACH-000843,-0.3025663637875691
ACH-000846,-0.3003502083885328
ACH-000847,-0.06931140579590192
ACH-000848,-0.20304561957743786
ACH-000849,-0.2529352792109128
ACH-000851,-0.3149841866922402
ACH-000855,-0.3649955355868216
ACH-000856,-0.17629816955581087
ACH-000858,-0.20615160985330092
ACH-000859,-0.1852087420458396
ACH-000861,-0.2248194903458845
ACH-000862,-0.14867285054322454
ACH-000865,-0.12866931642141996
ACH-000866,-0.24292538432526475
ACH-000867,-0.11237177536594374
ACH-000869,-0.25145583598463045
ACH-000872,-0.3058407817814417
ACH-000873,-0.3904252826624652
ACH-000876,-0.21955297369051416
ACH-000878,0.02757359131735414
ACH-000880,-0.20678878200578935
ACH-000881,-0.16400362254307166
ACH-000882,-0.2573348922091613
ACH-000884,-0.23482438387907276
ACH-000885,-0.2292345881600513
ACH-000887,-0.3709005562914692
ACH-000889,-0.18197187677374632
ACH-000896,-0.2549438621637023
ACH-000898,-0.1688975030578578
ACH-000900,-0.02992990040634908
ACH-000901,-0.1255572862785865
ACH-000905,-0.25716061437328563
ACH-000906,-0.12569099073132065
ACH-000907,-0.27996896450581005
ACH-000910,-0.04338205245078229
ACH-000911,-0.2685722930252708
ACH-000912,-0.2247027501034256
ACH-000913,-0.2188796819265767
ACH-000915,-0.2887839813170381
ACH-000916,-0.00969766844452478
ACH-000917,-0.1882985492871162
ACH-000920,-0.011868246116876046
ACH-000921,-0.22698241460534602
ACH-000924,-0.12511204161491055
ACH-000926,-0.1999584935762265
ACH-000928,-0.3475869187565119
ACH-000929,-0.2494860701251585
ACH-000932,-0.1456735427233339
ACH-000935,-0.17790438828908467
ACH-000936,-0.09437006338561853
ACH-000937,-0.21764499893212189
ACH-000938,-0.2898327492445454
ACH-000939,-0.1498582818704348
ACH-000941,-0.044311632834241776
ACH-000943,-0.23901613783442954
ACH-000946,-0.07536206609563417
ACH-000947,-0.05152003118376521
ACH-000948,-0.13029010493053836
ACH-000950,-0.17938234559330188
ACH-000953,-0.16864226873961394
ACH-000954,0.2382616906153582
ACH-000957,-0.2899455870445295
ACH-000958,-0.22603350693666546
ACH-000960,-0.1325963968855908
ACH-000963,-0.20008174088866812
ACH-000968,-0.1951109961102947
ACH-000969,-0.2864231272663864
ACH-000972,-0.189380315155314
ACH-000973,-0.2302431393488337
ACH-000974,-0.25648659939618224
ACH-000978,-0.003077903291155205
ACH-000984,-0.25237756195283345
ACH-000986,-0.16420300146394498
ACH-000988,-0.24146178101707674
ACH-000993,-0.19867572677844253
ACH-000994,-0.2840488881005997
ACH-000996,-0.2445689999306477
ACH-001001,-0.27264468112493706
ACH-001020,-0.13599857302913593
ACH-001028,-0.1653022707284167
ACH-001031,-0.2326552798027524
ACH-001038,-0.07267155186557317
ACH-001048,-0.14123077614949894
ACH-001050,-0.34403096351957685
ACH-001053,-0.1275280812608362
ACH-001054,-0.3076459550381765
ACH-001061,-0.17579899213135855
ACH-001067,-0.08265026388106309
ACH-001075,0.011411249615560604
ACH-001096,-0.09674668367035599
ACH-001111,-0.2818031413818713
ACH-001119,-0.0300070862541602
ACH-001128,-0.01603001690748536
ACH-001134,-0.3064644621119496
ACH-001151,-0.17659925875452148
ACH-001163,-0.2374984588175064
ACH-001164,-0.12461178780159743
ACH-001183,-0.067454189767071
ACH-001192,-0.35751303476086904
ACH-001193,-0.3146682430716492
ACH-001196,-0.1981413549611408
ACH-001197,0.005706904675135184
ACH-001205,-0.2511569387184117
ACH-001211,-0.2620296827086502
ACH-001212,-0.15395608761407406
ACH-001228,-0.14892391166038296
ACH-001232,-0.3345100147206864
ACH-001239,-0.2472605063160221
ACH-001270,0.015471947339256047
ACH-001274,-0.06101478931506199
ACH-001275,-0.1349904226512393
ACH-001277,-0.2818891780273541
ACH-001278,-0.14401544722994322
ACH-001280,-0.2014643841612651
ACH-001283,-0.15745692407322606
ACH-001289,-0.29909562045642984
ACH-001300,-0.24610772253574226
ACH-001301,-0.037207531175248776
ACH-001302,-0.18845783380172226
ACH-001306,-0.1133167251640055
ACH-001318,-0.13288285012049486
ACH-001322,-0.1306898781084907
ACH-001328,-0.2327352655953499
ACH-001332,-0.4738592355970295
ACH-001336,-0.2296558296156819
ACH-001346,-0.33130361084343435
ACH-001353,-0.1885152358403693
ACH-001354,-0.09935841121572613
ACH-001367,0.10702053809490797
ACH-001368,-0.11573213482221455
ACH-001374,0.19604485947781444
ACH-001377,-0.044853261508105716
ACH-001380,-0.1248278695246355
ACH-001391,-0.2645935637010589
ACH-001408,-0.05403262403573531
ACH-001430,-0.3351367684242657
ACH-001431,-0.18227463732663812
ACH-001450,-0.12314429820747975
ACH-001496,-0.16979538748219625
ACH-001500,-0.18805728572147612
ACH-001523,-0.3135465191802965
ACH-001532,-0.2068525625071381
ACH-001550,-0.027280310491137688
ACH-001552,-0.11100373905743814
ACH-001554,-0.1512060007512574
ACH-001654,-0.10827542931854528
ACH-001735,-0.15324864266854535
ACH-001736,-0.2268541577152337
ACH-001737,-0.5063922839707286
ACH-001740,-0.22955477059345325
ACH-001745,-0.0676953688198756
ACH-001765,-0.05279403156801052
