,CNTRL (11064)
ACH-000004,-0.21955098304625895
ACH-000005,-0.0035417531186108194
ACH-000007,-0.0976688313509714
ACH-000009,-0.2539323281478972
ACH-000011,-0.07044552236960293
ACH-000012,-0.023071492466097545
ACH-000013,-0.1409316875509109
ACH-000014,-0.06370501787381462
ACH-000015,-0.1891906970720024
ACH-000017,0.007097593415887572
ACH-000018,-0.2228094414955878
ACH-000019,0.10472192683850873
ACH-000021,-0.2110584148190708
ACH-000022,0.04821910303393952
ACH-000025,-0.1488032038046253
ACH-000028,-0.05081761585770428
ACH-000030,-0.062325066782773664
ACH-000035,0.0666086986910032
ACH-000036,-0.0719535813818481
ACH-000037,-0.10706064901642803
ACH-000039,-0.08818895895759629
ACH-000040,-0.09575333990518108
ACH-000041,-0.17828665593015158
ACH-000042,-0.18633165296266288
ACH-000045,0.04923458118197329
ACH-000047,-0.0884983190686529
ACH-000052,-0.3281566070583592
ACH-000053,-0.019058421677958143
ACH-000054,-0.17038313416113945
ACH-000055,-0.08042209620624517
ACH-000060,-0.07735401611110146
ACH-000067,-0.2597355188523184
ACH-000070,-0.06718590870090664
ACH-000075,-0.2713418388446597
ACH-000078,-0.10236908704627956
ACH-000082,0.017881826730511512
ACH-000085,-0.1237285723357062
ACH-000086,-0.17852577699352978
ACH-000087,-0.2074646401897415
ACH-000092,-0.058445442229390326
ACH-000095,-0.08161849917127402
ACH-000097,-0.1168922343112814
ACH-000098,-0.11547104368688607
ACH-000099,-0.05791345213424835
ACH-000108,-0.03158192189587947
ACH-000113,-0.02865080208474924
ACH-000116,-0.16815617529801105
ACH-000118,-0.12728469416679924
ACH-000120,-0.1253841986819304
ACH-000123,-0.11175306001838474
ACH-000127,-0.16671523131159854
ACH-000128,0.10084575522410978
ACH-000132,-0.13106392093583585
ACH-000133,-0.20317277339721168
ACH-000137,-0.04539527373172728
ACH-000138,-0.11836957181207115
ACH-000142,-0.1943899520731391
ACH-000143,-0.15857808397180947
ACH-000146,-0.03588208333396889
ACH-000148,-0.1119896528100346
ACH-000150,-0.043272507235135066
ACH-000152,-0.1696101573157027
ACH-000153,-0.1961104364454272
ACH-000159,-0.11520876367796895
ACH-000160,-0.05888340831210005
ACH-000163,-0.12295647919616748
ACH-000167,-0.1705334583683962
ACH-000168,-0.2112012815877636
ACH-000169,-0.11937245696239257
ACH-000178,-0.14385429705586678
ACH-000183,-0.0007070765822985472
ACH-000188,-0.13479566818265526
ACH-000189,-0.08689027142768008
ACH-000190,-0.1723949792770738
ACH-000198,-0.1256933883956826
ACH-000203,-0.1827438055797771
ACH-000204,-0.12201676850387673
ACH-000206,-0.009070947045622014
ACH-000207,-0.1023594949707115
ACH-000208,-0.3289992161673475
ACH-000210,0.2305529783202352
ACH-000211,-0.10250575519334748
ACH-000215,-0.04737322809806032
ACH-000221,-0.11438137130599635
ACH-000222,-0.17989686995851975
ACH-000223,-0.09397081352262683
ACH-000226,-0.1733523042147628
ACH-000227,-0.21926926773318933
ACH-000228,-0.13893089240176415
ACH-000231,-0.03497559710466164
ACH-000232,0.03037261465670032
ACH-000233,-0.023222606712842618
ACH-000234,-0.02092074305701813
ACH-000235,-0.18722706148205268
ACH-000237,-0.2485929950154579
ACH-000238,-0.11967477512615772
ACH-000242,-0.11672627405460058
ACH-000243,-0.09537899101066466
ACH-000244,-0.2566046364921202
ACH-000246,-0.17154877856623696
ACH-000248,-0.2070530209249324
ACH-000250,-0.16189242101741372
ACH-000251,-0.1288461805640993
ACH-000252,-0.251798847653902
ACH-000253,0.016691998555675863
ACH-000255,-0.13584625816313806
ACH-000256,-0.1861181500099992
ACH-000257,-0.1750113741565529
ACH-000258,-0.009378233243171878
ACH-000259,-0.040320745898153536
ACH-000260,-0.13888432100786866
ACH-000261,-0.07651897080855331
ACH-000262,-0.16243174596176588
ACH-000263,-0.1956129408015584
ACH-000264,-0.03607221657482847
ACH-000265,-0.07568820204273073
ACH-000266,0.010599252600529723
ACH-000272,-0.14791804266243144
ACH-000274,-0.15197953106380102
ACH-000277,-0.09923747885450844
ACH-000278,-0.14189304111473267
ACH-000279,-0.12565130717824646
ACH-000280,-0.0572089424837003
ACH-000281,-0.0019706167557030875
ACH-000288,0.036106338817287836
ACH-000291,-0.21917972695178825
ACH-000293,-0.030789993351928537
ACH-000294,-0.05193235421683158
ACH-000295,-0.1578526153629628
ACH-000296,-0.026642891143829603
ACH-000302,-0.08618989862376082
ACH-000304,-0.05532382070491888
ACH-000307,-0.09240020976935934
ACH-000308,-0.07776754256435807
ACH-000310,0.06675247440847172
ACH-000311,-0.008193622425587055
ACH-000312,-0.13392115442599875
ACH-000315,-0.04582802639464013
ACH-000316,-0.09547329750523534
ACH-000317,-0.01213051426774475
ACH-000318,-0.16163281227752913
ACH-000319,0.11673366816558363
ACH-000320,-0.14351778523589442
ACH-000322,-0.13681156042825776
ACH-000323,-0.2893483785187613
ACH-000324,-0.10113953028429153
ACH-000329,-0.1069928037242865
ACH-000330,-0.043840096482246974
ACH-000331,-0.2505258433311305
ACH-000332,-0.051443268902166564
ACH-000334,-0.11458706362414782
ACH-000335,-0.10555046245235014
ACH-000336,-0.12099920228500408
ACH-000337,-0.16182930826635186
ACH-000338,0.020498222717591108
ACH-000339,-0.049408924604022526
ACH-000341,-0.017852667234151482
ACH-000348,-0.13493177295142067
ACH-000350,-0.047022952075128056
ACH-000352,-0.06396253554211742
ACH-000356,-0.04967755329315415
ACH-000361,-0.054146818141510136
ACH-000362,-0.013860087241859269
ACH-000363,-0.15676393392081645
ACH-000364,-0.21314456038146834
ACH-000365,-0.09840567771825497
ACH-000366,-0.2184778962291296
ACH-000368,0.06745040588585763
ACH-000374,-0.13274636409587273
ACH-000375,-0.20751708658012324
ACH-000376,-0.07635259068802124
ACH-000381,-0.2154091539349574
ACH-000383,-0.08692354316440169
ACH-000387,-0.08978022743959019
ACH-000389,-0.24984248963414224
ACH-000390,-0.012139422221174
ACH-000393,-0.1869758763325356
ACH-000395,-0.03156712294018641
ACH-000396,-0.029685834412830937
ACH-000397,-0.028393108410377125
ACH-000401,-0.12689779285308664
ACH-000402,-0.14138475403031994
ACH-000403,-0.07192244477074024
ACH-000404,-0.009993108242322734
ACH-000406,-0.10003567263621944
ACH-000407,-0.09414875225060708
ACH-000408,-0.03463169333293115
ACH-000410,-0.05871830458347981
ACH-000411,-0.10246201739737157
ACH-000414,-0.08384310242705165
ACH-000415,-0.0622102395301276
ACH-000416,-0.1154682850295328
ACH-000420,-0.13263056499594314
ACH-000421,-0.06470555376238032
ACH-000424,-0.030751788404267063
ACH-000425,-0.04073959549945303
ACH-000426,-0.1009362597176417
ACH-000427,-0.1288230449440276
ACH-000433,-0.0477328270541913
ACH-000435,-0.2335993402706851
ACH-000436,0.00016075787923522044
ACH-000444,-0.19395506305635132
ACH-000445,-0.1630917112024574
ACH-000448,0.0014544084434941484
ACH-000450,-0.2542702407546136
ACH-000452,-0.04640841435264477
ACH-000454,-0.14914427607266084
ACH-000458,-0.09869436121011477
ACH-000459,-0.08586098527175344
ACH-000460,0.02437560609164949
ACH-000461,-0.12791591428197518
ACH-000463,-0.13086102857642046
ACH-000464,-0.02206908831346717
ACH-000466,-0.0006674210881629003
ACH-000467,-0.16750617375835014
ACH-000468,-0.005227168565020358
ACH-000469,-0.1056876529422995
ACH-000470,-0.0721858851907458
ACH-000471,-0.16093564471584845
ACH-000472,-0.051543847502898615
ACH-000473,-0.025848404004523484
ACH-000475,-0.04362661170943481
ACH-000476,-0.048163080276037086
ACH-000477,0.012927024964858466
ACH-000479,0.1503670648550919
ACH-000480,-0.15005681377415567
ACH-000481,-0.1643156722090152
ACH-000483,-0.05363659032918647
ACH-000484,-0.01937371602209428
ACH-000485,-0.3063585821558682
ACH-000486,0.025333924754075383
ACH-000487,-0.0003436437787044113
ACH-000488,-0.13251060074525298
ACH-000490,-0.09992925893791384
ACH-000491,-0.10798177077679047
ACH-000495,-0.021174614131128863
ACH-000496,-0.1592714119044836
ACH-000499,0.06513131562447619
ACH-000500,-0.06306980098874683
ACH-000502,-0.07313906152512985
ACH-000503,0.034175962376948414
ACH-000505,-0.13484891898975934
ACH-000507,-0.06250846541279666
ACH-000510,-0.13349216194849714
ACH-000511,-0.06316246493521836
ACH-000512,-0.08283345215931942
ACH-000516,0.053518421635082594
ACH-000517,-0.061184825033080724
ACH-000518,-0.10895251862849528
ACH-000520,-0.02970700262283449
ACH-000521,-0.11231608950136952
ACH-000522,-0.09349959114804864
ACH-000524,-0.043831190753357535
ACH-000527,-0.1940570271659167
ACH-000528,-0.01832415999448561
ACH-000537,-0.18460724142698187
ACH-000541,-0.14492805818443144
ACH-000542,-0.12025419692439668
ACH-000544,-0.025754430455838227
ACH-000545,0.03554903780912795
