,TAS2R10 (50839)
ACH-000004,-0.22548618775150475
ACH-000005,0.04267103835541992
ACH-000007,-0.2288420815834451
ACH-000009,-0.17033268043356106
ACH-000011,-0.3798016062914095
ACH-000012,-0.08700550191853787
ACH-000013,-0.2417233478483545
ACH-000014,-0.21169626972620384
ACH-000015,-0.19248715007270992
ACH-000017,-0.18147664268143332
ACH-000018,-0.3623560455644728
ACH-000019,-0.16266652924741062
ACH-000021,-0.23125506217149724
ACH-000022,-0.1534793836660971
ACH-000025,-0.15452105843871414
ACH-000028,-0.2094851188008117
ACH-000030,-0.21406759667586847
ACH-000035,-0.2751730737486402
ACH-000036,-0.3077526577386588
ACH-000037,-0.20527468779369576
ACH-000039,-0.4457205174304804
ACH-000040,-0.17065426591031144
ACH-000041,-0.2464672321600815
ACH-000042,-0.15981338634500922
ACH-000045,-0.13250233459290955
ACH-000047,-0.2743731844150767
ACH-000052,-0.3574022172433131
ACH-000053,-0.2083675424039861
ACH-000054,-0.11879330462097724
ACH-000055,-0.32285133525980136
ACH-000060,-0.17115944274232406
ACH-000067,-0.2202393348336335
ACH-000070,-0.2287331878292821
ACH-000075,-0.22296121696022064
ACH-000078,-0.2461104369732552
ACH-000082,-0.1246845013428619
ACH-000085,-0.2562981803405182
ACH-000086,-0.3894730974111849
ACH-000087,0.2846466000165918
ACH-000092,-0.15041786516535505
ACH-000095,-0.16407748563139882
ACH-000097,-0.21004563385352296
ACH-000098,-0.2657835981947051
ACH-000099,-0.21845313513714507
ACH-000108,-0.19607507999112864
ACH-000113,-0.31933864570579096
ACH-000116,-0.1828794624267437
ACH-000118,-0.2549580950341993
ACH-000120,-0.23037201240285554
ACH-000123,-0.1783118831293133
ACH-000127,-0.2283082836852296
ACH-000128,-0.18212025903834606
ACH-000132,-0.0145728780861689
ACH-000133,-0.2712466452344793
ACH-000137,-0.2638392934350982
ACH-000138,-0.35465841705637324
ACH-000142,-0.3491008071658929
ACH-000143,-0.1372630807849981
ACH-000146,-0.3425302542752369
ACH-000148,-0.2042854051400418
ACH-000150,-0.2678490118226477
ACH-000152,-0.11474644161741995
ACH-000153,-0.20509167606815676
ACH-000159,-0.19541454386582316
ACH-000160,-0.3146471280178663
ACH-000163,-0.18604985592170964
ACH-000167,0.2072959500428265
ACH-000168,-0.17651579043672938
ACH-000169,-0.27332253731962725
ACH-000178,-0.2941565233919092
ACH-000183,-0.2961969396967652
ACH-000188,-0.2999150241389526
ACH-000189,-0.2124398525632397
ACH-000190,0.021905335401645715
ACH-000198,-0.1161099069023515
ACH-000203,-0.021098479324053617
ACH-000204,-0.00881937858845326
ACH-000206,-0.2802688233076385
ACH-000207,-0.31037172759927645
ACH-000208,-0.35920346021175403
ACH-000210,-0.3430369680711824
ACH-000211,-0.12995037786989155
ACH-000215,-0.20507191730161464
ACH-000221,-0.1614116661509064
ACH-000222,-0.12555506221797808
ACH-000223,-0.2500650131336492
ACH-000226,-0.22206336991532974
ACH-000227,-0.21445435235823776
ACH-000228,-0.41683502765911
ACH-000231,-0.0978534096606384
ACH-000232,-0.2331602996556457
ACH-000233,-0.23108850453357424
ACH-000234,-0.042903264234471016
ACH-000235,-0.20199253846989515
ACH-000237,-0.200458666660746
ACH-000238,-0.2157121830148367
ACH-000242,-0.2759655402899828
ACH-000243,-0.17079540194461146
ACH-000244,-0.11497257797590953
ACH-000246,-0.2855410961775422
ACH-000248,-0.3012847188055756
ACH-000250,-0.2382802043603777
ACH-000251,-0.4141840754779808
ACH-000252,-0.10135134633090052
ACH-000253,-0.3000451448650809
ACH-000255,-0.19720415852856887
ACH-000256,-0.13400805362875307
ACH-000257,-0.05099199842356951
ACH-000258,-0.03309234403851767
ACH-000259,-0.2004683402356736
ACH-000260,-0.18763689319423887
ACH-000261,-0.18315540105401654
ACH-000262,-0.206386967296504
ACH-000263,-0.14035641242968086
ACH-000264,-0.2400956447358602
ACH-000265,-0.05087762985026565
ACH-000266,-0.18351029309962585
ACH-000272,-0.14343372822012754
ACH-000274,-0.2966422998248709
ACH-000277,-0.12865464085221254
ACH-000278,-0.1705087607465578
ACH-000279,-0.27932902228474565
ACH-000280,-0.2965619534620141
ACH-000281,-0.3652007235704816
ACH-000288,-0.2362577754761783
ACH-000291,-0.14406079430409216
ACH-000293,-0.0001928911167162752
ACH-000294,-0.09605830677295536
ACH-000295,-0.1548486490983793
ACH-000296,-0.29965443880116344
ACH-000302,-0.20827271913941686
ACH-000304,0.2712837063563002
ACH-000307,-0.3145375340337798
ACH-000308,-0.2687774072190679
ACH-000310,-0.2126353986522555
ACH-000311,-0.22494426562847067
ACH-000312,-0.26279692816961536
ACH-000315,0.020896596762073668
ACH-000316,-0.15994229706701554
ACH-000317,-0.178739300860632
ACH-000318,-0.24656589353479236
ACH-000319,-0.2983320789909481
ACH-000320,-0.2404876572915656
ACH-000322,-0.06678684144852258
ACH-000323,-0.21281565681623366
ACH-000324,-0.23690075601449026
ACH-000329,-0.2373473004558525
ACH-000330,-0.1530959978500118
ACH-000331,-0.20798948286464106
ACH-000332,-0.2990468906967437
ACH-000334,-0.36283736141759904
ACH-000335,-0.06502567873025131
ACH-000336,-0.1968869741670371
ACH-000337,-0.16841796740771176
ACH-000338,-0.604531728747527
ACH-000339,-0.19684876540482465
ACH-000341,-0.17771920907131664
ACH-000348,-0.2232165737489437
ACH-000350,-0.03911529365361998
ACH-000352,-0.16360386448233785
ACH-000356,-0.3672994667264412
ACH-000361,-0.5238188957059506
ACH-000362,-0.22353601270488416
ACH-000363,-0.16603523693726716
ACH-000364,-0.3426159019861517
ACH-000365,-0.4011937575925728
ACH-000366,-0.2194346367851321
