,PHYHD1 (254295)
ACH-000004,-0.02158823201692579
ACH-000005,-0.09473466768309094
ACH-000007,-0.044241973672710364
ACH-000009,-0.08228391374324999
ACH-000011,0.012307647707383036
ACH-000012,0.113111737469045
ACH-000013,-0.0737880046120802
ACH-000014,-0.04342430105838384
ACH-000015,-0.07726925250163749
ACH-000017,0.015482112272372868
ACH-000018,0.05578713758114902
ACH-000019,-0.0020244098792727592
ACH-000021,-0.0635715323128104
ACH-000022,-0.07378488280979695
ACH-000025,0.019000360063101737
ACH-000028,0.11337307174554087
ACH-000030,0.04245456510974472
ACH-000035,-0.0579385962945416
ACH-000036,0.09973012650366353
ACH-000037,-0.09792890414366838
ACH-000039,0.10557455406163416
ACH-000040,-0.10390890111924296
ACH-000041,-0.10593657237483706
ACH-000042,-0.03553647880149828
ACH-000045,0.1126635107070137
ACH-000047,-0.0874747203333929
ACH-000052,-0.020474372231593402
ACH-000053,-0.007167693470086313
ACH-000054,-0.047071245028327435
ACH-000055,-0.12753051469657195
ACH-000060,-0.0797073543678117
ACH-000067,-0.15682908238760734
ACH-000070,0.06219193737238321
ACH-000075,-0.17429370738155647
ACH-000078,-0.04936775300261817
ACH-000082,0.042045111187456005
ACH-000085,-0.0618611426064467
ACH-000086,-0.007987577995991278
ACH-000087,0.11522754123330665
ACH-000092,0.07661081224273113
ACH-000095,-0.1061030541649844
ACH-000097,0.008338222263314645
ACH-000098,0.025974285514196588
ACH-000099,-0.05347387754910248
ACH-000108,-0.01044422479736982
ACH-000113,-0.008385361166616515
ACH-000116,-0.18427499765600533
ACH-000118,-0.05422628176360377
ACH-000120,0.031173941248688237
ACH-000123,-0.10766718940753606
ACH-000127,0.01699628823339354
ACH-000128,-0.029846152087768862
ACH-000132,-0.05359510731539713
ACH-000133,0.0918559231006607
ACH-000137,0.006211179221262056
ACH-000138,0.08362875840215568
ACH-000142,-0.19624064644408845
ACH-000143,0.03679203315754023
ACH-000146,0.05472674378317503
ACH-000148,-0.13066407128060795
ACH-000150,0.020771333394758503
ACH-000152,-0.042624617498388986
ACH-000153,0.1238290053474044
ACH-000159,0.06399447220948143
ACH-000160,0.1687897154010372
ACH-000163,-0.13674864231966272
ACH-000167,0.3143533661702436
ACH-000168,0.10738883117691188
ACH-000169,-0.044322381541256485
ACH-000178,-0.051943756317493935
ACH-000183,-0.05338480314694325
ACH-000188,0.037725040302946884
ACH-000189,-0.004821146592517397
ACH-000190,0.21462640322214327
ACH-000198,-0.006727155577737866
ACH-000203,-0.2373637565285938
ACH-000204,0.01197020122754914
ACH-000206,0.07080838903362023
ACH-000207,-0.07178849942494661
ACH-000208,0.056522657391988564
ACH-000210,0.07531534826975965
ACH-000211,-0.05550584889008636
ACH-000215,-0.0706512609770738
ACH-000221,-0.045574918297959975
ACH-000222,0.049167148802841565
ACH-000223,-0.056169984257360285
ACH-000226,0.09908055636356546
ACH-000227,-0.17185654571288206
ACH-000228,-0.04800041540845909
ACH-000231,0.09773620240232456
ACH-000232,0.008103687012419787
ACH-000233,0.07942259794371287
ACH-000234,0.07088525391434547
ACH-000235,0.02359545599690661
ACH-000237,0.0018395989229290136
ACH-000238,0.015333842229219276
ACH-000242,0.1304679314385503
ACH-000243,0.06842601096460972
ACH-000244,-0.1558326142387134
ACH-000246,-0.08042555352132415
ACH-000248,0.0564878064773385
ACH-000250,-0.04342164051990136
ACH-000251,0.03891262480592569
ACH-000252,-0.12765853670289834
ACH-000253,0.03984858047032033
ACH-000255,-0.04678749745828548
ACH-000256,0.06645932063177275
ACH-000257,0.12451986673348035
ACH-000258,-0.05047742736170991
ACH-000259,0.04732269873658927
ACH-000260,-0.007919471731113991
ACH-000261,-0.018468177485680987
ACH-000262,-0.032445487251004296
ACH-000263,-0.20693953766603887
ACH-000264,-0.037039746940385226
ACH-000265,0.05635157827804045
ACH-000266,-0.012040268422652588
ACH-000272,0.039127344839054376
ACH-000274,-0.04786848440041516
ACH-000277,-0.009270380243356904
ACH-000278,-0.0941036251272718
ACH-000279,-0.01367329161813678
ACH-000280,-0.022430325868142583
ACH-000281,-0.08746982858424318
ACH-000288,0.09792442952664186
ACH-000291,-0.022481864958087888
ACH-000293,-0.05641364600722685
ACH-000294,0.012849314956958036
ACH-000295,0.08980838275328931
ACH-000296,-0.031731556152645134
ACH-000302,0.06536268753380316
ACH-000304,-0.16811181098472494
ACH-000307,0.031058618210711587
ACH-000308,0.02208910226176909
ACH-000310,-0.010457280289821869
ACH-000311,0.03883493678187721
ACH-000312,-0.07165899819716823
ACH-000315,-0.09327616875553787
ACH-000316,-0.07464072780783931
ACH-000317,0.056074722858707605
ACH-000318,-0.09875408324870308
ACH-000319,-0.07504557476115968
ACH-000320,0.10730697638972314
ACH-000322,-0.10872548355157484
ACH-000323,0.02963462120808035
ACH-000324,-0.016183128463894726
ACH-000329,-0.07364956308020508
ACH-000330,-0.03715640968269797
ACH-000331,0.0027742001888065595
ACH-000332,0.033005121822149465
ACH-000334,0.15832800685799134
ACH-000335,0.050634278328492405
ACH-000336,0.3134290530998827
ACH-000337,-0.01323460368305892
ACH-000338,0.11027433886596537
ACH-000339,0.03969215009557715
ACH-000341,0.16620498142098786
ACH-000348,0.07676551262837338
ACH-000350,-0.07988830451375098
ACH-000352,-0.04398429237008175
ACH-000356,0.00415771778667733
ACH-000361,-0.08368531118535695
ACH-000362,0.06325057889069109
ACH-000363,-0.041047480939529576
ACH-000364,-0.034974894605278604
ACH-000365,0.0006530350428528076
ACH-000366,-0.07506988041753818
ACH-000368,-0.12396810386736196
ACH-000374,0.045931630264060185
ACH-000375,0.00043742262173648063
ACH-000376,-0.11491535996661935
ACH-000381,-0.028155053859841794
ACH-000383,0.017801893956910418
ACH-000387,-0.01879510191384661
ACH-000389,-0.2394752637916569
ACH-000390,0.07077160290900653
ACH-000393,0.017313429111538502
ACH-000395,0.026169277489199512
ACH-000396,-0.017449323740682064
ACH-000397,-0.015767734395619612
ACH-000401,0.014263785542725073
ACH-000402,0.12139481869323945
ACH-000403,-0.046662075741134776
ACH-000404,-0.14325270770622814
ACH-000406,0.029226304452099575
ACH-000407,-0.010324499201897723
ACH-000408,-0.030664045350262438
ACH-000410,-0.09375580115143432
ACH-000411,0.004667386055604282
ACH-000414,-0.031206540275440682
