,P4HA1 (5033)
ACH-000004,0.007381477112999084
ACH-000005,0.35763150656731746
ACH-000007,0.19876801985596876
ACH-000009,0.09250727821108168
ACH-000011,0.0634722269209722
ACH-000012,0.18313012007217944
ACH-000013,0.0630864931245263
ACH-000014,0.057425051071729974
ACH-000015,0.10541071996294872
ACH-000017,0.1347178233030617
ACH-000018,-0.122181900728922
ACH-000019,0.026476371871686714
ACH-000021,0.09994260699933484
ACH-000022,0.1409802573433737
ACH-000025,-0.0026862547930998305
ACH-000028,0.10857659467463568
ACH-000030,-0.13005510564525335
ACH-000035,-0.07003369462521443
ACH-000036,0.08970478191811461
ACH-000037,0.07976655608677917
ACH-000039,0.024141871128733637
ACH-000040,0.039716316005052536
ACH-000041,-0.03464497805631187
ACH-000042,0.05399898615322246
ACH-000045,0.0969089488740215
ACH-000047,0.042960249725015436
ACH-000052,-0.09894032465695644
ACH-000053,0.0990262594818334
ACH-000054,0.11026241976440863
ACH-000055,0.2919797947967812
ACH-000060,-0.022976020397469085
ACH-000067,-0.03257993195653393
ACH-000070,0.2126071934753988
ACH-000075,0.20306554030290372
ACH-000078,0.13424292584832775
ACH-000082,0.12696201206932542
ACH-000085,0.06085472441825344
ACH-000086,-0.06302954870003442
ACH-000087,0.30026603784929906
ACH-000092,0.06352019163869811
ACH-000095,0.06486090178695296
ACH-000097,0.03810617425755322
ACH-000098,0.014991915473878268
ACH-000099,0.11992492873297125
ACH-000108,0.09156591811224836
ACH-000113,0.015400946742136204
ACH-000116,0.05949285206598477
ACH-000118,-0.016895646658671187
ACH-000120,0.044047859913194765
ACH-000123,0.1452459937661836
ACH-000127,0.19004921271093525
ACH-000128,0.14673235525070727
ACH-000132,0.15271278529868426
ACH-000133,-0.09773004485146908
ACH-000137,-0.03439027545093986
ACH-000138,0.10467638234290462
ACH-000142,0.09146819581842956
ACH-000143,-0.011152073342251248
ACH-000146,0.1471978930630474
ACH-000148,0.1194355556614842
ACH-000150,-0.0924489874498262
ACH-000152,0.04904523423422353
ACH-000153,0.0358248863641527
ACH-000159,0.06338953490518598
ACH-000160,0.381348218919614
ACH-000163,-0.01843639120304124
ACH-000167,0.6486668617209622
ACH-000168,0.1585995916607479
ACH-000169,-0.017637867609612404
ACH-000178,0.11900636623287125
ACH-000183,-0.03994524596612442
ACH-000188,0.050203548129301834
ACH-000189,0.32018462092767513
ACH-000190,0.4163793183857304
ACH-000198,0.033352519756936684
ACH-000203,0.1884051166256392
ACH-000204,0.06742971763513954
ACH-000206,0.02832266703057755
ACH-000207,0.015913341894413194
ACH-000208,0.1914105084092665
ACH-000210,-0.04380787717822242
ACH-000211,0.015911392674198725
ACH-000215,0.0330548844104939
ACH-000221,0.0006212296252558554
ACH-000222,-0.05462244474012511
ACH-000223,0.037922069464151484
ACH-000226,0.16948779554875149
ACH-000227,0.09188828905542264
ACH-000228,-0.12434120965685955
ACH-000231,-0.06594929256649644
ACH-000232,0.1001636533846461
ACH-000233,-0.07891433381925057
ACH-000234,0.2328325103921655
ACH-000235,0.08795565861529253
ACH-000237,0.10389548298844672
ACH-000238,-0.0323132329643239
ACH-000242,0.20971181124219487
ACH-000243,0.12072792002775283
ACH-000244,0.046424688729444434
ACH-000246,0.13328650208658932
ACH-000248,0.11363989281638925
ACH-000250,-0.003605594663534887
ACH-000251,0.2735208287072255
ACH-000252,0.07583172807581345
ACH-000253,0.0564543874244207
ACH-000255,0.042940814699388166
ACH-000256,0.033039887050668265
ACH-000257,-0.07140302741648269
ACH-000258,0.07027163075590967
ACH-000259,0.08506257741373158
ACH-000260,0.11916484101638727
ACH-000261,0.06489317804625401
ACH-000262,0.0020113550977444643
ACH-000263,-0.1404830623645721
ACH-000264,0.046182922111764224
ACH-000265,0.16099700145409074
ACH-000266,0.1704789349891488
ACH-000272,-0.004511997905547465
ACH-000274,0.0705216860603748
ACH-000277,0.013165716499040074
ACH-000278,0.0006430840053752176
ACH-000279,-0.016265131473987775
ACH-000280,-0.027937057915959736
