,COX5A (9377)
ACH-000601,-0.5910001540947609
ACH-000605,-0.4115479842154764
ACH-000606,-0.5645906966304937
ACH-000608,-0.5597956437327297
ACH-000614,-0.3739812663550899
ACH-000616,-0.4523659804951925
ACH-000618,-0.6739658510556857
ACH-000619,-0.4891856775996372
ACH-000620,-0.696439720040554
ACH-000621,-0.32730035390560475
ACH-000622,-0.4029459476783023
ACH-000623,-0.6727579017746601
ACH-000624,-0.6280021779957942
ACH-000627,-0.5143875957634008
ACH-000630,-0.5344387418103388
ACH-000631,-0.44002728626437787
ACH-000632,-0.5916727968286846
ACH-000633,-0.4692070621677091
ACH-000637,-0.3693188621709239
ACH-000638,-0.5913819975984611
ACH-000646,-0.618885014846566
ACH-000647,-0.6009622771414465
ACH-000648,-0.5123138048654532
ACH-000649,-0.4548822411611438
ACH-000651,-0.6626709225234476
ACH-000652,-0.4998404960168965
ACH-000653,-0.5897334424830314
ACH-000657,-0.4961231107608437
ACH-000658,-0.5063172992229354
ACH-000661,-0.5753540730020332
ACH-000662,-0.5109240702040111
ACH-000663,-0.436252249897701
ACH-000665,-0.5277649900450465
ACH-000671,-0.6911471258341253
ACH-000672,-0.5744593568532074
ACH-000673,-0.4367372265629465
ACH-000676,-0.5050255249669899
ACH-000677,-0.7211607061127525
ACH-000681,-0.44969785487350455
ACH-000683,-0.4537402145759442
ACH-000684,-0.5163335607704103
ACH-000688,-0.511897414063151
ACH-000693,-0.6220219741137301
ACH-000694,-0.4943442035696899
ACH-000695,-0.5341709231425893
ACH-000696,-0.5585099185986262
ACH-000697,-0.26862141846254023
ACH-000699,-0.5221968923215585
ACH-000701,-0.3740897173604704
ACH-000706,-0.6563745745696883
ACH-000711,-0.4298641516300924
ACH-000713,-0.4519621253690693
ACH-000714,-0.5057912086373682
ACH-000718,-0.6250380765954426
ACH-000720,-0.4750034407108223
ACH-000721,-0.5299432010490063
ACH-000724,-0.4497404406091827
ACH-000725,-0.7502402507615122
ACH-000732,-0.5963869537777003
ACH-000734,-0.6494635237381946
ACH-000735,-0.5991176570108021
ACH-000736,-0.6245524428565301
ACH-000738,-0.6904271492096707
ACH-000746,-0.6648722046456136
ACH-000747,-0.7793839546253468
ACH-000748,-0.4861618599986163
ACH-000753,-0.6354814100815385
ACH-000756,-0.5183522629720704
ACH-000757,-0.7697813761201381
ACH-000758,-0.4771643497626675
ACH-000760,-0.38049835943870464
ACH-000762,-0.6261748567568436
ACH-000763,-0.616753898220388
ACH-000764,-0.662747430104135
ACH-000765,-0.5663217115134423
ACH-000766,-0.5081442045157681
ACH-000767,-0.4694128736023873
ACH-000768,-0.7289325564510858
ACH-000769,-0.5042234494674105
ACH-000770,-0.4681387985815449
ACH-000771,-0.44564410273169897
ACH-000773,-0.3840299305517135
ACH-000776,-0.44989502566039175
ACH-000777,-0.4440191439604465
ACH-000778,-0.4401559440527392
ACH-000781,-0.42961026353716897
ACH-000782,-0.41836808408307896
ACH-000783,-0.4355696921345783
ACH-000784,-0.5552801647295817
ACH-000785,-0.4508887420346801
ACH-000787,-0.4506795052530312
ACH-000788,-0.4893096820585531
ACH-000791,-0.6595043483026172
ACH-000792,-0.5378617232765002
ACH-000794,-0.3992733967393188
ACH-000796,-0.5625411067736179
ACH-000798,-0.8096422138450171
ACH-000799,-0.6464968630637487
ACH-000800,-0.4954977840291171
ACH-000802,-0.5923581532469655
ACH-000804,-0.4709305775670667
ACH-000805,-0.8802899407529584
ACH-000809,-0.4726944082760661
ACH-000810,-0.4739491135998626
ACH-000811,-0.3934207757630656
ACH-000817,-0.4965296913156962
ACH-000819,-0.52837564071446
ACH-000820,-0.7468627469761014
ACH-000821,-0.6670029688613359
ACH-000822,-0.5780457457007199
ACH-000823,-0.590034750811393
ACH-000824,-0.5078528980355976
ACH-000827,-0.47742995966659
ACH-000829,-0.3849388244230549
ACH-000831,-0.8152476245319907
ACH-000832,-0.5595503892272662
ACH-000833,-0.5790273760966843
ACH-000834,-0.6081740785379074
ACH-000835,-0.5338954207945599
ACH-000836,-0.45596762865700496
ACH-000837,-0.398123590812632
ACH-000838,-0.4761217569025548
ACH-000839,-0.3990327101236477
ACH-000840,-0.6751713437627556
ACH-000841,-0.5571735253942294
ACH-000843,-0.6014292783426188
ACH-000846,-0.4172534631258905
ACH-000847,-0.6208160399296638
ACH-000848,-0.5587721808935702
ACH-000849,-0.6829623417754179
ACH-000851,-0.5893845588875314
ACH-000855,-0.6118086587798062
ACH-000856,-0.5568783496621279
ACH-000858,-0.7268212474380447
ACH-000859,-0.3776001290462929
ACH-000861,-0.34405967449866826
ACH-000862,-0.539400101825429
ACH-000865,-0.5320236550001934
ACH-000866,-0.6676257458326668
ACH-000867,-0.5024771734540803
ACH-000869,-0.4594964233393991
ACH-000872,-0.6594683452101728
ACH-000873,-0.6980443096030562
ACH-000876,-0.4650649378771554
ACH-000878,-0.5940772442697737
ACH-000880,-0.6334061718130418
ACH-000881,-0.6345229890904971
ACH-000882,-0.5119785199132796
ACH-000884,-0.6705473177567403
ACH-000885,-0.555767249118694
ACH-000887,-0.4672213550892465
ACH-000889,-0.5653577481322464
ACH-000896,-0.6031074308907298
ACH-000898,-0.5824867549897107
ACH-000900,-0.4992353012267585
ACH-000901,-0.517454356184666
ACH-000905,-0.5164757217222902
ACH-000906,-0.5908570909274103
ACH-000907,-0.4057426446949447
ACH-000910,-0.7075345251532734
ACH-000911,-0.7204661701192252
ACH-000912,-0.5502841302259349
ACH-000913,-0.457583785020967
ACH-000915,-0.6116112841025727
ACH-000916,-0.8392620423350534
ACH-000917,-0.5522414984219608
ACH-000920,-0.29200206640594617
ACH-000921,-0.7008629143442097
ACH-000924,-0.5389559245651868
ACH-000926,-0.34291387338944945
ACH-000928,-0.4974049701299697
ACH-000929,-0.647676040394322
ACH-000932,-0.5508534454626183
ACH-000935,-0.4490463196316772
ACH-000936,-0.6208662495895538
ACH-000937,-0.6289367067739268
ACH-000938,-0.5614195383884567
ACH-000939,-0.363077016721199
ACH-000941,-0.6414423640256744
ACH-000943,-0.5841226873998402
ACH-000946,-0.6370482928236366
ACH-000947,-0.5787751497926248
ACH-000948,-0.6375119341625904
ACH-000950,-0.5879025002615871
ACH-000953,-0.559308782866458
ACH-000954,-0.6482250198768419
ACH-000957,-0.7303772614008606
ACH-000958,-0.6152419113569878
ACH-000960,-0.4334205160428787
ACH-000963,-0.6968758523849562
ACH-000968,-0.6876369788767073
ACH-000969,-0.8714462331038113
ACH-000972,-0.40432746994746255
ACH-000973,-0.6468378433660162
ACH-000974,-0.4638344118520989
ACH-000978,-0.5117694532391308
ACH-000984,-0.6361023715282391
ACH-000986,-0.5331532300736807
ACH-000988,-0.4932003558633196
ACH-000993,-0.4279394426228777
ACH-000994,-0.8667170771047982
ACH-000996,-0.5360073175484813
ACH-001001,-0.6471008769922398
ACH-001020,-0.5713514406134089
ACH-001028,-0.4828392296924818
ACH-001031,-0.4402058165216072
ACH-001038,-0.6753376004196838
ACH-001048,-0.5347447617978466
ACH-001050,-0.5642365693098514
ACH-001053,-0.3570740295104992
ACH-001054,-0.4633554847014698
ACH-001061,-0.7107729429355603
ACH-001067,-0.3770136004266161
ACH-001075,-0.4352021726006795
ACH-001096,-0.4926402295731566
ACH-001111,-0.7803782659652588
ACH-001119,-0.7042050315661229
ACH-001128,-0.6827341774733495
ACH-001134,-0.5190746131708752
ACH-001151,-0.4974500558615981
ACH-001163,-0.6952734047638921
ACH-001164,-0.4492539823954242
ACH-001183,-0.4930411854983202
ACH-001192,-0.5207131207999199
ACH-001193,-0.42783831893058777
ACH-001196,-0.5826171436078621
ACH-001197,-0.5386719203952102
ACH-001205,-0.2355675144770961
ACH-001211,-0.5125137283618904
ACH-001212,-0.4685106708670974
ACH-001228,-0.6548554197269278
ACH-001232,-0.5396863864249892
ACH-001239,-0.6794242299243786
ACH-001270,-0.5326174890824114
ACH-001274,-0.7947774887499975
ACH-001275,-0.5884982200130895
ACH-001277,-0.6085729733250047
ACH-001278,-0.6141152915652962
ACH-001280,-0.4055872859271728
ACH-001283,-0.3620848892894887
ACH-001289,-0.4247978443469758
ACH-001300,-0.473231430712009
ACH-001301,-0.6383566758056781
ACH-001302,-0.3024915362529804
ACH-001306,-0.4399511148543617
ACH-001318,-0.5821412486075531
ACH-001322,-0.5128779097564304
ACH-001328,-0.5595054832056111
ACH-001332,-0.5638692915023599
ACH-001336,-0.5022761394478124
ACH-001346,-0.40787743754443495
ACH-001353,-0.4785936655953973
ACH-001354,-0.3373689893536122
ACH-001367,-0.5478651892437669
ACH-001368,-0.4022404022698949
ACH-001374,-0.24298689947862276
ACH-001377,-0.4307965316776896
ACH-001380,-0.6509812427852282
ACH-001391,-0.437117892309681
ACH-001408,-0.4122505646773075
ACH-001430,-0.6357581270718875
ACH-001431,-0.5151632817163214
ACH-001450,-0.5196099782116931
ACH-001496,-0.3494053167309815
ACH-001500,-0.5251044972247476
ACH-001523,-0.4859558781540893
ACH-001532,-0.3999108075218569
ACH-001550,-0.6712273909634526
ACH-001552,-0.4620112175148791
ACH-001554,-0.7122925688286444
ACH-001654,-0.5029670396047787
ACH-001735,-0.5184524639324221
ACH-001736,-0.3369980209074232
ACH-001737,-0.6256215831724045
ACH-001740,-0.36536798519310093
ACH-001745,-0.6032899147731736
ACH-001765,-0.652245177940368
