,CLLU1OS (574016)
ACH-000004,0.2966403064785914
ACH-000005,0.0909526752419134
ACH-000007,0.2987771808661113
ACH-000009,0.14045352640578232
ACH-000011,0.14816208976107534
ACH-000012,0.2659622770344533
ACH-000013,0.22063673815707088
ACH-000014,0.13143507211317534
ACH-000015,0.26393362066879666
ACH-000017,0.11805853095555655
ACH-000018,0.245713063657962
ACH-000019,0.2894872515905001
ACH-000021,0.19027870375020867
ACH-000022,0.30914770452161155
ACH-000025,0.1839225641160286
ACH-000028,0.3295306294201105
ACH-000030,0.2667309221712761
ACH-000035,0.26378888739114364
ACH-000036,0.19770256830054014
ACH-000037,0.2513692862360148
ACH-000039,0.27435792180085355
ACH-000040,0.3020451827116298
ACH-000041,0.09941443035585767
ACH-000042,0.2085970535909681
ACH-000045,0.2852653674107364
ACH-000047,0.33980904940542433
ACH-000052,0.2797733419526922
ACH-000053,0.21809576224659105
ACH-000054,0.21476178692027825
ACH-000055,0.3050785596948936
ACH-000060,0.20159845537546167
ACH-000067,0.2150931088531744
ACH-000070,0.425590823209448
ACH-000075,0.24884636981353095
ACH-000078,0.2719475751324095
ACH-000082,0.20530503134857345
ACH-000085,0.1185969613428686
ACH-000086,0.2980626495974323
ACH-000087,0.496801131716658
ACH-000092,0.20759817473216324
ACH-000095,0.2689537617928133
ACH-000097,0.2598252218291605
ACH-000098,0.21435162079085285
ACH-000099,0.3021708685096323
ACH-000108,0.19056173284733732
ACH-000113,0.23930826688424586
ACH-000116,0.17391342886453426
ACH-000118,0.20186470727584213
ACH-000120,0.3128730894619441
ACH-000123,0.2286008216866055
ACH-000127,0.2675218944475984
ACH-000128,0.34764002836100155
ACH-000132,0.2054005349466455
ACH-000133,0.2669427892215154
ACH-000137,0.3031712519973956
ACH-000138,0.223168896277057
ACH-000142,0.2767689235265501
ACH-000143,0.07692821010369998
ACH-000146,0.2492744363673221
ACH-000148,0.12621123266780776
ACH-000150,0.0989395501207461
ACH-000152,0.11721251169349953
ACH-000153,0.2958484932968397
ACH-000159,0.2822877974627732
ACH-000160,0.17058090466272682
ACH-000163,0.14106912872634875
ACH-000167,-0.13736534760314653
ACH-000168,0.2509485296540961
ACH-000169,0.22902776792789764
ACH-000178,0.28269010523262844
ACH-000183,0.2698879480870892
ACH-000188,0.18764286844114095
ACH-000189,0.3370921008122747
ACH-000190,0.03042830318031493
ACH-000198,0.2402559672579128
ACH-000203,-0.011017079479283407
ACH-000204,0.2934185744558596
ACH-000206,0.4340531570170201
ACH-000207,0.27256128127747525
ACH-000208,0.005461695041760815
ACH-000210,0.1083719747548291
ACH-000211,0.2413928743561902
ACH-000215,0.2173701590927134
ACH-000221,0.36861387737331697
ACH-000222,0.3713069357203238
ACH-000223,0.15521725271821787
ACH-000226,0.1399689188778947
ACH-000227,0.053843721444528266
ACH-000228,0.07989864405945643
ACH-000231,0.2299698383317631
ACH-000232,0.17193188769895118
ACH-000233,0.16532995939549575
ACH-000234,0.22767182035148625
ACH-000235,0.19785864606391265
ACH-000237,0.2291498994564045
ACH-000238,0.3014047659687077
ACH-000242,0.2178698540196279
ACH-000243,0.25704328604486765
ACH-000244,0.259869258727477
ACH-000246,0.2754503022337472
ACH-000248,0.15781376479964448
ACH-000250,0.21050418077682445
ACH-000251,0.05600315452129719
ACH-000252,0.3636440779529129
ACH-000253,0.22040378324072624
ACH-000255,0.3005487413671412
ACH-000256,0.36251256998791903
ACH-000257,0.3087747159764781
ACH-000258,0.17903335547025695
ACH-000259,0.24904707420518435
ACH-000260,0.3264514592064837
ACH-000261,0.25446149132902784
ACH-000262,-0.0653008638374135
ACH-000263,0.41762636951440063
ACH-000264,0.30881100437441583
ACH-000265,0.28344324943324056
ACH-000266,0.20349264013644047
ACH-000272,0.2805035302483889
ACH-000274,0.18453721071306164
ACH-000277,0.2803584949306509
ACH-000278,0.1228181646478033
ACH-000279,0.2932744992913863
ACH-000280,0.2950237336059034
ACH-000281,0.17051108702021384
ACH-000288,0.16996153769925793
ACH-000291,0.3033964784628721
ACH-000293,0.21171819510148826
ACH-000294,0.21283935058593847
ACH-000295,0.3904386852312908
ACH-000296,0.08437335166319418
ACH-000302,0.21215528611887166
ACH-000304,0.22533245008478175
ACH-000307,0.2175907282607117
ACH-000308,0.2270301240962223
ACH-000310,0.3774818339257847
ACH-000311,0.35084154308311616
ACH-000312,0.2877780235185971
ACH-000315,0.2547543156686627
ACH-000316,0.3649798672075093
ACH-000317,0.06981219734047704
ACH-000318,0.1626810126348434
ACH-000319,0.21200267728179892
ACH-000320,0.06748413597625431
ACH-000322,0.2872930847162027
ACH-000323,0.4148812799021979
ACH-000324,0.18366660247218392
ACH-000329,0.2071500320597633
ACH-000330,0.1422040904310352
ACH-000331,0.19218382882686524
ACH-000332,0.2254115864219226
ACH-000334,0.08825087749436597
ACH-000335,0.4611284708692769
ACH-000336,0.31671002868189
ACH-000337,0.2951432801249203
ACH-000338,0.29492955870931625
ACH-000339,0.2882434574337593
ACH-000341,0.3299319675646522
ACH-000348,0.18128261453906044
ACH-000350,0.2692034082067856
ACH-000352,0.20595036841712536
ACH-000356,0.1980366182197633
ACH-000361,0.3624644080173364
ACH-000362,0.2684962293518213
ACH-000363,0.203209614593704
ACH-000364,0.2362434724376125
ACH-000365,0.1769371775919064
ACH-000366,0.14429661345757433
ACH-000368,0.2403317071680124
ACH-000374,0.3220108297934621
ACH-000375,0.15383148661503807
ACH-000376,0.2674427243385638
ACH-000381,0.15536273305694656
ACH-000383,0.2945002229666283
ACH-000387,0.17539027282490185
ACH-000389,0.20373075569423865
ACH-000390,0.20781146396261807
ACH-000393,0.19161738546929924
ACH-000395,0.1406131981121432
ACH-000396,0.34881953169147023
ACH-000397,0.263371435379226
ACH-000401,0.2459150467614233
ACH-000402,0.0015317438821494153
ACH-000403,0.17847599392290914
ACH-000404,-0.01970303242706097
ACH-000406,0.2073282636604386
ACH-000407,0.1195756307746037
ACH-000408,0.1921634627402482
ACH-000410,0.16878123252550906
ACH-000411,0.2359555974626484
ACH-000414,0.2438241826192067
ACH-000415,0.2145960942807294
ACH-000416,0.17433131336792815
ACH-000420,0.03262223467671934
ACH-000421,0.21602612646138836
ACH-000424,0.11648670752363735
ACH-000425,0.2335711697910311
ACH-000426,0.286220829095338
ACH-000427,0.2124976696914991
ACH-000433,0.28589123501787617
ACH-000435,0.1807087975072137
ACH-000436,0.2239956427969128
ACH-000444,0.0747840193117102
ACH-000445,0.1669376265061751
ACH-000448,0.18169872275934906
ACH-000450,0.04247087409155883
ACH-000452,0.1911378414563505
ACH-000454,0.1284340827361341
ACH-000458,0.2688250689046953
ACH-000459,0.311554527552084
ACH-000460,0.28307583630641825
ACH-000461,0.2387325330085537
ACH-000463,0.3158699241769511
ACH-000464,0.17955959726656884
ACH-000466,0.3097492029105153
ACH-000467,0.2435314454944219
ACH-000468,0.19172530232132026
ACH-000469,0.2736077758890373
ACH-000470,0.23255573953804234
ACH-000471,0.27195639021269263
ACH-000472,0.22967437289784465
ACH-000473,0.2514393080437737
ACH-000475,0.2659903561207992
ACH-000476,0.2294837571419941
ACH-000477,0.3882600711893023
ACH-000479,0.2588951047952488
ACH-000480,0.4349787380979099
ACH-000481,0.20277747573581406
ACH-000483,0.30613112606011056
ACH-000484,0.3166139829261441
ACH-000485,0.18613810784244889
ACH-000486,0.16666785247326335
ACH-000487,0.3185656890830765
ACH-000488,0.3137865014100082
ACH-000490,0.2587959924705799
ACH-000491,0.2727896877156272
ACH-000495,0.3367397164150558
ACH-000496,0.3793673573708502
ACH-000499,0.2912332969830713
ACH-000500,0.4024304620852071
ACH-000502,0.25218727251646195
ACH-000503,0.2040734893095813
ACH-000505,0.2662603678221829
ACH-000507,0.17540171716586475
ACH-000510,0.319536378303421
ACH-000511,0.22910407894071635
ACH-000512,0.2554929236704492
ACH-000516,0.2742058504853281
ACH-000517,0.2311624079614789
ACH-000518,0.4855572467939581
ACH-000520,0.11346432874443005
ACH-000521,0.27936690887362103
ACH-000522,0.19516063527093505
ACH-000524,0.1582771591261697
ACH-000527,0.21879187043630188
ACH-000528,0.23053935971760475
ACH-000537,0.0855117709441333
ACH-000541,0.02742768988941686
ACH-000542,0.2092228161744091
ACH-000544,0.26564216681013303
ACH-000545,0.3389954284197341
ACH-000547,0.4151249542947452
ACH-000548,0.21824326129202173
ACH-000549,0.1892123862867909
ACH-000550,0.2004112808948074
ACH-000552,0.13726377283884636
ACH-000556,0.2166127498713113
ACH-000557,0.2425471288573657
ACH-000569,0.3949809997737162
ACH-000570,0.30616548959539025
ACH-000571,0.2359088048184301
ACH-000573,0.2024524151544597
ACH-000576,0.1249152268860643
ACH-000579,0.1131001639298737
ACH-000580,0.14475283560467905
ACH-000584,0.2610475207584028
ACH-000585,0.19343049370777812
ACH-000588,0.2707308808100913
ACH-000589,0.2362735137352036
ACH-000591,0.0651898775436241
ACH-000593,0.21958354616180065
ACH-000600,0.24424658413197514
ACH-000601,0.23485032592065005
ACH-000605,0.1726720130221785
ACH-000606,0.2247738595253675
ACH-000608,0.2280642817776932
ACH-000614,0.2788418007842329
ACH-000616,0.1619800940533188
ACH-000618,0.15846024275572018
ACH-000619,0.2582698202311877
ACH-000620,0.2821465653936909
ACH-000621,0.23602717358296746
ACH-000622,0.29312113059651146
ACH-000623,0.267523263444968
ACH-000624,0.27715786203691656
ACH-000627,0.10896035284408699
ACH-000630,0.2138813185348896
ACH-000631,0.20025613359277908
ACH-000632,0.1884886800322533
ACH-000633,0.4376541009549806
ACH-000637,0.2584789566124448
ACH-000638,0.2131669453112844
ACH-000646,0.3160177609996841
ACH-000647,0.16188615772956252
