,ADH5 (128)
ACH-000004,0.019930024320450258
ACH-000005,0.06773821879820209
ACH-000007,0.02718438859474424
ACH-000009,-0.05329603205546552
ACH-000011,-0.11601542935433908
ACH-000012,0.030046176730728125
ACH-000013,0.02426870665119389
ACH-000014,0.0036136334610202604
ACH-000015,0.06769369259627446
ACH-000017,-0.025602499821794987
ACH-000018,-0.07949032043809533
ACH-000019,0.10117415619926863
ACH-000021,0.004528952430936629
ACH-000022,-0.12536604143472965
ACH-000025,-0.07720258389029995
ACH-000028,-0.27307470742103873
ACH-000030,-0.02437731485123034
ACH-000035,0.05576230975813065
ACH-000036,-0.11654054300070707
ACH-000037,-0.0880147091152398
ACH-000039,0.0025820737377287893
ACH-000040,-0.03891881464669666
ACH-000041,-0.2595389370884319
ACH-000042,-0.012247279095357864
ACH-000045,0.043807239006554456
ACH-000047,-0.12361397550536217
ACH-000052,0.04910980038791191
ACH-000053,0.11298065696971316
ACH-000054,-0.024327778997127292
ACH-000055,-0.07923173089534455
ACH-000060,-0.016503317072779758
ACH-000067,-0.07909416452136765
ACH-000070,-0.03839715289583278
ACH-000075,-0.04013349084108275
ACH-000078,-0.11907860722612963
ACH-000082,-0.11911086373242045
ACH-000085,-0.04737181978098815
ACH-000086,-0.042359331788956386
ACH-000087,-0.1398049824421846
ACH-000092,-0.15475112584340314
ACH-000095,-0.16919764358483758
ACH-000097,-0.14037033668002624
ACH-000098,-0.10746789549703244
ACH-000099,-0.020705372118481828
ACH-000108,0.07512477894260339
ACH-000113,0.07275618545960234
ACH-000116,-0.06276635799608739
ACH-000118,0.08894806987494171
ACH-000120,-0.17668791180382604
ACH-000123,-0.04442674699810368
ACH-000127,0.07224195036278888
ACH-000128,0.013917479471277423
ACH-000132,-0.1902431254016291
ACH-000133,-0.02563403040988073
ACH-000137,0.11323221158482515
ACH-000138,0.10193538675442344
ACH-000142,-0.026948633986963903
ACH-000143,0.04736966702030905
ACH-000146,0.06844314945825304
ACH-000148,-0.04899326231639836
ACH-000150,-0.03457907848298048
ACH-000152,-0.058107532286045385
ACH-000153,-0.07147580885744076
ACH-000159,-0.06759496044775402
ACH-000160,-0.017495512057917655
ACH-000163,-0.04542745272821285
ACH-000167,-0.11553506194562227
ACH-000168,0.013864086980498123
ACH-000169,-0.036824712976831035
ACH-000178,-0.04656658926754269
ACH-000183,-0.03934192000539096
ACH-000188,-0.08945856054786856
ACH-000189,-0.04736985732973248
ACH-000190,-0.1550187060214084
ACH-000198,-0.029503008144366176
ACH-000203,-0.10858182416850512
ACH-000204,-0.34177534829080103
ACH-000206,0.11973411026959135
ACH-000207,0.036876179527405684
ACH-000208,0.03011321313049675
ACH-000210,0.0043650851549465654
ACH-000211,-0.08495834266259318
ACH-000215,-0.16805051898409426
ACH-000221,-0.05559363323136708
ACH-000222,-0.019030545837382437
ACH-000223,-0.19007832629517304
ACH-000226,0.05270892407175675
ACH-000227,-0.11178148768559196
ACH-000228,-0.0075320344422344565
ACH-000231,-0.06387410115926417
ACH-000232,-0.07806785697510535
ACH-000233,-0.03907396579708869
ACH-000234,-0.02405299156553761
ACH-000235,-0.03846864780502637
ACH-000237,-0.0814141613841443
ACH-000238,-0.04650272816748404
ACH-000242,0.22319932866659312
ACH-000243,0.0364073361006716
ACH-000244,-0.1315068192790636
ACH-000246,-0.06402549808163545
ACH-000248,0.14795587460601392
ACH-000250,-0.09466174850468176
ACH-000251,-0.2621758784931335
ACH-000252,-0.043122211341175484
ACH-000253,-0.017908268000262878
ACH-000255,-0.19617360508900533
ACH-000256,0.1420518659090048
ACH-000257,0.040383323506485685
ACH-000258,-0.20162333889840744
ACH-000259,-0.12008993896849275
ACH-000260,-0.03516752985836835
ACH-000261,-0.03334372503775053
ACH-000262,-0.2898978989890446
ACH-000263,0.1405779017494
ACH-000264,-0.09536383273498812
ACH-000265,-0.09599874225839583
ACH-000266,0.001746981858075928
ACH-000272,-0.20526957207982074
ACH-000274,0.019560700003009704
ACH-000277,-0.03306771289577134
ACH-000278,-0.08008990103955829
ACH-000279,-0.1815318140117374
ACH-000280,0.03392868879392229
ACH-000281,0.016920263964692487
ACH-000288,-0.01045055476219616
ACH-000291,0.09244403914393437
ACH-000293,-0.025558562414976383
ACH-000294,0.06659107146811834
ACH-000295,0.08434640873414684
