,DIRAS2 (54769)
ACH-000004,0.1064541125188552
ACH-000005,0.06482321308471682
ACH-000007,-0.07177617428984408
ACH-000009,-0.0042037274759025006
ACH-000011,-0.0163654841001986
ACH-000012,0.029244683793727938
ACH-000013,-0.05443636588808808
ACH-000014,-0.06373268440082336
ACH-000015,-0.1946928417344046
ACH-000017,-0.018008849495410442
ACH-000018,-0.0762780528246169
ACH-000019,0.032578684978143965
ACH-000021,-0.06169008386272355
ACH-000022,0.01397696759009712
ACH-000025,-0.04719625580713115
ACH-000028,0.054606749724103114
ACH-000030,0.008803292181617578
ACH-000035,-0.04025510592187572
ACH-000036,-0.004379067723491077
ACH-000037,0.042831041946670784
ACH-000039,0.08637713811787551
ACH-000040,-0.05512432284222762
ACH-000041,-0.10177720576012236
ACH-000042,-0.10505775818481904
ACH-000045,0.06082205378332544
ACH-000047,-0.05933833751638407
ACH-000052,-0.05977703718543007
ACH-000053,-0.018385071863034383
ACH-000054,-0.0606907407911793
ACH-000055,-0.10216416710885316
ACH-000060,-0.02449204874289913
ACH-000067,0.06649457775537554
ACH-000070,-0.1318096040757996
ACH-000075,-0.4166889324295804
ACH-000078,0.03114625691405045
ACH-000082,0.0054636354303690075
ACH-000085,-0.1113701089312252
ACH-000086,0.03404153904289023
ACH-000087,0.06197171252707698
ACH-000092,-0.04613835031434886
ACH-000095,-0.0802752819097007
ACH-000097,-0.031644083212081266
ACH-000098,0.07542535794568435
ACH-000099,0.0011027298184968896
ACH-000108,-0.11069589591427476
ACH-000113,-0.17666062621024886
ACH-000116,0.03453940654227742
ACH-000118,-0.0741834851594197
ACH-000120,0.09191644448411243
ACH-000123,-0.1197039615290414
ACH-000127,-0.0641063507739208
ACH-000128,-0.19530146917960792
ACH-000132,-0.10853964912913287
ACH-000133,0.03439122846226743
ACH-000137,0.08067319882229687
ACH-000138,-0.0970187545408174
ACH-000142,0.15342841509327526
ACH-000143,-0.15005365551173086
ACH-000146,0.09877266763840974
ACH-000148,-0.01758408968720138
ACH-000150,0.021328551654164345
ACH-000152,-0.09099053986810232
ACH-000153,0.024061478477263285
ACH-000159,-0.07649170520057612
ACH-000160,-0.12799672304364024
ACH-000163,-0.10809606834392484
ACH-000167,0.3321436114293428
ACH-000168,-0.09310376197411063
ACH-000169,-0.039136128936958996
ACH-000178,-0.07129379454281723
ACH-000183,-0.14851599268306698
ACH-000188,-0.03684167852199401
ACH-000189,0.19925271054667604
ACH-000190,-0.2207302403328176
ACH-000198,-0.06378741917618079
ACH-000203,0.2092998380091054
ACH-000204,-0.23938279406183535
ACH-000206,-0.0723838986160659
ACH-000207,-0.16308013278537242
ACH-000208,0.008675950786497076
ACH-000210,-0.09707803607189483
ACH-000211,0.08085096484334245
ACH-000215,-0.12122165562002662
ACH-000221,-0.00855388130959605
ACH-000222,-0.12986801613845056
ACH-000223,0.037450496198996056
ACH-000226,-0.02421532340949408
ACH-000227,-0.04386714098881642
ACH-000228,-0.04774915427847416
ACH-000231,-0.06742679972136367
ACH-000232,-0.04201716208288474
ACH-000233,-0.011741198124329031
ACH-000234,0.1103066103394614
ACH-000235,-0.12044044832482513
ACH-000237,-0.061931476153746126
ACH-000238,-0.047059865733074434
ACH-000242,-0.28205233518766953
ACH-000243,0.0386914331502835
ACH-000244,-0.03686088905095464
ACH-000246,-0.04365833408745138
ACH-000248,-0.007447856263600411
ACH-000250,0.008236763492207786
ACH-000251,0.1879337916507266
ACH-000252,-0.02955004848371278
ACH-000253,0.03488208574240166
ACH-000255,-0.2037546576609104
ACH-000256,0.006916397311427749
ACH-000257,0.19841128571241812
ACH-000258,-0.1349496070277105
ACH-000259,-0.026832333765469358
ACH-000260,-0.05330675606735417
ACH-000261,0.044395173210256635
ACH-000262,-0.12325465538513344
ACH-000263,-0.008820383232783363
ACH-000264,-0.025183510818448426
ACH-000265,0.08631070906748807
ACH-000266,-0.06796941755305343
ACH-000272,0.12126982874014455
ACH-000274,0.04264540470581032
ACH-000277,0.010826454419227877
ACH-000278,-0.03285352249080024
ACH-000279,0.0350434083717403
ACH-000280,-0.06153134834568179
ACH-000281,-0.04177116676182422
ACH-000288,0.017323343372772353
ACH-000291,0.004448473061916675
ACH-000293,0.08312854476021453
ACH-000294,0.03724966186409541
ACH-000295,0.024548886439361813
ACH-000296,-0.05456041914456467
ACH-000302,-0.0873798772357279
ACH-000304,-0.00407559782188494
ACH-000307,-0.008549519074790254
ACH-000308,-0.03803985359511616
ACH-000310,-0.04822647187254638
ACH-000311,-0.02923449294190337
ACH-000312,-0.0584719355513349
ACH-000315,0.03963456594345216
ACH-000316,-0.08542792037795813
ACH-000317,-0.06443723783543975
ACH-000318,-0.05487654735146008
ACH-000319,0.009927169079970408
ACH-000320,0.1299015011650997
ACH-000322,-0.011340832046367448
ACH-000323,0.10018720669805617
ACH-000324,-0.010444825485209648
ACH-000329,0.011896986215014298
ACH-000330,0.1048470727627006
ACH-000331,0.004155726394344099
ACH-000332,-0.0582909162459443
ACH-000334,0.1252651584357855
ACH-000335,-0.004056113077227565
ACH-000336,0.006794350183494959
ACH-000337,-0.1713492168654374
ACH-000338,-0.374495531067651
ACH-000339,0.051620759783707434
ACH-000341,-0.029135682419767987
ACH-000348,-0.04034780642985898
ACH-000350,-0.042147016494078086
ACH-000352,0.036904292593105285
ACH-000356,0.14901747256654238
ACH-000361,-0.07667730139202951
ACH-000362,0.018645337132533458
ACH-000363,-0.07994817271208751
ACH-000364,-0.11079088671085208
ACH-000365,-0.09057736326892214
ACH-000366,-0.1445033035160361
ACH-000368,-0.1094538255195255
ACH-000374,-0.04353967168240624
ACH-000375,0.18292691808718195
ACH-000376,-0.07043345960139301
ACH-000381,-0.18653317812143105
ACH-000383,-0.00406204383155071
ACH-000387,-0.03267525195271922
ACH-000389,-0.0721508654763658
ACH-000390,-0.22775841734249735
ACH-000393,-0.12304865930051626
ACH-000395,-0.026867726630120457
ACH-000396,0.21101055359138934
ACH-000397,-0.0991166744326514
ACH-000401,-0.06939316350188406
ACH-000402,-0.07361194541603887
ACH-000403,-0.010678466601634531
ACH-000404,-0.0939578185006876
ACH-000406,-0.02150426832043326
ACH-000407,-0.2552039577918168
ACH-000408,-0.06988874267222084
ACH-000410,0.0016212127943194565
ACH-000411,0.09339628218402687
ACH-000414,-0.04098590764701053
ACH-000415,0.035021978635086146
ACH-000416,-0.04580466548053015
ACH-000420,0.07718878013038176
ACH-000421,-0.055033249701824806
ACH-000424,-0.07774629546807486
ACH-000425,0.049317283811165576
ACH-000426,0.017302544722139927
ACH-000427,0.0650541069582123
ACH-000433,0.019871741970793663
ACH-000435,-0.4234798855244935
ACH-000436,0.1515753297977808
ACH-000444,-0.09470817713736747
ACH-000445,-0.07645253686619975
ACH-000448,-0.05761063265487312
