,PSMA6 (5687)
ACH-000821,-1.7160489833940717
ACH-000822,-1.6688010206056767
ACH-000823,-1.2662729597280469
ACH-000824,-1.516232032989989
ACH-000827,-1.4754658864970764
ACH-000829,-1.5111268735653374
ACH-000831,-1.6490452791381642
ACH-000832,-1.3625428871238423
ACH-000833,-1.3071652440860275
ACH-000834,-1.4430003685296855
ACH-000835,-1.566676935950079
ACH-000836,-1.5893479817063525
ACH-000837,-1.4298397097439464
ACH-000838,-1.7891078915118832
ACH-000839,-1.4291085208505452
ACH-000840,-1.637561136019238
ACH-000841,-1.2590161552706636
ACH-000843,-1.63938432546015
ACH-000846,-1.4204410594964607
ACH-000847,-1.5210094562981151
ACH-000848,-1.5432023077372603
ACH-000849,-1.5528634342956986
ACH-000851,-1.4111059359306477
ACH-000855,-1.5036952531652266
ACH-000856,-1.6619043644311655
ACH-000858,-1.2507921852546535
ACH-000859,-1.6478191150100463
ACH-000861,-1.4779908385389806
ACH-000862,-1.3497597368468046
ACH-000865,-1.4392092679655804
ACH-000866,-1.5886968986052878
ACH-000867,-1.4764114665204022
ACH-000869,-1.5987663428501913
ACH-000872,-1.6597917151122916
ACH-000873,-1.5512361862678468
ACH-000876,-2.001187083947868
ACH-000878,-1.0912082568451975
ACH-000880,-1.382718766924233
ACH-000881,-1.3215681543034763
ACH-000882,-1.3935221577229102
ACH-000884,-1.5094310229613306
ACH-000885,-1.6188833138614258
ACH-000887,-1.4887682225026146
ACH-000889,-1.8721348191914813
ACH-000896,-1.6417146338789528
ACH-000898,-1.4409855941136882
ACH-000900,-1.5333979554667987
ACH-000901,-1.5194494249220918
ACH-000905,-1.5411247803797157
ACH-000906,-1.4612925004300454
ACH-000907,-1.373526048314751
ACH-000910,-1.339435741254918
ACH-000911,-1.6646588675743337
ACH-000912,-1.5191566356744015
ACH-000913,-1.5644483117684669
ACH-000915,-1.618291693326521
ACH-000916,-1.279028835916047
ACH-000917,-1.3160645079711522
ACH-000920,-1.860085113802844
ACH-000921,-1.581080042556498
ACH-000924,-1.4209179618247207
ACH-000926,-1.6481857587077786
ACH-000928,-1.7305675533310516
ACH-000929,-1.4983699758320206
ACH-000932,-1.4923270817358087
ACH-000935,-1.5272640636095187
ACH-000936,-1.42117751949858
ACH-000937,-1.5500298374382968
ACH-000938,-1.4490220592032648
ACH-000939,-1.558264407576145
ACH-000941,-1.6122295951635448
ACH-000943,-1.5372141231514305
ACH-000946,-1.4247382163160411
ACH-000947,-1.6098963197429188
ACH-000948,-1.4171872155572744
ACH-000950,-1.4208762313766252
ACH-000953,-1.31178979008665
ACH-000954,-1.4500028342866076
ACH-000957,-1.3311911136260814
ACH-000958,-1.3419292913215124
ACH-000960,-1.6579330122705291
ACH-000963,-1.5212951119689435
ACH-000968,-1.4313218279704158
ACH-000969,-1.5032432046977375
ACH-000972,-1.6972796924951283
ACH-000973,-1.464674745897441
ACH-000974,-1.6082881892341208
ACH-000978,-1.610495600995942
ACH-000984,-1.3541265860591751
ACH-000986,-1.5220978253332156
ACH-000988,-1.9272910189782435
ACH-000993,-1.3430513633584975
ACH-000994,-1.6558729577135918
ACH-000996,-1.341737510786184
ACH-001001,-1.6495393076786942
ACH-001020,-1.5901589013706403
ACH-001028,-1.7243638773615313
ACH-001031,-1.8687192275839424
ACH-001038,-1.667720844350019
ACH-001048,-1.5047752708789717
ACH-001050,-1.5586047517188053
ACH-001053,-1.5548443139192007
ACH-001054,-1.4155490931806392
ACH-001061,-1.393245937713509
ACH-001067,-1.7989158240620895
ACH-001075,-1.5650268991231782
ACH-001096,-1.4530301078763792
ACH-001111,-1.5135235535689362
ACH-001119,-1.5697760596024466
ACH-001128,-1.8221991336594447
ACH-001134,-1.3205679163908373
ACH-001151,-1.4375617446605125
ACH-001163,-1.6003079565974658
ACH-001164,-1.3626623295408444
ACH-001183,-1.4817055767820309
ACH-001192,-1.4838147268794526
ACH-001193,-1.417185625928314
ACH-001196,-1.3762379361457848
ACH-001197,-1.6225605826134255
ACH-001205,-1.6888970945862833
ACH-001211,-1.7189762042270031
ACH-001212,-1.5596640280997154
ACH-001228,-1.3811328049390217
ACH-001232,-1.318057968076624
ACH-001239,-1.5312513414020716
ACH-001270,-1.4683325983520639
ACH-001274,-1.4973858201923655
ACH-001275,-1.726206732133551
ACH-001277,-1.4787077591231108
ACH-001278,-1.6479568573383712
ACH-001280,-1.5192599205474433
ACH-001283,-1.4417452437803504
ACH-001289,-1.5325240563627198
ACH-001300,-1.664053621772865
ACH-001301,-1.485591054204901
ACH-001302,-1.5993967363865649
ACH-001306,-1.3675680449586467
ACH-001318,-1.552829769329511
ACH-001322,-1.5258334515899052
ACH-001328,-1.403994764064509
ACH-001332,-1.456428912413673
ACH-001336,-1.5344596822318632
ACH-001346,-1.5439689918923456
ACH-001353,-1.6258586476351644
ACH-001354,-1.4972385927742915
ACH-001367,-1.583189311710281
ACH-001368,-1.7637860105422305
ACH-001374,-1.376473670405393
ACH-001377,-1.603615795643329
ACH-001380,-1.6101788823078735
ACH-001391,-1.5855192116508654
ACH-001408,-1.6132797099660172
ACH-001430,-1.6901454523983424
ACH-001431,-1.5084351199865171
ACH-001450,-1.3547748224214844
ACH-001496,-1.662102054873229
ACH-001500,-1.6046866770560833
ACH-001523,-1.5194448915779832
ACH-001532,-1.6591587405871748
ACH-001550,-1.6863436960532858
ACH-001552,-1.6239114027766526
ACH-001554,-1.5242866251641285
ACH-001654,-1.3073095102953511
ACH-001735,-1.6144198370628364
ACH-001736,-1.6227573114737437
ACH-001737,-1.5222718422095145
ACH-001740,-1.2302390342412544
ACH-001745,-1.4120860373856463
ACH-001765,-1.336083138372055
