,HLA-C (3107)
ACH-000253,-0.7743334282007203
ACH-000255,-0.5728242601433253
ACH-000256,-0.5842720077047966
ACH-000257,-0.454666659382916
ACH-000258,-0.43039110894114185
ACH-000259,-0.4872106384917767
ACH-000260,-0.4190184570206035
ACH-000261,-0.4340226609816371
ACH-000262,-0.4080968239587494
ACH-000263,-0.4362853733700056
ACH-000264,-0.5449160868537837
ACH-000265,-0.4657054438932695
ACH-000266,-0.5093912539756167
ACH-000272,-0.5347188777687171
ACH-000274,-0.552340714977372
ACH-000277,-0.5539672157411908
ACH-000278,-0.5495014988494422
ACH-000279,-0.5505307532066642
ACH-000280,-0.6678448829139858
ACH-000281,-0.7315125849512012
ACH-000288,-0.541709472355357
ACH-000291,-0.3241751624892188
ACH-000293,-0.6637700554862219
ACH-000294,-0.5211512023002992
ACH-000295,-0.7631904767176991
ACH-000296,-0.5879688921558139
ACH-000302,-0.4256974039015561
ACH-000304,-0.5488864564726099
ACH-000307,-0.5072750804627184
ACH-000308,-0.4434003546319227
ACH-000310,-0.4021073597669252
ACH-000311,-0.7163737742635046
ACH-000312,-0.5056435125326374
ACH-000315,-0.6186557399539117
ACH-000316,-0.6703612555138635
ACH-000317,-0.4580870359621056
ACH-000318,-0.4460283561626783
ACH-000319,-0.5642969192991641
ACH-000320,-0.6719060600899429
ACH-000322,-0.5237042702085808
ACH-000323,-0.6589734879153235
ACH-000324,-0.5926072879264642
ACH-000329,-0.6649654367061746
ACH-000330,-0.6049018606138986
ACH-000331,-0.6080659052884309
ACH-000332,-0.4978539408073207
ACH-000334,-0.6057746836028722
ACH-000335,-0.4930923800822814
ACH-000336,-1.0515917393759318
ACH-000337,-0.5292269603541011
ACH-000338,-0.6856380982620564
ACH-000339,-0.5047106441459878
ACH-000341,-0.4772567303469734
ACH-000348,-0.5762054545631071
ACH-000350,-0.5493531841845702
ACH-000352,-0.6251289443650778
ACH-000356,-0.27030827670166035
ACH-000361,-0.7444913045283391
ACH-000362,-0.7324423275978894
ACH-000363,-0.5346810781680188
ACH-000364,-0.6126212878345091
ACH-000365,-0.5077463309190254
ACH-000366,-0.4286535924898042
ACH-000368,-0.6612785455231195
ACH-000374,-0.6152249170841999
ACH-000375,-0.5893649618298447
ACH-000376,-0.5073401229810972
ACH-000381,-0.5789402074757406
ACH-000383,-0.6256562328391246
ACH-000387,-0.5014668549135278
ACH-000389,-0.4917497773278174
ACH-000390,-0.589174385950792
ACH-000393,-0.7470872620340021
ACH-000395,-0.5850344187414526
ACH-000396,-0.7425015803193206
ACH-000397,-0.6834852688894941
ACH-000401,-0.3494170657484245
ACH-000402,-0.3834277239678861
ACH-000403,-0.8281797516969645
ACH-000404,-0.9140586760482412
ACH-000406,-0.6891058832937563
ACH-000407,-0.4938863202185534
ACH-000408,-0.5345193947653305
ACH-000410,-0.4989329562830893
ACH-000411,-0.6053639288784988
ACH-000414,-0.734473438923021
ACH-000415,-0.6313569046909568
ACH-000416,-0.510965945378946
ACH-000420,-0.6874373565641392
ACH-000421,-0.5524127938023823
ACH-000424,-0.3649909432893112
ACH-000425,-0.5633841225105243
ACH-000426,-0.7138552209049898
ACH-000427,-0.5938822880524491
ACH-000433,-0.5426899727558939
ACH-000435,-0.5556086068190818
ACH-000436,-0.7959097476515152
ACH-000444,-0.6033452268822712
ACH-000445,-0.7096247542130458
ACH-000448,-0.5027950913317584
ACH-000450,-0.7936218110681312
ACH-000452,-0.6942930202826845
ACH-000454,-0.518236483536062
ACH-000458,-0.5821255884805814
ACH-000459,-0.4816098215537088
ACH-000460,-0.5683000087682989
ACH-000461,-0.5373036087094376
ACH-000463,-0.4817853428885102
ACH-000464,-0.3649534496535813
ACH-000466,-0.5296802758619467
ACH-000467,-0.4201961954165915
ACH-000468,-0.5271193874808913
ACH-000469,-0.6224086611669757
ACH-000470,-0.7367031326686744
ACH-000471,-0.5789679720882762
ACH-000472,-0.4871861351873672
ACH-000473,-0.6492663733468277
ACH-000475,-0.4254434042907875
ACH-000476,-0.400111831904141
ACH-000477,-0.6011299558833001
ACH-000479,-0.7867981557942447
ACH-000480,-0.4158924026900154
ACH-000481,-0.6215694224361703
ACH-000483,-0.48290288174047097
ACH-000484,-0.3550747383280118
ACH-000485,-0.5707132530382214
ACH-000486,-0.5938149329927598
ACH-000487,-0.556809313096946
ACH-000488,-0.5840503502299135
ACH-000490,-0.5853979016332287
ACH-000491,-0.7717608713862736
ACH-000495,-0.5456730486436994
ACH-000496,-0.7160892201703337
ACH-000499,-0.7102502558293552
ACH-000500,-0.4809391283780054
ACH-000502,-0.5231553588760018
ACH-000503,-0.8360635875954076
ACH-000505,-0.6120724272192338
ACH-000507,-0.38212560463325546
ACH-000510,-0.4060971083872854
ACH-000511,-0.6168470390226416
ACH-000512,-0.4641447026169364
ACH-000516,-0.5718490508860515
ACH-000517,-0.6333261246056656
ACH-000518,-0.7943165019976562
ACH-000520,-0.6219364047749336
ACH-000521,-0.5885095958271581
ACH-000522,-0.6944998756060269
ACH-000524,-0.5428383891946761
ACH-000527,-0.3872948095070053
ACH-000528,-0.4621124014486008
ACH-000537,-0.5365523121615926
ACH-000541,-0.3096111923823343
ACH-000542,-0.6826962792027971
ACH-000544,-0.5498438052021984
ACH-000545,-0.5829728359610458
ACH-000547,-0.4512958404311923
ACH-000548,-0.5620340567263356
ACH-000549,-0.616374434176806
ACH-000550,-0.7442407693116799
ACH-000552,-0.4861313083315478
ACH-000556,-0.4296151665895615
ACH-000557,-0.5571506712472094
ACH-000569,-0.5883169712874738
ACH-000570,-0.4546928945772545
ACH-000571,-0.6011038217236429
ACH-000573,-0.5950383993997405
ACH-000576,-0.5850643057099377
ACH-000579,-0.4896857293737221
ACH-000580,-0.3765662347521613
ACH-000584,-0.4708178964232038
ACH-000585,-0.6477664612602491
ACH-000588,-0.5569678370562717
ACH-000589,-0.5015376867934158
ACH-000591,-0.5725678113399566
ACH-000593,-0.451902901905879
ACH-000600,-0.6260656393951229
ACH-000601,-0.4326880491837541
ACH-000605,-0.3394282815959412
ACH-000606,-0.6771196473174899
ACH-000608,-0.6509198953043155
ACH-000614,-0.4709990380530713
ACH-000616,-0.4592091963775125
ACH-000618,-0.5765906213728359
ACH-000619,-0.7478665878041519
ACH-000620,-0.4357047012490257
ACH-000621,-0.4799676824726058
ACH-000622,-0.490831827496537
ACH-000623,-0.5359874627912667
ACH-000624,-0.5829909365041946
ACH-000627,-0.7272320961150249
ACH-000630,-0.5840429514544284
ACH-000631,-0.4829445805979259
ACH-000632,-0.5391836154640096
ACH-000633,-0.4992664556905113
ACH-000637,-0.7322666968638666
ACH-000638,-0.7735200936637884
ACH-000646,-0.4996395153061649
ACH-000647,-0.5518306667807698
ACH-000648,-0.5010801977599916
ACH-000649,-0.6302465332545822
ACH-000651,-0.5776316425085565
ACH-000652,-0.6857734994948589
ACH-000653,-0.7460499958942849
ACH-000657,-0.6112414937581393
ACH-000658,-0.7232856375918212
ACH-000661,-0.4592319570083872
ACH-000662,-0.3922442673542785
ACH-000663,-0.5595611355854121
ACH-000665,-0.5677947766022349
ACH-000671,-0.4147256257791382
ACH-000672,-0.3881771598811918
ACH-000673,-0.5297750229744592
ACH-000676,-0.4540106236482928
ACH-000677,-0.403422204371665
ACH-000681,-0.4851272976569645
ACH-000683,-0.537692538501966
ACH-000684,-0.529317844511784
ACH-000688,-0.7576276166287488
ACH-000693,-0.6951295662386083
ACH-000694,-0.4835314839504755
ACH-000695,-0.5373853008502869
ACH-000696,-0.6965869113162472
ACH-000697,-0.3673937687508215
ACH-000699,-0.4475853105963119
ACH-000701,-0.7150875047178558
ACH-000706,-0.4677985679168848
ACH-000711,-0.4953251611515392
ACH-000713,-0.4926185412803668
ACH-000714,-0.6215186830069337
ACH-000718,-0.6473163576956326
ACH-000720,-0.7938628720441858
ACH-000721,-0.6968776695574143
ACH-000724,-0.7358935141581855
ACH-000725,-0.4434290394278204
ACH-000732,-0.36212627179727547
ACH-000734,-0.4663768402387774
ACH-000735,-0.4403910034091402
ACH-000736,-0.3820089658218205
ACH-000738,-0.4118888736467483
ACH-000746,-0.5233766609846955
ACH-000747,-0.35223587045322796
ACH-000748,-0.5287976659407473
ACH-000753,-0.7657023904411276
ACH-000756,-0.4500658841616434
ACH-000757,-0.4946440219054052
ACH-000758,-0.3604286433982111
ACH-000760,-0.3996451677997799
ACH-000762,-0.6209048766864267
ACH-000763,-0.7082967144237495
ACH-000764,-0.7444930832665276
ACH-000765,-0.4659364595299998
ACH-000766,-0.487508361821712
ACH-000767,-0.8140702758037925
ACH-000768,-0.3854688998883556
ACH-000769,-0.3755022941736197
ACH-000770,-0.6411181081443317
ACH-000771,-0.4795181663536513
ACH-000773,-0.8173254145906259
ACH-000776,-0.6017998586281844
ACH-000777,-0.6253585261932647
ACH-000778,-0.5212997085856673
ACH-000781,-0.6435693829053981
ACH-000782,-0.7916965719941346
ACH-000783,-0.5535425067298106
ACH-000784,-0.6102457756296387
ACH-000785,-0.6203456008642558
ACH-000787,-0.5532340109960799
ACH-000788,-0.5512691355895011
ACH-000791,-0.5124551855004964
ACH-000792,-0.506508846781334
ACH-000794,-0.6441631270273942
ACH-000796,-0.6054527196731655
ACH-000798,-0.6495812241233575
ACH-000799,-0.5927260218764038
ACH-000800,-0.7044922899608642
ACH-000802,-0.5629359243889828
ACH-000804,-0.2868699863601213
ACH-000805,-0.5137354067553421
ACH-000809,-0.5453878416490631
ACH-000810,-0.6197774297479719
ACH-000811,-0.5116767067950675
ACH-000817,-0.3956873792291788
ACH-000819,-0.5746080867226063
ACH-000820,-0.4854367107427505
ACH-000821,-0.7987829096409678
ACH-000822,-0.40647834391460064
ACH-000823,-0.5969849026149655
ACH-000824,-0.7791289526485712
ACH-000827,-0.492704494994907
ACH-000829,-0.520823508224964
ACH-000831,-0.5699875241414349
ACH-000832,-0.5376698245588204
ACH-000833,-0.5803660313329918
ACH-000834,-0.5130942606849318
ACH-000835,-0.6207483942167924
ACH-000836,-0.6006919287928201
ACH-000837,-0.5000665013240281
ACH-000838,-0.7798379537411871
ACH-000839,-0.6414430059308186
ACH-000840,-0.39690563716684746
ACH-000841,-0.6766207631205714
ACH-000843,-0.6770588262978338
ACH-000846,-0.6043178397441746
ACH-000847,-0.643782007868917
ACH-000848,-0.3982762184441475
ACH-000849,-0.3049815385070108
ACH-000851,-0.5998169704437181
ACH-000855,-0.5906806453670522
ACH-000856,-0.5029909893531317
ACH-000858,-0.6308046862695471
ACH-000859,-0.4978080143912546
ACH-000861,-0.7760348597072602
ACH-000862,-0.6507829083146381
ACH-000865,-0.7342491138942197
ACH-000866,-0.4093836240983042
ACH-000867,-0.4405964703074069
ACH-000869,-0.6863734674613845
ACH-000872,-0.5033933936545316
ACH-000873,-0.7552300590504168
ACH-000876,-0.5968509593260075
ACH-000878,-0.4783902015888238
ACH-000880,-0.6790699611966311
ACH-000881,-0.7084812186195063
ACH-000882,-0.6576508470996636
ACH-000884,-0.4374039436085919
ACH-000885,-0.4493474763725844
ACH-000887,-0.38868229825254813
ACH-000889,-0.7586835704388017
ACH-000896,-0.634509692457075
ACH-000898,-0.5915916386766904
ACH-000900,-0.5865989242359536
ACH-000901,-0.4884997203882443
ACH-000905,-0.6434826508769693
ACH-000906,-0.6229098559200261
ACH-000907,-0.6525638969807614
ACH-000910,-0.574132808392823
ACH-000911,-0.4534297912530626
ACH-000912,-0.43561990564924136
ACH-000913,-0.7317538419333252
ACH-000915,-0.4616656653445085
ACH-000916,-0.469887888009261
ACH-000917,-0.522917370394762
ACH-000920,-0.5093643480743704
ACH-000921,-0.5383646590229274
ACH-000924,-0.466332716425636
ACH-000926,-0.6690616059881367
ACH-000928,-0.5567280655768654
ACH-000929,-0.3615071504159701
ACH-000932,-0.33241315746403416
ACH-000935,-0.5127965674771044
ACH-000936,-0.5402413216596792
ACH-000937,-0.5214524194299599
ACH-000938,-0.6108189914163352
ACH-000939,-0.4252685679169607
ACH-000941,-0.4404257742083148
ACH-000943,-0.5447504338790056
ACH-000946,-0.5279017132382213
ACH-000947,-0.4658281012197464
ACH-000948,-0.4374953130858049
ACH-000950,-0.6259202917310072
ACH-000953,-0.6545558617409191
ACH-000954,-0.5508902640801878
ACH-000957,-0.5650583368336974
ACH-000958,-0.4626980451177678
ACH-000960,-0.5506806715159211
ACH-000963,-0.4647893197696476
ACH-000968,-0.4499208462750531
ACH-000969,-0.31292246570214416
ACH-000972,-0.5421147902510616
ACH-000973,-0.6662249795992138
ACH-000974,-0.6077252522940148
ACH-000978,-0.5355753505652787
ACH-000984,-0.4477353361012448
ACH-000986,-0.5273012942804371
ACH-000988,-0.5129116010673629
ACH-000993,-0.4086572940881618
ACH-000994,-0.389206307159212
ACH-000996,-0.7446171821313241
ACH-001001,-0.5249667454303547
ACH-001020,-0.6450222554840835
ACH-001028,-0.6649444993396457
ACH-001031,-0.6918607498235939
ACH-001038,-0.2652081699865469
ACH-001048,-0.5551960028724727
ACH-001050,-0.6856606770345653
ACH-001053,-0.7690800221619971
ACH-001054,-0.4487241257383247
ACH-001061,-0.3202535466905943
ACH-001067,-0.4057249806623832
ACH-001075,-0.7097262644404638
ACH-001096,-0.5315171679002815
ACH-001111,-0.8045112575351651
ACH-001119,-0.6258834423944294
ACH-001128,-0.8575830577279451
ACH-001134,-0.4119697266420307
ACH-001151,-0.5738403008479404
ACH-001163,-0.5198178198917754
ACH-001164,-0.5699523325216153
ACH-001183,-0.6282774334612964
ACH-001192,-0.5235927847291533
ACH-001193,-0.4208069987070512
ACH-001196,-0.4781328780451218
ACH-001197,-0.6056800679118746
ACH-001205,-0.8464796833973859
ACH-001211,-0.8099514337612714
ACH-001212,-0.4351412293696221
ACH-001228,-0.5368622736239529
ACH-001232,-0.5641522017456276
ACH-001239,-0.5527522196332033
ACH-001270,-0.7638456560022477
ACH-001274,-0.7196424375011999
ACH-001275,-0.5621086807478691
ACH-001277,-0.5207261824949881
ACH-001278,-0.5601862078395121
ACH-001280,-0.4016936868201272
ACH-001283,-0.6193095657307834
ACH-001289,-0.4120723381660556
ACH-001300,-0.6075884919618074
ACH-001301,-0.7523049435983211
ACH-001302,-0.35101365140424584
ACH-001306,-0.4877425011009429
ACH-001318,-0.5815465717757032
ACH-001322,-0.670247690986679
ACH-001328,-0.5704286599505539
ACH-001332,-0.5698026430484611
ACH-001336,-0.6825655489918991
ACH-001346,-0.5800027324723154
ACH-001353,-0.5602610328533209
ACH-001354,-0.6325809973507381
ACH-001367,-0.3131480087121563
ACH-001368,-0.6592745351911922
ACH-001374,-0.4876129441731601
ACH-001377,-0.41711232642981305
ACH-001380,-0.639126796243948
ACH-001391,-0.5827890222660482
ACH-001408,-0.6123107360309152
ACH-001430,-0.8394708083963374
ACH-001431,-0.7514757548633063
ACH-001450,-0.5368555891545528
ACH-001496,-0.4795295598966345
ACH-001500,-0.6084145180345407
ACH-001523,-0.4541227794214935
ACH-001532,-0.5412549080469671
ACH-001550,-0.4678145235291181
ACH-001552,-0.7879418984501263
ACH-001554,-0.6963303640614192
ACH-001654,-0.7044721932465494
ACH-001735,-0.6178046219608387
ACH-001736,-0.4724235036497759
ACH-001737,0.04237889774154397
ACH-001740,-0.44827723659384666
ACH-001745,-0.4202645725251932
ACH-001765,-0.6636272239436581
