,TRAPPC6A (79090)
ACH-000528,-0.12861104212593008
ACH-000537,-0.3374830315511018
ACH-000541,0.03470767925253373
ACH-000542,-0.16978427510448818
ACH-000544,-0.1970139762122988
ACH-000545,-0.16981999625735192
ACH-000547,-0.5354062942896525
ACH-000548,-0.2379945516402636
ACH-000549,-0.13489293056063753
ACH-000550,-0.15744757232539153
ACH-000552,-0.3074706978913669
ACH-000556,-0.2063436623514526
ACH-000557,-0.16954279829426613
ACH-000569,-0.2097496455358079
ACH-000570,-0.10837512058414388
ACH-000571,-0.18856153755684232
ACH-000573,-0.2200006137501403
ACH-000576,-0.2452149043094409
ACH-000579,-0.3052746355274927
ACH-000580,-0.2687854802008261
ACH-000584,-0.2595294665637092
ACH-000585,-0.2871054898053302
ACH-000588,-0.2467276727232169
ACH-000589,-0.1527816057677619
ACH-000591,-0.28434263438431834
ACH-000593,-0.3694882005944019
ACH-000600,-0.1059051455075448
ACH-000601,-0.16740037973871094
ACH-000605,-0.1804117267601492
ACH-000606,-0.23194456751761905
ACH-000608,-0.2328430850303519
ACH-000614,-0.08535355658220961
ACH-000616,-0.2005970845281572
ACH-000618,-0.20195605188314
ACH-000619,-0.1563513993507138
ACH-000620,-0.3881563797955834
ACH-000621,-0.21851603835902586
ACH-000622,-0.26085141184429644
ACH-000623,-0.2562822564227972
ACH-000624,-0.2196258023354561
ACH-000627,-0.2287682747988852
ACH-000630,-0.1685635098265641
ACH-000631,-0.3223945745550694
ACH-000632,-0.2372993199947189
ACH-000633,-0.2262004127529341
ACH-000637,-0.2327999696494677
ACH-000638,-0.3386481154721695
ACH-000646,-0.12803117471871314
ACH-000647,-0.16167074196122888
ACH-000648,-0.1713376813119749
ACH-000649,-0.3211625973358169
ACH-000651,-0.2749398445820598
ACH-000652,-0.1815634227915777
ACH-000653,-0.34281122223978794
ACH-000657,-0.3096739540995463
ACH-000658,-0.22608960812722126
ACH-000661,-0.11473068760920645
ACH-000662,-0.09977670626210954
ACH-000663,-0.2815392800089133
ACH-000665,-0.16458913568401898
ACH-000671,-0.18098124929797416
ACH-000672,0.06576996502282087
ACH-000673,-0.15510798200718035
ACH-000676,-0.2728425981133816
ACH-000677,-0.13448936009404955
ACH-000681,-0.3660645407762361
ACH-000683,-0.18494787078223754
ACH-000684,-0.0062636240312981825
ACH-000688,-0.1574074601011713
ACH-000693,-0.23408363490153666
ACH-000694,-0.24196077569227736
ACH-000695,-0.2277464493362064
ACH-000696,-0.17513941898100702
ACH-000697,-0.21503832900050326
ACH-000699,-0.26477762002443217
ACH-000701,-0.4010425671765125
ACH-000706,-0.11226473589421668
ACH-000711,-0.1964112382326561
ACH-000713,-0.23081606720530884
ACH-000714,-0.25576763871052005
ACH-000718,-0.2324329789202653
ACH-000720,-0.2169767560824974
ACH-000721,-0.18227760934085047
ACH-000724,-0.11178148328136037
ACH-000725,-0.2291539679280711
ACH-000732,-0.19033860329916688
ACH-000734,-0.3839734798506075
ACH-000735,-0.16231942036657526
ACH-000736,-0.3419098528218655
ACH-000738,-0.2361316071065444
ACH-000746,-0.3683645291536879
ACH-000747,-0.15447067876420914
ACH-000748,-0.1997118167575358
ACH-000753,-0.17511206657569964
ACH-000756,-0.3860090668353868
ACH-000757,-0.19181289359259274
ACH-000758,-0.43313051780068895
ACH-000760,-0.12350034183286873
ACH-000762,-0.3101024239550143
ACH-000763,-0.3984684982410839
ACH-000764,-0.18497607596450524
ACH-000765,-0.3050995508512402
ACH-000766,-0.2195924388397424
ACH-000767,-0.1292647286332416
ACH-000768,-0.21074318938740105
ACH-000769,-0.12489898802992
ACH-000770,-0.25686892057935395
ACH-000771,-0.2308922304365741
ACH-000773,-0.06654716772134224
ACH-000776,-0.04949824874373907
ACH-000777,-0.2895976722745755
ACH-000778,-0.19891096194625296
ACH-000781,-0.16444583321934872
ACH-000782,-0.027668144896629717
ACH-000783,-0.2611044659248247
ACH-000784,-0.18443480344812727
ACH-000785,-0.1844696572336015
ACH-000787,-0.09269112883306277
ACH-000788,-0.2121102268037454
ACH-000791,-0.27697199211104645
ACH-000792,-0.27377722600528026
ACH-000794,-0.11053492548370132
ACH-000796,-0.2900704368129106
ACH-000798,-0.2447828691404245
ACH-000799,-0.27893305827139003
ACH-000800,-0.13312034317273946
ACH-000802,-0.18449162463854055
ACH-000804,-0.10464369153626606
ACH-000805,-0.1694832325465431
ACH-000809,-0.22345257863829332
ACH-000810,-0.06354108163385419
ACH-000811,-0.20831822456587226
ACH-000817,-0.3163778520442844
ACH-000819,-0.26821082289892434
ACH-000820,-0.3457865212323228
ACH-000821,-0.2594653292619725
ACH-000822,-0.2883258352552322
ACH-000823,-0.2684930456100797
ACH-000824,-0.4025601011520465
ACH-000827,-0.3268232476977397
ACH-000829,-0.2320851713667255
ACH-000831,-0.255186665217224
ACH-000832,-0.1709378543607432
ACH-000833,-0.3922675087349506
ACH-000834,-0.2489650851237129
ACH-000835,-0.23426866000855545
ACH-000836,-0.12738623531318294
ACH-000837,-0.2623737860131612
ACH-000838,-0.15016242620184725
ACH-000839,-0.15677783068757026
ACH-000840,-0.3336893331750201
ACH-000841,-0.057656837060511175
ACH-000843,-0.17732526551117125
ACH-000846,-0.18478909299732504
ACH-000847,-0.16228700866236068
ACH-000848,-0.1084833719289798
ACH-000849,-0.17037574083342902
ACH-000851,-0.09871018936851347
ACH-000855,-0.028483792058904757
ACH-000856,-0.11298280331502306
ACH-000858,-0.21978309665358348
ACH-000859,-0.058574097605605134
ACH-000861,-0.6086574411199781
ACH-000862,-0.21855530706941706
ACH-000865,-0.2356941359668012
ACH-000866,-0.2626058929200175
ACH-000867,-0.1464470233158658
ACH-000869,-0.15198188235474466
ACH-000872,-0.2270438475764459
ACH-000873,-0.4300185842377077
ACH-000876,-0.13071602661964074
ACH-000878,-0.22264610784313493
ACH-000880,-0.2807306030300089
ACH-000881,-0.18646407572850854
ACH-000882,-0.20557029843233385
ACH-000884,-0.13799325109745073
ACH-000885,-0.048283161979950064
ACH-000887,-0.2017563983093619
ACH-000889,-0.3591034975102532
ACH-000896,-0.24865934739186446
ACH-000898,-0.23590995168680254
ACH-000900,-0.2764695749319642
ACH-000901,-0.23809072603370854
ACH-000905,-0.12113312194369648
ACH-000906,-0.17814491102220045
ACH-000907,-0.3892301144814647
ACH-000910,-0.1812323462413671
ACH-000911,-0.2173502904037648
ACH-000912,-0.3041946957387163
ACH-000913,-0.3025821071129228
ACH-000915,-0.22091229639611906
ACH-000916,-0.3512420487491301
ACH-000917,-0.3211268854322447
ACH-000920,-0.23065200916692985
ACH-000921,-0.3472557391678759
ACH-000924,-0.2518870375456558
ACH-000926,-0.0814558571298221
ACH-000928,-0.015346823791944785
ACH-000929,-0.25976092343458995
ACH-000932,-0.3344809415027492
ACH-000935,-0.06914556971394446
ACH-000936,-0.13946883859041875
ACH-000937,-0.1677802675121077
ACH-000938,-0.03839539435356134
ACH-000939,-0.16556022948595264
ACH-000941,-0.32281566048764065
ACH-000943,-0.2134348094954779
ACH-000946,-0.32359405936271896
ACH-000947,-0.17997813033714122
ACH-000948,-0.2827254467843733
ACH-000950,-0.29452760385603644
ACH-000953,-0.2504637135757065
ACH-000954,-0.24928422998226835
ACH-000957,-0.04205962683340413
ACH-000958,-0.4098180489819216
ACH-000960,-0.2208698119781824
ACH-000963,-0.28640440396883604
ACH-000968,-0.15757565856125114
ACH-000969,-0.07353216338362856
ACH-000972,-0.3516215884128063
ACH-000973,-0.2620287522422079
ACH-000974,-0.2369131576308262
ACH-000978,-0.30643638768289505
ACH-000984,-0.2908683083329425
ACH-000986,-0.1055316217323231
ACH-000988,-0.2819480956464283
ACH-000993,-0.2973344451780485
ACH-000994,-0.1486388143001886
ACH-000996,-0.5493466490231121
ACH-001001,-0.2311505075515833
ACH-001020,-0.5071491956288434
ACH-001028,-0.17172483522598184
ACH-001031,-0.25834932539128913
ACH-001038,-0.1863604391470237
ACH-001048,-0.0914231237594192
ACH-001050,-0.23722020786086445
ACH-001053,-0.28322804613619523
ACH-001054,-0.07444140839609073
ACH-001061,-0.11036375199513301
ACH-001067,-0.3136588045797342
ACH-001075,-0.2864184856783452
ACH-001096,-0.2583346635021465
ACH-001111,-0.32114906050384673
ACH-001119,-0.3263970107725209
ACH-001128,-0.3734117483308715
ACH-001134,-0.1663448291118622
ACH-001151,-0.19714619805934067
ACH-001163,-0.22882493825328898
ACH-001164,-0.2981224474377765
ACH-001183,-0.2479798117486065
ACH-001192,-0.3551943597940829
ACH-001193,-0.1514232250993042
ACH-001196,-0.14266447352363054
ACH-001197,-0.08883832154405684
ACH-001205,-0.1749820731516529
ACH-001211,-0.3686404124663188
ACH-001212,-0.2464526125169883
ACH-001228,-0.19589163763213865
ACH-001232,-0.150299117367091
ACH-001239,-0.13831813548468594
ACH-001270,-0.21781237059115546
ACH-001274,-0.19857100301098968
ACH-001275,-0.05747895522628652
ACH-001277,-0.24431787492995735
ACH-001278,-0.2011789532474829
ACH-001280,-0.14359283016715035
ACH-001283,-0.3733835186176839
ACH-001289,-0.4506448853890814
ACH-001300,-0.05491210197540434
ACH-001301,-0.3199481020671447
ACH-001302,-0.08708381386807372
ACH-001306,-0.11570460192431192
ACH-001318,-0.26907373005131424
ACH-001322,-0.4953234791268557
ACH-001328,-0.2466574768261672
ACH-001332,-0.20836824354670244
ACH-001336,-0.13767671154283947
ACH-001346,-0.10117387159012374
ACH-001353,-0.2170633128159556
ACH-001354,-0.2567792973272656
ACH-001367,-0.17740500492740627
ACH-001368,-0.2601522622686196
ACH-001374,-0.013552944134955844
ACH-001377,-0.2609795267552582
ACH-001380,-0.2417272413450415
ACH-001391,-0.2985323029395813
ACH-001408,-0.34346912315555883
ACH-001430,-0.1137728659590454
ACH-001431,-0.1082111489845367
ACH-001450,-0.10154314490935563
ACH-001496,-0.12378616670958345
ACH-001500,-0.07714100871509959
ACH-001523,-0.1419763145874253
ACH-001532,-0.2408602766842097
ACH-001550,-0.18826550962490388
ACH-001552,-0.4099919920642383
ACH-001554,-0.18402046698657504
ACH-001654,-0.2912379172635647
ACH-001735,-0.2502537403210444
ACH-001736,-0.17845002145546965
ACH-001737,-0.1013856370919176
ACH-001740,-0.18209077254043685
ACH-001745,-0.1870952300756034
ACH-001765,-0.2176818816060253
