,GLT8D1 (55830)
ACH-000390,-0.2328232451944148
ACH-000393,-0.15448405635934395
ACH-000395,-0.3620476672939322
ACH-000396,-0.02739764214879764
ACH-000397,-0.30945504953716363
ACH-000401,-0.06554579114073279
ACH-000402,-0.19935508393160714
ACH-000403,-0.0674952440348793
ACH-000404,-0.1010749029587176
ACH-000406,-0.2455153482143879
ACH-000407,-0.017298389999249063
ACH-000408,-0.04177349604758635
ACH-000410,-0.2579114604534175
ACH-000411,-0.07085996376995825
ACH-000414,-0.13903305297999918
ACH-000415,-0.28525060989780804
ACH-000416,-0.14011166801523084
ACH-000420,-0.2019547960724777
ACH-000421,-0.10448731011433778
ACH-000424,-0.06926562035118644
ACH-000425,-0.15285423912971485
ACH-000426,0.010286807961599477
ACH-000427,-0.06854665886239943
ACH-000433,-0.35560589578937
ACH-000435,-0.11598457039505995
ACH-000436,-0.2338375871393547
ACH-000444,-0.12669409332849838
ACH-000445,-0.08583161070945633
ACH-000448,-0.22502622025852773
ACH-000450,0.03512439657878659
ACH-000452,-0.1714812438540106
ACH-000454,-0.008695096734094123
ACH-000458,-0.20074006007623246
ACH-000459,0.03455283018470842
ACH-000460,-0.10474521510302577
ACH-000461,-0.24888903153252245
ACH-000463,-0.12900360541820874
ACH-000464,-0.27000703931398995
ACH-000466,-0.12109864944123973
ACH-000467,-0.2602479314539197
ACH-000468,-0.20048266544046345
ACH-000469,-0.03968480694265873
ACH-000470,-0.11408352524155585
ACH-000471,-0.1918284216859412
ACH-000472,-0.17584734789404802
ACH-000473,-0.12530452687348986
ACH-000475,-0.1339049950793433
ACH-000476,-0.0845975487931359
ACH-000477,-0.10192620697646083
ACH-000479,-0.16328653220625686
ACH-000480,-0.11078584975635446
ACH-000481,-0.33365590388945626
ACH-000483,-0.25521114607974005
ACH-000484,0.04653943993272792
ACH-000485,-0.17727254278796506
ACH-000486,-0.3819233216909346
ACH-000487,-0.08707521730039927
ACH-000488,-0.058537361119118066
ACH-000490,-0.1278180678846667
ACH-000491,-0.1544663219852651
ACH-000495,-0.2242062454148914
ACH-000496,0.03771541209137687
ACH-000499,-0.2256142027009289
ACH-000500,-0.3081102291652755
ACH-000502,-0.2161342668973689
ACH-000503,-0.1055459058919744
ACH-000505,0.014857678835769854
ACH-000507,-0.08448714665305593
ACH-000510,-0.1290077858713817
ACH-000511,-0.19327982672633884
ACH-000512,-0.15058652035519154
ACH-000516,-0.1805923363066468
ACH-000517,-0.1587858807466187
ACH-000518,-0.08386859643147923
ACH-000520,-0.1991230391522554
ACH-000521,-0.13816576623665125
ACH-000522,-0.09374682653609452
ACH-000524,-0.15924826688777866
ACH-000527,-0.19042536456085712
ACH-000528,-0.1016162538395183
ACH-000537,-0.13783348403428472
ACH-000541,-0.004538689253377355
ACH-000542,-0.2002914217465463
ACH-000544,-0.3171462395691513
ACH-000545,-0.11383655216681456
ACH-000547,-0.16228671203190226
ACH-000548,-0.09762862714459772
ACH-000549,-0.06428906487613366
ACH-000550,-0.34230630492534997
ACH-000552,-0.1263884947392762
ACH-000556,-0.1645394478081667
ACH-000557,-0.11192173098677936
ACH-000569,-0.2831112016354248
ACH-000570,-0.08931935110904922
ACH-000571,-0.020945411332677768
ACH-000573,-0.023100848277504183
ACH-000576,-0.24708283789406216
ACH-000579,-0.3196699616418569
ACH-000580,-0.05694691929907065
ACH-000584,-0.1879613863115265
ACH-000585,-0.1543545699573034
ACH-000588,-0.11797822818502934
ACH-000589,-0.13061712205898274
ACH-000591,-0.2285706010848407
ACH-000593,-0.2524823456004644
ACH-000600,-0.2410516986323913
ACH-000601,-0.20078477018478488
ACH-000605,-0.2582506359148846
ACH-000606,-0.0958774357070299
ACH-000608,-0.2164656105763464
ACH-000614,-0.03374756066358632
ACH-000616,-0.0044732079042348475
ACH-000618,-0.19246747378608545
ACH-000619,-0.22347417260157296
ACH-000620,-0.16230191620825998
ACH-000621,-0.13563945588862747
ACH-000622,-0.13516085027502547
ACH-000623,-0.04766372012193338
ACH-000624,-0.16252953367945572
ACH-000627,-0.17370853915835474
ACH-000630,-0.10176883222105244
ACH-000631,-0.4321181577606932
ACH-000632,-0.13265637492637694
ACH-000633,-0.3211755405318472
ACH-000637,-0.17347803361391476
ACH-000638,-0.115321003193477
ACH-000646,-0.07564338846954605
ACH-000647,-0.1514892546988252
ACH-000648,-0.11922325158991535
ACH-000649,-0.10292578131764143
ACH-000651,-0.1482742743682811
ACH-000652,-0.18243469318536926
ACH-000653,-0.07142354383714583
ACH-000657,-0.19768769049546167
ACH-000658,-0.09272887130584936
ACH-000661,-0.06431767403618635
ACH-000662,-0.4687418129963028
ACH-000663,-0.07797240301707242
ACH-000665,-0.22900111258209935
ACH-000671,-0.23616209121348666
ACH-000672,-0.002855849970503562
ACH-000673,-0.19119666072475888
ACH-000676,-0.09120486974541064
ACH-000677,-0.07566104841837125
ACH-000681,-0.12300386238705442
ACH-000683,-0.14674495648849525
ACH-000684,-0.10538197882079538
ACH-000688,-0.024095978483873882
ACH-000693,-0.1358541634087161
ACH-000694,-0.0734577084702014
ACH-000695,0.06495470957505063
ACH-000696,-0.23142081380176724
ACH-000697,-0.08514871778584714
ACH-000699,-0.2114871736590508
ACH-000701,-0.148987701459768
ACH-000706,-0.11401620062829965
ACH-000711,-0.13002291587435416
ACH-000713,-0.19746769395938515
ACH-000714,-0.06528289938987365
ACH-000718,-0.2522577709777976
ACH-000720,-0.10221781681842544
ACH-000721,-0.1962224728284848
ACH-000724,-0.196775164544556
ACH-000725,0.11901661182683848
ACH-000732,-0.025964164926690743
ACH-000734,-0.11976977068901135
ACH-000735,-0.21208443549786987
ACH-000736,-0.1824459856649072
ACH-000738,-0.18536186440013747
ACH-000746,-0.240165417526542
ACH-000747,-0.08394419430738907
ACH-000748,-0.05510472776221989
ACH-000753,-0.13761769467872012
ACH-000756,-0.3032233097788896
ACH-000757,-0.18892453209109825
ACH-000758,-0.2272029795469951
ACH-000760,-0.1598209067710461
ACH-000762,-0.058603967684812124
ACH-000763,-0.13175461524999374
ACH-000764,-0.4974647203864801
ACH-000765,-0.12626741328702545
ACH-000766,-0.1542919793228999
ACH-000767,-0.14242825060033348
ACH-000768,-0.079281319148441
ACH-000769,-0.0658121633649291
ACH-000770,-0.13362054807940096
ACH-000771,-0.09570963926428004
ACH-000773,-0.2285865355793654
ACH-000776,-0.11762694321720332
ACH-000777,-0.10198228598145367
ACH-000778,-0.1605266089156451
ACH-000781,-0.17758399918496354
ACH-000782,-0.1045650788515692
ACH-000783,-0.21303676222169812
ACH-000784,-0.1517062682819953
ACH-000785,-0.061294979617370376
ACH-000787,-0.05808723048322464
ACH-000788,-0.06743903884151614
ACH-000791,-0.1675807749570352
ACH-000792,-0.2991495110360045
ACH-000794,-0.22189483446694735
ACH-000796,-0.22217087353405804
ACH-000798,0.0060629909838666955
ACH-000799,-0.4694384009345137
ACH-000800,-0.02270035695790968
ACH-000802,-0.05464018846211695
ACH-000804,-0.22864852818064876
ACH-000805,-0.17099462123072412
ACH-000809,-0.11259298892650026
ACH-000810,-0.2581893592259831
ACH-000811,-0.22124650066865265
ACH-000817,-0.2191812758661172
ACH-000819,-0.1428634953027374
ACH-000820,0.10427819816764956
ACH-000821,-0.19851716360669144
ACH-000822,-0.2653281641657667
ACH-000823,-0.2062727477697704
ACH-000824,-0.1237215938787472
ACH-000827,-0.1948511062601359
ACH-000829,-0.26727443560251896
ACH-000831,-0.1524002931189706
ACH-000832,-0.2145775024433117
ACH-000833,-0.032058362481476955
ACH-000834,-0.1565057090778328
ACH-000835,-0.20549280656528227
ACH-000836,-0.27762803030669153
ACH-000837,-0.17221309123290138
ACH-000838,0.08297495040446529
ACH-000839,-0.14569862499398853
ACH-000840,-0.062045426280048874
ACH-000841,-0.0155086412331496
ACH-000843,-0.12511575541872358
ACH-000846,-0.06917741826436252
ACH-000847,-0.2641530504604073
ACH-000848,-0.1594682709676568
ACH-000849,-0.17711514790069258
ACH-000851,-0.2101105988735313
ACH-000855,-0.3061472697127781
ACH-000856,-0.015095724209777697
ACH-000858,-0.1763801864213737
ACH-000859,-0.2791021030885675
ACH-000861,-0.08786073992913253
ACH-000862,-0.196270846731318
ACH-000865,-0.07306402073639226
ACH-000866,-0.15048129890320866
ACH-000867,-0.1608644200556248
ACH-000869,-0.27953492576888284
ACH-000872,-0.02854704265877732
ACH-000873,-0.19915014181658985
ACH-000876,-0.11900285357285464
ACH-000878,-0.07429111365849743
ACH-000880,-0.2028821831970255
ACH-000881,-0.13793700978397394
ACH-000882,-0.04143438709946031
ACH-000884,-0.17414881880566502
ACH-000885,-0.15298014363208196
ACH-000887,-0.2824500490939829
ACH-000889,-0.07488172865913012
ACH-000896,-0.042439744716356746
ACH-000898,-0.10663736651972627
ACH-000900,-0.1872021412205476
ACH-000901,-0.12150989655540025
ACH-000905,-0.08066877808537468
ACH-000906,-0.16814248028932532
ACH-000907,-0.13544404855180195
ACH-000910,-0.047777723700134264
ACH-000911,-0.10019529045259036
ACH-000912,-0.2082045460917596
ACH-000913,-0.06882093437135939
ACH-000915,-0.16145736017240714
ACH-000916,0.014396030659629385
ACH-000917,-0.2271133203250871
ACH-000920,-0.1271543936863098
ACH-000921,-0.08889627517872749
ACH-000924,-0.2411873934143457
ACH-000926,-0.3470685988603012
ACH-000928,-0.1307667213091545
ACH-000929,-0.0864414521248139
ACH-000932,-0.0841537653994212
ACH-000935,-0.07275125428295556
ACH-000936,-0.18434658260967265
ACH-000937,-0.07147576226899291
ACH-000938,-0.09925329431350707
ACH-000939,-0.15058064958955306
ACH-000941,-0.17421506203818574
ACH-000943,-0.1862947501835286
ACH-000946,-0.146638266435559
ACH-000947,-0.04800416440968313
ACH-000948,-0.14445440512372518
ACH-000950,-0.05471747587621637
ACH-000953,-0.07326781546068964
ACH-000954,-0.00724907454383595
ACH-000957,-0.23616225964609816
ACH-000958,-0.2865664565416075
ACH-000960,-0.04603366773918853
ACH-000963,-0.3080324801314784
ACH-000968,-0.10283616021763704
ACH-000969,-0.07110757617192721
ACH-000972,-0.29186724295158656
ACH-000973,-0.24107545205357586
ACH-000974,-0.11165467948757384
ACH-000978,-0.19604595705712394
ACH-000984,-0.25420411106071106
ACH-000986,-0.22126778389155088
ACH-000988,-0.07056808650612
ACH-000993,-0.35444579770116363
ACH-000994,-0.17899534117405874
ACH-000996,-0.4305933687215568
ACH-001001,-0.163587598963064
ACH-001020,-0.16191767670219695
ACH-001028,-0.1943063597907017
ACH-001031,-0.2323653234855517
ACH-001038,-0.023370865544976964
ACH-001048,-0.1211520078296016
ACH-001050,-0.024868490331824214
ACH-001053,0.046036137383240666
ACH-001054,-0.09316606714479822
ACH-001061,-0.14644046870201136
ACH-001067,-0.17947452553983062
ACH-001075,0.09414494768593296
ACH-001096,-0.1567125035914612
ACH-001111,-0.35024260385543715
ACH-001119,-0.24216919274167986
ACH-001128,-0.22828408833453806
ACH-001134,-0.14701350029843008
ACH-001151,-0.1127943294628674
ACH-001163,-0.3286024456826204
ACH-001164,-0.002016820736522317
ACH-001183,-0.11610382394880588
ACH-001192,0.0865610599588856
ACH-001193,-0.1294077683263662
ACH-001196,-0.2537573594798933
ACH-001197,-0.1004891418080486
ACH-001205,-0.11921246866415296
ACH-001211,-0.3701993522023373
ACH-001212,-0.10267184887218424
ACH-001228,-0.025691822658932686
ACH-001232,-0.2148827826210961
ACH-001239,-0.0605539385787793
ACH-001270,-0.5356604765438824
ACH-001274,-0.3308213611661018
ACH-001275,-0.0943626777747569
ACH-001277,-0.26678506225829995
ACH-001278,-0.051364847838041884
ACH-001280,-0.12318998595152493
ACH-001283,-0.14987864842626727
ACH-001289,-0.07875604313872303
ACH-001300,-0.08385858605789538
ACH-001301,-0.13326466957247315
ACH-001302,0.14577588109245845
ACH-001306,0.036928936605236884
ACH-001318,-0.06661404296801733
ACH-001322,0.034409805114055586
ACH-001328,-0.2096571921313392
ACH-001332,0.015690451983585273
ACH-001336,-0.07055359765243012
ACH-001346,-0.1911293475413717
ACH-001353,-0.09720597959531543
ACH-001354,-0.16572016925726246
ACH-001367,0.14552654589546168
ACH-001368,-0.04285616389742136
ACH-001374,-0.2775297248121022
ACH-001377,-0.1571372134161227
ACH-001380,-0.2410557683719657
ACH-001391,-0.21141790684199604
ACH-001408,-0.09735331124858752
ACH-001430,-0.1657559536068356
ACH-001431,0.17022121996541134
ACH-001450,-0.05183575952236722
ACH-001496,-0.15187236087916564
ACH-001500,-0.03851268585834548
ACH-001523,-0.009893857480263729
ACH-001532,-0.13063418728097448
ACH-001550,-0.14462953112844765
ACH-001552,-0.14519887826743552
ACH-001554,-0.054225073879190684
ACH-001654,-0.17589531986181026
ACH-001735,-0.07561816940885682
ACH-001736,0.009614024349148582
ACH-001737,0.10946824768714844
ACH-001740,-0.02659171415733427
ACH-001745,-0.19926869153418988
ACH-001765,-0.08254339613651045
