,ESF1 (51575)
ACH-000272,-0.6118185721735556
ACH-000274,-0.9133891481073946
ACH-000277,-0.936996254170264
ACH-000278,-1.0140684366768669
ACH-000279,-0.8281609670148677
ACH-000280,-0.9223548211112172
ACH-000281,-0.5999287736400742
ACH-000288,-0.6139221429030828
ACH-000291,-0.843211885980463
ACH-000293,-0.8131609433999972
ACH-000294,-0.8142031861936648
ACH-000295,-0.7502068815213909
ACH-000296,-1.0235486336134227
ACH-000302,-0.8550270309211163
ACH-000304,-0.9355773205258116
ACH-000307,-0.5932633639961579
ACH-000308,-1.0897516347878748
ACH-000310,-0.797403979667124
ACH-000311,-0.9243373563493614
ACH-000312,-0.7592394339614642
ACH-000315,-1.0049765066859833
ACH-000316,-0.7588597817654305
ACH-000317,-0.8104832297478872
ACH-000318,-0.9150342844082628
ACH-000319,-0.9011864063350862
ACH-000320,-0.6277178048618108
ACH-000322,-1.082681484084281
ACH-000323,-0.7357430577979075
ACH-000324,-0.7201538413418297
ACH-000329,-0.6963455127302827
ACH-000330,-0.74597685910042
ACH-000331,-0.9483392021689202
ACH-000332,-1.0098941298725834
ACH-000334,-0.7400219354437158
ACH-000335,-1.037415365260541
ACH-000336,-1.1431715015217705
ACH-000337,-0.5070581449546571
ACH-000338,-1.3191176053022735
ACH-000339,-0.9075522814722429
ACH-000341,-1.0211933709001333
ACH-000348,-0.7607582318568658
ACH-000350,-0.7817866889172748
ACH-000352,-1.1052084539353468
ACH-000356,-1.0082715177940025
ACH-000361,-0.8321985053842083
ACH-000362,-0.7820794176239156
ACH-000363,-1.048464370198262
ACH-000364,-1.0884266844787067
ACH-000365,-0.6866560021901449
ACH-000366,-0.6779593447803559
ACH-000368,-0.7314936765659614
ACH-000374,-0.623186872934692
ACH-000375,-0.8150572001528549
ACH-000376,-0.8291237506240301
ACH-000381,-0.999094356103121
ACH-000383,-0.6927987643849902
ACH-000387,-0.9158053737089034
ACH-000389,-0.8032274287099759
ACH-000390,-0.5039677619209617
ACH-000393,-0.7745051116855841
ACH-000395,-0.5479261568774744
ACH-000396,-0.8687140039396891
ACH-000397,-0.5746444258120118
ACH-000401,-0.9659741296539182
ACH-000402,-0.4488122846629004
ACH-000403,-0.9872176647125674
ACH-000404,-0.8249955897426824
ACH-000406,-0.8722823144350729
ACH-000407,-0.6755257999222827
ACH-000408,-1.047097044456634
ACH-000410,-0.8933789664217329
ACH-000411,-1.01303837420949
ACH-000414,-0.8723557952597965
ACH-000415,-0.8087161176361601
ACH-000416,-0.8862491946023363
ACH-000420,-0.8926885803056083
ACH-000421,-1.205355581122303
ACH-000424,-0.793670884429718
ACH-000425,-0.9077025351016129
ACH-000426,-0.7194280649955352
ACH-000427,-0.8694834107148937
ACH-000433,-1.1250589610462642
ACH-000435,-1.066131877925195
ACH-000436,-0.9675801396063556
ACH-000444,-1.0543089267387256
ACH-000445,-0.8259329365296675
ACH-000448,-0.7161783369417192
ACH-000450,-0.6849272884016843
ACH-000452,-0.9340384598581418
ACH-000454,-0.8289356992148242
ACH-000458,-0.9431010428737272
ACH-000459,-0.7838920682336679
ACH-000460,-0.5886990291550916
ACH-000461,-0.7924549515079974
ACH-000463,-0.9887390962284144
ACH-000464,-0.7669140671080473
ACH-000466,-0.6653487981664122
ACH-000467,-0.6968232387558242
ACH-000468,-0.5838420242027953
ACH-000469,-0.7709592715316753
ACH-000470,-0.6674958309880528
ACH-000471,-0.8182582088465157
ACH-000472,-0.5425715206207552
ACH-000473,-0.83941116856619
ACH-000475,-0.9401156933282998
ACH-000476,-0.725891506633797
ACH-000477,-0.9233997345243584
ACH-000479,-0.952205159075824
ACH-000480,-0.910202119165016
ACH-000481,-0.6153412024725649
ACH-000483,-0.9095766475812672
ACH-000484,-1.0339027279299544
ACH-000485,-0.8621845579336916
ACH-000486,-1.033778136938338
ACH-000487,-0.6060867455502043
ACH-000488,-0.8425990352840359
ACH-000490,-0.9031377476175312
ACH-000491,-0.9714526336383612
ACH-000495,-0.2824084426540048
ACH-000496,-1.1228020627499915
ACH-000499,-1.021257747721936
ACH-000500,-0.6297649350015635
ACH-000502,-1.0126036112768355
ACH-000503,-0.726890384976832
ACH-000505,-0.8361545002569539
ACH-000507,-0.583641894262678
ACH-000510,-0.8055672248933707
ACH-000511,-0.9492941345243618
ACH-000512,-0.6897639745371026
ACH-000516,-0.814053122604145
ACH-000517,-0.817588963229571
ACH-000518,-0.8076658379129197
ACH-000520,-0.7617722214508363
ACH-000521,-0.9176422848771154
ACH-000522,-0.6089929370258462
ACH-000524,-1.0644386349250188
ACH-000527,-0.7874453225647331
ACH-000528,-0.6897750277228932
ACH-000537,-0.8968905589351378
ACH-000541,-0.7050586995034271
ACH-000542,-0.973180445485448
ACH-000544,-0.6016874703007195
ACH-000545,-0.8385749783127227
ACH-000547,-0.545294635033694
ACH-000548,-0.6802438877554543
ACH-000549,-0.5376438159645195
ACH-000550,-0.7644071538215389
ACH-000552,-1.0151106787057405
ACH-000556,-0.848804731280336
ACH-000557,-0.8453358966245652
ACH-000569,-0.8924053704291217
ACH-000570,-0.7538772323648065
ACH-000571,-0.7941265903035893
ACH-000573,-0.9777090075349542
ACH-000576,-0.7502948976296508
ACH-000579,-0.7324282686427308
ACH-000580,-0.7526531701710957
ACH-000584,-0.6620873632409188
ACH-000585,-0.9910078237815864
ACH-000588,-0.9059126017765012
ACH-000589,-0.8757109366351011
ACH-000591,-0.8796805488549262
ACH-000593,-0.7524604448577645
ACH-000600,-0.7720934186785033
ACH-000601,-0.969491812865457
ACH-000605,-0.9570582690372768
ACH-000606,-0.8749672522524409
ACH-000608,-0.6916503911176505
ACH-000614,-1.2967259006736866
ACH-000616,-1.0551438805914086
ACH-000618,-0.7027701439631276
ACH-000619,-0.6420846326022301
ACH-000620,-0.7142035008715976
ACH-000621,-0.7281402919200104
ACH-000622,-0.9283875704212524
ACH-000623,-0.8088517920946113
ACH-000624,-0.9742502404249664
ACH-000627,-0.9773017145926172
ACH-000630,-0.6991944830048371
ACH-000631,-0.8437013749767354
ACH-000632,-0.837771270476725
ACH-000633,-0.6043282741603984
ACH-000637,-0.7302639708654467
ACH-000638,-0.8051706723776643
ACH-000646,-0.6863971750489658
ACH-000647,-0.8606747243325352
ACH-000648,-1.1204282896925577
ACH-000649,-0.8531214484272862
ACH-000651,-0.6814785369790356
ACH-000652,-1.1201416306795484
ACH-000653,-0.8889652386300154
ACH-000657,-0.9259938060725971
ACH-000658,-1.0151055258777015
ACH-000661,-0.9292021011974794
ACH-000662,-0.6855570863896789
ACH-000663,-0.8852558795328349
ACH-000665,-0.8778146030561366
ACH-000671,-0.7744141881188739
ACH-000672,-1.0822067279510357
ACH-000673,-0.7730384347123853
ACH-000676,-0.7937927190298246
ACH-000677,-0.8575697599032335
ACH-000681,-0.7648192112182759
ACH-000683,-0.6909187778424445
ACH-000684,-0.9016184287939216
ACH-000688,-0.7746107100197346
ACH-000693,-1.0813054086605138
ACH-000694,-0.8564347277726218
ACH-000695,-0.8117739084278504
ACH-000696,-0.9111399066441312
ACH-000697,-0.8744176714632741
ACH-000699,-0.8085297925240218
ACH-000701,-1.1340092708554412
ACH-000706,-0.9697895643443304
ACH-000711,-0.7945625103640795
ACH-000713,-0.93547408544735
ACH-000714,-0.8009171548039085
ACH-000718,-0.840806537796407
ACH-000720,-0.9264208258492452
ACH-000721,-1.0049596871598958
ACH-000724,-0.954654046360455
ACH-000725,-0.94570050856698
ACH-000732,-0.5345081446193796
ACH-000734,-0.9385102392372484
ACH-000735,-0.6690387973359297
ACH-000736,-0.9777570859798929
ACH-000738,-0.6510055385899871
ACH-000746,-0.9978278271320702
ACH-000747,-0.9755746725810168
ACH-000748,-0.9699484212505128
ACH-000753,-0.8730000327805632
ACH-000756,-0.7802520099890393
ACH-000757,-1.1103940176299456
ACH-000758,-0.8202492683019881
ACH-000760,-0.7308630769204104
ACH-000762,-0.7928290457048714
ACH-000763,-0.7815004317640539
ACH-000764,-0.8654660237384973
ACH-000765,-0.6475420237364261
ACH-000766,-0.9855015615237659
ACH-000767,-0.8644000091334939
ACH-000768,-0.756393885084043
ACH-000769,-1.0030192561730342
ACH-000770,-1.0206929887239264
ACH-000771,-0.7700257628196628
ACH-000773,-0.9940279939422556
ACH-000776,-0.6871408933602716
ACH-000777,-0.9258151411021868
ACH-000778,-0.8055378930566304
ACH-000781,-0.9374509593886392
ACH-000782,-0.7709506664916881
ACH-000783,-0.829798307117885
ACH-000784,-0.7396511748315838
ACH-000785,-0.7673047110262152
ACH-000787,-0.8228089059108445
ACH-000788,-0.8537334402367456
ACH-000791,-0.8285390775125584
ACH-000792,-0.7827927493841855
ACH-000794,-0.5834459060645668
ACH-000796,-0.8662729495252972
ACH-000798,-0.9020731448573558
ACH-000799,-0.7487247493190496
ACH-000800,-0.6397387764297382
ACH-000802,-0.8797471286462354
ACH-000804,-0.7385661659893455
ACH-000805,-0.7269362680296151
ACH-000809,-0.8665603364608564
ACH-000810,-1.2081143021282883
ACH-000811,-0.9486504505122844
ACH-000817,-0.8563886456295479
ACH-000819,-0.9443336008551688
ACH-000820,-0.9886230069870224
ACH-000821,-0.7669330200983729
ACH-000822,-0.5637317074888549
ACH-000823,-0.8668533031316421
ACH-000824,-0.9959841242454328
ACH-000827,-0.9999972418692646
ACH-000829,-0.9045458090162152
ACH-000831,-0.8487847155227856
ACH-000832,-0.7951059596492007
ACH-000833,-0.6481755472622585
ACH-000834,-0.6042539954100894
ACH-000835,-1.0281956480998489
ACH-000836,-0.8097523614316009
ACH-000837,-0.9029800890778876
ACH-000838,-1.074631381063122
ACH-000839,-0.8261221454246732
ACH-000840,-0.9326917567223088
ACH-000841,-0.7522845477066731
ACH-000843,-0.8606942981052584
ACH-000846,-1.0021779800974735
ACH-000847,-0.7972654580795707
ACH-000848,-0.9345333727238536
ACH-000849,-0.7415584612129995
ACH-000851,-0.6983569506495358
ACH-000855,-1.0604442606930575
ACH-000856,-0.9021510762415016
ACH-000858,-0.8930638674527105
ACH-000859,-0.9605352711051716
ACH-000861,-0.6216107933112379
ACH-000862,-0.8311146284445762
ACH-000865,-0.9291038713281712
ACH-000866,-0.9556810777912595
ACH-000867,-1.0368006262315927
ACH-000869,-0.8967165077198365
ACH-000872,-0.7577737661948594
ACH-000873,-0.721181853169702
ACH-000876,-0.8005312348944915
ACH-000878,-0.9608182518587242
ACH-000880,-0.836056524729432
ACH-000881,-0.8389575998381483
ACH-000882,-0.7702440266731077
ACH-000884,-0.8250537768008289
ACH-000885,-0.8903319644988914
ACH-000887,-0.8679544798630957
ACH-000889,-0.7707219776495625
ACH-000896,-0.6551099457151933
ACH-000898,-0.6335256732949895
ACH-000900,-0.7204153616690917
ACH-000901,-0.7214545486595162
ACH-000905,-0.6466583013699162
ACH-000906,-0.7087511918917858
ACH-000907,-0.7425490806456954
ACH-000910,-0.7329136099277128
ACH-000911,-0.6476362761724724
ACH-000912,-0.8358675292145729
ACH-000913,-0.7984334054185703
ACH-000915,-0.8528010334342649
ACH-000916,-1.0244201737445922
ACH-000917,-0.6729284675567105
ACH-000920,-0.6692499093530401
ACH-000921,-1.0097061542958397
ACH-000924,-0.9625340033078968
ACH-000926,-0.7459733374158188
ACH-000928,-0.7586571390952448
ACH-000929,-0.9387630896550636
ACH-000932,-0.6607190056334319
ACH-000935,-0.5210792178302246
ACH-000936,-0.7405700404407666
ACH-000937,-0.5869764396742779
ACH-000938,-0.9329436739575282
ACH-000939,-0.9977198094289104
ACH-000941,-0.7713208240453658
ACH-000943,-0.811198481617351
ACH-000946,-0.7818187088387447
ACH-000947,-0.7459284455199144
ACH-000948,-0.7063677300281797
ACH-000950,-0.6784973289199973
ACH-000953,-0.605737066543244
ACH-000954,-0.9093799139219584
ACH-000957,-0.9265477634212756
ACH-000958,-0.9602639198092616
ACH-000960,-0.8663270830453379
ACH-000963,-0.8367001732106603
ACH-000968,-0.9605490883630686
ACH-000969,-0.7077036846961958
ACH-000972,-1.0059683530992805
ACH-000973,-0.7287723621360247
ACH-000974,-0.7535773321850823
ACH-000978,-0.9040168898701106
ACH-000984,-0.9133488974245658
ACH-000986,-0.9316001143101
ACH-000988,-1.0196141562280068
ACH-000993,-0.8544717910196864
ACH-000994,-1.1000983827999475
ACH-000996,-0.8324847315097353
ACH-001001,-0.7068294079996587
ACH-001020,-0.7843311875226658
ACH-001028,-0.8388678671612178
ACH-001031,-0.8269731529134174
ACH-001038,-0.8155662229412961
ACH-001048,-0.7228261814837885
ACH-001050,-0.7008413718526371
ACH-001053,-0.7295826560209888
ACH-001054,-0.9680563618943244
ACH-001061,-0.8083223565466822
ACH-001067,-0.8831658616859659
ACH-001075,-1.320824836869259
ACH-001096,-0.7220607862465084
ACH-001111,-0.5667942207509962
ACH-001119,-0.7953007966837499
ACH-001128,-1.1449114043889377
ACH-001134,-0.7500233426333854
ACH-001151,-0.8758388317903555
ACH-001163,-0.7601290657797054
ACH-001164,-1.1679805827644956
ACH-001183,-0.8075257689156841
ACH-001192,-0.8306946628975239
ACH-001193,-0.8803350250917744
ACH-001196,-0.7357319228671023
ACH-001197,-0.7632670012978862
ACH-001205,-0.7304010029401917
ACH-001211,-0.8743925653100151
ACH-001212,-1.0585135317258696
ACH-001228,-0.7660255346551292
ACH-001232,-0.7463815634543194
ACH-001239,-0.8201997155582749
ACH-001270,-1.231806921942581
ACH-001274,-0.8694776657863441
ACH-001275,-1.0082039899877422
ACH-001277,-0.7255282947714905
ACH-001278,-1.052089959538361
ACH-001280,-0.9287480933269352
ACH-001283,-0.8080888142876942
ACH-001289,-0.9012711589190472
ACH-001300,-0.9080610018598236
ACH-001301,-1.011954201589602
ACH-001302,-0.9796243440148744
ACH-001306,-0.8326877010003304
ACH-001318,-1.1596154675662158
ACH-001322,-0.9348564998064642
ACH-001328,-0.7211569962094982
ACH-001332,-0.6673354270335587
ACH-001336,-0.8512347607325716
ACH-001346,-0.9278932884358913
ACH-001353,-0.8676482017726979
ACH-001354,-0.6232927504962772
ACH-001367,-0.8116872568835786
ACH-001368,-1.008863926376513
ACH-001374,-0.7523147812825673
ACH-001377,-0.8979868563552698
ACH-001380,-0.8319911382333858
ACH-001391,-0.8433485416186105
ACH-001408,-0.8066881284065115
ACH-001430,-0.4210272963545244
ACH-001431,-0.6454232234231823
ACH-001450,-0.4705583715050246
ACH-001496,-0.8599801659143946
ACH-001500,-0.7632110649479779
ACH-001523,-0.7827490788423618
ACH-001532,-0.7593202211896668
ACH-001550,-0.9057951379580956
ACH-001552,-0.7161264860958817
ACH-001554,-0.8612125991321598
ACH-001654,-0.7589306022499066
ACH-001735,-0.6858102145070804
ACH-001736,-0.7074892645202551
ACH-001737,-0.5831241535414321
ACH-001740,-0.6771722597559098
ACH-001745,-0.6058543486794232
ACH-001765,-0.7266696634525103
