,DEDD (9191)
ACH-000244,-0.3041836183733376
ACH-000246,-0.16736608971281428
ACH-000248,-0.3227311273058228
ACH-000250,-0.17044755350658575
ACH-000251,-0.16629668119137994
ACH-000252,0.023713598245348445
ACH-000253,0.01579917729597229
ACH-000255,-0.1989763565896992
ACH-000256,0.02808143470060054
ACH-000257,0.2125386925109024
ACH-000258,-0.26951372906130977
ACH-000259,-0.11809886310709658
ACH-000260,-0.2180694978646121
ACH-000261,-0.17960343913174998
ACH-000262,-0.11261526513716738
ACH-000263,-0.2700354839802816
ACH-000264,-0.27107225320722794
ACH-000265,-0.1791501538696264
ACH-000266,-0.10079832409807896
ACH-000272,-0.07592465924549276
ACH-000274,-0.0205244173677046
ACH-000277,-0.18168983729953944
ACH-000278,-0.09692981625856513
ACH-000279,-0.13081707302913193
ACH-000280,0.06376052282218939
ACH-000281,-0.186010529276408
ACH-000288,-0.3269596043208338
ACH-000291,-0.022368720362946026
ACH-000293,-0.1868993654534966
ACH-000294,-0.12834302044362966
ACH-000295,-0.009326149153707677
ACH-000296,-0.025167397156368183
ACH-000302,-0.013884782931541058
ACH-000304,0.001047337232094859
ACH-000307,-0.048382512274264586
ACH-000308,-0.17248811532912448
ACH-000310,-0.02555930740253329
ACH-000311,-0.1176875229242239
ACH-000312,-0.08692853174880806
ACH-000315,-0.0634303732548626
ACH-000316,-0.1659654514097941
ACH-000317,-0.1433220509562879
ACH-000318,-0.09941216937476592
ACH-000319,0.008742265725037454
ACH-000320,0.10853255424635166
ACH-000322,-0.09405990124307906
ACH-000323,-0.032327012616902434
ACH-000324,-0.1218256112037665
ACH-000329,-0.2041950653462784
ACH-000330,-0.015362668340458834
ACH-000331,-0.1025536808520557
ACH-000332,-0.10482048330143834
ACH-000334,-0.1012089788760849
ACH-000335,-0.01475439494559504
ACH-000336,0.0977657524845968
ACH-000337,-0.08475441450409907
ACH-000338,-0.4252081811285355
ACH-000339,0.004418908126353637
ACH-000341,-0.2480653582198992
ACH-000348,-0.13038995424207905
ACH-000350,-0.15544923830359422
ACH-000352,-0.016794457804170947
ACH-000356,-0.1425494737995067
ACH-000361,-0.0032597257656171545
ACH-000362,-0.025758205757523318
ACH-000363,-0.14211881277056493
ACH-000364,-0.02397914410694257
ACH-000365,-0.14797550699839984
ACH-000366,-0.08742230138022315
ACH-000368,-0.1612115650732364
ACH-000374,-0.0806156828615607
ACH-000375,-0.2123330197230556
ACH-000376,-0.05770971165130007
ACH-000381,-0.2609730122827824
ACH-000383,-0.07532580922982543
ACH-000387,-0.14753205650299053
ACH-000389,-0.26675557442386605
ACH-000390,-0.2491813745080089
ACH-000393,-0.2265069767704335
ACH-000395,-0.04425800856806772
ACH-000396,-0.09773461915397172
ACH-000397,-0.08066930632810945
ACH-000401,-0.1800683991754639
ACH-000402,-0.1464619834777026
ACH-000403,-0.13446757542643736
ACH-000404,0.05336844852745598
ACH-000406,-0.11377534011240795
ACH-000407,-0.11669888014695665
ACH-000408,0.0353462729197388
ACH-000410,-0.2513881369121416
ACH-000411,-0.19179420823735707
ACH-000414,-0.1071667822158767
ACH-000415,-0.03278646278987258
ACH-000416,-0.29228612466667
ACH-000420,-0.12975257016949482
ACH-000421,-0.08831196925430987
ACH-000424,-0.11463344606858793
ACH-000425,-0.0761312997135189
ACH-000426,-0.3235883445056116
ACH-000427,-0.09611668062003624
ACH-000433,-0.10101990336278348
ACH-000435,-0.08040929578757695
ACH-000436,-0.2624442304912365
ACH-000444,-0.02573731407826069
ACH-000445,-0.2531528261039739
ACH-000448,-0.06602284467063724
ACH-000450,-0.02617210108362893
ACH-000452,-0.1206907923568256
ACH-000454,0.06297126115510475
ACH-000458,-0.04244904033005485
ACH-000459,0.0338471871959678
ACH-000460,-0.01820367701692544
ACH-000461,-0.04958245098079997
ACH-000463,-0.19800051541822697
ACH-000464,-0.047139374734269934
ACH-000466,-0.055135987845132
ACH-000467,-0.16905768973726298
ACH-000468,0.009884996061309437
ACH-000469,-0.03851546581046539
ACH-000470,0.12577893743957427
ACH-000471,-0.1309840703180166
ACH-000472,-0.04273426127280305
ACH-000473,-0.1270011866596268
ACH-000475,-0.16037961056500125
ACH-000476,-0.13410309644462035
ACH-000477,-0.1459592976548624
ACH-000479,0.09958669629083634
ACH-000480,-0.06936876849607923
ACH-000481,-0.08081112928643147
ACH-000483,-0.061294982386038276
ACH-000484,-0.18066798357678604
ACH-000485,-0.09696703604653116
ACH-000486,-0.03886147585855183
ACH-000487,-0.005084428754942319
ACH-000488,-0.13793776384963916
ACH-000490,-0.20727460822967184
ACH-000491,-0.041886946287093184
ACH-000495,-0.23869878932589564
ACH-000496,-0.124372901927906
ACH-000499,-0.143187960148811
ACH-000500,-0.6742037124382745
ACH-000502,-0.03879946454025179
ACH-000503,-0.08016319747309357
ACH-000505,-0.2073243237913852
ACH-000507,-0.139326840823572
ACH-000510,-0.1604521621810553
ACH-000511,-0.09481283722525158
ACH-000512,-0.30407729886831664
ACH-000516,-0.16233086727849413
ACH-000517,-0.10109769834720743
ACH-000518,-0.09223066190438996
ACH-000520,-0.06459030841811379
ACH-000521,-0.08722700748600935
ACH-000522,-0.10701332978692224
ACH-000524,-0.0028465407568671213
ACH-000527,0.00295119776172387
ACH-000528,-0.2634867613277063
ACH-000537,-0.1529535900808359
ACH-000541,0.030739439094894683
ACH-000542,-0.09027314819960636
ACH-000544,-0.15357114677153427
ACH-000545,-0.0218224775980152
ACH-000547,-0.08509534048698683
ACH-000548,-0.09488179788551496
ACH-000549,-0.10187773649713244
ACH-000550,-0.2373623977107657
ACH-000552,-0.03409887177679805
ACH-000556,-0.004926707426398334
ACH-000557,-0.06451428257648613
ACH-000569,-0.21084226716771234
ACH-000570,0.028168268092407137
ACH-000571,-0.23391601723228914
ACH-000573,-0.20416787208295104
ACH-000576,-0.3281084358950286
ACH-000579,-0.1229600770252372
ACH-000580,-0.16664286576567164
ACH-000584,-0.10486156056509284
ACH-000585,-0.02801369074573087
ACH-000588,-0.20955512733110426
ACH-000589,-0.00044597957521519367
ACH-000591,0.13728666687457833
ACH-000593,-0.1359728043050111
ACH-000600,-0.15897824427151142
ACH-000601,-0.1765856637004363
ACH-000605,-0.18777167476302856
ACH-000606,-0.06782851417223146
ACH-000608,-0.08560414436067221
ACH-000614,-0.07549491352244267
ACH-000616,-0.06884453908616954
ACH-000618,-0.07691264830253196
ACH-000619,-0.18330186655830447
ACH-000620,-0.10889488473067224
ACH-000621,0.01611942032479032
ACH-000622,-0.05605046643520092
ACH-000623,-0.00941299370578922
ACH-000624,-0.11986739528493458
ACH-000627,-0.06683465967550323
ACH-000630,-0.09416914277286473
ACH-000631,-0.22368145472963527
ACH-000632,-0.03825478163612759
ACH-000633,-0.09645449633781074
ACH-000637,0.0035569086298555632
ACH-000638,-0.27287755826281745
ACH-000646,0.08165711059591868
ACH-000647,-0.1459226245195241
ACH-000648,-0.10124620936884036
ACH-000649,-0.04913251246257507
ACH-000651,-0.11120464219158216
ACH-000652,-0.07246753019696472
ACH-000653,-0.10930010963351752
ACH-000657,-0.13350439749517404
ACH-000658,-0.3965888031029336
ACH-000661,-0.07872206320609305
ACH-000662,0.14861385481635286
ACH-000663,-0.14197802948826765
ACH-000665,-0.052851678386278224
ACH-000671,-0.15521769671478478
ACH-000672,-0.09902844628149393
ACH-000673,-0.037692505444131635
ACH-000676,-0.14974846492273625
ACH-000677,-0.1117429886951826
ACH-000681,-0.08533327444523618
ACH-000683,-0.3651504261946245
ACH-000684,-0.16018465659648587
ACH-000688,-0.07139662274880405
ACH-000693,-0.12622159656941395
ACH-000694,-0.10803670972526402
ACH-000695,-0.34200582962990783
ACH-000696,0.013758808168674305
ACH-000697,-0.2627122294527112
ACH-000699,-0.10778144269772204
ACH-000701,-0.18040531250011652
ACH-000706,-0.12775039399150726
ACH-000711,0.11445127387618713
ACH-000713,-0.06125754474597445
ACH-000714,-0.43568332263821374
ACH-000718,-0.09439596034563498
ACH-000720,-0.029389454392319974
ACH-000721,-0.08933184681211792
ACH-000724,-0.15799162460529947
ACH-000725,-0.14711685655753035
ACH-000732,-0.009051496642342116
ACH-000734,-0.2497900418302023
ACH-000735,-0.13847730405012876
ACH-000736,-0.11997374848286366
ACH-000738,-0.01738371801689825
ACH-000746,-0.18112717616327312
ACH-000747,-0.1336986435816447
ACH-000748,-0.11412869179726187
ACH-000753,-0.20004646589577288
ACH-000756,-0.16668870015685286
ACH-000757,-0.2792135476802638
ACH-000758,-0.17993138099269745
ACH-000760,-0.2277894466661177
ACH-000762,-0.1630599321661047
ACH-000763,-0.16849869422334898
ACH-000764,-0.3185558086361915
ACH-000765,0.03656878304017018
ACH-000766,-0.12890020265710905
ACH-000767,-0.23355072018270204
ACH-000768,-0.06278257730043116
ACH-000769,-0.16484855464867518
ACH-000770,-0.08435921783126893
ACH-000771,-0.18989425890163011
ACH-000773,-0.3517784905193985
ACH-000776,-0.0161231362809831
ACH-000777,-0.1272232456407491
ACH-000778,-0.14479225461554715
ACH-000781,-0.06110123817744464
ACH-000782,-0.0950346487923715
ACH-000783,-0.13197910262083604
ACH-000784,-0.06894083838679861
ACH-000785,-0.12386291276347168
ACH-000787,-0.06741238542216439
ACH-000788,-0.06266187176418933
ACH-000791,-0.0615527501333983
ACH-000792,0.040297172946417485
ACH-000794,0.017098530171053842
ACH-000796,-0.06684598323963843
ACH-000798,-0.2302190763406887
ACH-000799,-0.23062642714928924
ACH-000800,-0.14918116824835195
ACH-000802,-0.13744724744107525
ACH-000804,-0.28008496101018737
ACH-000805,-0.24823268468904605
ACH-000809,-0.13198890507497105
ACH-000810,0.1770237924841861
ACH-000811,-0.09922614870110973
ACH-000817,-0.12280254025958595
ACH-000819,-0.27112936846202684
ACH-000820,-0.30697804518652605
ACH-000821,-0.2949623844466935
ACH-000822,-0.20747908730643244
ACH-000823,0.003937360097716427
ACH-000824,-0.20919852223516155
ACH-000827,-0.11117221449913048
ACH-000829,-0.11794126667196478
ACH-000831,0.0379625542891184
ACH-000832,-0.09569434338135907
ACH-000833,-0.13302190019701446
ACH-000834,-0.13781170444184834
ACH-000835,-0.06755227551409973
ACH-000836,-0.13354889398630626
ACH-000837,-0.06357625567861032
ACH-000838,-0.05049794500354063
ACH-000839,-0.03622758952858216
ACH-000840,-0.18472576152207165
ACH-000841,-0.2545230308883219
ACH-000843,-0.15850807248553206
ACH-000846,-0.21284954741987167
ACH-000847,0.00010010200839028352
ACH-000848,-0.06896342050947703
ACH-000849,0.04189842140526662
ACH-000851,-0.16765979756232596
ACH-000855,-0.14410379774294133
ACH-000856,-0.04322651614216396
ACH-000858,-0.12269483144551435
ACH-000859,-0.023290470807425814
ACH-000861,-0.2003903685893404
ACH-000862,-0.08484015180660459
ACH-000865,-0.07464317873904287
ACH-000866,-0.0744146699719325
ACH-000867,-0.15686074286675722
ACH-000869,-0.20019365222516805
ACH-000872,-0.031225879804287912
ACH-000873,-0.08802601730078455
ACH-000876,-0.00010615042210869433
ACH-000878,-0.04660530804448612
ACH-000880,-0.18563195528850102
ACH-000881,-0.08257717217388129
ACH-000882,-0.046932335944839566
ACH-000884,-0.15335734459490466
ACH-000885,-0.05838667318244485
ACH-000887,-0.10423687803852433
ACH-000889,-0.05182274105184603
ACH-000896,-0.07328379304734671
ACH-000898,-0.11423127729680432
ACH-000900,-0.21269590637098865
ACH-000901,-0.06662879839438404
ACH-000905,-0.18349877660576425
ACH-000906,-0.018009754416361275
ACH-000907,-0.13805689472140956
ACH-000910,-0.08079912629472515
ACH-000911,-0.0994083772785415
ACH-000912,-0.20088136182133615
ACH-000913,-0.22203276242409575
ACH-000915,0.015382180892801682
ACH-000916,-0.07793889543489298
ACH-000917,-0.1184703846535036
ACH-000920,-0.04885958706364271
ACH-000921,0.1357987555497112
ACH-000924,-0.14461721359771498
ACH-000926,-0.17459494147198554
ACH-000928,-0.10762925865856098
ACH-000929,-0.09207894792880927
ACH-000932,0.03937001556739414
ACH-000935,-0.2110402351402873
ACH-000936,-0.2548646169482191
ACH-000937,-0.0923459746675974
ACH-000938,-0.13132416289263732
ACH-000939,-0.09546132366214366
ACH-000941,-0.08224733519499265
ACH-000943,-0.01308883637066858
ACH-000946,-0.1582321667869946
ACH-000947,-0.05565407754236105
ACH-000948,-0.13872335357501406
ACH-000950,-0.10925215162342952
ACH-000953,-0.13680966540804326
ACH-000954,-0.27752543791599177
ACH-000957,-0.1119912882060262
ACH-000958,-0.08224896517023952
ACH-000960,-0.09266886259404583
ACH-000963,-0.06770104575848651
ACH-000968,-0.12728202517587606
ACH-000969,-0.10024828030912517
ACH-000972,-0.20307790646854412
ACH-000973,-0.15277733840576108
ACH-000974,-0.11343721305667437
ACH-000978,0.2033762862056725
ACH-000984,-0.1252844674290229
ACH-000986,-0.165172640624047
ACH-000988,-0.12853697353264545
ACH-000993,-0.21669853194770008
ACH-000994,-0.10656398174883802
ACH-000996,-0.024369711535341943
ACH-001001,-0.13585133612002245
ACH-001020,0.11553233609174425
ACH-001028,-0.10743410336911227
ACH-001031,-0.03418111119739745
ACH-001038,-0.18138945753185368
ACH-001048,-0.03608538859030616
ACH-001050,-0.10621297264491317
ACH-001053,-0.3289033970480601
ACH-001054,-0.03064626810365317
ACH-001061,-0.11700556872003468
ACH-001067,-0.038261554310596135
ACH-001075,0.00977833032703443
ACH-001096,-0.029757569004979025
ACH-001111,-0.07760624060613976
ACH-001119,-0.10472332765119344
ACH-001128,0.020005448154876176
ACH-001134,-0.1562931831173014
ACH-001151,-0.13036035380197789
ACH-001163,-0.268451366141413
ACH-001164,0.10708247580980104
ACH-001183,-0.25721884291416697
ACH-001192,-0.06628222952747449
ACH-001193,-0.16658819564724792
ACH-001196,-0.030263991860933183
ACH-001197,-0.2600768984942487
ACH-001205,-0.36366504796507937
ACH-001211,-0.27989090464086885
ACH-001212,-0.15887344801180933
ACH-001228,-0.13399219213348926
ACH-001232,-0.08408448141378921
ACH-001239,-0.06028977208146968
ACH-001270,-0.04982622297209225
ACH-001274,-0.27440884929791803
ACH-001275,-0.06657930104923368
ACH-001277,0.0033056687204199692
ACH-001278,-0.16546915405201088
ACH-001280,-0.19387698052291816
ACH-001283,-0.09184305821273878
ACH-001289,0.025617149579525333
ACH-001300,-0.07408963453645961
ACH-001301,-0.07867505358496013
ACH-001302,-0.07942228686987016
ACH-001306,-0.15158866905586774
ACH-001318,-0.19552927039630144
ACH-001322,0.0428646518380966
ACH-001328,-0.16458473386124814
ACH-001332,0.03591798613033935
ACH-001336,-0.2949982287364297
ACH-001346,-0.05941539089391167
ACH-001353,-0.006399048369633452
ACH-001354,-0.12617803676065606
ACH-001367,0.16741610199676826
ACH-001368,-0.23698556369599744
ACH-001374,-0.1668622116671984
ACH-001377,-0.21633333661816612
ACH-001380,-0.1131335220932905
ACH-001391,-0.05331988092868861
ACH-001408,-0.02060147236554206
ACH-001430,-0.0986001498449
ACH-001431,-0.08109942076093501
ACH-001450,-0.11999735223572328
ACH-001496,-0.17184113472693086
ACH-001500,-0.11171298337379997
ACH-001523,-0.030926719758223118
ACH-001532,-0.1150625308309312
ACH-001550,-0.10436164475489564
ACH-001552,-0.06265612337718847
ACH-001554,-0.09434707730269967
ACH-001654,-0.12778930678982034
ACH-001735,-0.11268396855479518
ACH-001736,-0.23037340602974496
ACH-001737,0.2154576090953762
ACH-001740,-0.0952369159405048
ACH-001745,-0.002235606604018992
ACH-001765,-0.2346861148471423
