,ACACB (32)
ACH-000004,-0.07003196566669709
ACH-000005,0.19258027867045596
ACH-000007,-0.05833511118560054
ACH-000009,-0.08881997017046718
ACH-000011,-0.025793871942536187
ACH-000012,-0.06812087085942542
ACH-000013,-0.010110466912308123
ACH-000014,-0.00532878900045629
ACH-000015,-0.11093340685290752
ACH-000017,-0.1047122540415741
ACH-000018,-0.13925784824235607
ACH-000019,0.09005127179392527
ACH-000021,-0.1645594083335427
ACH-000022,-0.09026601286734956
ACH-000025,-0.022427482744583702
ACH-000028,0.0623336188118664
ACH-000030,-0.01524937460284475
ACH-000035,0.021028186499392112
ACH-000036,0.011704786908790414
ACH-000037,-0.0822049659272497
ACH-000039,-0.01906795317595356
ACH-000040,-0.031518518729449635
ACH-000041,-0.08485464581133118
ACH-000042,-0.059257258089220374
ACH-000045,0.05059113068365263
ACH-000047,-0.01241511775656357
ACH-000052,-0.102048531316821
ACH-000053,-0.1066611309049014
ACH-000054,-0.08106442677127898
ACH-000055,0.02159194524057824
ACH-000060,-0.11338259940738225
ACH-000067,-0.11579238898173976
ACH-000070,-0.15201025539548413
ACH-000075,-0.07685368762193544
ACH-000078,-0.1491685414559382
ACH-000082,-0.041117956818329235
ACH-000085,-0.01731456067815227
ACH-000086,-0.03707796013128081
ACH-000087,-0.13706767351716795
ACH-000092,-0.044643036903729096
ACH-000095,-0.019191842150615243
ACH-000097,-0.04010443458282882
ACH-000098,0.023083569282897155
ACH-000099,-0.16561277772374208
ACH-000108,-0.13524189151173055
ACH-000113,0.03830076268459358
ACH-000116,-0.07025223347160346
ACH-000118,0.009386691449637302
ACH-000120,-0.0023032423232214137
ACH-000123,-0.004968109478670016
ACH-000127,-0.06072508673215325
ACH-000128,-0.0223351564228758
ACH-000132,-0.04155326954421961
ACH-000133,-0.03161093261482665
ACH-000137,-0.05620470512629643
ACH-000138,-0.13448319913525192
ACH-000142,-0.02811487984243854
ACH-000143,-0.034163137172153316
ACH-000146,-0.03645207367793631
ACH-000148,-0.12499810680739973
ACH-000150,-0.07947035523120229
ACH-000152,-0.15880280782271625
ACH-000153,-0.1414094230684419
ACH-000159,-0.11410850686458995
ACH-000160,0.09248147049693174
ACH-000163,-0.1896305385319436
ACH-000167,-0.20126623898851345
ACH-000168,-0.008839471229996721
ACH-000169,-0.09301126365856784
ACH-000178,0.04625102301850182
ACH-000183,-0.08892642918731232
ACH-000188,-0.020283525358123312
ACH-000189,-0.3070935457934653
ACH-000190,-0.27996598536622985
ACH-000198,0.005128538017201785
ACH-000203,-0.1520614760883556
ACH-000204,0.002288676325775021
ACH-000206,-0.04302157238492582
ACH-000207,0.01463780417303559
ACH-000208,-0.10524467447894632
ACH-000210,-0.0881566336911181
ACH-000211,-0.05063756192004002
ACH-000215,-0.12800821738953616
ACH-000221,-0.018299476872695838
ACH-000222,0.011358937819813763
ACH-000223,-0.03770574908983987
ACH-000226,0.0034542385798307586
ACH-000227,-0.08050280550593986
ACH-000228,-0.02384751792829608
ACH-000231,-0.028974178404719195
ACH-000232,-0.0966571753922929
ACH-000233,-0.040586243784708716
ACH-000234,-0.01286421535058849
ACH-000235,-0.02732825690258828
ACH-000237,-0.2041210413572921
ACH-000238,-0.12467012855779172
ACH-000242,-0.006606775810044205
ACH-000243,-0.07624143289271579
ACH-000244,0.0061723135493551
ACH-000246,-0.03586546037442171
ACH-000248,-0.010384288543035232
ACH-000250,-0.09171878100609344
ACH-000251,-0.07777128205325051
ACH-000252,-0.20700763795953306
ACH-000253,-0.1193581407503802
ACH-000255,0.04413846899024729
ACH-000256,0.04218039340357028
ACH-000257,-0.19016022731527607
ACH-000258,-0.076326268970532
ACH-000259,-0.08708663723400842
ACH-000260,0.027861205964855036
ACH-000261,0.00986997246259712
ACH-000262,-0.01886951590994622
ACH-000263,0.009704700053586169
ACH-000264,-0.010594442499455523
ACH-000265,-0.08546092148959153
ACH-000266,-0.05888956591507453
ACH-000272,0.005071592316444329
ACH-000274,-0.054160736593615325
ACH-000277,-0.07060266903178095
ACH-000278,-0.19760712120924595
ACH-000279,-0.015418604031210247
